선수명,ID,팀명,평균자책점,경기,승리,패배,세이브,홀드,승률,이닝,피안타,홈런,볼넷,사구,삼진,실점,자책점,이닝당_출루허용률,완투,완봉,퀄리티스타트,블론세이브,타자수,투구수,피안타율,2루타,3루타,희생번트,희생플라이,고의4구,폭투,보크,선발,선발승,구원승,종료,세이브기회,터프세이브,병살타,땅볼,뜬공,땅볼/뜬공,인플레이타구타율,투구수/경기,투구수/이닝,9이닝당 삼진,9이닝당 볼넷,삼진/볼넷,피출루율,피장타율,피OPS
김현수,69516,롯데,1.42,6,0,1,0,0,0.000,6 1/3,3,0,1,0,4,2,1,0.63,0,0,0,0,24,90,0.130,1,0,0,0,0,1,0,0,0,0,2,0,0,0,5,11,0.45,0.158,15.0,14.2,5.68,1.42,4.00,0.167,0.174,0.341
조무근,65067,롯데,1.86,8,0,0,0,0,-,9 2/3,6,0,5,3,5,2,2,1.14,0,0,0,0,43,136,0.188,2,1,1,2,0,0,0,0,0,0,4,0,0,2,8,15,0.53,0.207,17.0,14.1,4.66,4.66,1.00,0.333,0.313,0.646
진명호,79545,롯데,3.41,60,3,2,0,9,0.600,63 1/3,56,4,35,1,51,24,24,1.44,0,0,0,2,273,1059,0.245,12,0,5,3,4,3,0,0,0,3,6,10,0,8,70,55,1.27,0.294,17.7,16.7,7.25,4.97,1.46,0.343,0.349,0.692
차재용,65509,롯데,3.72,9,0,0,0,0,-,9 2/3,9,0,8,0,7,6,4,1.76,0,0,0,0,47,167,0.237,2,0,0,1,1,1,0,0,0,0,4,0,0,0,5,18,0.28,0.281,18.6,17.3,6.52,7.45,0.88,0.362,0.289,0.651
레일리,65546,롯데,3.88,30,5,14,0,0,0.263,181,191,10,65,8,140,88,78,1.41,0,0,19,0,791,2933,0.269,32,4,7,1,1,10,1,30,5,0,0,0,0,20,232,148,1.57,0.323,97.8,16.2,6.96,3.23,2.15,0.337,0.368,0.705
손승락,75321,롯데,3.93,53,4,3,9,2,0.571,52 2/3,55,3,19,3,44,27,23,1.41,0,0,0,4,233,869,0.264,9,1,1,2,3,2,0,0,0,4,23,19,0,3,60,51,1.18,0.319,16.4,16.5,7.52,3.25,2.32,0.332,0.361,0.693
박진형,63512,롯데,4.02,41,2,1,5,5,0.667,40 1/3,40,6,11,0,40,19,18,1.26,0,0,0,4,169,638,0.263,3,0,3,3,3,5,0,0,0,2,19,13,2,2,36,39,0.92,0.312,15.6,15.8,8.93,2.45,3.64,0.307,0.401,0.708
박세웅,64021,롯데,4.20,12,3,6,0,0,0.333,60,66,3,23,0,44,33,28,1.48,0,0,3,0,263,996,0.278,12,3,1,2,0,4,0,12,3,0,0,0,0,6,68,61,1.11,0.328,83.0,16.6,6.60,3.45,1.91,0.340,0.392,0.732
박시영,60559,롯데,4.23,43,1,1,0,4,0.500,61 2/3,51,5,27,4,60,30,29,1.26,0,0,0,1,262,1022,0.225,10,1,0,4,0,7,0,6,0,1,5,6,0,4,45,75,0.60,0.277,23.8,16.6,8.76,3.94,2.22,0.313,0.344,0.657
홍성민,62655,롯데,4.26,12,0,0,0,1,-,12 2/3,17,0,0,1,7,6,6,1.34,0,0,0,0,57,235,0.321,4,0,0,3,0,2,0,0,0,0,5,2,0,1,16,16,1.00,0.347,19.6,18.6,4.97,0.00,-,0.316,0.396,0.712
다익손,69861,롯데,4.34,29,6,10,0,0,0.375,149 1/3,164,15,40,6,117,81,72,1.37,0,0,7,0,649,2569,0.278,23,3,4,9,1,4,1,28,5,1,1,0,0,6,116,202,0.57,0.319,88.6,17.2,7.05,2.41,2.93,0.326,0.403,0.729
송승준,77591,롯데,4.40,11,0,1,0,0,0.000,14 1/3,16,2,6,0,13,7,7,1.53,0,0,0,0,64,272,0.281,3,0,0,1,0,0,0,1,0,0,2,0,0,0,15,14,1.07,0.326,24.7,19.0,8.16,3.77,2.17,0.344,0.439,0.783
김건국,76225,롯데,4.46,37,3,3,0,3,0.500,66 2/3,73,5,27,6,43,34,33,1.50,0,0,0,0,293,1099,0.292,8,1,5,5,0,3,0,5,1,2,3,3,0,6,85,54,1.57,0.329,29.7,16.5,5.81,3.65,1.59,0.368,0.392,0.760
톰슨,69550,롯데,4.74,11,2,3,0,0,0.400,62 2/3,54,4,23,5,60,35,33,1.23,1,1,4,0,267,1060,0.229,8,1,1,2,0,8,0,11,2,0,1,0,0,2,72,52,1.38,0.287,96.4,16.9,8.62,3.30,2.61,0.308,0.322,0.630
고효준,72523,롯데,4.76,75,2,7,0,15,0.222,62 1/3,58,6,36,3,72,34,33,1.51,0,0,0,4,280,1083,0.253,13,1,6,6,6,11,0,0,0,2,13,22,0,4,46,59,0.78,0.331,14.4,17.4,10.40,5.20,2.00,0.354,0.397,0.751
장시환,77318,롯데,4.95,27,6,13,0,0,0.316,125 1/3,147,12,58,2,109,78,69,1.64,0,0,9,0,570,2186,0.293,29,1,4,5,1,17,0,27,6,0,0,0,0,15,132,118,1.12,0.351,81.0,17.4,7.83,4.16,1.88,0.366,0.427,0.793
오현택,79293,롯데,4.97,15,1,0,0,0,1.000,12 2/3,15,6,2,1,8,9,7,1.34,0,0,0,0,56,201,0.288,1,0,1,0,1,0,0,0,0,1,4,0,0,1,16,13,1.23,0.237,13.4,15.9,5.68,1.42,4.00,0.327,0.654,0.981
정성종,68556,롯데,5.44,32,1,1,0,0,0.500,49 2/3,64,6,24,4,24,33,30,1.77,0,0,0,0,231,826,0.330,10,1,5,4,3,4,0,0,0,1,14,0,0,7,56,54,1.04,0.345,25.8,16.6,4.35,4.35,1.00,0.407,0.485,0.892
서준원,69539,롯데,5.47,33,4,11,0,0,0.267,97,117,10,38,11,60,61,59,1.60,0,0,4,0,443,1771,0.302,25,1,5,1,0,1,1,16,4,0,2,1,0,12,128,84,1.52,0.335,53.7,18.3,5.57,3.53,1.58,0.379,0.448,0.827
김원중,62528,롯데,5.63,28,5,10,0,1,0.333,102 1/3,127,13,47,6,93,75,64,1.70,0,0,6,0,485,1894,0.300,21,1,4,5,1,6,0,17,4,1,5,2,0,5,89,119,0.75,0.354,67.6,18.5,8.18,4.13,1.98,0.374,0.447,0.821
박근홍,74630,롯데,6.11,24,1,0,0,1,1.000,17 2/3,16,5,17,1,11,13,12,1.87,0,0,0,0,83,341,0.254,0,0,1,1,1,1,0,0,0,1,3,1,0,3,19,18,1.06,0.229,14.2,19.3,5.60,8.66,0.65,0.415,0.492,0.907
