선수명,ID,팀명,타율,경기,타석,타수,득점,안타,2루타,3루타,홈런,루타,타점,희생번트,희생플라이,볼넷,고의사구,사구,삼진,병살타,장타율,출루율,OPS,멀티히트,득점권타율,대타타율,장타,땅볼,뜬공,땅볼/뜬공,결승타,볼넷/삼진,투구수/타석,순수장타율,추정득점,GPA
유재신,76368,KIA,0.424,46,40,33,19,14,3,1,1,22,8,0,0,7,0,0,10,0,0.667,0.525,1.192,3,0.500,0.000,5,5,4,1.25,1,0.70,4.60,0.242,10.5,0.403
안치홍,79608,KIA,0.342,130,549,494,88,169,38,1,23,278,118,0,9,36,1,10,57,13,0.563,0.392,0.955,53,0.403,0.333,62,113,164,0.69,15,0.63,3.43,0.221,100.0,0.317
김주찬,70410,KIA,0.340,121,471,429,71,146,23,0,18,223,93,2,10,23,5,7,57,15,0.520,0.375,0.895,42,0.361,0.333,41,108,128,0.84,8,0.40,3.30,0.179,78.2,0.299
최형우,72443,KIA,0.339,143,609,528,92,179,34,1,25,290,103,0,8,66,7,7,87,17,0.549,0.414,0.963,47,0.342,1.000,60,123,147,0.84,11,0.76,4.06,0.210,110.3,0.324
버나디나,67650,KIA,0.310,131,590,513,106,159,25,3,20,250,70,3,1,63,3,10,103,9,0.487,0.395,0.882,40,0.290,0.000,48,135,117,1.15,7,0.61,3.75,0.177,96.0,0.300
류승현,66615,KIA,0.307,35,85,75,9,23,3,1,1,31,13,1,1,7,0,1,12,2,0.413,0.369,0.782,6,0.368,0.000,5,24,17,1.41,0,0.58,4.06,0.107,11.3,0.269
이명기,76849,KIA,0.302,120,502,447,88,135,28,6,4,187,42,11,1,40,3,3,64,5,0.418,0.363,0.781,41,0.246,0.000,38,162,87,1.86,2,0.63,3.80,0.116,65.9,0.268
정성훈,99606,KIA,0.295,88,205,183,22,54,11,0,4,77,28,0,1,16,1,5,49,5,0.421,0.366,0.787,11,0.288,0.211,15,46,35,1.31,6,0.33,4.13,0.126,26.4,0.270
김선빈,78603,KIA,0.295,127,492,424,73,125,17,2,4,158,49,6,5,48,1,9,42,10,0.373,0.374,0.747,33,0.304,0.250,23,142,120,1.18,3,1.14,3.78,0.078,61.9,0.262
이범호,70756,KIA,0.280,101,380,332,41,93,7,0,20,160,69,0,2,42,4,4,59,12,0.482,0.366,0.848,22,0.280,0.000,27,79,103,0.77,6,0.71,3.90,0.202,56.6,0.285
백용환,78643,KIA,0.277,34,57,47,7,13,1,0,0,14,4,1,0,9,0,0,15,3,0.298,0.393,0.691,2,0.333,0.143,1,15,4,3.75,0,0.60,4.21,0.021,5.2,0.251
최원준,66606,KIA,0.272,101,331,302,46,82,14,1,4,110,32,4,1,20,0,4,58,4,0.364,0.324,0.688,18,0.235,0.250,19,110,53,2.08,1,0.34,3.81,0.093,35.8,0.237
나지완,78629,KIA,0.271,114,379,317,50,86,18,0,26,182,78,0,5,38,2,19,81,14,0.574,0.377,0.951,20,0.250,0.250,44,72,83,0.87,3,0.47,4.09,0.303,65.8,0.313
유민상,62265,KIA,0.271,31,58,48,9,13,2,1,3,26,14,0,2,8,0,0,14,3,0.542,0.362,0.904,1,0.385,0.231,6,13,10,1.30,2,0.57,4.10,0.271,9.4,0.298
홍재호,60605,KIA,0.263,56,87,76,16,20,6,0,1,29,9,3,0,8,0,0,12,2,0.382,0.333,0.715,4,0.235,0.333,7,17,27,0.63,0,0.67,3.91,0.118,9.2,0.245
최정민,62893,KIA,0.253,57,95,83,17,21,2,0,2,29,6,4,0,7,0,1,20,2,0.349,0.319,0.668,2,0.167,0.000,4,36,6,6.00,0,0.35,3.53,0.096,8.4,0.231
한승택,63722,KIA,0.247,61,101,89,10,22,6,0,3,37,15,3,0,7,0,2,24,4,0.416,0.316,0.732,3,0.280,0.667,9,25,18,1.39,0,0.29,4.09,0.169,10.6,0.246
김민식,62864,KIA,0.245,125,365,310,53,76,9,3,6,109,37,11,2,39,0,3,63,8,0.352,0.333,0.685,17,0.235,0.200,18,82,91,0.90,2,0.62,3.90,0.106,38.4,0.238
박준태,64657,KIA,0.228,85,150,123,32,28,5,1,5,50,24,5,0,13,0,9,37,1,0.407,0.345,0.752,7,0.364,0.143,11,30,28,1.07,0,0.35,3.73,0.179,18.2,0.257
서동욱,73606,KIA,0.204,32,56,49,3,10,3,0,0,13,2,0,1,5,0,1,15,1,0.265,0.286,0.551,3,0.000,0.077,3,13,12,1.08,0,0.33,3.80,0.061,4.1,0.195
이창진,64560,KIA,0.172,20,30,29,5,5,1,0,0,6,0,0,0,0,0,1,3,2,0.207,0.200,0.407,0,0.000,0.000,1,9,12,0.75,0,0.00,3.33,0.034,-0.2,0.142
신범수,66662,KIA,0.160,19,26,25,0,4,2,1,0,8,4,0,1,0,0,0,7,1,0.320,0.154,0.474,0,0.200,0.333,3,6,9,0.67,0,0.00,3.35,0.160,1.0,0.149
