선수명,ID,팀명,타율,경기,타석,타수,득점,안타,2루타,3루타,홈런,루타,타점,희생번트,희생플라이,볼넷,고의사구,사구,삼진,병살타,장타율,출루율,OPS,멀티히트,득점권타율,대타타율,장타,땅볼,뜬공,땅볼/뜬공,결승타,볼넷/삼진,투구수/타석,순수장타율,추정득점,GPA
장성호,96610,KIA,0.315,130,571,476,93,150,36,2,21,253,105,3,5,84,7,3,52,7,0.532,0.417,0.949,38,0.348,0.000,59,134,145,0.92,0,1.62,4.07,0.216,103.4,0.321
이종범,93607,KIA,0.315,132,595,524,110,165,43,1,20,270,61,1,4,59,5,7,58,8,0.515,0.389,0.904,48,0.337,0.000,64,127,178,0.71,0,1.02,3.85,0.200,104.9,0.304
박재홍,96362,KIA,0.301,108,461,392,71,118,15,5,19,200,66,6,2,60,1,1,84,11,0.510,0.393,0.903,36,0.315,0.000,39,96,96,1.00,0,0.71,4.02,0.209,74.7,0.304
이정상,73654,KIA,0.294,8,23,17,2,5,1,0,0,6,2,2,0,4,0,0,3,2,0.353,0.429,0.782,1,0.400,0.000,1,6,3,2.00,0,1.33,3.78,0.059,2.5,0.281
홍세완,70626,KIA,0.290,129,549,487,75,141,26,1,22,235,100,5,9,45,0,3,54,13,0.483,0.347,0.830,39,0.310,0.000,49,155,146,1.06,0,0.83,3.80,0.193,79.9,0.277
이재주,92304,KIA,0.280,103,296,257,29,72,8,0,11,113,42,7,2,29,0,1,56,3,0.440,0.353,0.793,16,0.297,0.310,19,61,70,0.87,0,0.52,3.80,0.160,40.3,0.269
김상훈,70612,KIA,0.279,125,467,423,43,118,23,1,7,164,46,10,1,30,2,3,69,9,0.388,0.330,0.718,29,0.270,0.333,31,131,106,1.24,0,0.43,3.62,0.109,51.6,0.246
신동주,91470,KIA,0.263,95,238,205,29,54,8,1,8,88,31,3,1,26,1,3,47,5,0.429,0.353,0.782,9,0.269,0.190,17,47,58,0.81,0,0.55,3.98,0.166,30.8,0.266
이현곤,72606,KIA,0.263,129,397,350,42,92,15,0,5,122,43,17,2,25,0,3,41,3,0.349,0.316,0.665,20,0.330,0.500,20,115,104,1.11,0,0.61,3.71,0.086,40.4,0.229
김경진,99614,KIA,0.259,18,29,27,2,7,0,0,1,10,3,0,0,1,0,1,5,0,0.370,0.310,0.680,0,0.333,0.333,1,6,9,0.67,0,0.20,3.86,0.111,3.3,0.232
