선수명,ID,팀명,타율,경기,타석,타수,득점,안타,2루타,3루타,홈런,루타,타점,희생번트,희생플라이,볼넷,고의사구,사구,삼진,병살타,장타율,출루율,OPS,멀티히트,득점권타율,대타타율,장타,땅볼,뜬공,땅볼/뜬공,결승타,볼넷/삼진,투구수/타석,순수장타율,추정득점,GPA
김광연,63601,KIA,0.625,4,8,8,2,5,0,0,0,5,0,0,0,0,0,0,1,1,0.625,0.625,1.250,1,0.000,1.000,0,1,1,1.00,0,0.00,4.38,0.000,1.9,0.438
신종길,72559,KIA,0.310,104,427,377,55,117,22,5,4,161,50,11,4,30,0,5,86,3,0.427,0.365,0.792,34,0.290,0.500,31,97,81,1.20,0,0.35,3.89,0.117,61.7,0.271
김주찬,70410,KIA,0.304,47,195,168,24,51,9,4,0,68,28,7,1,15,1,4,18,4,0.405,0.372,0.777,16,0.353,0.000,13,52,48,1.08,0,0.83,3.76,0.101,27.7,0.269
김선빈,78603,KIA,0.300,88,363,310,51,93,12,0,1,108,29,8,4,39,0,2,26,10,0.348,0.377,0.725,26,0.214,0.000,13,116,79,1.47,0,1.50,3.81,0.048,42.9,0.257
이용규,74163,KIA,0.295,100,453,390,74,115,20,1,2,143,22,10,2,44,0,7,37,4,0.367,0.375,0.742,32,0.287,0.000,23,126,114,1.11,0,1.19,3.97,0.072,57.2,0.261
나지완,78629,KIA,0.287,125,522,435,57,125,18,0,21,206,96,1,5,62,1,18,111,12,0.474,0.394,0.868,35,0.310,0.000,39,83,121,0.69,0,0.56,3.96,0.186,82.3,0.296
박기남,74103,KIA,0.287,91,214,174,35,50,11,0,4,73,21,11,2,25,0,2,28,4,0.420,0.379,0.799,11,0.289,0.111,15,52,46,1.13,0,0.89,3.86,0.132,29.0,0.276
이종환,60667,KIA,0.285,42,135,123,6,35,9,0,1,47,12,0,0,12,0,0,30,1,0.382,0.348,0.730,9,0.400,0.200,10,32,26,1.23,0,0.40,3.52,0.098,16.2,0.252
최희섭,77623,KIA,0.258,78,305,252,29,65,17,1,11,117,42,0,2,44,2,7,72,5,0.464,0.380,0.844,15,0.273,0.286,29,42,75,0.56,0,0.61,4.08,0.206,45.6,0.287
차일목,73602,KIA,0.256,98,259,215,23,55,9,1,0,66,25,4,4,33,0,3,37,5,0.307,0.357,0.664,9,0.280,0.261,10,49,78,0.63,0,0.89,4.07,0.051,26.7,0.237
