선수명,ID,팀명,타율,경기,타석,타수,득점,안타,2루타,3루타,홈런,루타,타점,희생번트,희생플라이,볼넷,고의사구,사구,삼진,병살타,장타율,출루율,OPS,멀티히트,득점권타율,대타타율,장타,땅볼,뜬공,땅볼/뜬공,결승타,볼넷/삼진,투구수/타석,순수장타율,추정득점,GPA
김경언,71610,KIA,0.500,2,2,2,1,1,0,0,0,1,0,0,0,0,0,0,1,0,0.500,0.500,1.000,0,0.000,0.500,0,0,0,-,0,0.00,5.00,0.000,0.4,0.350
김형철,73827,KIA,0.333,6,3,3,1,1,0,0,0,1,0,0,0,0,0,0,1,0,0.333,0.333,0.666,0,0.000,1.000,0,0,1,0.00,0,0.00,3.67,0.000,0.3,0.233
김상현,70646,KIA,0.315,121,496,448,77,141,30,2,36,283,127,0,1,41,1,6,103,11,0.632,0.379,1.011,46,0.403,0.000,68,106,99,1.07,0,0.40,3.79,0.317,95.4,0.329
최희섭,77623,KIA,0.308,131,545,435,98,134,23,0,33,256,100,0,7,96,13,7,108,14,0.589,0.435,1.024,37,0.336,0.167,56,104,96,1.08,0,0.89,4.11,0.280,105.5,0.343
김원섭,71207,KIA,0.301,101,426,356,74,107,14,9,8,163,43,5,3,56,1,6,55,8,0.458,0.401,0.859,27,0.307,0.200,31,109,88,1.24,0,1.02,4.15,0.157,65.9,0.295
김선빈,78603,KIA,0.293,72,129,116,29,34,9,1,0,45,6,2,0,10,1,1,13,2,0.388,0.354,0.742,9,0.217,0.000,10,35,34,1.03,0,0.77,3.54,0.095,15.8,0.256
장성호,96610,KIA,0.284,88,312,271,39,77,11,3,7,115,39,0,0,40,0,1,42,8,0.424,0.378,0.802,17,0.343,0.571,21,81,71,1.14,0,0.95,4.09,0.140,42.0,0.276
이종범,93607,KIA,0.273,123,449,385,63,105,21,1,6,146,40,12,6,41,1,5,50,9,0.379,0.346,0.725,25,0.228,0.400,28,122,114,1.07,0,0.82,3.82,0.106,54.3,0.250
이용규,74163,KIA,0.266,50,201,169,32,45,8,3,0,59,14,6,0,22,1,4,21,1,0.349,0.364,0.713,9,0.333,1.000,11,58,45,1.29,0,1.05,4.05,0.083,23.7,0.251
나지완,78629,KIA,0.263,128,457,384,58,101,12,0,23,182,73,3,4,58,3,8,90,9,0.474,0.368,0.842,24,0.227,0.231,35,76,121,0.63,0,0.64,4.12,0.211,69.4,0.284
