선수명,ID,팀명,타율,경기,타석,타수,득점,안타,2루타,3루타,홈런,루타,타점,희생번트,희생플라이,볼넷,고의사구,사구,삼진,병살타,장타율,출루율,OPS,멀티히트,득점권타율,대타타율,장타,땅볼,뜬공,땅볼/뜬공,결승타,볼넷/삼진,투구수/타석,순수장타율,추정득점,GPA
장태성,79642,KIA,1.000,3,1,1,0,1,0,0,0,1,1,0,0,0,0,0,0,0,1.000,1.000,2.000,0,1.000,0.000,0,0,0,-,0,-,2.00,0.000,0.5,0.700
신종길,72559,KIA,0.321,58,144,131,22,42,6,3,1,57,18,5,0,4,0,4,25,1,0.435,0.360,0.795,13,0.361,0.000,10,37,27,1.37,0,0.16,3.90,0.115,21.5,0.271
이용규,74163,KIA,0.307,129,555,472,74,145,19,1,3,175,51,7,3,64,2,9,50,10,0.371,0.398,0.769,38,0.353,0.000,23,154,126,1.22,0,1.28,4.10,0.064,73.2,0.272
김선빈,78603,KIA,0.293,115,406,348,40,102,14,2,1,123,28,14,4,34,0,6,44,5,0.353,0.362,0.715,28,0.253,0.250,17,116,90,1.29,0,0.77,3.77,0.060,49.3,0.251
안치홍,79608,KIA,0.291,133,537,461,79,134,21,3,8,185,50,16,4,49,1,7,96,12,0.401,0.365,0.766,35,0.244,0.500,32,131,104,1.26,0,0.51,3.85,0.111,68.8,0.265
최희섭,77623,KIA,0.286,126,532,444,78,127,22,1,21,214,84,0,3,81,7,4,109,17,0.482,0.398,0.880,32,0.279,0.000,44,118,93,1.27,0,0.74,4.12,0.196,82.1,0.300
최훈락,75608,KIA,0.275,19,47,40,4,11,0,0,2,17,6,1,1,2,0,3,15,0,0.425,0.348,0.773,2,0.214,0.333,2,9,6,1.50,0,0.13,3.32,0.150,6.2,0.263
박기남,74103,KIA,0.272,76,173,147,26,40,6,0,3,55,24,4,1,18,0,3,27,1,0.374,0.361,0.735,8,0.359,0.200,9,42,39,1.08,0,0.67,4.17,0.102,21.2,0.256
이현곤,72606,KIA,0.262,108,304,260,27,68,13,1,2,89,28,17,5,21,0,1,38,6,0.342,0.314,0.656,15,0.224,0.286,16,71,88,0.81,0,0.55,3.67,0.081,28.8,0.227
차일목,73602,KIA,0.258,91,250,198,30,51,11,0,7,83,35,4,3,39,1,6,53,8,0.419,0.390,0.809,13,0.294,0.167,18,49,48,1.02,0,0.74,4.12,0.162,34.2,0.280
이성우,71184,KIA,0.250,10,16,16,2,4,0,0,0,4,0,0,0,0,0,0,3,0,0.250,0.250,0.500,1,0.000,0.000,0,1,8,0.13,0,0.00,3.88,0.000,0.9,0.175
이영수,74650,KIA,0.247,42,88,73,9,18,6,0,2,30,13,1,0,10,0,4,11,4,0.411,0.368,0.779,2,0.381,0.235,8,20,24,0.83,0,0.91,3.98,0.164,10.5,0.268
이종범,93607,KIA,0.245,97,289,265,36,65,16,1,4,95,29,6,0,15,0,3,33,5,0.358,0.293,0.651,20,0.260,0.250,21,90,77,1.17,0,0.45,3.59,0.113,26.3,0.221
김상훈,70612,KIA,0.243,107,354,300,25,73,11,0,4,96,39,14,2,34,0,4,43,11,0.320,0.326,0.646,17,0.255,0.400,15,107,79,1.35,0,0.79,3.86,0.077,31.6,0.227
김원섭,71207,KIA,0.238,111,428,353,43,84,16,3,5,121,28,16,1,56,0,2,63,5,0.343,0.345,0.688,22,0.194,0.222,24,116,91,1.27,0,0.89,4.21,0.105,46.8,0.241
채종범,70833,KIA,0.234,29,85,77,6,18,3,0,3,30,13,0,1,6,0,1,15,1,0.390,0.294,0.684,5,0.200,0.000,6,20,25,0.80,0,0.40,3.76,0.156,9.1,0.230
김상현,70646,KIA,0.215,79,330,288,44,62,5,1,21,132,53,0,1,33,1,8,85,10,0.458,0.312,0.770,13,0.188,0.000,27,75,67,1.12,0,0.39,4.06,0.243,42.1,0.255
