선수명,ID,팀명,타율,경기,타석,타수,득점,안타,2루타,3루타,홈런,루타,타점,희생번트,희생플라이,볼넷,고의사구,사구,삼진,병살타,장타율,출루율,OPS,멀티히트,득점권타율,대타타율,장타,땅볼,뜬공,땅볼/뜬공,결승타,볼넷/삼진,투구수/타석,순수장타율,추정득점,GPA
이종범,93607,KIA,0.312,118,495,430,69,134,25,2,6,181,36,7,0,47,2,11,49,8,0.421,0.393,0.814,38,0.228,0.333,33,145,102,1.42,0,0.96,3.62,0.109,72.5,0.282
장성호,96610,KIA,0.300,123,533,464,70,139,23,1,16,212,74,1,4,61,10,3,48,12,0.457,0.382,0.839,37,0.298,0.750,40,155,126,1.23,0,1.27,4.23,0.157,78.8,0.286
홍세완,70626,KIA,0.284,90,386,345,45,98,15,1,9,142,46,1,2,36,3,2,41,15,0.412,0.353,0.765,26,0.250,0.500,25,109,99,1.10,0,0.88,3.88,0.128,45.3,0.262
손지환,97103,KIA,0.278,107,357,316,37,88,13,0,11,134,44,5,3,24,1,9,29,6,0.424,0.344,0.768,22,0.225,0.154,24,92,110,0.84,0,0.83,3.48,0.146,46.2,0.261
김경언,71610,KIA,0.271,78,202,188,23,51,10,1,5,78,19,4,0,8,0,2,38,1,0.415,0.308,0.723,14,0.205,0.000,16,46,53,0.87,0,0.21,3.76,0.144,23.2,0.242
마해영,95549,KIA,0.266,94,387,338,46,90,17,0,12,143,60,2,4,35,2,8,66,13,0.423,0.345,0.768,23,0.287,0.000,29,88,98,0.90,0,0.53,3.64,0.157,48.4,0.261
이용규,74163,KIA,0.266,124,479,414,57,110,17,2,5,146,37,14,3,39,0,9,64,6,0.353,0.340,0.693,28,0.208,0.000,24,149,94,1.59,0,0.61,3.91,0.087,54.8,0.241
송산,75612,KIA,0.264,75,141,125,14,33,4,0,3,46,19,5,0,10,0,1,27,3,0.368,0.324,0.692,6,0.289,0.200,7,46,19,2.42,0,0.37,3.49,0.104,14.3,0.238
심재학,95114,KIA,0.254,94,309,252,34,64,9,0,12,109,39,3,4,43,3,7,50,6,0.433,0.373,0.806,11,0.253,0.143,21,63,79,0.80,0,0.86,4.21,0.179,44.3,0.276
이재주,92304,KIA,0.250,79,148,124,10,31,8,0,5,54,19,0,0,22,1,2,32,5,0.435,0.372,0.807,7,0.275,0.308,13,35,26,1.35,0,0.69,4.26,0.185,19.2,0.276
차일목,73602,KIA,0.250,6,10,8,2,2,0,0,0,2,1,1,0,1,0,0,1,0,0.250,0.333,0.583,0,0.000,0.000,0,2,3,0.67,0,1.00,3.90,0.000,0.8,0.212
김종국,96616,KIA,0.235,117,429,374,39,88,15,3,4,121,40,10,5,37,0,3,68,7,0.324,0.305,0.629,19,0.265,0.000,22,110,113,0.97,0,0.54,3.94,0.088,40.0,0.218
김상훈,70612,KIA,0.235,105,338,298,29,70,8,0,8,102,40,8,4,24,1,4,50,5,0.342,0.297,0.639,16,0.233,0.167,16,100,82,1.22,0,0.48,3.52,0.107,32.1,0.219
임성민,75648,KIA,0.232,47,62,56,12,13,2,0,1,18,3,0,0,6,0,0,14,2,0.321,0.306,0.627,2,0.143,0.286,3,16,13,1.23,0,0.43,4.02,0.089,5.2,0.218
홍현우,90695,KIA,0.220,25,64,59,6,13,3,0,1,19,1,2,0,3,0,0,16,0,0.322,0.258,0.580,3,0.143,0.000,4,15,15,1.00,0,0.19,4.23,0.102,4.9,0.197
김민철,71609,KIA,0.218,101,203,179,21,39,7,3,0,52,13,11,0,10,0,3,41,1,0.291,0.271,0.562,8,0.215,0.091,10,52,47,1.11,0,0.24,3.48,0.073,14.9,0.195
김경진,99614,KIA,0.210,42,81,62,12,13,3,0,1,19,7,3,2,11,0,3,19,5,0.306,0.346,0.652,3,0.077,0.250,4,20,12,1.67,0,0.58,4.10,0.097,7.3,0.232
김주형,74605,KIA,0.172,39,114,99,6,17,3,0,0,20,6,2,0,9,1,4,25,3,0.202,0.268,0.470,5,0.148,0.000,3,26,31,0.84,0,0.36,3.73,0.030,4.9,0.171
장일현,99607,KIA,0.133,11,16,15,0,2,0,0,0,2,0,0,0,1,0,0,4,0,0.133,0.188,0.321,0,0.000,0.111,0,5,4,1.25,0,0.25,4.69,0.000,0.1,0.118
신동주,91470,KIA,0.094,23,35,32,2,3,0,0,0,3,0,0,0,1,1,2,13,0,0.094,0.171,0.265,0,0.000,0.000,0,6,10,0.60,0,0.08,4.09,0.000,-0.3,0.100
최훈락,75608,KIA,0.091,24,24,22,3,2,1,0,0,3,3,0,0,1,0,1,9,1,0.136,0.167,0.303,0,0.500,0.167,1,6,5,1.20,0,0.11,3.67,0.045,-0.5,0.109
김원섭,71207,KIA,0.040,28,26,25,5,1,0,0,0,1,0,0,0,1,0,0,6,2,0.040,0.077,0.117,0,0.000,0.000,0,12,6,2.00,0,0.17,4.38,0.000,-2.1,0.045
김성호,74642,KIA,0.000,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0.000,0.000,0.000,0,0.000,0.000,0,0,0,-,0,0.00,3.00,0.000,-0.2,0.000
백정훈,75640,KIA,0.000,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000,0.000,0.000,0,0.000,0.000,0,0,1,0.00,0,-,4.00,0.000,-0.1,0.000
서동욱,73606,KIA,0.000,12,7,6,0,0,0,0,0,0,0,0,0,1,0,0,5,0,0.000,0.143,0.143,0,0.000,0.000,0,0,1,0.00,0,0.20,4.43,0.000,-0.2,0.064
신용운,72649,KIA,-,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-,-,-,0,0.000,0.000,0,0,0,-,0,-,-,-,0.0,0.000
윤석민,75620,KIA,-,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-,-,-,0,0.000,0.000,0,0,0,-,0,-,-,-,0.0,0.000
윤형진,70655,KIA,-,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-,-,-,0,0.000,0.000,0,0,0,-,0,-,-,-,0.0,0.000
이범석,75635,KIA,-,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-,-,-,0,0.000,0.000,0,0,0,-,0,-,-,-,0.0,0.000
이영수,74650,KIA,0.000,4,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000,0.000,0.000,0,0.000,0.000,0,0,2,0.00,0,-,2.50,0.000,-0.2,0.000
전병두,73228,KIA,-,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-,-,-,0,0.000,0.000,0,0,0,-,0,-,-,-,0.0,0.000
주창훈,74635,KIA,0.000,1,3,2,1,0,0,0,0,0,0,0,0,0,0,1,2,0,0.000,0.333,0.333,0,0.000,0.000,0,0,0,-,0,0.00,3.67,0.000,0.1,0.150
