선수명,ID,팀명,타율,경기,타석,타수,득점,안타,2루타,3루타,홈런,루타,타점,희생번트,희생플라이,볼넷,고의사구,사구,삼진,병살타,장타율,출루율,OPS,멀티히트,득점권타율,대타타율,장타,땅볼,뜬공,땅볼/뜬공,결승타,볼넷/삼진,투구수/타석,순수장타율,추정득점,GPA
이종환,60667,KIA,0.385,6,13,13,2,5,2,0,1,10,3,0,0,0,0,0,3,0,0.769,0.385,1.154,0,0.200,0.500,3,3,2,1.50,0,0.00,3.23,0.385,3.1,0.366
한성구,61693,KIA,0.367,17,33,30,1,11,4,0,0,15,4,1,0,2,0,0,7,0,0.500,0.406,0.906,3,0.625,0.091,4,5,7,0.71,0,0.29,4.00,0.133,5.3,0.308
김원섭,71207,KIA,0.303,120,472,386,60,117,21,4,3,155,61,12,3,69,1,2,54,12,0.402,0.409,0.811,33,0.295,0.400,28,119,99,1.20,0,1.28,4.24,0.098,64.8,0.285
이범호,70756,KIA,0.293,42,171,140,13,41,7,0,2,54,19,0,3,27,2,1,23,3,0.386,0.404,0.790,13,0.275,0.000,9,37,42,0.88,0,1.17,3.87,0.093,24.3,0.278
안치홍,79608,KIA,0.288,132,558,489,60,141,31,2,3,185,64,14,7,42,4,6,74,12,0.378,0.347,0.725,41,0.364,0.000,36,131,150,0.87,0,0.57,3.69,0.090,66.6,0.251
이용규,74163,KIA,0.283,125,580,491,86,139,14,2,2,163,37,10,3,66,0,10,38,9,0.332,0.377,0.709,38,0.292,0.000,18,180,137,1.31,0,1.74,4.10,0.049,71.7,0.253
김선빈,78603,KIA,0.281,126,532,441,63,124,19,2,5,162,55,25,6,58,0,2,48,9,0.367,0.363,0.730,30,0.331,0.667,26,141,134,1.05,0,1.21,3.71,0.086,64.9,0.255
나지완,78629,KIA,0.274,124,480,398,40,109,17,1,11,161,56,8,5,56,4,13,93,9,0.405,0.377,0.782,29,0.264,0.125,29,83,118,0.70,0,0.60,3.96,0.131,64.6,0.271
윤완주,62668,KIA,0.267,68,101,90,17,24,2,0,0,26,6,3,0,6,0,2,22,2,0.289,0.327,0.616,6,0.269,0.250,2,29,15,1.93,0,0.27,3.67,0.022,8.4,0.219
김상현,70646,KIA,0.259,32,126,116,17,30,9,0,4,51,17,1,0,6,0,3,26,3,0.440,0.312,0.752,10,0.200,0.000,13,39,21,1.86,0,0.23,3.74,0.181,14.3,0.250
차일목,73602,KIA,0.256,88,251,207,25,53,5,0,0,58,15,10,2,29,0,3,34,12,0.280,0.353,0.633,13,0.163,0.167,5,69,53,1.30,0,0.85,3.75,0.024,20.8,0.229
박기남,74103,KIA,0.253,99,274,225,28,57,16,0,2,79,25,13,4,27,0,5,34,1,0.351,0.341,0.692,13,0.245,0.000,18,66,72,0.92,0,0.79,3.79,0.098,31.2,0.241
최희섭,77623,KIA,0.252,80,301,246,31,62,17,0,7,100,42,0,3,50,5,2,53,9,0.407,0.379,0.786,17,0.264,0.125,24,64,70,0.91,0,0.94,4.05,0.154,39.2,0.272
최훈락,75608,KIA,0.250,25,35,28,5,7,1,0,0,8,1,0,1,0,0,6,11,0,0.286,0.371,0.657,1,0.000,0.250,1,7,4,1.75,0,0.00,3.66,0.036,4.2,0.238
이준호,60693,KIA,0.227,113,295,255,25,58,12,4,0,78,21,8,3,29,0,0,48,5,0.306,0.303,0.609,14,0.225,0.000,16,75,77,0.97,0,0.60,3.75,0.078,24.6,0.213
이현곤,72606,KIA,0.200,6,6,5,0,1,0,0,0,1,0,0,0,1,0,0,1,1,0.200,0.333,0.533,0,0.000,0.000,0,3,0,-,0,1.00,3.33,0.000,0.1,0.200
