선수명,ID,팀명,타율,경기,타석,타수,득점,안타,2루타,3루타,홈런,루타,타점,희생번트,희생플라이,볼넷,고의사구,사구,삼진,병살타,장타율,출루율,OPS,멀티히트,득점권타율,대타타율,장타,땅볼,뜬공,땅볼/뜬공,결승타,볼넷/삼진,투구수/타석,순수장타율,추정득점,GPA
최원준,66606,KIA,0.458,14,25,24,5,11,1,0,1,15,4,1,0,0,0,0,3,0,0.625,0.458,1.083,2,0.800,1.000,2,6,4,1.50,0,0.00,3.44,0.167,5.4,0.362
황대인,65610,KIA,0.429,4,7,7,1,3,2,0,1,8,3,0,0,0,0,0,3,0,1.143,0.429,1.572,1,0.667,0.333,3,1,0,-,0,0.00,3.86,0.714,2.5,0.479
김선빈,78603,KIA,0.360,6,27,25,3,9,2,1,0,13,0,1,0,1,0,0,3,1,0.520,0.385,0.905,3,0.000,0.000,3,8,5,1.60,0,0.33,3.37,0.160,3.9,0.303
김주찬,70410,KIA,0.346,130,555,511,97,177,37,3,23,289,101,1,6,30,1,7,68,13,0.566,0.386,0.952,54,0.421,1.000,63,137,135,1.01,12,0.44,3.56,0.219,98.6,0.315
필,64699,KIA,0.313,132,544,499,71,156,37,1,20,255,86,0,7,33,0,5,70,16,0.511,0.357,0.868,46,0.284,0.500,58,140,140,1.00,9,0.47,3.55,0.198,84.5,0.288
이범호,70756,KIA,0.310,138,560,484,93,150,23,0,33,272,108,0,7,60,7,9,57,15,0.562,0.391,0.953,43,0.314,0.333,56,104,180,0.58,11,1.05,3.80,0.252,100.3,0.316
신종길,72559,KIA,0.310,75,240,213,34,66,8,3,1,83,12,1,0,20,0,6,49,1,0.390,0.385,0.775,19,0.250,0.318,12,57,41,1.39,1,0.41,3.83,0.080,32.2,0.271
노수광,63704,KIA,0.309,77,238,207,43,64,4,2,4,84,30,10,0,20,0,1,46,0,0.406,0.373,0.779,16,0.413,0.500,10,52,45,1.16,2,0.43,3.95,0.097,33.5,0.269
나지완,78629,KIA,0.308,118,486,380,84,117,21,2,25,217,90,0,4,85,1,17,90,8,0.571,0.451,1.022,32,0.304,0.500,48,62,115,0.54,8,0.94,4.18,0.263,96.5,0.346
김다원,78765,KIA,0.302,25,47,43,3,13,2,0,1,18,6,0,0,2,0,2,15,1,0.419,0.362,0.781,0,0.294,0.385,3,9,6,1.50,0,0.13,4.13,0.116,6.1,0.268
윤정우,61652,KIA,0.299,46,82,67,20,20,5,0,2,31,13,2,1,5,0,7,15,2,0.463,0.400,0.863,5,0.357,0.000,7,27,6,4.50,0,0.33,3.89,0.164,13.2,0.296
서동욱,73606,KIA,0.292,124,485,411,73,120,30,3,16,204,67,6,3,60,1,5,108,8,0.496,0.386,0.882,31,0.308,0.333,49,84,102,0.82,6,0.56,4.08,0.204,76.9,0.298
김주형,74605,KIA,0.281,135,387,345,43,97,16,1,19,172,49,1,1,34,0,6,55,9,0.499,0.355,0.854,20,0.244,0.313,36,82,112,0.73,2,0.62,3.75,0.217,57.9,0.285
강한울,64610,KIA,0.272,104,322,298,36,81,13,3,0,100,27,9,0,15,0,0,46,2,0.336,0.307,0.643,16,0.313,0.500,16,100,71,1.41,3,0.33,3.89,0.064,30.1,0.222
김호령,65653,KIA,0.267,124,514,453,72,121,18,3,8,169,41,13,2,36,0,10,104,7,0.373,0.333,0.706,32,0.221,0.500,29,114,116,0.98,1,0.35,3.85,0.106,57.4,0.243
이홍구,63634,KIA,0.266,106,273,241,27,64,16,2,9,111,45,3,6,19,1,4,66,5,0.461,0.322,0.783,14,0.260,0.240,27,49,68,0.72,4,0.29,3.94,0.195,36.5,0.260
오준혁,61743,KIA,0.265,47,144,132,18,35,8,4,2,57,15,2,0,9,0,1,38,2,0.432,0.317,0.749,8,0.308,0.000,14,27,32,0.84,0,0.24,3.94,0.167,16.5,0.251
안치홍,79608,KIA,0.222,10,43,36,3,8,2,0,0,10,1,1,1,5,0,0,8,2,0.278,0.310,0.588,3,0.000,0.000,2,11,10,1.10,0,0.63,4.26,0.056,3.2,0.209
