선수명,ID,팀명,타율,경기,타석,타수,득점,안타,2루타,3루타,홈런,루타,타점,희생번트,희생플라이,볼넷,고의사구,사구,삼진,병살타,장타율,출루율,OPS,멀티히트,득점권타율,대타타율,장타,땅볼,뜬공,땅볼/뜬공,결승타,볼넷/삼진,투구수/타석,순수장타율,추정득점,GPA
윤완주,62668,KIA,1.000,5,3,2,0,2,0,0,0,2,0,0,0,1,0,0,0,0,1.000,1.000,2.000,1,0.000,0.000,0,0,0,-,0,-,3.67,0.000,1.3,0.700
김주찬,70410,KIA,0.346,100,442,399,72,138,32,4,9,205,46,6,2,31,2,4,48,11,0.514,0.397,0.911,46,0.326,0.250,45,97,118,0.82,4,0.65,3.62,0.168,72.2,0.307
안치홍,79608,KIA,0.339,126,479,434,65,147,31,2,18,236,88,2,4,33,1,6,65,11,0.544,0.390,0.934,41,0.338,0.200,51,122,104,1.17,5,0.51,3.70,0.205,84.1,0.312
이대형,73153,KIA,0.323,126,505,461,75,149,15,9,1,185,40,5,2,35,2,2,57,5,0.401,0.372,0.773,47,0.298,0.750,25,191,66,2.89,5,0.61,3.73,0.078,65.7,0.268
나지완,78629,KIA,0.312,118,470,398,64,124,22,0,19,203,79,0,6,54,4,12,97,9,0.510,0.404,0.914,35,0.281,0.250,41,70,113,0.62,7,0.56,4.09,0.198,79.8,0.309
필,64699,KIA,0.309,92,389,362,64,112,27,0,19,196,66,0,2,22,1,3,65,10,0.541,0.352,0.893,31,0.252,0.167,46,87,100,0.87,4,0.34,3.52,0.232,63.7,0.294
신종길,72559,KIA,0.292,103,399,360,60,105,24,6,9,168,51,5,3,29,0,2,92,2,0.467,0.345,0.812,29,0.233,0.333,39,94,72,1.31,5,0.32,3.88,0.175,58.3,0.272
김선빈,78603,KIA,0.290,33,98,93,7,27,4,0,0,31,9,2,0,3,0,0,10,3,0.333,0.313,0.646,7,0.290,0.000,4,31,25,1.24,1,0.30,3.70,0.043,8.7,0.224
이종환,60667,KIA,0.287,92,138,122,14,35,9,0,2,50,23,2,1,11,0,2,33,1,0.410,0.353,0.763,5,0.213,0.226,11,28,27,1.04,1,0.33,3.95,0.123,17.1,0.261
박기남,74103,KIA,0.287,90,202,171,21,49,9,0,3,67,21,5,2,22,0,2,25,5,0.392,0.371,0.763,9,0.313,0.364,12,53,46,1.15,2,0.88,3.97,0.105,24.1,0.265
김다원,78765,KIA,0.270,86,210,189,21,51,13,1,5,81,17,3,1,12,0,5,53,3,0.429,0.329,0.758,14,0.176,0.200,19,49,37,1.32,2,0.23,3.78,0.159,25.6,0.255
이범호,70756,KIA,0.269,105,406,350,47,94,23,0,19,174,82,0,4,41,1,11,89,9,0.497,0.360,0.857,24,0.293,0.000,42,63,108,0.58,7,0.46,4.07,0.229,61.6,0.286
강한울,64610,KIA,0.264,93,224,208,32,55,5,4,0,68,14,6,1,8,0,1,44,1,0.327,0.294,0.621,14,0.226,0.200,9,75,35,2.14,0,0.18,3.73,0.063,20.0,0.214
박준태,64657,KIA,0.262,32,55,42,6,11,0,0,0,11,2,0,0,8,0,5,18,1,0.262,0.436,0.698,2,0.400,0.000,0,9,4,2.25,0,0.44,4.27,0.000,7.0,0.262
김민우,72303,KIA,0.251,87,210,167,34,42,10,0,3,61,15,6,0,36,0,1,46,2,0.365,0.387,0.752,9,0.233,0.125,13,46,33,1.39,1,0.78,4.24,0.114,27.1,0.265
김주형,74605,KIA,0.245,64,176,151,16,37,4,0,7,62,26,4,2,17,0,2,19,3,0.411,0.326,0.737,10,0.244,0.333,11,45,52,0.87,0,0.89,3.70,0.166,20.8,0.249
이성우,71184,KIA,0.234,63,134,124,11,29,3,0,1,35,9,6,0,3,0,1,18,9,0.282,0.258,0.540,5,0.122,1.000,4,50,27,1.85,1,0.17,3.42,0.048,5.9,0.187
김원섭,71207,KIA,0.225,44,101,80,21,18,4,1,0,24,13,2,2,17,0,0,13,2,0.300,0.354,0.654,4,0.185,0.200,5,29,22,1.32,2,1.31,4.76,0.075,10.8,0.234
차일목,73602,KIA,0.189,94,224,185,17,35,6,0,2,47,18,11,2,24,0,2,28,7,0.254,0.286,0.540,7,0.161,0.000,8,62,62,1.00,1,0.86,3.83,0.065,13.8,0.192
백용환,78643,KIA,0.177,47,86,79,8,14,2,0,4,28,10,2,0,5,0,0,28,1,0.354,0.226,0.580,2,0.179,0.167,6,20,17,1.18,1,0.18,3.92,0.177,6.5,0.190
김상훈,70612,KIA,0.100,9,12,10,0,1,0,0,0,1,0,0,0,2,0,0,3,0,0.100,0.250,0.350,0,0.200,0.000,0,4,2,2.00,0,0.67,3.92,0.000,0.3,0.138
박찬호,64646,KIA,0.091,17,23,22,3,2,1,0,0,3,0,0,0,1,0,0,10,0,0.136,0.130,0.266,0,0.000,0.000,1,8,2,4.00,0,0.10,3.74,0.045,-0.3,0.093
