선수명,ID,팀명,타율,경기,타석,타수,득점,안타,2루타,3루타,홈런,루타,타점,희생번트,희생플라이,볼넷,고의사구,사구,삼진,병살타,장타율,출루율,OPS,멀티히트,득점권타율,대타타율,장타,땅볼,뜬공,땅볼/뜬공,결승타,볼넷/삼진,투구수/타석,순수장타율,추정득점,GPA
김주찬,70410,KIA,0.327,98,377,333,66,109,23,2,18,190,62,1,8,23,3,12,58,10,0.571,0.383,0.954,36,0.294,0.222,43,79,95,0.83,7,0.40,3.79,0.243,68.7,0.315
필,64699,KIA,0.325,143,591,536,81,174,35,1,22,277,101,0,9,43,6,3,74,12,0.517,0.372,0.889,55,0.333,0.500,58,139,158,0.88,15,0.58,3.56,0.192,96.1,0.297
황대인,65610,KIA,0.273,22,44,44,3,12,2,0,2,20,7,0,0,0,0,0,18,3,0.455,0.273,0.728,2,0.273,0.231,4,8,6,1.33,0,0.00,2.91,0.182,4.2,0.237
이범호,70756,KIA,0.270,138,514,437,60,118,25,0,28,227,79,0,4,57,1,16,91,16,0.519,0.372,0.891,29,0.245,0.000,53,99,133,0.74,7,0.63,4.02,0.249,80.9,0.297
김원섭,71207,KIA,0.267,110,341,277,45,74,13,3,5,108,33,6,2,53,0,3,46,5,0.390,0.388,0.778,16,0.308,0.059,21,80,79,1.01,3,1.15,4.37,0.123,45.6,0.272
신종길,72559,KIA,0.262,99,348,313,56,82,13,4,5,118,28,4,0,25,0,6,80,3,0.377,0.328,0.705,20,0.226,0.154,22,92,59,1.56,3,0.31,4.02,0.115,40.7,0.242
김민우,72303,KIA,0.260,90,315,269,28,70,16,1,6,106,34,21,3,21,0,1,75,3,0.394,0.313,0.707,18,0.254,0.000,23,62,65,0.95,5,0.28,4.12,0.134,35.0,0.239
최희섭,77623,KIA,0.256,42,149,125,18,32,3,0,6,53,20,0,1,22,0,1,34,2,0.424,0.369,0.793,9,0.344,0.429,9,33,27,1.22,1,0.65,4.27,0.168,21.1,0.272
나지완,78629,KIA,0.253,116,368,304,34,77,16,0,7,114,31,0,2,46,3,16,79,10,0.375,0.378,0.753,23,0.198,0.133,23,66,84,0.79,1,0.58,4.23,0.122,45.6,0.264
김다원,78765,KIA,0.245,108,274,245,31,60,9,0,5,84,30,0,2,15,0,12,67,8,0.343,0.318,0.661,11,0.333,0.222,14,65,55,1.18,3,0.22,4.03,0.098,26.6,0.229
백용환,78643,KIA,0.234,65,177,154,22,36,6,0,10,72,30,0,3,19,0,1,47,5,0.468,0.316,0.784,3,0.171,0.300,16,37,37,1.00,6,0.40,4.17,0.234,24.0,0.259
