선수명,ID,팀명,타율,경기,타석,타수,득점,안타,2루타,3루타,홈런,루타,타점,희생번트,희생플라이,볼넷,고의사구,사구,삼진,병살타,장타율,출루율,OPS,멀티히트,득점권타율,대타타율,장타,땅볼,뜬공,땅볼/뜬공,결승타,볼넷/삼진,투구수/타석,순수장타율,추정득점,GPA
김태균,71752,한화,0.365,118,508,422,66,154,30,0,18,238,84,0,5,70,1,11,73,18,0.564,0.463,1.027,44,0.354,0.000,48,94,106,0.89,5,0.96,4.11,0.199,97.8,0.349
피에,64746,한화,0.326,119,498,445,61,145,33,2,17,233,92,0,12,41,1,0,60,11,0.524,0.373,0.897,44,0.315,0.000,52,98,154,0.64,4,0.68,3.56,0.198,81.7,0.299
송광민,76753,한화,0.316,103,421,389,52,123,22,2,11,182,58,4,2,26,2,0,73,15,0.468,0.357,0.825,33,0.281,0.000,35,117,78,1.50,5,0.36,3.57,0.152,57.1,0.278
김경언,71610,한화,0.313,89,355,300,43,94,16,3,8,140,52,7,4,40,0,4,42,8,0.467,0.397,0.864,27,0.349,0.000,27,96,72,1.33,4,0.95,4.31,0.153,53.8,0.295
임익준,77464,한화,0.300,6,10,10,2,3,0,0,0,3,0,0,0,0,0,0,3,0,0.300,0.300,0.600,0,0.000,0.000,0,2,2,1.00,0,0.00,4.10,0.000,0.8,0.210
정근우,75808,한화,0.295,125,549,464,91,137,28,5,6,193,44,7,3,66,0,9,56,11,0.416,0.391,0.807,44,0.248,0.333,39,160,114,1.40,1,1.18,3.77,0.121,80.7,0.280
이용규,74163,한화,0.288,104,418,358,62,103,12,4,0,123,20,2,1,52,0,5,46,5,0.344,0.385,0.729,27,0.208,0.286,16,127,83,1.53,3,1.13,4.40,0.056,49.6,0.259
이학준,74148,한화,0.286,45,119,105,14,30,4,0,0,34,9,3,1,10,0,0,19,3,0.324,0.345,0.669,9,0.242,0.000,4,37,20,1.85,0,0.53,3.85,0.038,12.2,0.236
한상훈,73703,한화,0.286,77,203,175,23,50,8,1,1,63,21,4,0,24,0,0,40,4,0.360,0.372,0.732,11,0.362,0.286,10,53,32,1.66,0,0.60,4.08,0.074,23.7,0.257
장운호,63700,한화,0.266,39,70,64,7,17,1,0,1,21,7,4,0,1,0,1,10,1,0.328,0.288,0.616,4,0.286,0.250,2,12,25,0.48,0,0.10,3.79,0.063,5.7,0.212
이양기,73725,한화,0.264,45,139,125,13,33,5,0,0,38,6,1,1,10,0,2,19,3,0.304,0.326,0.630,8,0.219,0.250,5,33,41,0.80,2,0.53,3.76,0.040,12.7,0.223
최진행,74729,한화,0.261,99,328,299,32,78,16,0,12,130,45,0,3,23,0,3,79,8,0.435,0.317,0.752,18,0.225,0.133,28,78,67,1.16,3,0.29,4.02,0.174,39.8,0.251
김태완,76746,한화,0.258,89,214,186,26,48,8,0,7,77,39,0,1,24,1,3,51,10,0.414,0.350,0.764,9,0.296,0.162,15,38,50,0.76,4,0.47,4.39,0.156,25.3,0.261
정범모,76720,한화,0.253,85,212,186,18,47,10,0,6,75,23,5,3,17,0,1,39,8,0.403,0.314,0.717,9,0.224,1.000,16,51,52,0.98,3,0.44,3.59,0.151,23.2,0.242
고동진,74745,한화,0.241,73,213,187,21,45,5,0,1,53,14,3,3,18,0,2,35,2,0.283,0.310,0.593,10,0.173,0.333,6,60,50,1.20,1,0.51,3.74,0.043,18.1,0.210
김회성,79705,한화,0.236,59,162,140,21,33,8,1,6,61,18,3,1,14,0,4,45,4,0.436,0.321,0.757,9,0.167,0.300,15,22,41,0.54,2,0.31,4.23,0.200,19.6,0.253
이희근,78739,한화,0.231,6,14,13,2,3,0,1,0,5,2,0,0,0,0,1,6,0,0.385,0.286,0.671,1,0.250,0.000,1,4,0,-,0,0.00,4.00,0.154,1.4,0.225
조인성,98144,한화,0.226,75,185,164,16,37,7,0,7,65,34,2,3,14,0,2,40,5,0.396,0.290,0.686,9,0.263,0.200,14,41,49,0.84,5,0.35,3.58,0.171,19.7,0.230
정현석,78745,한화,0.225,53,118,102,15,23,3,0,3,35,6,2,0,11,0,3,21,6,0.343,0.319,0.662,3,0.100,0.333,6,22,36,0.61,2,0.52,4.17,0.118,9.7,0.229
강경학,61700,한화,0.221,41,103,86,11,19,2,3,1,30,7,2,0,13,0,2,28,1,0.349,0.337,0.686,4,0.227,0.000,6,21,18,1.17,1,0.46,3.75,0.128,11.1,0.239
이창열,64706,한화,0.190,22,25,21,5,4,2,1,0,8,3,0,0,3,0,1,6,0,0.381,0.320,0.701,0,0.333,0.000,3,9,2,4.50,1,0.50,3.80,0.190,2.9,0.239
