선수명,ID,팀명,타율,경기,타석,타수,득점,안타,2루타,3루타,홈런,루타,타점,희생번트,희생플라이,볼넷,고의사구,사구,삼진,병살타,장타율,출루율,OPS,멀티히트,득점권타율,대타타율,장타,땅볼,뜬공,땅볼/뜬공,결승타,볼넷/삼진,투구수/타석,순수장타율,추정득점,GPA
이창열,64706,한화,0.500,5,2,2,0,1,1,0,0,2,1,0,0,0,0,0,0,0,1.000,0.500,1.500,0,1.000,0.500,1,0,1,0.00,0,-,5.50,0.500,0.6,0.475
이용규,74163,한화,0.341,124,585,493,94,168,15,7,4,209,42,11,4,68,5,9,45,4,0.424,0.427,0.851,49,0.350,0.000,26,177,107,1.65,3,1.51,3.98,0.083,93.2,0.298
김경언,71610,한화,0.337,107,437,377,58,127,21,1,16,198,78,5,3,50,3,2,89,9,0.525,0.414,0.939,40,0.323,0.250,38,96,68,1.41,10,0.56,4.13,0.188,75.1,0.318
박노민,74756,한화,0.333,23,26,24,1,8,0,0,0,8,4,0,0,2,0,0,11,0,0.333,0.385,0.718,0,0.250,0.333,0,5,0,-,0,0.18,4.15,0.000,3.2,0.257
정근우,75808,한화,0.316,126,552,468,99,148,30,2,12,218,66,13,2,61,1,8,66,14,0.466,0.403,0.869,48,0.307,0.000,44,158,98,1.61,13,0.92,3.59,0.150,84.9,0.298
김태균,71752,한화,0.316,133,524,408,61,129,28,0,21,220,104,1,5,98,12,12,80,19,0.539,0.457,0.996,30,0.353,0.333,49,120,84,1.43,11,1.23,4.24,0.223,96.1,0.340
정현석,78745,한화,0.310,43,133,116,20,36,6,0,1,45,12,2,0,13,1,2,24,3,0.388,0.389,0.777,10,0.310,0.167,7,31,25,1.24,1,0.54,3.92,0.078,16.8,0.272
하주석,62700,한화,0.300,4,11,10,3,3,0,0,0,3,1,0,0,1,0,0,4,0,0.300,0.364,0.664,1,0.500,0.000,0,2,1,2.00,0,0.25,3.73,0.000,1.2,0.239
최진행,74729,한화,0.291,109,410,333,55,97,17,0,18,168,64,5,3,65,6,4,101,9,0.505,0.410,0.915,26,0.281,0.167,35,71,67,1.06,5,0.64,4.13,0.213,67.1,0.311
이종환,60667,한화,0.290,44,106,100,14,29,4,0,0,33,12,0,0,6,0,0,21,0,0.330,0.330,0.660,8,0.314,0.250,4,31,19,1.63,2,0.29,4.06,0.040,10.9,0.231
이시찬,74148,한화,0.281,34,72,64,7,18,1,0,0,19,6,1,2,4,0,1,12,3,0.297,0.324,0.621,5,0.300,0.083,1,19,17,1.12,0,0.33,3.94,0.016,6.2,0.220
폭스,65762,한화,0.278,38,121,108,16,30,4,0,7,55,25,0,2,8,1,3,27,9,0.509,0.339,0.848,8,0.270,0.200,11,30,23,1.30,1,0.30,3.72,0.231,16.3,0.280
모건,65733,한화,0.273,10,42,33,2,9,2,0,0,11,5,0,1,4,0,4,8,1,0.333,0.405,0.738,2,0.214,0.000,2,11,6,1.83,1,0.50,3.93,0.061,5.3,0.266
강경학,61700,한화,0.257,120,376,311,50,80,7,4,2,101,27,17,3,40,1,5,58,3,0.325,0.348,0.673,20,0.233,0.143,13,103,73,1.41,3,0.69,4.08,0.068,40.0,0.238
장운호,63700,한화,0.254,42,141,114,17,29,4,0,2,39,8,11,0,10,0,6,27,4,0.342,0.346,0.688,6,0.133,0.000,6,30,28,1.07,0,0.37,3.43,0.088,14.1,0.241
이성열,73136,한화,0.250,101,268,232,35,58,10,2,9,99,36,5,2,20,1,9,87,5,0.427,0.331,0.758,11,0.322,0.364,21,47,42,1.12,4,0.23,3.92,0.177,33.1,0.256
지성준,64717,한화,0.250,9,12,12,1,3,1,0,0,4,0,0,0,0,0,0,5,0,0.333,0.250,0.583,0,0.000,0.000,1,2,2,1.00,0,0.00,4.17,0.083,0.9,0.196
송광민,76753,한화,0.243,12,41,37,2,9,2,0,0,11,1,1,0,2,0,1,11,1,0.297,0.300,0.597,2,0.125,0.000,2,12,5,2.40,0,0.18,3.61,0.054,3.0,0.209
김태완,76746,한화,0.239,22,50,46,5,11,2,0,0,13,3,0,0,2,0,2,16,1,0.283,0.300,0.583,3,0.059,0.167,2,10,9,1.11,0,0.13,4.04,0.043,3.7,0.206
조인성,98144,한화,0.232,106,310,276,33,64,11,0,11,108,44,11,1,16,0,6,89,5,0.391,0.288,0.679,13,0.244,0.000,22,68,56,1.21,1,0.18,3.52,0.159,31.4,0.227
한상훈,73703,한화,0.230,35,75,61,7,14,4,0,0,18,8,5,0,8,0,1,18,1,0.295,0.329,0.624,1,0.333,0.267,4,19,10,1.90,0,0.44,3.97,0.066,5.4,0.222
신성현,64086,한화,0.225,64,117,102,17,23,3,0,4,38,17,2,0,13,0,0,44,0,0.373,0.313,0.686,4,0.314,0.308,7,20,15,1.33,3,0.30,3.97,0.147,13.0,0.234
권용관,95158,한화,0.220,116,341,296,32,65,8,1,5,90,22,17,1,18,2,9,86,4,0.304,0.284,0.588,12,0.187,0.000,14,77,69,1.12,1,0.21,4.04,0.084,25.2,0.204
