선수명,ID,팀명,타율,경기,타석,타수,득점,안타,2루타,3루타,홈런,루타,타점,희생번트,희생플라이,볼넷,고의사구,사구,삼진,병살타,장타율,출루율,OPS,멀티히트,득점권타율,대타타율,장타,땅볼,뜬공,땅볼/뜬공,결승타,볼넷/삼진,투구수/타석,순수장타율,추정득점,GPA
김태균,71752,한화,0.305,127,500,433,47,132,21,0,6,171,62,0,8,54,5,5,94,15,0.395,0.382,0.777,30,0.301,0.250,27,104,111,0.94,4,0.57,3.94,0.090,66.0,0.271
이동훈,66702,한화,0.290,14,31,31,3,9,1,0,0,10,4,0,0,0,0,0,8,1,0.323,0.290,0.613,1,0.231,0.500,1,11,3,3.67,0,0.00,3.13,0.032,2.8,0.211
최재훈,78288,한화,0.290,135,451,373,47,108,18,0,3,135,31,4,4,56,0,14,61,9,0.362,0.398,0.760,28,0.225,0.000,21,110,98,1.12,2,0.92,4.07,0.072,55.9,0.270
호잉,68730,한화,0.284,124,525,476,74,135,26,2,18,219,73,1,5,38,5,5,90,6,0.460,0.340,0.800,40,0.262,0.000,46,89,167,0.53,9,0.42,3.54,0.176,75.4,0.268
정근우,75808,한화,0.278,88,305,277,37,77,10,1,3,98,30,3,1,20,1,4,43,11,0.354,0.334,0.688,17,0.361,0.417,14,91,67,1.36,7,0.47,3.61,0.076,30.0,0.239
송광민,76753,한화,0.264,122,486,454,50,120,21,0,7,162,51,3,5,21,0,3,91,18,0.357,0.298,0.655,35,0.261,0.333,28,128,120,1.07,2,0.23,3.39,0.093,44.7,0.223
하주석,62700,한화,0.263,5,20,19,3,5,2,0,0,7,2,1,0,0,0,0,4,1,0.368,0.263,0.631,2,0.333,0.000,2,9,1,9.00,0,0.00,2.90,0.105,1.3,0.210
정은원,68743,한화,0.262,142,624,564,83,148,27,6,8,211,57,6,6,48,0,0,101,6,0.374,0.317,0.691,44,0.241,0.333,41,175,146,1.20,2,0.48,3.99,0.112,69.3,0.236
이성열,73136,한화,0.256,129,476,414,60,106,21,1,21,192,85,1,4,48,1,9,114,7,0.464,0.343,0.807,25,0.314,0.077,43,110,88,1.25,12,0.42,3.81,0.208,67.6,0.270
김민하,61554,한화,0.256,72,140,125,14,32,6,0,2,44,14,2,1,9,0,3,41,4,0.352,0.319,0.671,5,0.267,0.400,8,28,25,1.12,2,0.22,3.66,0.096,13.8,0.232
장진혁,66706,한화,0.254,113,349,315,42,80,16,5,1,109,24,2,1,26,0,5,74,4,0.346,0.320,0.666,17,0.234,0.182,22,89,73,1.22,3,0.35,3.74,0.092,35.7,0.231
김태연,66704,한화,0.250,9,6,4,0,1,1,0,0,2,0,0,0,2,0,0,2,0,0.500,0.500,1.000,0,0.000,0.000,1,0,1,0.00,0,1.00,4.67,0.250,1.1,0.350
지성준,64717,한화,0.250,58,109,104,7,26,6,0,2,38,11,0,0,5,0,0,21,3,0.365,0.284,0.649,5,0.226,0.111,8,21,36,0.58,1,0.24,3.64,0.115,9.6,0.219
최윤석,60805,한화,0.250,7,15,12,3,3,0,0,0,3,1,0,0,3,0,0,4,0,0.250,0.400,0.650,0,0.500,0.000,0,3,2,1.50,0,0.75,3.93,0.000,1.7,0.243
강경학,61700,한화,0.239,52,135,113,21,27,4,0,0,31,12,3,1,15,0,3,32,3,0.274,0.341,0.615,5,0.222,0.286,4,28,27,1.04,1,0.47,4.13,0.035,11.4,0.222
김회성,79705,한화,0.231,58,117,104,7,24,4,0,3,37,18,1,1,11,0,0,24,1,0.356,0.302,0.658,4,0.303,0.250,7,22,35,0.63,2,0.46,3.95,0.125,12.1,0.225
최진행,74729,한화,0.231,45,129,117,10,27,6,0,6,51,19,0,1,9,0,2,28,3,0.436,0.295,0.731,7,0.158,0.143,12,28,35,0.80,3,0.32,4.03,0.205,15.1,0.242
