선수명,ID,팀명,타율,경기,타석,타수,득점,안타,2루타,3루타,홈런,루타,타점,희생번트,희생플라이,볼넷,고의사구,사구,삼진,병살타,장타율,출루율,OPS,멀티히트,득점권타율,대타타율,장타,땅볼,뜬공,땅볼/뜬공,결승타,볼넷/삼진,투구수/타석,순수장타율,추정득점,GPA
마정길,72749,한화,1.000,3,1,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1.000,1.000,2.000,0,0.000,0.000,0,0,0,-,0,-,4.00,0.000,0.5,0.700
김태균,71752,한화,0.319,133,573,479,67,153,24,2,31,274,95,4,2,79,6,9,106,13,0.572,0.424,0.996,41,0.343,0.000,57,120,102,1.18,0,0.75,4.02,0.253,107.2,0.334
이영우,96734,한화,0.297,133,590,498,90,148,28,4,16,232,71,3,3,78,7,8,71,7,0.466,0.399,0.865,42,0.311,0.000,48,177,105,1.69,0,1.10,3.76,0.169,92.9,0.296
임수민,96766,한화,0.275,106,301,265,28,73,17,0,6,108,41,8,2,25,0,1,47,4,0.408,0.338,0.746,17,0.300,0.125,23,62,85,0.73,0,0.53,4.05,0.132,36.0,0.254
이도형,93225,한화,0.266,125,420,365,40,97,19,0,16,164,58,10,4,37,3,4,46,13,0.449,0.337,0.786,23,0.253,0.222,35,121,105,1.15,0,0.80,3.59,0.184,53.7,0.264
메히아,73747,한화,0.259,30,120,112,9,29,3,0,3,41,13,3,2,2,0,1,23,3,0.366,0.274,0.640,6,0.321,0.000,6,26,36,0.72,0,0.09,3.42,0.107,10.0,0.215
황우구,99731,한화,0.259,63,209,170,17,44,6,1,3,61,17,12,0,26,1,1,19,1,0.359,0.360,0.719,11,0.200,0.250,10,51,56,0.91,0,1.37,3.91,0.100,23.6,0.252
김수연,96777,한화,0.253,128,355,312,50,79,11,5,0,100,14,6,1,34,0,2,57,1,0.321,0.330,0.651,19,0.179,0.000,16,107,70,1.53,0,0.60,3.90,0.067,38.8,0.229
송지만,96761,한화,0.253,74,317,273,41,69,16,3,9,118,34,1,1,34,0,8,60,3,0.432,0.351,0.783,17,0.254,0.000,28,70,75,0.93,0,0.57,3.71,0.179,42.4,0.266
조현수,72752,한화,0.247,96,272,239,25,59,14,0,5,88,20,4,1,17,0,11,57,2,0.368,0.325,0.693,12,0.169,0.156,19,50,74,0.68,0,0.30,4.07,0.121,29.5,0.238
장종훈,87760,한화,0.243,83,234,206,21,50,8,1,6,78,24,4,1,21,1,2,56,5,0.379,0.317,0.696,9,0.291,0.280,15,52,49,1.06,0,0.38,3.93,0.136,24.1,0.237
임재철,99507,한화,0.241,119,314,270,38,65,14,2,7,104,26,6,0,29,1,9,64,3,0.385,0.334,0.719,12,0.273,0.273,23,84,57,1.47,0,0.45,3.93,0.144,35.4,0.247
이범호,70756,한화,0.238,107,384,323,46,77,19,1,11,131,38,8,1,47,1,5,63,6,0.406,0.343,0.749,15,0.250,1.000,31,82,102,0.80,0,0.75,4.22,0.167,45.4,0.256
김종석,89214,한화,0.237,78,182,152,11,36,6,0,3,51,17,1,0,28,2,1,36,6,0.336,0.359,0.695,9,0.208,0.172,9,46,34,1.35,0,0.78,4.05,0.099,18.0,0.246
백재호,97709,한화,0.228,96,206,171,18,39,12,0,2,57,21,5,1,27,0,2,30,6,0.333,0.338,0.671,9,0.283,0.400,14,46,57,0.81,0,0.90,4.63,0.105,20.3,0.235
조윤채,70723,한화,0.221,59,92,68,27,15,2,0,0,17,2,5,1,13,0,5,21,1,0.250,0.379,0.629,0,0.091,0.278,2,18,15,1.20,0,0.62,4.48,0.029,9.2,0.233
심광호,96722,한화,0.210,41,73,62,4,13,6,0,2,25,4,1,0,7,0,3,18,0,0.403,0.319,0.722,1,0.059,0.000,8,11,20,0.55,0,0.39,3.68,0.194,8.6,0.244
한상훈,73703,한화,0.196,95,303,270,28,53,9,1,1,67,18,14,0,17,0,2,59,6,0.248,0.249,0.497,15,0.162,0.000,11,91,67,1.36,0,0.29,3.45,0.052,14.9,0.174
조정권,71463,한화,0.188,14,17,16,2,3,0,0,0,3,0,0,0,1,0,0,1,1,0.188,0.235,0.423,0,0.250,0.250,0,7,5,1.40,0,1.00,4.35,0.000,0.3,0.153
조경택,92204,한화,0.186,48,69,59,4,11,1,0,0,12,2,1,1,8,0,0,9,3,0.203,0.279,0.482,2,0.143,0.000,1,21,19,1.11,0,0.89,3.94,0.017,3.3,0.176
강석천,89778,한화,0.167,8,19,18,0,3,2,0,0,5,3,0,0,1,0,0,5,1,0.278,0.211,0.489,1,0.286,0.000,2,4,6,0.67,0,0.20,3.58,0.111,0.5,0.164
김승권,95710,한화,0.167,36,59,54,4,9,2,0,0,11,2,1,0,3,0,1,11,0,0.204,0.224,0.428,2,0.214,0.333,2,19,15,1.27,0,0.27,3.46,0.037,1.9,0.152
채상병,72742,한화,0.148,25,35,27,3,4,0,0,0,4,1,2,0,6,0,0,9,2,0.148,0.303,0.451,0,0.333,0.000,0,7,7,1.00,0,0.67,4.20,0.000,1.2,0.173
