선수명,ID,팀명,타율,경기,타석,타수,득점,안타,2루타,3루타,홈런,루타,타점,희생번트,희생플라이,볼넷,고의사구,사구,삼진,병살타,장타율,출루율,OPS,멀티히트,득점권타율,대타타율,장타,땅볼,뜬공,땅볼/뜬공,결승타,볼넷/삼진,투구수/타석,순수장타율,추정득점,GPA
윤근영,75730,한화,1.000,1,1,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1.000,1.000,2.000,0,0.000,0.000,0,0,0,-,0,-,3.00,0.000,0.5,0.700
김태균,71752,한화,0.319,101,430,345,41,110,24,0,10,164,52,0,4,73,7,8,67,14,0.475,0.444,0.919,29,0.281,0.000,34,98,74,1.32,0,1.09,4.28,0.157,70.2,0.319
이양기,73725,한화,0.308,56,209,185,16,57,8,1,3,76,30,1,1,17,0,5,25,10,0.411,0.380,0.791,16,0.345,0.200,12,48,56,0.86,0,0.68,3.68,0.103,26.1,0.274
추승우,72139,한화,0.304,72,180,158,19,48,7,0,1,58,17,0,1,17,0,4,21,2,0.367,0.383,0.750,8,0.302,0.450,8,57,33,1.73,0,0.81,3.89,0.063,24.7,0.264
장운호,63700,한화,0.300,11,21,20,1,6,3,0,0,9,4,0,0,1,0,0,6,1,0.450,0.333,0.783,2,0.333,0.000,3,5,3,1.67,0,0.17,3.95,0.150,2.0,0.262
최진행,74729,한화,0.300,106,422,367,39,110,27,0,8,161,53,1,1,50,1,3,86,18,0.439,0.387,0.826,23,0.297,0.200,35,84,88,0.95,0,0.58,4.11,0.139,56.3,0.284
정현석,78745,한화,0.287,121,403,356,47,102,15,1,4,131,27,3,0,37,1,7,64,14,0.368,0.365,0.733,22,0.227,0.182,20,92,98,0.94,0,0.58,3.77,0.081,44.2,0.256
임세업,72458,한화,0.286,5,8,7,0,2,0,0,0,2,1,1,0,0,0,0,1,0,0.286,0.286,0.572,1,0.500,0.000,0,3,1,3.00,0,0.00,3.63,0.000,0.3,0.200
김경언,71610,한화,0.276,70,249,214,24,59,14,1,1,78,24,1,5,26,0,3,53,5,0.364,0.355,0.719,19,0.250,0.500,16,69,38,1.82,0,0.49,4.44,0.089,28.3,0.251
고동진,74745,한화,0.272,93,360,312,31,85,14,0,1,102,31,3,5,34,0,6,54,11,0.327,0.350,0.677,28,0.202,0.222,15,111,67,1.66,0,0.63,3.97,0.054,35.3,0.239
한상훈,73703,한화,0.262,101,322,260,45,68,13,4,0,89,25,6,3,47,0,6,40,7,0.342,0.383,0.725,19,0.290,0.200,17,94,61,1.54,0,1.18,3.91,0.081,37.8,0.258
송광민,76753,한화,0.261,67,268,245,33,64,13,0,7,98,33,1,0,18,0,4,62,8,0.400,0.322,0.722,14,0.243,0.000,20,69,50,1.38,0,0.29,3.85,0.139,29.1,0.245
이대수,72860,한화,0.256,122,448,390,54,100,23,2,4,139,42,11,3,38,0,6,88,10,0.356,0.330,0.686,26,0.293,0.400,29,115,90,1.28,0,0.43,4.37,0.100,46.6,0.238
임익준,77464,한화,0.254,36,67,63,6,16,1,0,0,17,1,0,0,4,0,0,13,3,0.270,0.299,0.569,1,0.143,0.222,1,20,14,1.43,0,0.31,3.57,0.016,3.4,0.202
정범모,76720,한화,0.247,88,205,178,14,44,12,0,1,59,17,9,0,15,0,2,43,2,0.331,0.313,0.644,9,0.211,0.143,13,38,53,0.72,0,0.35,3.67,0.084,18.6,0.224
엄태용,62748,한화,0.234,39,66,64,2,15,4,0,0,19,5,0,0,2,0,0,19,1,0.297,0.258,0.555,2,0.231,0.000,4,17,13,1.31,0,0.11,3.18,0.063,4.3,0.190
