선수명,ID,팀명,타율,경기,타석,타수,득점,안타,2루타,3루타,홈런,루타,타점,희생번트,희생플라이,볼넷,고의사구,사구,삼진,병살타,장타율,출루율,OPS,멀티히트,득점권타율,대타타율,장타,땅볼,뜬공,땅볼/뜬공,결승타,볼넷/삼진,투구수/타석,순수장타율,추정득점,GPA
양성우,62797,한화,0.277,118,417,358,42,99,26,1,2,133,40,7,2,38,0,12,51,8,0.372,0.363,0.735,18,0.284,0.333,29,104,106,0.98,6,0.75,3.79,0.095,48.4,0.256
김주현,66749,한화,0.265,24,43,34,3,9,2,0,0,11,3,0,0,8,0,1,15,0,0.324,0.419,0.743,1,0.143,0.200,2,1,9,0.11,0,0.53,4.74,0.059,5.6,0.270
이용규,74163,한화,0.263,57,200,179,31,47,8,1,0,57,12,1,1,17,0,2,20,4,0.318,0.332,0.650,10,0.196,0.400,9,57,56,1.02,1,0.85,4.04,0.056,20.0,0.229
최재훈,78288,한화,0.257,104,309,269,22,69,10,0,1,82,16,6,0,26,0,8,36,10,0.305,0.340,0.645,15,0.210,0.500,11,94,70,1.34,1,0.72,4.17,0.048,26.8,0.229
정범모,76720,한화,0.256,22,50,43,5,11,2,0,1,16,3,2,0,5,0,0,15,0,0.372,0.333,0.705,2,0.125,0.000,3,10,7,1.43,0,0.33,4.00,0.116,5.7,0.243
임익준,77464,한화,0.250,30,47,36,7,9,1,0,0,10,2,4,0,7,0,0,8,2,0.278,0.372,0.650,2,0.167,0.000,1,13,6,2.17,0,0.88,3.72,0.028,4.2,0.237
김경언,71610,한화,0.248,38,118,105,17,26,7,0,5,48,17,0,0,12,0,1,27,1,0.457,0.331,0.788,5,0.348,0.333,12,31,21,1.48,0,0.44,4.14,0.210,16.1,0.263
정경운,66716,한화,0.236,46,121,106,8,25,2,1,1,32,7,4,2,9,0,0,24,2,0.302,0.291,0.593,6,0.154,0.000,4,31,28,1.11,0,0.38,3.48,0.066,10.5,0.206
김회성,79705,한화,0.235,54,103,85,10,20,4,0,3,33,13,1,2,13,0,2,24,3,0.388,0.343,0.731,2,0.217,0.308,7,18,25,0.72,1,0.54,3.99,0.153,12.4,0.251
이양기,73725,한화,0.227,17,48,44,0,10,1,0,0,11,3,2,0,2,0,0,10,1,0.250,0.261,0.511,3,0.214,0.250,1,14,10,1.40,0,0.20,4.21,0.023,2.5,0.180
허도환,77243,한화,0.225,30,49,40,4,9,3,0,1,15,4,3,0,4,0,2,10,2,0.375,0.326,0.701,1,0.182,0.000,4,10,11,0.91,1,0.40,4.12,0.150,4.7,0.240
이동훈,66702,한화,0.221,67,145,131,23,29,0,0,0,29,2,8,0,5,0,1,15,2,0.221,0.255,0.476,6,0.136,0.000,0,57,30,1.90,0,0.33,3.40,0.000,6.9,0.170
최윤석,60805,한화,0.219,21,33,32,3,7,0,0,0,7,2,1,0,0,0,0,6,0,0.219,0.219,0.438,2,0.250,0.333,0,10,9,1.11,0,0.00,4.12,0.000,1.2,0.153
강경학,61700,한화,0.214,59,93,84,17,18,2,1,0,22,4,0,0,8,0,1,19,1,0.262,0.290,0.552,3,0.167,0.083,3,30,17,1.76,0,0.42,3.78,0.048,6.4,0.196
강상원,66710,한화,0.214,33,14,14,8,3,1,0,0,4,1,0,0,0,0,0,5,0,0.286,0.214,0.500,0,1.000,0.000,1,3,3,1.00,0,0.00,4.21,0.071,0.7,0.168
차일목,73602,한화,0.207,52,112,92,7,19,3,0,1,25,7,4,0,13,0,3,21,5,0.272,0.324,0.596,4,0.156,0.000,4,30,22,1.36,1,0.62,4.17,0.065,8.0,0.214
조인성,98144,한화,0.138,16,29,29,1,4,0,0,0,4,0,0,0,0,0,0,9,1,0.138,0.138,0.276,1,0.000,0.000,0,8,8,1.00,0,0.00,3.93,0.000,-0.7,0.097
박준혁,64724,한화,0.100,8,10,10,1,1,0,0,0,1,0,0,0,0,0,0,4,0,0.100,0.100,0.200,0,0.000,0.000,0,3,2,1.50,0,0.00,3.70,0.000,-0.3,0.070
김태연,66704,한화,0.048,12,22,21,1,1,0,0,1,4,2,0,0,1,0,0,11,0,0.190,0.091,0.281,0,0.000,0.000,1,4,5,0.80,0,0.09,4.45,0.143,-0.1,0.088
강승현,78552,한화,-,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-,-,-,0,0.000,0.000,0,0,0,-,0,-,-,-,0.0,0.000
박상언,66707,한화,0.000,4,4,2,1,0,0,0,0,0,0,0,0,2,0,0,1,0,0.000,0.500,0.500,0,0.000,0.000,0,0,1,0.00,0,2.00,4.25,0.000,0.5,0.225
박상원,67703,한화,-,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-,-,-,0,0.000,0.000,0,0,0,-,0,-,-,-,0.0,0.000
송신영,99314,한화,-,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-,-,-,0,0.000,0.000,0,0,0,-,0,-,-,-,0.0,0.000
심수창,74167,한화,-,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-,-,-,0,0.000,0.000,0,0,0,-,0,-,-,-,0.0,0.000
안영명,73738,한화,-,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-,-,-,0,0.000,0.000,0,0,0,-,0,-,-,-,0.0,0.000
이동걸,77452,한화,-,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-,-,-,0,0.000,0.000,0,0,0,-,0,-,-,-,0.0,0.000
이종환,60667,한화,0.000,1,2,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.000,0.000,0.000,0,0.000,0.000,0,1,0,-,0,0.00,4.50,0.000,-0.2,0.000
이창열,64706,한화,0.000,3,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000,0.000,0.000,0,0.000,0.000,0,0,1,0.00,0,-,1.00,0.000,-0.1,0.000
정우람,74857,한화,-,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-,-,-,0,0.000,0.000,0,0,0,-,0,-,-,-,0.0,0.000
정현석,78745,한화,0.000,9,12,12,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0.000,0.000,0.000,0,0.000,0.000,0,5,3,1.67,0,0.00,3.50,0.000,-1.1,0.000
