선수명,ID,팀명,타율,경기,타석,타수,득점,안타,2루타,3루타,홈런,루타,타점,희생번트,희생플라이,볼넷,고의사구,사구,삼진,병살타,장타율,출루율,OPS,멀티히트,득점권타율,대타타율,장타,땅볼,뜬공,땅볼/뜬공,결승타,볼넷/삼진,투구수/타석,순수장타율,추정득점,GPA
김태균,71752,한화,0.363,126,513,416,61,151,24,0,16,223,80,0,5,81,8,11,69,11,0.536,0.474,1.010,43,0.379,0.000,40,93,108,0.86,0,1.17,3.96,0.173,100.0,0.347
최승환,70122,한화,0.283,24,53,46,3,13,1,0,1,17,6,0,0,5,0,2,11,2,0.370,0.377,0.747,2,0.200,0.400,2,15,7,2.14,0,0.45,3.79,0.087,6.2,0.262
이대수,72860,한화,0.279,118,425,376,36,105,23,4,4,148,48,14,5,27,0,3,57,9,0.394,0.328,0.722,22,0.274,0.400,31,106,113,0.94,0,0.47,3.73,0.114,48.5,0.246
고동진,74745,한화,0.270,110,334,281,32,76,12,0,3,97,29,10,0,38,1,5,48,10,0.345,0.367,0.712,20,0.333,0.500,15,89,68,1.31,0,0.79,3.88,0.075,34.4,0.251
장성호,96610,한화,0.263,130,501,429,57,113,28,0,9,168,52,1,2,67,1,2,63,11,0.392,0.364,0.756,29,0.240,0.273,37,117,138,0.85,0,1.06,4.28,0.128,61.7,0.262
오선진,78756,한화,0.263,110,446,399,33,105,18,3,3,138,41,13,2,25,0,7,65,7,0.346,0.316,0.662,31,0.300,0.000,24,127,104,1.22,0,0.38,3.82,0.083,43.1,0.229
강동우,98420,한화,0.253,76,290,257,35,65,16,1,2,89,22,5,2,26,0,0,21,5,0.346,0.319,0.665,16,0.284,0.200,19,93,80,1.16,0,1.24,3.75,0.093,28.5,0.230
최진행,74729,한화,0.248,120,471,395,59,98,26,0,17,175,55,0,4,66,3,6,109,11,0.443,0.361,0.804,25,0.240,0.000,43,92,100,0.92,0,0.61,4.24,0.195,64.8,0.273
김경언,71610,한화,0.243,110,313,268,25,65,14,2,4,95,31,4,1,39,2,1,73,1,0.354,0.340,0.694,15,0.259,0.235,20,79,52,1.52,0,0.53,4.39,0.112,35.1,0.242
이여상,76435,한화,0.236,86,211,182,18,43,7,0,3,59,19,12,0,15,0,2,40,5,0.324,0.302,0.626,8,0.227,0.280,10,51,48,1.06,0,0.38,3.92,0.088,18.1,0.217
백승룡,75705,한화,0.231,33,62,52,3,12,1,0,0,13,3,1,0,6,0,3,20,0,0.250,0.344,0.594,2,0.500,0.000,1,13,7,1.86,0,0.30,3.90,0.019,6.1,0.217
이양기,73725,한화,0.224,35,54,49,8,11,2,0,0,13,6,0,0,2,0,3,11,1,0.265,0.296,0.561,3,0.250,0.211,2,10,17,0.59,0,0.18,3.35,0.041,3.8,0.199
한상훈,73703,한화,0.224,112,344,272,41,61,11,1,3,83,29,17,1,49,1,5,58,8,0.305,0.352,0.657,12,0.257,0.083,15,99,55,1.80,0,0.84,3.99,0.081,31.9,0.235
오재필,75736,한화,0.214,46,83,70,10,15,1,0,1,19,5,3,0,9,0,1,26,0,0.271,0.313,0.584,2,0.211,0.222,2,10,19,0.53,0,0.35,3.88,0.057,7.8,0.209
양성우,62797,한화,0.195,45,103,87,12,17,3,0,0,20,3,0,0,15,0,1,27,1,0.230,0.320,0.550,2,0.130,0.375,3,30,13,2.31,0,0.56,4.18,0.034,8.5,0.202
이학준,74148,한화,0.195,60,47,41,16,8,1,0,0,9,4,2,1,3,0,0,8,1,0.220,0.244,0.464,1,0.176,0.000,1,15,11,1.36,0,0.38,3.51,0.024,3.3,0.165
신경현,98742,한화,0.181,76,171,149,10,27,0,0,0,27,9,5,2,13,0,2,25,4,0.181,0.253,0.434,3,0.159,0.333,0,52,47,1.11,0,0.52,3.77,0.000,7.1,0.159
연경흠,76743,한화,0.177,42,71,62,3,11,2,0,1,16,5,0,0,9,1,0,16,2,0.258,0.282,0.540,1,0.118,0.294,3,15,20,0.75,0,0.56,4.11,0.081,4.4,0.191
정범모,76720,한화,0.176,72,192,170,17,30,10,0,3,49,13,7,1,13,0,1,55,6,0.288,0.238,0.526,5,0.109,0.000,13,42,44,0.95,0,0.24,3.75,0.112,9.8,0.179
하주석,62700,한화,0.173,70,141,127,10,22,1,0,1,26,4,5,0,9,0,0,50,2,0.205,0.228,0.433,4,0.143,0.000,2,42,13,3.23,0,0.18,3.87,0.031,5.5,0.154
추승우,72139,한화,0.173,18,59,52,4,9,5,1,0,16,8,0,0,6,0,1,11,1,0.308,0.271,0.579,1,0.278,0.000,6,21,11,1.91,0,0.55,3.63,0.135,4.7,0.199
박노민,74756,한화,0.171,19,47,41,1,7,1,0,0,8,2,0,0,6,0,0,13,1,0.195,0.277,0.472,1,0.200,0.000,1,11,10,1.10,0,0.46,3.94,0.024,2.2,0.173
이준수,77654,한화,0.154,37,43,39,1,6,1,0,0,7,2,0,0,4,0,0,16,0,0.179,0.233,0.412,0,0.167,0.250,1,10,7,1.43,0,0.25,4.12,0.026,1.5,0.150
오준혁,61743,한화,0.133,10,16,15,1,2,0,0,0,2,2,0,0,0,0,1,3,1,0.133,0.188,0.321,0,0.250,0.000,0,5,5,1.00,0,0.00,3.44,0.000,-0.2,0.118
이상훈,60724,한화,0.120,17,28,25,3,3,0,0,0,3,0,0,0,1,0,2,3,1,0.120,0.214,0.334,0,0.000,0.333,0,13,6,2.17,0,0.33,4.00,0.000,0.3,0.126
한윤섭,78762,한화,0.118,23,20,17,7,2,0,0,0,2,1,0,1,0,0,2,2,1,0.118,0.200,0.318,0,0.000,0.000,0,8,6,1.33,0,0.00,2.85,0.000,0.7,0.120
김광수,70142,한화,-,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-,-,-,0,0.000,0.000,0,0,0,-,0,-,-,-,0.0,0.000
마일영,70329,한화,-,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-,-,-,0,0.000,0.000,0,0,0,-,0,-,-,-,0.0,0.000
바티스타,61727,한화,0.000,3,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.000,0.000,0.000,0,0.000,0.000,0,0,0,-,0,0.00,4.00,0.000,-0.1,0.000
박정진,99737,한화,-,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-,-,-,0,0.000,0.000,0,0,0,-,0,-,-,-,0.0,0.000
션헨,62731,한화,-,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-,-,-,0,0.000,0.000,0,0,0,-,0,-,-,-,0.0,0.000
송창식,74731,한화,0.000,3,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.000,0.000,0.000,0,0.000,0.000,0,0,0,-,0,0.00,6.00,0.000,-0.1,0.000
안승민,60713,한화,-,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-,-,-,0,0.000,0.000,0,0,0,-,0,-,-,-,0.0,0.000
안영진,76758,한화,-,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-,-,-,0,0.000,0.000,0,0,0,-,0,-,-,-,0.0,0.000
양훈,75750,한화,-,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-,-,-,0,0.000,0.000,0,0,0,-,0,-,-,-,0.0,0.000
임익준,77464,한화,0.000,10,5,5,1,0,0,0,0,0,0,0,0,0,0,0,2,0,0.000,0.000,0.000,0,0.000,0.000,0,2,1,2.00,0,0.00,2.40,0.000,-0.3,0.000
전현태,75706,한화,0.000,2,6,4,1,0,0,0,0,0,0,1,0,1,0,0,1,0,0.000,0.200,0.200,0,0.000,0.000,0,0,3,0.00,0,1.00,4.67,0.000,0.2,0.090
정대훈,78760,한화,-,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-,-,-,0,0.000,0.000,0,0,0,-,0,-,-,-,0.0,0.000
정민혁,77746,한화,-,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-,-,-,0,0.000,0.000,0,0,0,-,0,-,-,-,0.0,0.000
정원석,70240,한화,0.000,7,5,2,1,0,0,0,0,0,0,0,0,3,0,0,2,0,0.000,0.600,0.600,0,0.000,0.000,0,0,0,-,0,1.50,5.00,0.000,0.8,0.270
최우석,62741,한화,0.000,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000,0.000,0.000,0,0.000,0.000,0,1,0,-,0,-,4.00,0.000,-0.1,0.000
