선수명,ID,팀명,타율,경기,타석,타수,득점,안타,2루타,3루타,홈런,루타,타점,희생번트,희생플라이,볼넷,고의사구,사구,삼진,병살타,장타율,출루율,OPS,멀티히트,득점권타율,대타타율,장타,땅볼,뜬공,땅볼/뜬공,결승타,볼넷/삼진,투구수/타석,순수장타율,추정득점,GPA
허관회,69706,한화,0.500,1,2,2,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0.500,0.500,1.000,0,0.000,0.000,0,0,0,-,0,0.00,3.50,0.000,0.4,0.350
김현민,69702,한화,0.400,4,5,5,2,2,0,0,0,2,0,0,0,0,0,0,1,0,0.400,0.400,0.800,0,1.000,0.000,0,1,1,1.00,0,0.00,3.60,0.000,0.7,0.280
최승준,76158,한화,0.333,2,4,3,1,1,0,0,0,1,1,0,0,0,0,1,2,0,0.333,0.500,0.833,0,0.500,0.000,0,0,0,-,0,0.00,4.00,0.000,0.6,0.308
최재훈,78288,한화,0.301,126,389,339,46,102,19,0,3,130,36,5,0,29,0,16,44,7,0.383,0.383,0.766,19,0.325,0.300,22,91,102,0.89,3,0.66,3.85,0.083,49.2,0.268
이용규,74163,한화,0.286,120,487,419,60,120,14,2,1,141,32,2,1,59,0,6,36,9,0.337,0.381,0.718,31,0.294,0.000,17,139,125,1.11,2,1.64,4.25,0.050,57.6,0.256
하주석,62700,한화,0.286,72,281,262,22,75,11,0,2,92,32,2,2,13,0,2,66,3,0.351,0.323,0.674,20,0.306,0.000,13,72,51,1.41,3,0.20,3.59,0.065,29.7,0.233
김민하,61554,한화,0.284,36,85,74,10,21,6,0,1,30,11,1,0,8,0,2,16,2,0.405,0.369,0.774,6,0.368,0.200,7,21,16,1.31,1,0.50,3.82,0.122,10.6,0.267
박정현,50709,한화,0.279,30,64,61,6,17,3,0,1,23,9,0,0,3,0,0,17,2,0.377,0.313,0.690,2,0.235,0.417,4,16,11,1.45,0,0.18,3.36,0.098,6.3,0.235
정진호,61208,한화,0.277,113,326,282,30,78,14,1,2,100,19,10,2,29,1,3,50,5,0.355,0.348,0.703,16,0.192,0.348,17,88,68,1.29,3,0.58,3.75,0.078,35.2,0.245
이해창,60343,한화,0.269,70,135,119,11,32,5,0,3,46,17,1,2,9,0,4,23,6,0.387,0.336,0.723,6,0.391,0.333,8,32,34,0.94,1,0.39,3.61,0.118,14.2,0.248
반즈,50730,한화,0.265,74,319,283,38,75,17,1,9,121,42,0,2,27,1,7,81,4,0.428,0.342,0.770,23,0.348,0.000,27,55,74,0.74,6,0.33,3.88,0.163,41.6,0.261
노수광,63704,한화,0.251,100,330,291,39,73,10,3,1,92,21,2,1,34,2,2,64,2,0.316,0.332,0.648,20,0.219,0.385,14,83,72,1.15,3,0.53,3.99,0.065,32.6,0.228
정은원,68743,한화,0.248,79,303,254,28,63,9,2,3,85,29,2,1,41,0,5,41,4,0.335,0.362,0.697,17,0.232,0.333,14,78,73,1.07,3,1.00,4.34,0.087,34.3,0.247
최인호,50707,한화,0.236,47,135,127,8,30,0,0,0,30,8,1,2,4,0,1,34,3,0.236,0.261,0.497,7,0.226,0.222,0,33,32,1.03,0,0.12,3.85,0.000,7.4,0.176
송광민,76753,한화,0.235,94,298,277,31,65,12,0,9,104,43,1,3,14,1,3,69,17,0.375,0.276,0.651,14,0.270,0.125,21,80,66,1.21,1,0.20,3.52,0.141,24.5,0.218
최진행,74729,한화,0.234,84,240,214,23,50,5,0,8,79,30,0,3,18,0,5,59,11,0.369,0.304,0.673,11,0.212,0.292,13,56,52,1.08,3,0.31,4.18,0.136,23.2,0.229
오선진,78756,한화,0.234,93,222,197,17,46,4,0,2,56,17,6,0,16,0,3,39,10,0.284,0.301,0.585,7,0.188,0.000,6,61,51,1.20,1,0.41,3.76,0.051,14.5,0.206
임종찬,50704,한화,0.231,52,119,108,5,25,5,0,1,33,12,1,0,9,0,1,38,2,0.306,0.297,0.603,5,0.222,0.143,6,19,26,0.73,3,0.24,3.93,0.074,9.1,0.210
강경학,61700,한화,0.228,94,238,193,25,44,7,1,4,65,19,5,2,35,0,3,64,2,0.337,0.352,0.689,6,0.182,0.227,12,51,36,1.42,1,0.55,4.19,0.109,26.6,0.243
양성우,62797,한화,0.222,5,9,9,1,2,0,0,0,2,0,0,0,0,0,0,3,0,0.222,0.222,0.444,0,0.000,0.000,0,3,1,3.00,0,0.00,4.33,0.000,0.3,0.155
조한민,69705,한화,0.220,25,52,50,7,11,4,0,0,15,2,0,0,0,0,2,22,0,0.300,0.250,0.550,3,0.200,0.333,4,9,8,1.13,0,0.00,3.98,0.080,3.4,0.188
노시환,69737,한화,0.220,106,387,346,46,76,18,2,12,134,43,1,1,33,1,6,116,8,0.387,0.298,0.685,19,0.160,0.000,32,82,73,1.12,3,0.28,3.88,0.168,39.4,0.231
김태균,71752,한화,0.219,67,254,219,14,48,11,0,2,65,29,1,2,30,3,2,42,8,0.297,0.316,0.613,12,0.321,0.000,13,55,76,0.72,4,0.71,3.98,0.078,21.0,0.216
김문호,76509,한화,0.217,18,52,46,6,10,1,0,2,17,5,0,0,5,0,1,11,1,0.370,0.308,0.678,3,0.143,0.200,3,18,7,2.57,0,0.45,3.56,0.152,5.4,0.231
박상언,66707,한화,0.217,38,47,46,4,10,3,0,0,13,2,0,0,0,0,1,16,1,0.283,0.234,0.517,1,0.000,0.000,3,6,14,0.43,0,0.00,3.83,0.065,2.3,0.176
