선수명,ID,팀명,타율,경기,타석,타수,득점,안타,2루타,3루타,홈런,루타,타점,희생번트,희생플라이,볼넷,고의사구,사구,삼진,병살타,장타율,출루율,OPS,멀티히트,득점권타율,대타타율,장타,땅볼,뜬공,땅볼/뜬공,결승타,볼넷/삼진,투구수/타석,순수장타율,추정득점,GPA
김강,77733,한화,0.417,14,26,24,2,10,2,0,0,12,4,0,0,2,0,0,4,1,0.500,0.462,0.962,1,0.222,0.200,2,7,3,2.33,0,0.50,3.50,0.083,4.5,0.333
정원석,70240,한화,0.300,118,428,353,39,106,20,3,7,153,42,11,8,40,2,16,73,12,0.433,0.388,0.821,25,0.278,1.000,30,105,77,1.36,0,0.55,3.77,0.133,60.2,0.283
이도형,93225,한화,0.291,27,96,86,8,25,2,0,4,39,13,0,1,7,0,2,11,0,0.453,0.354,0.807,7,0.333,0.000,6,25,26,0.96,0,0.64,3.90,0.163,14.6,0.273
정희상,75762,한화,0.266,29,74,64,7,17,2,1,0,21,6,1,0,9,0,0,22,0,0.328,0.356,0.684,4,0.238,0.000,3,10,15,0.67,0,0.41,4.42,0.063,8.7,0.242
김태완,76746,한화,0.265,116,473,370,62,98,13,0,15,156,62,0,2,86,3,13,99,9,0.422,0.418,0.840,21,0.313,0.000,28,79,96,0.82,0,0.87,4.21,0.157,70.8,0.294
정현석,78745,한화,0.262,114,227,202,20,53,10,0,4,75,24,6,1,15,0,3,28,4,0.371,0.321,0.692,9,0.250,0.306,14,66,56,1.18,0,0.54,3.70,0.109,23.7,0.237
최진행,74729,한화,0.261,129,524,464,66,121,22,0,32,239,92,2,2,47,1,9,131,15,0.515,0.339,0.854,31,0.301,0.000,54,108,106,1.02,0,0.36,3.90,0.254,77.3,0.281
송광민,76753,한화,0.259,77,291,263,30,68,11,0,6,97,34,3,2,21,1,2,68,5,0.369,0.316,0.685,18,0.295,0.333,17,75,54,1.39,0,0.31,3.76,0.110,30.1,0.234
김경언,71610,한화,0.253,50,184,158,19,40,7,2,0,51,11,2,1,23,1,0,29,2,0.323,0.346,0.669,9,0.300,0.125,9,46,44,1.05,0,0.79,4.16,0.070,19.4,0.236
강동우,98420,한화,0.252,98,363,309,45,78,8,1,4,100,22,6,3,43,0,1,33,10,0.324,0.343,0.667,19,0.200,0.250,13,116,85,1.36,0,1.30,3.85,0.071,37.2,0.235
신경현,98742,한화,0.249,119,292,253,29,63,13,0,10,106,40,9,3,27,1,0,54,10,0.419,0.318,0.737,10,0.244,0.083,23,89,50,1.78,0,0.50,3.94,0.170,32.6,0.248
장성호,96610,한화,0.245,74,279,237,34,58,8,0,4,78,29,3,2,35,1,2,35,9,0.329,0.344,0.673,13,0.311,0.000,12,76,70,1.09,0,1.00,4.26,0.084,27.5,0.237
추승우,72139,한화,0.235,111,304,260,39,61,8,4,2,83,23,6,3,29,0,6,62,3,0.319,0.322,0.641,14,0.217,0.208,14,84,56,1.50,0,0.47,3.69,0.085,29.9,0.225
이대수,72860,한화,0.232,125,416,375,33,87,13,1,7,123,37,6,3,26,0,6,57,4,0.328,0.290,0.618,22,0.280,0.000,21,116,118,0.98,0,0.46,3.74,0.096,36.9,0.213
전근표,70364,한화,0.227,40,103,88,12,20,3,0,1,26,7,3,0,12,0,0,26,2,0.295,0.320,0.615,4,0.273,0.286,4,24,18,1.33,0,0.46,4.07,0.068,8.6,0.218
손지환,97103,한화,0.220,25,65,59,6,13,3,0,1,19,3,1,0,2,0,3,5,1,0.322,0.281,0.603,2,0.100,0.000,4,13,28,0.46,0,0.40,3.54,0.102,4.7,0.207
이여상,76435,한화,0.214,14,15,14,0,3,1,0,0,4,3,0,0,1,0,0,6,0,0.286,0.267,0.553,1,0.333,0.143,1,2,3,0.67,0,0.17,4.13,0.071,1.0,0.192
전현태,75706,한화,0.205,100,185,156,34,32,3,0,5,50,21,2,1,26,0,0,52,0,0.321,0.317,0.638,3,0.250,0.000,8,43,30,1.43,0,0.50,4.08,0.115,21.0,0.223
김재우,60759,한화,0.200,5,5,5,3,1,0,0,0,1,0,0,0,0,0,0,2,0,0.200,0.200,0.400,0,0.000,0.000,0,2,0,-,0,0.00,4.00,0.000,0.1,0.140
오선진,78756,한화,0.199,108,240,221,24,44,5,0,0,49,14,5,0,12,0,2,57,7,0.222,0.247,0.469,8,0.222,0.125,5,75,45,1.67,0,0.21,3.91,0.023,9.7,0.167
박노민,74756,한화,0.189,21,39,37,3,7,3,0,1,13,2,0,0,1,0,1,16,1,0.351,0.231,0.582,2,0.000,0.000,4,10,4,2.50,0,0.06,4.10,0.162,2.6,0.192
이희근,78739,한화,0.184,82,158,136,14,25,1,0,0,26,12,5,1,10,0,6,33,6,0.191,0.268,0.459,4,0.263,0.000,1,48,31,1.55,0,0.30,3.82,0.007,6.0,0.168
이상훈,60724,한화,0.167,34,71,60,6,10,0,0,0,10,2,2,0,7,0,2,11,1,0.167,0.275,0.442,1,0.143,0.111,0,24,15,1.60,0,0.64,4.30,0.000,3.8,0.166
한윤섭,78762,한화,0.167,30,28,24,3,4,1,1,0,7,2,1,0,3,0,0,4,1,0.292,0.259,0.551,0,0.333,0.333,2,10,6,1.67,0,0.75,4.04,0.125,2.0,0.190
이양기,73725,한화,0.136,27,57,44,4,6,1,0,1,10,3,1,0,7,0,5,10,1,0.227,0.321,0.548,1,0.250,0.222,2,12,16,0.75,0,0.70,4.16,0.091,5.0,0.201
이영우,96734,한화,0.095,12,21,21,0,2,0,0,0,2,0,0,0,0,0,0,2,0,0.095,0.095,0.190,0,0.000,0.125,0,6,11,0.55,0,0.00,3.19,0.000,-1.0,0.067
김강석,79704,한화,0.000,3,2,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.000,0.000,0.000,0,0.000,0.000,0,0,1,0.00,0,0.00,3.50,0.000,-0.2,0.000
김동영,75739,한화,0.000,3,9,7,0,0,0,0,0,0,0,0,0,2,0,0,1,1,0.000,0.222,0.222,0,0.000,0.000,0,5,1,5.00,0,2.00,4.67,0.000,-0.3,0.100
김회성,79705,한화,0.000,11,19,17,0,0,0,0,0,0,0,0,0,2,0,0,7,1,0.000,0.105,0.105,0,0.000,0.000,0,7,3,2.33,0,0.29,4.26,0.000,-1.3,0.047
데폴라,60729,한화,-,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-,-,-,0,0.000,0.000,0,0,0,-,0,-,-,-,0.0,0.000
류현진,76715,한화,-,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-,-,-,0,0.000,0.000,0,0,0,-,0,-,-,-,0.0,0.000
박정진,99737,한화,-,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-,-,-,0,0.000,0.000,0,0,0,-,0,-,-,-,0.0,0.000
송창식,74731,한화,-,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-,-,-,0,0.000,0.000,0,0,0,-,0,-,-,-,0.0,0.000
신해수,76763,한화,-,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-,-,-,0,0.000,0.000,0,0,0,-,0,-,-,-,0.0,0.000
안승민,60713,한화,-,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-,-,-,0,0.000,0.000,0,0,0,-,0,-,-,-,0.0,0.000
양훈,75750,한화,-,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-,-,-,0,0.000,0.000,0,0,0,-,0,-,-,-,0.0,0.000
윤근영,75730,한화,-,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-,-,-,0,0.000,0.000,0,0,0,-,0,-,-,-,0.0,0.000
이동현,74620,한화,-,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-,-,-,0,0.000,0.000,0,0,0,-,0,-,-,-,0.0,0.000
이성호,78768,한화,0.000,5,6,5,0,0,0,0,0,0,0,0,0,1,0,0,2,0,0.000,0.167,0.167,0,0.000,0.000,0,2,1,2.00,0,0.50,4.17,0.000,-0.1,0.075
정재원,74748,한화,-,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-,-,-,0,0.000,0.000,0,0,0,-,0,-,-,-,0.0,0.000
허유강,79746,한화,-,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-,-,-,0,0.000,0.000,0,0,0,-,0,-,-,-,0.0,0.000
