선수명,ID,팀명,평균자책점,경기,승리,패배,세이브,홀드,승률,이닝,피안타,홈런,볼넷,사구,삼진,실점,자책점,이닝당_출루허용률,완투,완봉,퀄리티스타트,블론세이브,타자수,투구수,피안타율,2루타,3루타,희생번트,희생플라이,고의4구,폭투,보크,선발,선발승,구원승,종료,세이브기회,터프세이브,병살타,땅볼,뜬공,땅볼/뜬공,인플레이타구타율,투구수/경기,투구수/이닝,9이닝당 삼진,9이닝당 볼넷,삼진/볼넷,피출루율,피장타율,피OPS
신철인,70323,현대,0.00,2,0,0,0,0,-,1 1/3,1,0,0,0,1,0,0,0.75,0,0,0,0,5,22,0.200,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,3,0.00,0.250,11.0,16.5,6.75,0.00,-,0.200,0.200,0.400
이상우,75356,현대,-,1,0,0,0,0,-,0,3,1,0,1,0,3,3,-,0,0,0,0,4,13,1.000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-,1.000,13.0,-,-,-,-,1.000,2.000,3.000
이보근,75342,현대,2.45,14,0,2,0,0,0.000,25 2/3,22,3,10,0,16,13,7,1.25,0,0,0,0,105,388,0.242,5,0,4,0,0,3,0,1,0,0,7,0,0,5,30,23,1.30,0.264,27.7,15.1,5.61,3.51,1.60,0.317,0.396,0.713
김성태,70345,현대,3.00,2,0,0,0,0,-,3,0,0,5,0,2,1,1,1.67,0,0,0,0,14,60,0.000,0,0,1,1,0,0,0,0,0,0,2,0,0,0,3,3,1.00,0.000,30.0,20.0,6.00,15.00,0.40,0.385,0.000,0.385
조용준,72351,현대,3.27,49,2,1,27,0,0.667,52 1/3,47,6,20,3,61,21,19,1.28,0,0,0,0,228,896,0.233,8,1,2,1,1,2,0,0,0,2,41,35,5,1,44,51,0.86,0.301,18.3,17.1,10.49,3.44,3.05,0.310,0.371,0.681
황두성,97423,현대,3.29,60,11,9,1,7,0.550,128 2/3,106,15,41,6,137,53,47,1.14,0,0,4,0,535,2140,0.223,19,1,10,2,1,5,0,5,2,9,17,10,0,6,100,135,0.74,0.279,35.7,16.6,9.58,2.87,3.34,0.291,0.361,0.652
송신영,99314,현대,3.74,40,1,4,0,5,0.200,74 2/3,71,2,34,6,53,32,31,1.41,0,0,4,0,328,1299,0.255,17,1,9,1,0,2,0,5,1,0,7,6,0,7,84,71,1.18,0.308,32.5,17.4,6.39,4.10,1.56,0.348,0.345,0.693
박준수,70349,현대,3.86,29,1,1,0,1,0.500,42,37,4,7,7,43,20,18,1.05,0,0,0,0,176,693,0.230,8,0,0,1,0,0,0,1,0,1,5,2,0,1,41,41,1.00,0.287,23.9,16.5,9.21,1.50,6.14,0.290,0.354,0.644
노환수,73343,현대,3.92,52,1,1,0,7,0.500,43 2/3,36,6,13,7,38,22,19,1.12,0,0,0,0,184,726,0.228,4,3,3,3,0,2,0,1,0,1,10,4,0,1,36,51,0.71,0.256,14.0,16.6,7.83,2.68,2.92,0.309,0.405,0.714
캘러웨이,75324,현대,3.97,32,16,9,0,0,0.640,197 1/3,206,17,54,12,103,99,87,1.32,0,0,17,0,848,3121,0.269,26,5,12,3,0,3,0,31,16,0,0,0,0,20,288,173,1.66,0.291,97.5,15.8,4.70,2.46,1.91,0.325,0.382,0.707
이동학,70356,현대,4.04,26,0,2,0,0,0.000,42 1/3,54,5,24,3,23,25,19,1.84,0,0,0,0,199,735,0.318,13,0,1,1,0,2,0,1,0,0,9,0,0,7,50,44,1.14,0.343,28.3,17.4,4.89,5.10,0.96,0.409,0.482,0.891
이상현,70352,현대,4.41,11,0,0,0,0,-,16 1/3,17,2,8,3,14,9,8,1.53,0,0,0,0,76,333,0.262,1,1,0,0,0,2,0,0,0,0,7,0,0,1,18,16,1.13,0.306,30.3,20.4,7.71,4.41,1.75,0.368,0.400,0.768
정민태,92301,현대,4.73,8,0,3,0,0,0.000,26 2/3,34,2,6,1,13,19,14,1.50,0,0,1,0,120,453,0.312,6,2,2,2,0,1,0,5,0,0,1,1,0,4,38,26,1.46,0.333,56.6,17.0,4.39,2.03,2.17,0.347,0.459,0.806
김민범,93367,현대,5.09,41,0,0,0,1,-,23,23,1,3,3,21,13,13,1.13,0,0,0,0,97,345,0.261,2,0,2,1,0,1,1,0,0,0,1,2,0,0,27,18,1.50,0.328,8.4,15.0,8.22,1.17,7.00,0.305,0.318,0.623
이대환,72333,현대,5.31,31,5,3,0,0,0.625,76 1/3,87,11,29,7,50,49,45,1.52,0,0,2,0,348,1260,0.285,15,2,5,2,0,2,0,8,2,3,6,1,0,1,68,102,0.67,0.309,40.6,16.5,5.90,3.42,1.72,0.359,0.456,0.815
손승락,75321,현대,5.43,26,5,10,0,0,0.333,134 1/3,154,18,48,10,80,81,81,1.50,1,0,8,0,599,2326,0.294,24,3,12,6,0,6,1,23,5,0,2,0,0,9,160,135,1.19,0.316,89.5,17.3,5.36,3.22,1.67,0.361,0.455,0.816
김수경,98330,현대,5.76,17,7,7,0,0,0.500,90 2/3,106,17,39,3,70,60,58,1.60,1,0,6,0,408,1614,0.293,23,0,3,1,0,4,0,17,7,0,1,0,0,5,89,98,0.91,0.322,94.9,17.8,6.95,3.87,1.79,0.365,0.497,0.862
오재영,74359,현대,6.01,22,1,11,0,0,0.083,70 1/3,79,5,44,2,37,57,47,1.75,0,0,3,0,327,1276,0.296,22,0,11,3,0,1,0,18,1,0,0,0,0,12,89,65,1.37,0.325,58.0,18.1,4.73,5.63,0.84,0.396,0.434,0.830
전준호,94364,현대,7.61,16,3,6,0,1,0.333,49 2/3,62,7,23,5,28,45,42,1.71,0,0,2,0,235,861,0.315,9,1,7,3,0,6,1,8,3,0,0,2,0,6,50,60,0.83,0.333,53.8,17.3,5.07,4.17,1.22,0.395,0.477,0.872
노병오,72461,현대,10.13,13,0,0,0,0,-,13 1/3,21,3,8,1,10,15,15,2.18,0,0,0,0,69,258,0.362,2,0,1,1,0,1,0,0,0,0,8,0,0,1,12,16,0.75,0.391,19.8,19.4,6.75,5.40,1.25,0.441,0.552,0.993
임선동,97133,현대,17.18,3,0,1,0,0,0.000,3 2/3,9,0,3,0,3,7,7,3.27,0,0,0,0,21,90,0.529,1,1,0,1,0,0,0,2,0,0,0,0,0,2,3,3,1.00,0.600,30.0,24.5,7.36,7.36,1.00,0.571,0.706,1.277
전승윤,75340,현대,54.00,1,0,0,0,0,-,1/3,0,0,3,0,0,3,2,9.00,0,0,0,0,4,17,0.000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,-,0.000,17.0,51.0,0.00,81.00,0.00,0.750,0.000,0.750
