선수명,ID,팀명,평균자책점,경기,승리,패배,세이브,홀드,승률,이닝,피안타,홈런,볼넷,사구,삼진,실점,자책점,이닝당_출루허용률,완투,완봉,퀄리티스타트,블론세이브,타자수,투구수,피안타율,2루타,3루타,희생번트,희생플라이,고의4구,폭투,보크,선발,선발승,구원승,종료,세이브기회,터프세이브,병살타,땅볼,뜬공,땅볼/뜬공,인플레이타구타율,투구수/경기,투구수/이닝,9이닝당 삼진,9이닝당 볼넷,삼진/볼넷,피출루율,피장타율,피OPS
송신영,99314,현대,4.39,42,6,2,0,4,0.750,104 2/3,109,14,32,5,67,52,51,1.35,0,0,2,0,448,1697,0.270,15,1,3,4,0,5,1,9,3,3,4,2,0,9,132,100,1.32,0.291,40.4,16.2,5.76,2.75,2.09,0.328,0.416,0.744
임선동,97133,현대,4.51,21,8,6,1,0,0.571,105 2/3,118,12,24,7,61,58,53,1.34,0,0,7,0,457,1657,0.282,26,0,5,3,0,2,0,20,8,0,1,0,0,6,116,126,0.92,0.305,78.9,15.7,5.20,2.04,2.54,0.330,0.431,0.761
신철인,70323,현대,4.53,40,2,1,1,5,0.667,55 2/3,60,4,18,3,54,29,28,1.40,0,0,0,0,245,1049,0.276,12,1,5,2,0,2,2,0,0,2,10,2,0,3,54,51,1.06,0.348,26.2,18.8,8.73,2.91,3.00,0.338,0.396,0.734
마일영,70329,현대,4.56,30,7,4,0,0,0.636,130 1/3,132,16,69,10,98,76,66,1.54,0,0,10,0,583,2361,0.268,29,2,9,3,1,7,0,22,6,1,2,0,0,18,167,98,1.70,0.304,78.7,18.1,6.77,4.76,1.42,0.368,0.433,0.801
위재영,95318,현대,4.59,27,5,10,0,0,0.333,104,118,18,46,4,74,58,53,1.58,0,0,3,0,463,1791,0.291,25,0,7,0,0,4,1,23,5,0,3,0,0,9,107,107,1.00,0.318,66.3,17.2,6.40,3.98,1.61,0.368,0.485,0.853
김수경,98330,현대,4.88,27,12,10,0,0,0.545,151 1/3,155,25,58,2,130,84,82,1.41,0,0,12,0,657,2670,0.267,28,2,12,5,1,8,0,27,12,0,0,0,0,8,132,168,0.79,0.302,98.9,17.6,7.73,3.45,2.24,0.333,0.452,0.785
최환인,72340,현대,5.40,1,0,0,0,0,-,1 2/3,1,1,0,0,0,1,1,0.60,0,0,0,0,6,17,0.167,0,0,0,0,0,0,0,0,0,0,1,0,0,0,5,0,-,0.000,17.0,10.2,0.00,0.00,-,0.167,0.667,0.834
박장희,99360,현대,6.14,13,0,0,0,0,-,22,28,3,6,1,17,15,15,1.55,0,0,0,0,98,346,0.315,6,0,1,1,0,2,0,0,0,0,6,1,0,2,24,21,1.14,0.357,26.6,15.7,6.95,2.45,2.83,0.361,0.483,0.844
전준호,94364,현대,6.75,18,1,1,0,0,0.500,29 1/3,42,3,11,3,18,23,22,1.81,0,0,0,0,139,512,0.344,5,0,2,1,1,1,0,1,0,1,12,0,0,5,40,23,1.74,0.382,28.4,17.5,5.52,3.38,1.64,0.409,0.459,0.868
베라스,72350,현대,7.33,21,1,4,6,0,0.200,23 1/3,24,5,9,1,19,20,19,1.41,0,0,0,0,100,401,0.276,4,0,2,1,1,1,0,0,0,1,17,9,0,3,15,30,0.50,0.297,19.1,17.2,7.33,3.47,2.11,0.347,0.494,0.841
배힘찬,72321,현대,81.00,1,0,0,0,0,-,1/3,4,0,0,0,0,4,3,12.00,0,0,0,0,5,11,0.800,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,-,0.800,11.0,33.0,0.00,0.00,-,0.800,1.000,1.800
