선수명,ID,팀명,포지션,경기,선발경기,수비이닝,실책,견제사,자살,보살,병살,수비율,포일,도루허용,도루실패,도루저지율
박종윤,71562,롯데,1루수,103,82,737 1/3,3,0,787,46,77,0.996,0,0,0,-
김민성,77564,넥센,3루수,102,101,855,7,0,70,180,15,0.973,0,0,0,-
유한준,74339,넥센,우익수,102,87,725,0,0,164,6,2,1.000,0,0,0,-
전준우,78513,롯데,중견수,100,96,811,1,0,188,3,1,0.995,0,0,0,-
이지영,79456,삼성,포수,99,83,696 2/3,6,0,634,41,4,0.991,2,56,23,29.1
정성훈,99606,LG,1루수,99,97,782,5,0,770,60,74,0.994,0,0,0,-
오재원,77248,두산,2루수,98,91,685 2/3,7,0,164,228,50,0.982,0,0,0,-
손시헌,73213,NC,유격수,97,95,760 2/3,6,0,144,260,59,0.985,0,0,0,-
문우람,61363,넥센,좌익수,95,58,549,3,0,113,7,1,0.976,0,0,0,-
정상호,71842,SK,포수,95,64,601,11,0,479,40,10,0.979,3,64,24,27.3
김종호,77454,NC,좌익수,94,74,640 1/3,6,0,134,0,0,0.957,0,0,0,-
양의지,76232,두산,포수,93,82,679 2/3,10,0,536,39,6,0.983,6,70,26,27.1
칸투,64203,두산,1루수,93,92,676 1/3,7,0,624,52,53,0.990,0,0,0,-
허도환,77243,넥센,포수,93,68,554,5,1,439,35,3,0.990,4,71,14,16.5
강민호,74540,롯데,포수,91,87,691 1/3,3,1,508,48,8,0.995,6,46,22,32.4
이범호,70756,KIA,3루수,91,87,683 2/3,9,0,41,150,21,0.955,0,0,0,-
차일목,73602,KIA,포수,91,72,540 2/3,1,2,413,40,8,0.998,3,72,22,23.4
이흥련,63440,삼성,포수,88,41,395 2/3,4,0,350,22,3,0.989,5,41,8,16.3
필,64699,KIA,1루수,87,80,701 2/3,6,0,671,79,66,0.992,0,0,0,-
박해민,62415,삼성,중견수,85,67,572,0,0,167,3,0,1.000,0,0,0,-
최진행,74729,한화,좌익수,85,78,622,3,0,149,3,2,0.981,0,0,0,-
정범모,76720,한화,포수,84,52,492 1/3,8,0,360,32,3,0.980,6,42,21,33.3
송광민,76753,한화,3루수,82,74,618 1/3,13,0,54,144,24,0.938,0,0,0,-
박용택,72133,LG,중견수,81,76,624,1,0,161,1,1,0.994,0,0,0,-
최정,75847,SK,3루수,80,80,676 2/3,12,0,57,161,23,0.948,0,0,0,-
강한울,64610,KIA,유격수,80,55,493 2/3,11,0,101,158,35,0.959,0,0,0,-
신종길,72559,KIA,우익수,80,69,604 1/3,3,0,114,2,0,0.975,0,0,0,-
조동화,71848,SK,우익수,79,75,622,1,0,139,4,0,0.993,0,0,0,-
문규현,72546,롯데,유격수,77,76,597,7,0,107,224,49,0.979,0,0,0,-
박동원,79365,넥센,포수,76,52,478 2/3,7,0,423,31,6,0.985,2,35,14,28.6
이원석,75566,두산,3루수,75,64,532 2/3,6,0,31,106,9,0.958,0,0,0,-
진해수,76650,SK,투수,75,0,49,1,0,5,10,1,0.938,0,0,0,-
이진영,99810,LG,우익수,74,66,574,0,0,129,5,0,1.000,0,0,0,-
손주인,72456,LG,2루수,73,60,504 1/3,7,0,117,162,36,0.976,0,0,0,-
원종현,76118,NC,투수,73,0,71,1,0,8,11,0,0.950,0,0,0,-
조인성,98144,한화,포수,71,52,416 2/3,5,0,285,29,6,0.984,3,37,14,27.5
김경언,71610,한화,우익수,70,67,535 2/3,2,0,119,3,0,0.984,0,0,0,-
차우찬,76455,삼성,투수,69,0,82,0,0,3,12,1,1.000,0,0,0,-
전유수,75340,SK,투수,67,0,84 2/3,2,0,3,5,0,0.800,0,0,0,-
손정욱,63914,NC,투수,67,0,44,0,1,1,5,1,1.000,0,0,0,-
박경수,73113,LG,2루수,66,39,359 1/3,9,0,87,121,30,0.959,0,0,0,-
유원상,76757,LG,투수,66,0,68,0,1,1,9,1,1.000,0,0,0,-
한현희,62363,넥센,투수,66,0,78 2/3,1,0,8,10,1,0.947,0,0,0,-
이현승,76329,두산,투수,65,3,55,0,0,3,9,1,1.000,0,0,0,-
정의윤,75151,LG,좌익수,65,50,438,1,0,105,1,0,0.991,0,0,0,-
김문호,76509,롯데,좌익수,65,52,461 2/3,4,0,98,4,0,0.962,0,0,0,-
이병규,76100,LG,좌익수,64,48,417 1/3,0,0,102,1,0,1.000,0,0,0,-
이명우,72535,롯데,투수,64,0,42 1/3,1,0,1,15,0,0.941,0,0,0,-
권희동,63963,NC,좌익수,64,41,349 2/3,2,0,79,2,0,0.976,0,0,0,-
조쉬벨,64154,LG,3루수,63,61,534 2/3,5,0,39,115,9,0.969,0,0,0,-
손승락,75321,넥센,투수,62,0,62 1/3,1,0,2,8,0,0.909,0,0,0,-
이태원,60102,NC,포수,62,22,202 1/3,0,2,139,24,1,1.000,3,18,10,35.7
지석훈,73306,NC,유격수,62,30,284,4,0,49,93,17,0.973,0,0,0,-
이성우,71184,KIA,포수,62,39,345,5,0,334,27,7,0.986,2,51,17,25.0
윤명준,62242,두산,투수,61,0,71 2/3,0,0,4,7,0,1.000,0,0,0,-
이동현,71118,LG,투수,61,0,59 1/3,0,0,3,7,0,1.000,0,0,0,-
이재원,76812,SK,포수,61,52,430 1/3,7,1,335,28,5,0.981,3,34,15,30.6
정대현,71801,롯데,투수,60,0,42,0,0,3,9,1,1.000,0,0,0,-
박정진,99737,한화,투수,60,0,49 1/3,1,0,2,3,0,0.833,0,0,0,-
오재일,75334,두산,1루수,59,26,306 2/3,4,0,272,21,24,0.987,0,0,0,-
윤길현,72862,SK,투수,59,0,57 2/3,0,0,5,5,1,1.000,0,0,0,-
조영훈,75441,NC,1루수,59,10,200 2/3,3,0,171,24,20,0.985,0,0,0,-
오현택,79293,두산,투수,58,2,66 2/3,2,0,0,6,0,0.750,0,0,0,-
임훈,74823,SK,우익수,58,47,436 2/3,2,0,114,1,1,0.983,0,0,0,-
김진성,75867,NC,투수,58,0,48 1/3,0,0,2,4,0,1.000,0,0,0,-
신재웅,75138,LG,투수,57,2,64,1,1,4,13,0,0.944,0,0,0,-
김주찬,70410,KIA,좌익수,57,49,394,1,0,87,1,0,0.989,0,0,0,-
심동섭,60636,KIA,투수,57,0,45 2/3,3,0,2,12,0,0.824,0,0,0,-
용덕한,74223,롯데,포수,56,20,228,1,0,148,16,4,0.994,2,22,8,26.7
한상훈,73703,한화,유격수,56,40,338 1/3,4,0,69,112,27,0.978,0,0,0,-
안지만,72463,삼성,투수,55,0,62 1/3,1,1,4,11,1,0.938,0,0,0,-
마정길,72749,넥센,투수,55,0,64,1,2,4,10,0,0.933,0,0,0,-
신본기,62556,롯데,유격수,55,30,304 1/3,4,0,60,104,23,0.976,0,0,0,-
김승회,73248,롯데,투수,54,0,56,0,0,2,5,0,1.000,0,0,0,-
정재훈,73241,두산,투수,53,0,53 2/3,0,0,1,4,0,1.000,0,0,0,-
윤지웅,61329,LG,투수,53,0,36,0,0,3,6,1,1.000,0,0,0,-
김회성,79705,한화,3루수,53,35,327 1/3,4,0,26,62,10,0.957,0,0,0,-
심창민,61411,삼성,투수,52,0,38 1/3,1,0,1,5,0,0.857,0,0,0,-
강영식,70615,롯데,투수,52,0,47,0,1,1,13,0,1.000,0,0,0,-
손민한,97571,NC,투수,52,1,48 1/3,2,0,4,11,2,0.882,0,0,0,-
박기남,74103,KIA,3루수,52,24,242 1/3,4,0,14,63,9,0.951,0,0,0,-
정찬헌,78148,LG,투수,51,0,52 2/3,0,0,3,11,0,1.000,0,0,0,-
이민호,62929,NC,투수,51,6,88,1,0,5,6,2,0.917,0,0,0,-
정형식,79459,삼성,중견수,50,28,269 2/3,1,0,68,4,0,0.986,0,0,0,-
봉중근,77147,LG,투수,50,0,49 2/3,1,1,1,12,2,0.929,0,0,0,-
로티노,64302,넥센,좌익수,50,44,332,2,0,72,5,1,0.975,0,0,0,-
최영환,64718,한화,투수,50,0,64 2/3,0,1,4,6,2,1.000,0,0,0,-
임창용,95657,삼성,투수,49,0,44 2/3,0,1,0,5,1,1.000,0,0,0,-
이용찬,77211,두산,투수,48,0,51,0,2,3,8,1,1.000,0,0,0,-
최재훈,78288,두산,포수,48,34,301,2,0,238,21,4,0.992,1,31,11,26.2
조상우,63342,넥센,투수,48,0,69 1/3,1,0,11,13,1,0.960,0,0,0,-
김태영,71255,KIA,투수,48,0,50 2/3,0,0,3,8,0,1.000,0,0,0,-
나지완,78629,KIA,좌익수,48,46,352 1/3,0,0,59,3,2,1.000,0,0,0,-
안영명,73738,한화,투수,48,6,97 2/3,1,2,5,20,1,0.962,0,0,0,-
허경민,79240,두산,유격수,47,14,162 1/3,1,0,33,55,13,0.989,0,0,0,-
손주인,72456,LG,3루수,47,45,368 2/3,4,0,29,89,12,0.967,0,0,0,-
지석훈,73306,NC,2루수,47,18,202,1,0,43,79,22,0.992,0,0,0,-
최주환,76267,두산,3루수,46,31,272 1/3,2,0,20,43,5,0.969,0,0,0,-
김성배,73226,롯데,투수,46,0,40 2/3,1,0,3,6,0,0.900,0,0,0,-
백용환,78643,KIA,포수,46,14,197,2,0,151,12,2,0.988,0,33,9,21.4
어센시오,64641,KIA,투수,46,0,46 2/3,4,0,1,10,0,0.733,0,0,0,-
김용의,78217,LG,2루수,45,21,192 1/3,3,0,50,68,19,0.975,0,0,0,-
조동화,71848,SK,좌익수,44,15,197,0,0,37,0,0,1.000,0,0,0,-
박정배,75250,SK,투수,43,0,43 1/3,3,0,5,8,1,0.813,0,0,0,-
이명기,76849,SK,좌익수,43,39,295,3,0,66,1,0,0.957,0,0,0,-
김민우,72303,KIA,유격수,43,30,249 1/3,5,0,43,62,19,0.955,0,0,0,-
윤규진,73750,한화,투수,43,0,72,1,0,1,1,0,0.667,0,0,0,-
박근홍,74630,삼성,투수,42,0,30 1/3,0,0,3,5,1,1.000,0,0,0,-
정현석,78745,한화,우익수,42,18,229 1/3,0,0,56,2,1,1.000,0,0,0,-
고영민,72214,두산,2루수,41,18,202 2/3,2,0,48,52,9,0.980,0,0,0,-
송신영,99314,넥센,투수,41,0,42 1/3,2,0,3,7,1,0.833,0,0,0,-
최대성,74543,롯데,투수,41,0,45 1/3,1,0,4,11,3,0.938,0,0,0,-
임창민,78352,NC,투수,41,0,53 1/3,0,0,1,8,0,1.000,0,0,0,-
박해민,62415,삼성,좌익수,40,6,99,0,0,30,0,0,1.000,0,0,0,-
김용의,78217,LG,1루수,40,5,132 1/3,0,0,132,13,12,1.000,0,0,0,-
윤석민,74215,넥센,3루수,40,27,267 1/3,3,0,16,53,5,0.958,0,0,0,-
최영필,97336,KIA,투수,40,0,53 2/3,0,0,3,5,0,1.000,0,0,0,-
강경학,61700,한화,유격수,40,35,262,6,0,53,86,19,0.959,0,0,0,-
박헌도,79356,넥센,좌익수,39,19,188,0,0,29,1,1,1.000,0,0,0,-
김다원,78765,KIA,좌익수,39,9,157 1/3,0,0,27,2,0,1.000,0,0,0,-
권혁,72447,삼성,투수,38,0,34 2/3,0,0,3,3,0,1.000,0,0,0,-
김재민,63125,LG,포수,38,4,76 1/3,1,0,69,2,0,0.986,1,11,0,0.0
이재영,72216,SK,투수,38,0,48,0,0,2,6,1,1.000,0,0,0,-
이종환,60667,KIA,우익수,38,13,132 1/3,1,0,31,0,0,0.969,0,0,0,-
송광민,76753,한화,유격수,37,23,214 2/3,10,0,47,57,13,0.912,0,0,0,-
히메네스,64553,롯데,1루수,36,36,283,6,0,309,13,29,0.982,0,0,0,-
김다원,78765,KIA,우익수,36,26,216,0,0,33,1,0,1.000,0,0,0,-
김민우,72303,KIA,1루수,36,16,157 2/3,2,0,145,10,19,0.987,0,0,0,-
윤근영,75730,한화,투수,36,1,49,1,0,6,12,1,0.947,0,0,0,-
이학준,74148,한화,유격수,36,12,152 1/3,3,0,22,37,4,0.952,0,0,0,-
장성우,78548,롯데,포수,35,21,207 1/3,0,0,152,8,1,1.000,3,16,0,0.0
권희동,63963,NC,우익수,35,10,133,0,0,27,1,0,1.000,0,0,0,-
고동진,74745,한화,우익수,35,29,233 2/3,1,0,61,4,1,0.985,0,0,0,-
김민수,64793,한화,포수,35,28,209,5,0,133,20,1,0.968,3,28,15,34.9
김건한,71851,삼성,투수,34,0,36 1/3,1,0,4,2,0,0.857,0,0,0,-
허경민,79240,두산,3루수,34,24,224,2,0,17,63,0,0.976,0,0,0,-
김영민,76350,넥센,투수,34,1,45,0,1,6,4,1,1.000,0,0,0,-
문우람,61363,넥센,우익수,34,16,168,1,0,32,2,0,0.971,0,0,0,-
유한준,74339,넥센,중견수,34,16,174 1/3,1,0,41,1,0,0.977,0,0,0,-
박계현,61893,SK,3루수,34,27,230,6,0,12,56,10,0.919,0,0,0,-
김주형,74605,KIA,1루수,34,22,187,3,0,180,17,17,0.985,0,0,0,-
정대훈,78760,한화,투수,34,1,42 1/3,0,0,7,9,1,1.000,0,0,0,-
김사율,99563,롯데,투수,33,7,79 1/3,1,1,5,12,0,0.944,0,0,0,-
김재환,78224,두산,포수,32,10,110 1/3,2,0,106,2,0,0.982,0,10,0,0.0
옥스프링,77199,롯데,투수,32,31,184 1/3,2,5,11,30,1,0.953,0,0,0,-
김선빈,78603,KIA,유격수,32,29,225,1,0,41,78,15,0.992,0,0,0,-
변진수,62263,두산,투수,31,0,33 2/3,0,0,1,4,1,1.000,0,0,0,-
함덕주,63248,두산,투수,31,0,26 1/3,1,0,2,2,0,0.800,0,0,0,-
밴헤켄,62322,넥센,투수,31,31,187,1,0,9,38,0,0.979,0,0,0,-
이성열,73136,넥센,우익수,31,20,193,1,0,48,0,0,0.980,0,0,0,-
김헌곤,61404,삼성,좌익수,30,7,97 2/3,0,0,21,0,0,1.000,0,0,0,-
니퍼트,61240,두산,투수,30,28,179 1/3,0,0,10,14,1,1.000,0,0,0,-
유희관,79229,두산,투수,30,30,177 1/3,2,1,8,24,1,0.941,0,0,0,-
이병규,76100,LG,우익수,30,26,220 1/3,0,0,56,2,0,1.000,0,0,0,-
김대우,61365,넥센,투수,30,9,73 2/3,3,0,7,9,0,0.842,0,0,0,-
에릭,63938,NC,투수,30,29,172 2/3,3,0,11,32,5,0.935,0,0,0,-
임준혁,73632,KIA,투수,30,0,32,0,0,3,6,2,1.000,0,0,0,-
이태양,60768,한화,투수,30,26,153,3,2,14,14,1,0.903,0,0,0,-
김태완,74158,삼성,3루수,29,10,130,0,0,6,23,2,1.000,0,0,0,-
김현우,60457,삼성,투수,29,0,31,0,0,0,2,0,1.000,0,0,0,-
이영욱,78467,삼성,중견수,29,11,128,1,0,31,0,0,0.969,0,0,0,-
노경은,73211,두산,투수,29,19,109 2/3,4,0,8,14,1,0.846,0,0,0,-
최주환,76267,두산,2루수,29,11,126 1/3,1,0,31,41,11,0.986,0,0,0,-
우규민,73117,LG,투수,29,28,153 2/3,0,2,8,28,4,1.000,0,0,0,-
박재상,71857,SK,좌익수,29,12,143,0,0,37,2,1,1.000,0,0,0,-
이재학,60263,NC,투수,29,28,156,2,3,8,21,1,0.935,0,0,0,-
양현종,77637,KIA,투수,29,29,171 1/3,2,0,10,22,1,0.941,0,0,0,-
임준섭,62611,KIA,투수,29,24,130 2/3,0,1,9,27,3,1.000,0,0,0,-
윤성환,74454,삼성,투수,28,28,170 1/3,0,1,8,15,0,1.000,0,0,0,-
허경민,79240,두산,2루수,28,8,102,0,0,27,31,10,1.000,0,0,0,-
리오단,64157,LG,투수,28,28,168,2,1,6,28,5,0.944,0,0,0,-
채은성,79192,LG,우익수,28,21,184,0,0,37,2,0,1.000,0,0,0,-
김하성,64300,넥센,유격수,28,8,112 1/3,1,0,23,43,11,0.985,0,0,0,-
유먼,62597,롯데,투수,28,28,151 2/3,2,1,4,24,1,0.933,0,0,0,-
김광현,77829,SK,투수,28,28,173 2/3,1,0,8,24,1,0.970,0,0,0,-
김재현,76869,SK,중견수,28,0,53 1/3,0,0,21,0,0,1.000,0,0,0,-
조동화,71848,SK,중견수,28,17,146 2/3,0,0,44,1,0,1.000,0,0,0,-
찰리,63939,NC,투수,28,28,165 1/3,3,0,22,44,8,0.957,0,0,0,-
김진우,72641,KIA,투수,28,13,90 2/3,1,1,7,16,1,0.958,0,0,0,-
고동진,74745,한화,좌익수,28,12,143,1,0,38,2,1,0.976,0,0,0,-
앨버스,64737,한화,투수,28,28,151 1/3,0,1,14,33,3,1.000,0,0,0,-
백정현,77446,삼성,투수,27,5,46 1/3,2,0,4,6,1,0.833,0,0,0,-
조동찬,72466,삼성,3루수,27,20,169 2/3,2,0,16,23,3,0.951,0,0,0,-
류제국,63111,LG,투수,27,27,147 2/3,1,0,12,14,1,0.963,0,0,0,-
윤요섭,78892,LG,포수,27,21,173 2/3,1,0,133,14,1,0.993,0,31,3,8.8
장원준,74513,롯데,투수,27,27,155,2,0,5,28,1,0.943,0,0,0,-
여건욱,79825,SK,투수,27,7,69 2/3,0,1,7,5,1,1.000,0,0,0,-
채병용,71845,SK,투수,27,24,130,2,0,10,12,0,0.917,0,0,0,-
허준,75344,NC,포수,27,8,105 2/3,0,0,86,6,1,1.000,3,7,3,30.0
송은범,73801,KIA,투수,27,11,78 2/3,0,0,5,9,0,1.000,0,0,0,-
신창호,76140,KIA,투수,27,1,38,0,0,2,4,1,1.000,0,0,0,-
이양기,73725,한화,좌익수,27,21,184,0,0,47,1,0,1.000,0,0,0,-
김헌곤,61404,삼성,중견수,26,20,150 1/3,1,0,41,2,1,0.977,0,0,0,-
김민하,61554,롯데,좌익수,26,17,134,0,0,28,1,1,1.000,0,0,0,-
박종윤,71562,롯데,좌익수,26,25,187,2,0,41,0,0,0.953,0,0,0,-
오승택,60558,롯데,유격수,26,5,79,3,0,11,24,5,0.921,0,0,0,-
이상호,60566,NC,3루수,26,1,56 2/3,1,0,3,11,1,0.933,0,0,0,-
김주형,74605,KIA,3루수,26,16,168,1,0,14,42,6,0.982,0,0,0,-
한승혁,61666,KIA,투수,26,6,58 2/3,0,1,2,5,0,1.000,0,0,0,-
송창식,74731,한화,투수,26,1,29,0,0,1,7,0,1.000,0,0,0,-
박해민,62415,삼성,1루수,25,8,112,3,0,65,6,8,0.959,0,0,0,-
배영수,70425,삼성,투수,25,24,133 2/3,1,2,8,22,2,0.968,0,0,0,-
밴덴헐크,63432,삼성,투수,25,25,152 2/3,0,1,8,17,1,1.000,0,0,0,-
오재원,77248,두산,1루수,25,5,79 2/3,0,0,81,4,10,1.000,0,0,0,-
스나이더,64158,LG,중견수,25,21,182,1,0,47,1,1,0.980,0,0,0,-
이병규,76100,LG,중견수,25,14,132 1/3,1,0,30,3,0,0.971,0,0,0,-
임정우,61891,LG,투수,25,10,73 1/3,0,3,6,13,0,1.000,0,0,0,-
정현욱,96462,LG,투수,25,0,32 1/3,0,0,2,5,0,1.000,0,0,0,-
이정민,72551,롯데,투수,25,0,33 1/3,0,0,5,4,1,1.000,0,0,0,-
한동민,62895,SK,1루수,25,15,142 2/3,1,0,140,16,14,0.994,0,0,0,-
이혜천,98259,NC,투수,25,0,18,0,0,0,3,0,1.000,0,0,0,-
지석훈,73306,NC,3루수,25,8,102 1/3,0,0,6,24,4,1.000,0,0,0,-
신종길,72559,KIA,좌익수,25,14,124,1,0,23,1,1,0.960,0,0,0,-
장원삼,76355,삼성,투수,24,24,129 1/3,2,0,5,16,1,0.913,0,0,0,-
강윤구,79358,넥센,투수,24,6,42,0,1,2,7,1,1.000,0,0,0,-
송승준,77591,롯데,투수,24,23,122,3,4,4,19,4,0.885,0,0,0,-
고창성,78248,NC,투수,24,0,25,0,0,2,5,0,1.000,0,0,0,-
웨버,64956,NC,투수,24,23,118,2,0,5,17,2,0.917,0,0,0,-
김기현,62919,한화,투수,24,0,23 1/3,0,0,1,3,0,1.000,0,0,0,-
김태완,76746,한화,1루수,24,11,136,1,0,113,12,15,0.992,0,0,0,-
마틴,64430,삼성,투수,23,22,128,2,0,13,23,3,0.947,0,0,0,-
장민석,71347,두산,우익수,23,7,87 2/3,0,0,20,1,0,1.000,0,0,0,-
임재철,99507,LG,중견수,23,7,96 1/3,1,0,22,0,0,0.957,0,0,0,-
김상현,70646,SK,좌익수,23,16,114 2/3,1,0,34,1,0,0.972,0,0,0,-
울프,64824,SK,투수,23,13,85 1/3,2,0,3,10,2,0.867,0,0,0,-
한동민,62895,SK,좌익수,23,15,119,0,0,24,3,1,1.000,0,0,0,-
노진혁,62931,NC,유격수,23,2,54 1/3,0,0,12,12,2,1.000,0,0,0,-
김다원,78765,KIA,중견수,23,6,70 2/3,1,0,16,1,0,0.944,0,0,0,-
김경언,71610,한화,좌익수,23,14,123 1/3,0,0,28,0,0,1.000,0,0,0,-
박기혁,70553,롯데,유격수,22,17,145,2,0,24,54,9,0.975,0,0,0,-
박준서,71815,롯데,2루수,22,9,89,1,0,17,43,12,0.984,0,0,0,-
신현철,76304,SK,3루수,22,4,64,3,0,5,10,1,0.833,0,0,0,-
신현철,76304,SK,유격수,22,7,85 2/3,5,0,15,26,5,0.891,0,0,0,-
임훈,74823,SK,좌익수,22,19,173 2/3,0,0,47,0,0,1.000,0,0,0,-
이상호,60566,NC,2루수,22,1,50 1/3,0,0,7,10,2,1.000,0,0,0,-
홍성용,75149,NC,투수,22,0,12 2/3,0,0,1,1,0,1.000,0,0,0,-
오재영,74359,넥센,투수,21,14,74,3,2,7,15,2,0.880,0,0,0,-
김민하,61554,롯데,중견수,21,7,88,0,0,20,0,0,1.000,0,0,0,-
고효준,72523,SK,투수,21,8,51,0,0,3,8,0,1.000,0,0,0,-
박희수,76858,SK,투수,21,0,20 2/3,0,0,1,1,1,1.000,0,0,0,-
김병현,62349,KIA,투수,21,15,71,2,2,9,11,1,0.909,0,0,0,-
유창식,61715,한화,투수,21,18,91 1/3,0,0,4,16,1,1.000,0,0,0,-
김헌곤,61404,삼성,우익수,20,4,64,0,0,17,0,0,1.000,0,0,0,-
임재철,99507,LG,우익수,20,1,44 1/3,1,0,7,0,0,0.875,0,0,0,-
티포드,64136,LG,투수,20,19,99 2/3,1,1,4,25,2,0.967,0,0,0,-
문성현,60336,넥센,투수,20,17,85 1/3,0,0,2,7,0,1.000,0,0,0,-
소사,62698,넥센,투수,20,20,125,3,2,11,8,1,0.864,0,0,0,-
박준서,71815,롯데,1루수,20,5,68,1,0,73,9,6,0.988,0,0,0,-
박기남,74103,KIA,2루수,20,10,83 1/3,0,0,26,24,11,1.000,0,0,0,-
박준태,64657,KIA,우익수,20,6,80 2/3,0,0,29,0,0,1.000,0,0,0,-
송창현,63791,한화,투수,20,17,79 1/3,2,0,2,7,1,0.818,0,0,0,-
김선규,75852,LG,투수,19,0,17 2/3,0,0,1,3,1,1.000,0,0,0,-
백창수,60100,LG,좌익수,19,8,82 2/3,0,0,20,0,0,1.000,0,0,0,-
이승화,71565,롯데,중견수,19,14,131 2/3,0,0,28,0,0,1.000,0,0,0,-
고영우,63636,KIA,유격수,19,6,64 1/3,4,0,12,24,5,0.900,0,0,0,-
마일영,70329,한화,투수,19,0,20,1,0,5,1,0,0.857,0,0,0,-
이승화,71565,롯데,좌익수,18,5,75,0,0,14,1,1,1.000,0,0,0,-
김원섭,71207,KIA,좌익수,18,8,84,0,0,18,2,0,1.000,0,0,0,-
조정원,63792,한화,유격수,18,16,131,5,0,23,33,8,0.918,0,0,0,-
볼스테드,64230,두산,투수,17,17,87,1,0,3,21,1,0.960,0,0,0,-
채은성,79192,LG,1루수,17,12,110,1,0,107,3,14,0.991,0,0,0,-
윤석민,74215,넥센,1루수,17,12,104,0,0,97,10,5,1.000,0,0,0,-
임태준,77326,넥센,포수,17,0,44,0,0,29,1,1,1.000,1,3,0,0.0
박민호,64893,SK,투수,17,4,31 1/3,1,0,2,5,1,0.875,0,0,0,-
오정복,79453,NC,우익수,17,4,62 2/3,0,0,12,0,0,1.000,0,0,0,-
오정복,79453,NC,좌익수,17,7,77 1/3,0,0,13,2,0,1.000,0,0,0,-
홀튼,64658,KIA,투수,17,17,93 2/3,0,0,2,9,1,1.000,0,0,0,-
김혁민,77748,한화,투수,17,4,30 2/3,0,0,2,2,0,1.000,0,0,0,-
엄태용,62748,한화,포수,17,1,40 2/3,0,0,25,2,0,1.000,0,4,1,20.0
이창열,64706,한화,3루수,17,4,54 1/3,0,0,1,7,1,1.000,0,0,0,-
박건우,79215,두산,우익수,16,4,58,0,0,12,1,0,1.000,0,0,0,-
김용의,78217,LG,3루수,16,13,110,3,0,9,16,1,0.893,0,0,0,-
박용택,72133,LG,좌익수,16,13,102 2/3,0,0,23,2,0,1.000,0,0,0,-
