선수명,ID,팀명,포지션,경기,선발경기,수비이닝,실책,견제사,자살,보살,병살,수비율,포일,도루허용,도루실패,도루저지율
고효준,72523,SK,투수,39,19,126 2/3,3,0,6,15,0,0.875,0,0,0,-
손주인,72456,삼성,유격수,39,24,213 1/3,1,0,47,59,15,0.991,0,0,0,-
박노민,74756,한화,포수,39,18,187 1/3,1,0,149,10,3,0.994,3,31,5,13.9
안치용,72161,LG,우익수,39,30,243 1/3,1,0,50,1,1,0.981,0,0,0,-
정수성,97350,히어로즈,중견수,38,9,140 1/3,1,0,39,1,0,0.976,0,0,0,-
박병호,75125,LG,1루수,38,30,265 1/3,1,0,264,17,32,0.996,0,0,0,-
안치용,72161,LG,좌익수,37,22,218 2/3,2,0,36,3,0,0.951,0,0,0,-
박재홍,96362,SK,중견수,36,30,202 1/3,0,0,43,0,0,1.000,0,0,0,-
조동화,71848,SK,중견수,36,14,170 1/3,0,0,40,1,1,1.000,0,0,0,-
금민철,75258,두산,투수,36,9,83 1/3,1,0,1,11,0,0.923,0,0,0,-
박경태,76653,KIA,투수,36,1,35 2/3,1,0,1,4,0,0.833,0,0,0,-
최동환,79140,LG,투수,36,0,34 2/3,0,0,3,7,1,1.000,0,0,0,-
이대호,71564,롯데,1루수,35,23,206,1,0,232,19,27,0.996,0,0,0,-
김상수,79402,삼성,2루수,35,28,245,3,0,56,71,18,0.977,0,0,0,-
오승환,75421,삼성,투수,35,0,31 2/3,0,0,0,1,0,1.000,0,0,0,-
안경현,92207,SK,1루수,34,8,116 2/3,0,0,112,5,12,1.000,0,0,0,-
박남섭,71815,롯데,2루수,34,15,164 1/3,3,0,56,63,16,0.975,0,0,0,-
정보명,73513,롯데,좌익수,34,29,207 2/3,0,0,44,0,0,1.000,0,0,0,-
손주인,72456,삼성,3루수,34,20,187 1/3,0,0,10,41,2,1.000,0,0,0,-
조현근,75268,삼성,투수,34,0,50,1,3,4,15,0,0.950,0,0,0,-
김광수,70142,LG,투수,34,20,114,0,0,6,12,0,1.000,0,0,0,-
이동현,71118,LG,투수,34,0,42 2/3,0,0,0,4,0,1.000,0,0,0,-
김창희,97644,삼성,우익수,33,19,181 2/3,1,0,60,4,1,0.985,0,0,0,-
김혁민,77748,한화,투수,33,24,116 2/3,1,0,4,12,2,0.941,0,0,0,-
정재훈,73241,두산,투수,32,11,94 1/3,1,0,6,6,1,0.923,0,0,0,-
배장호,76540,롯데,투수,32,1,56 1/3,0,0,4,6,3,1.000,0,0,0,-
윤규진,73750,한화,투수,32,3,53 1/3,1,0,2,7,0,0.900,0,0,0,-
유선정,76322,히어로즈,포수,32,11,159,2,3,129,20,6,0.987,2,15,8,34.8
송은범,73801,SK,투수,31,29,149 1/3,1,0,14,17,3,0.969,0,0,0,-
정보명,73513,롯데,3루수,31,13,152 1/3,5,0,13,34,3,0.904,0,0,0,-
정수성,97350,히어로즈,좌익수,31,19,173 1/3,1,0,39,0,0,0.975,0,0,0,-
김연훈,77609,SK,3루수,30,22,204,1,0,21,48,3,0.986,0,0,0,-
민병헌,76249,두산,좌익수,30,6,90 1/3,0,0,25,1,0,1.000,0,0,0,-
이정민,72551,롯데,투수,30,1,43,0,0,3,3,0,1.000,0,0,0,-
윤성환,74454,삼성,투수,30,28,166 2/3,0,0,11,20,1,1.000,0,0,0,-
크루세타,79435,삼성,투수,30,30,157,0,0,9,33,3,1.000,0,0,0,-
김민재,91523,한화,유격수,30,20,197,2,0,37,70,18,0.982,0,0,0,-
이현승,76329,히어로즈,투수,30,29,170,0,1,6,27,2,1.000,0,0,0,-
우규민,73117,LG,투수,30,0,35 2/3,0,0,1,5,1,1.000,0,0,0,-
김선우,78232,두산,투수,29,29,148,1,1,8,21,1,0.967,0,0,0,-
김진수,98540,두산,포수,29,3,97 1/3,1,0,82,6,0,0.989,1,11,3,21.4
홍상삼,78247,두산,투수,29,25,116 2/3,2,0,4,6,0,0.833,0,0,0,-
송승준,77591,롯데,투수,29,29,167 2/3,0,0,12,16,6,1.000,0,0,0,-
추승우,72139,한화,우익수,29,8,134 2/3,0,0,30,0,0,1.000,0,0,0,-
로페즈,79644,KIA,투수,29,26,191 1/3,0,1,10,24,2,1.000,0,0,0,-
양현종,77637,KIA,투수,29,24,148 2/3,0,0,6,19,1,1.000,0,0,0,-
임준혁,73632,KIA,투수,29,1,38 2/3,1,1,2,7,1,0.900,0,0,0,-
채병용,71845,SK,투수,28,7,61 1/3,0,0,6,8,0,1.000,0,0,0,-
카도쿠라,79854,SK,투수,28,23,126,0,1,7,20,2,1.000,0,0,0,-
세데뇨,79230,두산,투수,28,15,71,0,0,4,12,2,1.000,0,0,0,-
김주찬,70410,롯데,중견수,28,27,201,1,0,33,1,0,0.971,0,0,0,-
장원준,74513,롯데,투수,28,28,162 2/3,2,1,6,37,1,0.956,0,0,0,-
류현진,76715,한화,투수,28,27,188 2/3,0,0,6,25,1,1.000,0,0,0,-
양승학,73856,한화,우익수,28,13,136 2/3,1,0,29,1,0,0.968,0,0,0,-
오재일,75334,히어로즈,1루수,28,11,133 2/3,1,0,135,11,10,0.993,0,0,0,-
경헌호,70121,LG,투수,28,0,34,0,0,0,4,0,1.000,0,0,0,-
김연훈,77609,SK,유격수,27,13,129,1,0,21,41,9,0.984,0,0,0,-
조정훈,75537,롯데,투수,27,27,182 1/3,1,0,10,29,2,0.975,0,0,0,-
강봉규,70224,삼성,1루수,27,17,148,0,0,136,12,11,1.000,0,0,0,-
이영우,96734,한화,1루수,27,21,192,0,0,175,9,15,1.000,0,0,0,-
허유강,79746,한화,투수,27,0,28 1/3,2,0,1,7,0,0.800,0,0,0,-
윤석민,75620,KIA,투수,27,16,121 2/3,3,0,7,22,2,0.906,0,0,0,-
권도영,73363,히어로즈,2루수,27,15,126 2/3,0,0,30,36,12,1.000,0,0,0,-
김성현,78353,히어로즈,투수,27,8,65 2/3,1,0,8,8,1,0.941,0,0,0,-
마일영,70329,히어로즈,투수,27,20,97 1/3,1,0,5,17,2,0.957,0,0,0,-
민병헌,76249,두산,중견수,26,20,160 2/3,1,0,38,3,1,0.976,0,0,0,-
손아섭,77532,롯데,좌익수,26,24,184 1/3,1,0,40,3,0,0.977,0,0,0,-
안영명,73738,한화,투수,26,26,140 2/3,3,2,8,23,1,0.912,0,0,0,-
구톰슨,79650,KIA,투수,26,25,161 1/3,0,0,13,24,4,1.000,0,0,0,-
한기주,76610,KIA,투수,26,0,34,0,1,1,11,0,1.000,0,0,0,-
이상열,96720,히어로즈,투수,26,0,11,1,0,0,1,0,0.500,0,0,0,-
김정민,93112,LG,포수,26,18,153,1,0,125,15,5,0.993,0,13,9,40.9
봉중근,77147,LG,투수,26,26,172 1/3,4,2,6,37,4,0.915,0,0,0,-
한희,79138,LG,투수,26,9,66 2/3,0,0,2,7,0,1.000,0,0,0,-
김원형,91848,SK,투수,25,2,33 1/3,0,0,1,7,0,1.000,0,0,0,-
김창희,97644,삼성,좌익수,25,9,95,0,0,24,0,0,1.000,0,0,0,-
이종범,93607,KIA,중견수,25,21,175,0,0,36,2,1,1.000,0,0,0,-
김동수,90419,히어로즈,포수,25,17,138,2,0,83,8,0,0.978,2,18,6,25.0
김수경,98330,히어로즈,투수,25,25,117 1/3,1,0,7,25,1,0.970,0,0,0,-
조용훈,76357,히어로즈,투수,25,0,24 1/3,0,0,1,3,0,1.000,0,0,0,-
모창민,78813,SK,3루수,24,9,106 1/3,1,0,7,20,1,0.964,0,0,0,-
김재걸,95409,삼성,3루수,24,5,85,1,0,3,23,4,0.963,0,0,0,-
유원상,76757,한화,투수,24,23,107,1,1,9,9,0,0.947,0,0,0,-
박기남,74103,KIA,2루수,24,9,94,4,0,18,34,8,0.929,0,0,0,-
김재걸,95409,삼성,2루수,23,6,58 1/3,1,0,8,21,4,0.967,0,0,0,-
배영수,70425,삼성,투수,23,12,76 1/3,3,0,5,13,0,0.857,0,0,0,-
우동균,78454,삼성,좌익수,23,8,98 1/3,0,0,18,1,0,1.000,0,0,0,-
디아즈,79725,한화,우익수,23,23,172,1,0,26,2,0,0.966,0,0,0,-
김원섭,71207,KIA,우익수,23,19,124,0,0,32,2,0,1.000,0,0,0,-
전준호,94364,히어로즈,투수,23,1,40,1,0,2,4,0,0.857,0,0,0,-
나승현,76529,롯데,투수,22,0,31 2/3,2,0,1,7,0,0.800,0,0,0,-
박석민,74465,삼성,1루수,22,17,146 1/3,0,0,146,9,15,1.000,0,0,0,-
손주인,72456,삼성,2루수,22,7,77 1/3,2,0,15,22,8,0.949,0,0,0,-
김태완,76746,한화,1루수,22,7,114,1,0,112,9,15,0.992,0,0,0,-
정현석,78745,한화,중견수,22,13,131,0,0,31,1,0,1.000,0,0,0,-
박용근,77104,LG,유격수,22,3,61 1/3,2,0,13,19,2,0.941,0,0,0,-
김광현,77829,SK,투수,21,21,138 1/3,0,0,6,16,0,1.000,0,0,0,-
모창민,78813,SK,1루수,21,10,77,1,0,84,3,6,0.989,0,0,0,-
이지영,79456,삼성,포수,21,2,57 1/3,0,1,48,4,0,1.000,2,9,0,0.0
김영수,97236,KIA,투수,21,0,8 2/3,0,0,1,1,0,1.000,0,0,0,-
서재응,78640,KIA,투수,21,15,79 1/3,0,1,1,12,2,1.000,0,0,0,-
배힘찬,72321,히어로즈,투수,21,0,31,1,0,1,6,0,0.875,0,0,0,-
김태완,74158,LG,3루수,21,4,68,1,0,3,17,0,0.952,0,0,0,-
심수창,74167,LG,투수,21,21,122,1,1,11,25,2,0.973,0,0,0,-
정재복,73166,LG,투수,21,16,79 1/3,1,0,6,13,0,0.950,0,0,0,-
글로버,79858,SK,투수,20,16,105 2/3,3,2,6,18,2,0.889,0,0,0,-
이대수,72860,두산,유격수,20,4,67 1/3,1,0,12,21,4,0.971,0,0,0,-
정수빈,79231,두산,좌익수,20,7,71 2/3,0,0,16,2,0,1.000,0,0,0,-
하준호,78517,롯데,투수,20,0,12 1/3,0,0,2,1,0,1.000,0,0,0,-
박성훈,75464,삼성,투수,20,2,31 1/3,2,0,3,1,0,0.667,0,0,0,-
백정현,77446,삼성,투수,20,0,18 1/3,0,0,2,1,0,1.000,0,0,0,-
김민재,91523,한화,1루수,20,3,55 1/3,0,0,49,3,8,1.000,0,0,0,-
정종민,74748,한화,투수,20,4,34,0,1,2,4,0,1.000,0,0,0,-
오준형,77641,KIA,투수,20,0,32,1,0,2,0,0,0.667,0,0,0,-
최경환,70117,KIA,좌익수,20,14,125 1/3,0,0,24,0,0,1.000,0,0,0,-
송지만,96761,히어로즈,좌익수,20,18,163,3,0,39,0,0,0.929,0,0,0,-
김경태,98128,LG,투수,20,0,14 1/3,0,0,1,2,0,1.000,0,0,0,-
박용근,77104,LG,2루수,20,12,103,3,0,30,41,7,0.959,0,0,0,-
니코스키,79859,두산,투수,19,13,69,2,0,7,8,1,0.882,0,0,0,-
박정배,75250,두산,투수,19,0,27 2/3,0,0,3,4,0,1.000,0,0,0,-
최용규,78666,KIA,중견수,19,9,80 1/3,0,0,18,0,0,1.000,0,0,0,-
강병식,72325,히어로즈,1루수,19,9,94 1/3,2,0,106,4,9,0.982,0,0,0,-
장원삼,76355,히어로즈,투수,19,19,91,0,0,1,12,1,1.000,0,0,0,-
모창민,78813,SK,유격수,18,11,82 2/3,2,0,14,24,9,0.950,0,0,0,-
김일엽,78543,롯데,투수,18,9,50 2/3,0,1,2,6,0,1.000,0,0,0,-
디아즈,79725,한화,1루수,18,14,116,2,0,120,6,15,0.984,0,0,0,-
김영민,76350,히어로즈,투수,18,6,47,1,0,2,6,0,0.889,0,0,0,-
이동학,70356,히어로즈,투수,18,1,28 1/3,1,1,1,5,0,0.857,0,0,0,-
박정환,70408,SK,2루수,17,6,75,0,0,22,23,8,1.000,0,0,0,-
오현택,79293,두산,투수,17,0,30 1/3,0,0,2,4,1,1.000,0,0,0,-
이용훈,70434,롯데,투수,17,16,80,1,1,6,10,0,0.941,0,0,0,-
안지만,72463,삼성,투수,17,9,51,0,1,4,6,0,1.000,0,0,0,-
박성호,79760,한화,투수,17,0,31,0,0,2,2,0,1.000,0,0,0,-
박정진,99737,한화,투수,17,0,10 1/3,0,0,0,1,0,1.000,0,0,0,-
최진행,74729,한화,좌익수,17,14,113,0,0,16,0,0,1.000,0,0,0,-
홍세완,70626,KIA,1루수,17,15,121,1,0,99,8,11,0.991,0,0,0,-
임성헌,78843,SK,투수,16,0,19,0,0,1,3,1,1.000,0,0,0,-
김명제,75255,두산,투수,16,4,32 1/3,1,0,2,2,0,0.800,0,0,0,-
유희관,79229,두산,투수,16,0,13 1/3,0,0,0,4,0,1.000,0,0,0,-
이원석,75566,두산,유격수,16,7,88 1/3,2,0,19,39,8,0.967,0,0,0,-
김재걸,95409,삼성,유격수,16,2,40 1/3,0,0,8,12,1,1.000,0,0,0,-
신명철,71504,삼성,중견수,16,15,98,1,0,21,0,0,0.955,0,0,0,-
이우선,79442,삼성,투수,16,9,45 2/3,0,0,2,7,0,1.000,0,0,0,-
노진용,78149,LG,투수,16,0,26 1/3,0,0,2,3,1,1.000,0,0,0,-
김연훈,77609,SK,2루수,15,4,56,1,0,15,18,8,0.971,0,0,0,-
윤재국,98808,SK,좌익수,15,10,100 1/3,0,0,17,1,0,1.000,0,0,0,-
김주찬,70410,롯데,좌익수,15,6,72,0,0,11,0,0,1.000,0,0,0,-
정보명,73513,롯데,2루수,15,13,115,2,0,34,45,9,0.975,0,0,0,-
정수근,95208,롯데,좌익수,15,15,131,1,0,17,1,0,0.947,0,0,0,-
조동찬,72466,삼성,유격수,15,12,95 1/3,1,0,19,34,10,0.981,0,0,0,-
이여상,76435,한화,3루수,15,3,52,0,0,4,12,0,1.000,0,0,0,-
박용근,77104,LG,3루수,15,7,68,0,0,4,22,1,1.000,0,0,0,-
박현준,79817,SK,투수,14,0,17,1,0,1,5,0,0.857,0,0,0,-
이원석,75566,두산,2루수,14,10,69,0,0,15,23,7,1.000,0,0,0,-
김이슬,77517,롯데,투수,14,0,10 1/3,0,0,1,1,1,1.000,0,0,0,-
