선수명,ID,팀명,포지션,경기,선발경기,수비이닝,실책,견제사,자살,보살,병살,수비율,포일,도루허용,도루실패,도루저지율
이택근,73342,현대,1루수,80,48,464,5,0,491,24,44,0.990,0,0,0,-
장원진,92211,두산,1루수,79,55,517 1/3,5,0,528,36,55,0.991,0,0,0,-
노승욱,93357,롯데,투수,78,1,94 2/3,0,0,2,13,2,1.000,0,0,0,-
이시온,73564,롯데,중견수,78,77,643,8,0,135,13,4,0.949,0,0,0,-
권용관,95158,LG,유격수,77,67,574 2/3,7,0,106,179,32,0.976,0,0,0,-
박재홍,96362,KIA,우익수,77,77,663,2,0,122,1,0,0.984,0,0,0,-
차명주,96570,두산,투수,77,0,33,2,0,2,5,1,0.778,0,0,0,-
이진영,99810,SK,중견수,77,48,471,3,0,99,3,0,0.971,0,0,0,-
이종범,93607,KIA,중견수,76,76,636 2/3,2,0,130,5,1,0.985,0,0,0,-
안재만,97157,SK,3루수,76,47,456 2/3,9,0,30,109,4,0.939,0,0,0,-
채종범,70833,SK,우익수,76,47,481 2/3,2,0,98,3,1,0.981,0,0,0,-
유택현,94228,LG,투수,75,1,37 2/3,1,0,1,2,0,0.750,0,0,0,-
고지행,73732,삼성,2루수,74,66,521,5,0,123,147,29,0.982,0,0,0,-
홍현우,90695,LG,1루수,74,66,567 1/3,3,0,506,36,44,0.994,0,0,0,-
송지만,96761,한화,우익수,74,70,621,2,0,169,3,1,0.989,0,0,0,-
이상열,96720,현대,투수,72,0,59 2/3,0,0,3,10,0,1.000,0,0,0,-
김민호,93242,두산,유격수,72,53,480 2/3,10,0,82,161,31,0.960,0,0,0,-
박정환,70408,삼성,2루수,70,49,446 1/3,2,0,107,142,33,0.992,0,0,0,-
신용운,72649,KIA,투수,70,0,119,2,0,9,14,2,0.920,0,0,0,-
홍성흔,99222,두산,포수,70,61,542 1/3,1,0,342,26,4,0.997,3,32,16,33.3
전승남,97140,LG,투수,68,0,106 2/3,2,0,5,26,1,0.939,0,0,0,-
최만호,97351,LG,중견수,67,15,211 2/3,1,0,58,4,1,0.984,0,0,0,-
강인권,95712,두산,포수,67,61,497 2/3,2,0,304,31,4,0.994,4,50,17,25.4
김기태,91803,SK,1루수,67,62,451 2/3,0,0,465,33,37,1.000,0,0,0,-
이강철,89620,KIA,투수,66,0,68 1/3,2,1,1,14,0,0.882,0,0,0,-
권준헌,90315,현대,투수,66,0,93,1,0,6,17,0,0.958,0,0,0,-
전상렬,91465,두산,중견수,66,59,525 1/3,1,0,149,5,5,0.994,0,0,0,-
조웅천,90350,SK,투수,65,0,77 2/3,2,4,10,23,3,0.943,0,0,0,-
전준호,91511,현대,좌익수,64,60,511,3,0,108,4,1,0.974,0,0,0,-
김현욱,93453,삼성,투수,63,0,85 2/3,0,0,4,13,1,1.000,0,0,0,-
최동수,94132,LG,1루수,63,43,394,3,0,370,14,35,0.992,0,0,0,-
심재학,95114,두산,우익수,63,58,412 1/3,2,0,80,2,0,0.976,0,0,0,-
마정길,72749,한화,투수,63,0,68 2/3,0,1,1,11,0,1.000,0,0,0,-
손인호,98538,롯데,우익수,63,62,511 1/3,1,0,140,4,1,0.993,0,0,0,-
마르티네스,71419,LG,중견수,62,62,485 1/3,2,0,152,4,0,0.987,0,0,0,-
알칸트라,73123,LG,우익수,62,62,481 1/3,4,0,102,5,0,0.964,0,0,0,-
백재호,97709,한화,유격수,62,34,327 1/3,2,0,54,113,19,0.988,0,0,0,-
주형광,94528,롯데,투수,62,10,74 2/3,0,1,2,15,2,1.000,0,0,0,-
한상훈,73703,한화,유격수,61,42,360 1/3,5,0,60,117,21,0.973,0,0,0,-
강귀태,72312,현대,포수,60,30,305,2,2,236,32,4,0.993,1,32,12,27.3
김창희,97644,두산,우익수,60,40,413 1/3,1,0,102,1,1,0.990,0,0,0,-
정수근,95208,두산,중견수,60,58,498 1/3,3,0,142,1,1,0.979,0,0,0,-
신동주,91470,KIA,좌익수,59,37,310 2/3,0,0,52,2,0,1.000,0,0,0,-
임경완,98521,롯데,투수,59,6,93 2/3,1,0,12,25,2,0.974,0,0,0,-
김종훈,94539,삼성,좌익수,58,3,129 2/3,0,0,24,1,0,1.000,0,0,0,-
임재철,99507,한화,중견수,58,36,317 1/3,0,0,91,6,0,1.000,0,0,0,-
황우구,99731,한화,유격수,58,51,433 2/3,5,0,50,129,18,0.973,0,0,0,-
브룸바,73324,현대,좌익수,57,55,480 1/3,3,0,95,4,1,0.971,0,0,0,-
손시헌,73213,두산,유격수,57,50,398 1/3,7,0,75,131,31,0.967,0,0,0,-
김태균,94415,롯데,유격수,57,48,399 1/3,6,0,72,128,25,0.971,0,0,0,-
채종국,98315,현대,3루수,56,38,342 2/3,4,0,33,85,7,0.967,0,0,0,-
전상렬,91465,두산,우익수,56,21,277,0,0,61,2,0,1.000,0,0,0,-
송재익,97404,SK,2루수,56,2,124,2,0,23,43,8,0.971,0,0,0,-
박정진,99737,한화,투수,56,3,100 1/3,2,0,3,7,1,0.833,0,0,0,-
이상훈,93147,LG,투수,55,0,56,2,2,2,7,0,0.818,0,0,0,-
경헌호,70121,LG,투수,54,0,70 2/3,1,0,1,9,0,0.909,0,0,0,-
이종범,93607,KIA,우익수,54,54,443 1/3,2,0,103,4,0,0.982,0,0,0,-
임재철,99507,한화,우익수,54,27,305 1/3,0,0,72,2,0,1.000,0,0,0,-
허일상,72522,롯데,포수,54,23,264,2,0,169,9,2,0.989,1,20,6,23.1
노장진,93728,삼성,투수,53,0,83,0,0,2,9,0,1.000,0,0,0,-
박연수,98130,롯데,좌익수,53,35,329 2/3,0,0,73,3,0,1.000,0,0,0,-
신철인,70323,현대,투수,52,0,77 1/3,2,0,3,6,0,0.818,0,0,0,-
전근표,70364,현대,1루수,52,44,367 2/3,3,0,375,19,32,0.992,0,0,0,-
문희성,97219,두산,1루수,52,46,363 2/3,3,0,379,16,35,0.992,0,0,0,-
이재영,72216,두산,투수,52,10,116,2,0,6,15,2,0.913,0,0,0,-
양성제,73537,롯데,투수,50,12,100,6,1,5,16,3,0.778,0,0,0,-
구자운,99245,두산,투수,48,10,95,0,0,3,12,0,1.000,0,0,0,-
장원진,92211,두산,좌익수,48,29,252 1/3,1,0,71,1,0,0.986,0,0,0,-
정성훈,96465,두산,투수,48,0,58 1/3,0,0,3,6,0,1.000,0,0,0,-
윤재국,98808,롯데,좌익수,48,41,328 1/3,1,0,78,6,2,0.988,0,0,0,-
오상민,97815,삼성,투수,47,0,58,1,1,0,13,0,0.929,0,0,0,-
라형진,99423,삼성,투수,46,7,64 2/3,0,0,1,6,1,1.000,0,0,0,-
서승화,72157,LG,투수,46,9,82 1/3,0,0,4,12,1,1.000,0,0,0,-
진필중,95235,KIA,투수,46,2,64 1/3,0,0,3,5,0,1.000,0,0,0,-
조용준,72351,현대,투수,46,0,53 1/3,1,0,3,9,1,0.923,0,0,0,-
조경택,92204,한화,포수,46,21,199 1/3,2,1,147,11,1,0.988,3,27,9,25.0
전병호,96411,삼성,투수,45,15,102,1,2,1,40,3,0.976,0,0,0,-
안상준,95666,LG,유격수,45,36,281,4,0,37,99,19,0.971,0,0,0,-
장재중,94843,LG,포수,45,7,121 2/3,1,0,98,8,1,0.991,0,7,3,30.0
이정훈,97541,롯데,투수,44,12,110 2/3,0,0,5,21,0,1.000,0,0,0,-
정현욱,96462,삼성,투수,43,3,86 1/3,0,0,3,11,0,1.000,0,0,0,-
박경수,73113,LG,유격수,43,26,259,9,0,43,63,17,0.922,0,0,0,-
손지환,97103,LG,2루수,43,13,161 1/3,0,0,48,49,11,1.000,0,0,0,-
송은범,73801,SK,투수,43,6,70,1,0,6,10,1,0.941,0,0,0,-
조원우,94836,SK,좌익수,43,29,274 2/3,0,0,47,3,0,1.000,0,0,0,-
김상현,70646,LG,3루수,42,40,340 2/3,9,0,26,75,8,0.918,0,0,0,-
송진우,89770,한화,투수,42,14,131 2/3,2,1,5,27,1,0.941,0,0,0,-
김광우,72163,LG,투수,41,0,25,0,0,2,4,2,1.000,0,0,0,-
이병규,97109,LG,중견수,41,41,319,0,0,99,2,1,1.000,0,0,0,-
피코타,72756,한화,투수,41,1,56,0,0,4,10,0,1.000,0,0,0,-
이대호,71564,롯데,1루수,41,38,295 1/3,1,0,311,16,32,0.997,0,0,0,-
권명철,92202,두산,투수,40,8,79 1/3,1,0,2,14,0,0.941,0,0,0,-
나주환,73209,두산,유격수,40,18,190 1/3,9,0,32,64,17,0.914,0,0,0,-
김재걸,95409,삼성,2루수,39,13,175 1/3,3,0,33,55,9,0.967,0,0,0,-
장문석,97126,LG,투수,39,13,102 1/3,0,0,2,7,1,1.000,0,0,0,-
이리키,73229,두산,투수,39,20,159,0,0,7,28,0,1.000,0,0,0,-
김영수,97236,SK,투수,39,8,64,2,0,7,11,1,0.900,0,0,0,-
강영식,70615,삼성,투수,38,4,43,1,0,0,11,0,0.917,0,0,0,-
강성우,92509,SK,포수,38,19,154 2/3,1,2,105,9,1,0.991,2,19,5,20.8
고우석,73629,KIA,투수,37,0,58,0,0,2,11,1,1.000,0,0,0,-
장정석,96346,KIA,중견수,37,10,139 2/3,0,0,20,2,1,1.000,0,0,0,-
정대현,71801,SK,투수,37,0,51 2/3,0,0,4,10,0,1.000,0,0,0,-
한상훈,73703,한화,2루수,37,34,261,3,0,54,70,14,0.976,0,0,0,-
김재걸,95409,삼성,유격수,36,28,241,2,0,47,83,16,0.985,0,0,0,-
김지훈,98457,KIA,포수,36,9,112 1/3,1,0,92,5,1,0.990,0,7,2,22.2
조규제,91818,현대,투수,36,2,41 1/3,0,0,1,11,1,1.000,0,0,0,-
김정수,86612,SK,투수,36,0,13,0,0,0,5,0,1.000,0,0,0,-
김건한,71851,SK,투수,35,1,60 2/3,1,1,1,10,0,0.917,0,0,0,-
제춘모,72801,SK,투수,35,19,127,2,1,12,17,1,0.935,0,0,0,-
김승회,73248,두산,투수,34,0,51 1/3,0,0,2,3,0,1.000,0,0,0,-
채병용,71845,SK,투수,34,16,114,1,0,7,23,0,0.968,0,0,0,-
안영명,73738,한화,투수,34,0,44,0,0,1,8,0,1.000,0,0,0,-
이동현,71118,LG,투수,33,14,95 2/3,1,0,3,14,0,0.944,0,0,0,-
나주환,73209,두산,2루수,33,5,95 2/3,1,0,33,25,9,0.983,0,0,0,-
이상목,90853,한화,투수,33,29,185 1/3,2,0,10,25,1,0.946,0,0,0,-
강상수,94526,롯데,투수,33,3,54,0,0,1,6,0,1.000,0,0,0,-
김주찬,70410,롯데,중견수,33,19,200 1/3,0,0,41,0,0,1.000,0,0,0,-
김진웅,98451,삼성,투수,32,25,153 1/3,2,0,3,26,1,0.935,0,0,0,-
심광호,96722,한화,포수,32,12,138,2,0,91,7,2,0.980,0,13,4,23.5
조규수,70755,한화,투수,32,21,121,0,1,4,17,1,1.000,0,0,0,-
한용덕,88770,한화,투수,32,1,56 1/3,3,0,6,11,0,0.850,0,0,0,-
김태균,94415,롯데,2루수,32,15,153 1/3,0,0,42,49,14,1.000,0,0,0,-
이계성,96468,롯데,좌익수,32,24,183,1,0,37,1,0,0.974,0,0,0,-
이승호,99137,LG,투수,31,30,192 1/3,0,0,9,35,1,1.000,0,0,0,-
김창희,97644,두산,좌익수,31,14,143 1/3,0,0,37,1,0,1.000,0,0,0,-
송재익,97404,SK,유격수,31,15,134,5,0,30,46,9,0.938,0,0,0,-
조현수,72752,한화,우익수,31,26,218 2/3,0,0,62,1,0,1.000,0,0,0,-
배영수,70425,삼성,투수,30,30,163 2/3,0,3,16,25,3,1.000,0,0,0,-
리오스,72659,KIA,투수,30,30,188 2/3,6,0,9,33,0,0.875,0,0,0,-
강병식,72325,현대,1루수,30,15,132,4,0,121,9,8,0.970,0,0,0,-
김원형,91848,SK,투수,30,9,79 1/3,1,0,4,14,1,0.947,0,0,0,-
스미스,73823,SK,투수,30,27,152,0,1,12,35,3,1.000,0,0,0,-
메히아,73747,한화,3루수,30,29,262 1/3,2,0,24,69,3,0.979,0,0,0,-
현재윤,72427,삼성,포수,29,13,133 1/3,0,0,84,16,4,1.000,1,18,9,33.3
김수경,98330,현대,투수,29,29,167,0,0,10,28,2,1.000,0,0,0,-
김일경,97300,현대,2루수,29,3,64,1,0,19,20,6,0.975,0,0,0,-
정민태,92301,현대,투수,29,29,176 1/3,0,1,8,44,5,1.000,0,0,0,-
조재호,72313,현대,중견수,29,6,88 2/3,0,0,15,1,1,1.000,0,0,0,-
키퍼,72653,두산,투수,29,29,168 2/3,0,1,16,43,1,1.000,0,0,0,-
임창용,95657,삼성,투수,28,26,147,1,0,13,28,5,0.976,0,0,0,-
김광수,70142,LG,투수,28,12,83 2/3,1,0,2,9,1,0.917,0,0,0,-
오철민,97621,KIA,투수,28,0,26 2/3,0,0,2,5,0,1.000,0,0,0,-
디아즈,73848,SK,1루수,28,8,90 2/3,0,0,104,6,8,1.000,0,0,0,-
김장현,71550,롯데,투수,28,15,92,1,0,7,13,1,0.952,0,0,0,-
박지철,94545,롯데,투수,28,24,129 2/3,2,2,8,31,3,0.951,0,0,0,-
강철민,72627,KIA,투수,27,19,90 1/3,2,0,8,14,2,0.917,0,0,0,-
장정석,96346,KIA,좌익수,27,6,84,1,0,13,0,0,0.929,0,0,0,-
이동학,70356,현대,투수,27,11,79 1/3,2,0,1,10,0,0.846,0,0,0,-
쿨바,73233,두산,3루수,27,25,214,6,0,23,58,4,0.931,0,0,0,-
페레즈,73559,롯데,우익수,27,25,218 1/3,0,0,55,2,0,1.000,0,0,0,-
이경필,97230,두산,투수,26,24,106,0,0,7,16,3,1.000,0,0,0,-
김상진,90213,SK,투수,26,15,88 2/3,2,1,9,16,4,0.926,0,0,0,-
백재호,97709,한화,3루수,26,13,131 1/3,2,0,15,32,3,0.959,0,0,0,-
정민철,92704,한화,투수,26,26,139 2/3,3,0,6,23,1,0.906,0,0,0,-
변인재,72562,롯데,투수,26,0,37,0,0,1,2,0,1.000,0,0,0,-
김광삼,99152,LG,투수,25,22,111,0,1,4,22,1,1.000,0,0,0,-
이병석,91011,LG,투수,25,13,67 2/3,1,0,8,13,2,0.955,0,0,0,-
김경언,71610,KIA,중견수,25,19,149,2,0,29,3,1,0.941,0,0,0,-
김성태,70345,현대,투수,25,0,41 1/3,1,0,0,7,1,0.875,0,0,0,-
이재우,71260,두산,투수,25,3,46,1,0,1,7,0,0.889,0,0,0,-
김명완,70839,SK,투수,25,0,42,0,0,1,7,0,1.000,0,0,0,-
이호준,94629,SK,1루수,25,22,174,2,0,200,5,17,0.990,0,0,0,-
채상병,72742,한화,포수,25,7,98 1/3,1,0,85,4,1,0.989,2,7,2,22.2
이명우,72535,롯데,투수,25,0,10,0,0,0,2,0,1.000,0,0,0,-
성영재,93817,LG,투수,24,0,33 1/3,0,0,3,6,0,1.000,0,0,0,-
김진우,72641,KIA,투수,24,24,169 1/3,1,0,11,28,3,0.975,0,0,0,-
황윤성,92306,KIA,1루수,24,19,159,0,0,162,20,16,1.000,0,0,0,-
바워스,73322,현대,투수,24,22,143 2/3,1,0,9,22,1,0.969,0,0,0,-
송신영,99314,현대,투수,24,9,67 2/3,1,0,3,15,2,0.947,0,0,0,-
고영민,72214,두산,2루수,24,0,49 1/3,1,0,16,23,7,0.975,0,0,0,-
김창희,97644,두산,중견수,24,16,152,1,0,46,3,0,0.980,0,0,0,-
윤길현,72862,SK,투수,24,0,40 2/3,0,0,2,4,2,1.000,0,0,0,-
신종길,72559,롯데,2루수,24,17,136 1/3,2,0,33,47,10,0.976,0,0,0,-
염종석,92508,롯데,투수,24,24,123 2/3,0,0,6,13,0,1.000,0,0,0,-
권혁,72447,삼성,투수,23,4,39 1/3,1,1,1,10,1,0.917,0,0,0,-
서동욱,73606,KIA,3루수,23,9,90,0,0,4,13,1,1.000,0,0,0,-
홍원기,96723,두산,1루수,23,15,141 1/3,0,0,133,18,10,1.000,0,0,0,-
이승호,70820,SK,투수,23,15,97 1/3,0,0,4,16,3,1.000,0,0,0,-
최태원,93807,SK,2루수,23,6,72 2/3,0,0,18,12,5,1.000,0,0,0,-
장종훈,87760,한화,1루수,23,15,150 1/3,0,0,150,8,6,1.000,0,0,0,-
최상덕,94330,KIA,투수,22,22,126 1/3,0,0,8,18,4,1.000,0,0,0,-
허준,93705,KIA,3루수,22,10,109,1,0,17,21,3,0.974,0,0,0,-
채종국,98315,현대,유격수,22,4,58,3,0,11,19,5,0.909,0,0,0,-
박경수,73113,LG,2루수,21,11,102,4,0,25,24,7,0.925,0,0,0,-
이대형,73153,LG,중견수,21,11,96 2/3,1,0,24,0,0,0.960,0,0,0,-
김인철,90811,KIA,좌익수,21,9,94,1,0,27,1,0,0.966,0,0,0,-
이경환,72253,두산,포수,21,6,66,1,0,37,4,1,0.976,3,16,4,20.0
정상호,71842,SK,포수,21,8,102 1/3,1,0,66,12,2,0.987,1,8,8,50.0
김대익,96503,롯데,우익수,21,15,149 2/3,0,0,33,1,1,1.000,0,0,0,-
김종훈,94539,삼성,우익수,20,8,80,0,0,15,3,1,1.000,0,0,0,-
마일영,70329,현대,투수,20,14,69 1/3,2,0,6,21,0,0.931,0,0,0,-
김사율,99563,롯데,투수,20,2,36 1/3,1,0,3,6,1,0.900,0,0,0,-
박현승,95518,롯데,2루수,20,15,118 2/3,1,0,35,48,14,0.988,0,0,0,-
최원호,96345,LG,투수,19,17,76,0,3,3,15,3,1.000,0,0,0,-
전준호,94364,현대,투수,19,11,68 2/3,0,0,1,7,0,1.000,0,0,0,-
박명환,96251,두산,투수,19,18,100 2/3,0,0,4,15,0,1.000,0,0,0,-
조진호,73830,SK,투수,19,17,79,0,1,8,12,1,1.000,0,0,0,-
김백만,71708,한화,투수,19,4,33 1/3,1,0,2,1,0,0.750,0,0,0,-
문용민,73720,한화,투수,19,0,12 1/3,0,0,1,2,0,1.000,0,0,0,-
권오현,71509,롯데,우익수,19,7,84,0,0,14,0,0,1.000,0,0,0,-
조태수,73657,KIA,투수,18,0,25 1/3,0,0,1,6,1,1.000,0,0,0,-
존슨,73653,KIA,투수,18,10,69,1,0,0,14,0,0.933,0,0,0,-
이숭용,94310,현대,1루수,18,6,59 1/3,0,0,61,8,7,1.000,0,0,0,-
김승권,95710,한화,2루수,18,10,96 2/3,2,0,15,25,2,0.952,0,0,0,-
손민한,97571,롯데,투수,18,18,109 1/3,2,1,7,23,2,0.938,0,0,0,-
안상준,95666,LG,1루수,17,16,127,2,0,114,11,12,0.984,0,0,0,-
최만호,97351,LG,우익수,17,2,39,0,0,13,0,0,1.000,0,0,0,-
김일경,97300,현대,3루수,17,4,40,1,0,7,11,2,0.947,0,0,0,-
이동수,93494,두산,1루수,17,7,79,0,0,70,2,7,1.000,0,0,0,-
정종수,73232,두산,포수,17,5,66 2/3,2,0,39,1,1,0.952,0,10,1,9.1
디아즈,73848,SK,2루수,17,10,89 1/3,0,0,14,32,4,1.000,0,0,0,-
문규현,72546,롯데,3루수,17,13,119,1,0,7,36,2,0.977,0,0,0,-
심성보,95835,삼성,우익수,16,10,97 2/3,1,0,27,1,0,0.966,0,0,0,-
이원식,95601,KIA,투수,16,7,38,0,0,3,6,0,1.000,0,0,0,-
엄정욱,70855,SK,투수,16,4,25,0,1,3,3,0,1.000,0,0,0,-
조성환,99543,롯데,2루수,16,14,120,1,0,33,51,10,0.988,0,0,0,-
라이언,73424,삼성,투수,15,10,57 1/3,0,0,0,7,0,1.000,0,0,0,-
마해영,95549,삼성,1루수,15,11,103,1,0,91,3,4,0.989,0,0,0,-
안상준,95666,LG,2루수,15,7,84,0,0,18,17,4,1.000,0,0,0,-
안치용,72161,LG,좌익수,15,5,35,0,0,8,1,0,1.000,0,0,0,-
박재홍,96362,KIA,중견수,15,15,130,0,0,17,1,0,1.000,0,0,0,-
서한규,98504,현대,3루수,15,2,37,1,0,3,7,2,0.909,0,0,0,-
김태구,71267,두산,투수,15,0,24 2/3,0,0,4,7,2,1.000,0,0,0,-
기론,99548,한화,투수,15,10,64 2/3,2,0,1,5,1,0.750,0,0,0,-
김홍집,93311,한화,투수,15,0,7 2/3,0,0,1,2,0,1.000,0,0,0,-
조현수,72752,한화,좌익수,15,5,57,0,0,12,0,0,1.000,0,0,0,-
김주찬,70410,롯데,좌익수,15,8,74,0,0,17,1,0,1.000,0,0,0,-
이동욱,97515,롯데,1루수,15,14,115,1,0,146,9,18,0.994,0,0,0,-
조효상,96704,롯데,좌익수,15,5,45 1/3,0,0,15,0,0,1.000,0,0,0,-
조효상,96704,롯데,중견수,15,9,82,2,0,14,2,0,0.889,0,0,0,-
손주인,72456,삼성,유격수,14,0,31 2/3,2,0,6,12,3,0.900,0,0,0,-
안지만,72463,삼성,투수,14,1,21 2/3,0,0,1,3,0,1.000,0,0,0,-
박경수,73113,LG,3루수,14,6,71,2,0,8,13,2,0.913,0,0,0,-
허준,93705,KIA,2루수,14,7,68 1/3,1,0,14,19,1,0.971,0,0,0,-
이택근,73342,현대,포수,14,5,57,0,0,49,3,1,1.000,0,4,2,33.3
김동주,98218,두산,3루수,14,14,118 2/3,5,0,11,28,5,0.886,0,0,0,-
김승권,95710,한화,유격수,14,3,40,0,0,5,12,1,1.000,0,0,0,-
강동우,98420,삼성,좌익수,13,2,38 2/3,0,0,8,0,0,1.000,0,0,0,-
권오준,99445,삼성,투수,13,1,23,0,0,0,5,0,1.000,0,0,0,-
최동락,73666,KIA,유격수,13,2,32,1,0,4,8,1,0.923,0,0,0,-
이대환,72333,현대,투수,13,0,20 1/3,0,0,1,3,0,1.000,0,0,0,-
정수성,97350,현대,좌익수,13,0,24 2/3,0,0,7,0,0,1.000,0,0,0,-
최익성,94426,현대,좌익수,13,4,57,0,0,14,0,0,1.000,0,0,0,-
백재호,97709,한화,2루수,13,2,31,0,0,3,9,0,1.000,0,0,0,-
조윤채,70723,한화,중견수,13,5,42,1,0,13,0,0,0.929,0,0,0,-
최영필,97336,한화,투수,13,6,42,0,0,1,3,0,1.000,0,0,0,-
김대익,96503,롯데,좌익수,13,5,56 2/3,0,0,16,0,0,1.000,0,0,0,-
지승민,71715,삼성,투수,12,0,13,0,0,1,2,0,1.000,0,0,0,-
박만채,71136,LG,투수,12,0,22 1/3,0,0,1,3,0,1.000,0,0,0,-
홍현우,90695,LG,3루수,12,5,52 2/3,0,0,4,15,1,1.000,0,0,0,-
김인철,90811,KIA,우익수,12,1,35 1/3,1,0,7,0,0,0.875,0,0,0,-
유동훈,99639,KIA,투수,12,0,21 1/3,0,0,1,4,0,1.000,0,0,0,-
프랭클린,72337,현대,좌익수,12,12,100,1,0,19,0,0,0.950,0,0,0,-
나주환,73209,두산,3루수,12,3,37 2/3,0,0,2,14,2,1.000,0,0,0,-
손혁,96138,두산,투수,12,12,61 2/3,0,1,4,12,1,1.000,0,0,0,-
이상훈,90851,두산,투수,12,0,16 2/3,0,0,5,2,0,1.000,0,0,0,-
김태한,92401,SK,투수,12,0,14 1/3,0,1,2,3,0,1.000,0,0,0,-
지연규,92701,한화,투수,12,11,45,1,0,6,10,4,0.941,0,0,0,-
박남섭,71815,롯데,3루수,12,0,27,1,0,1,4,0,0.833,0,0,0,-
손인호,98538,롯데,1루수,12,10,79,1,0,82,9,11,0.989,0,0,0,-
이승화,71565,롯데,좌익수,12,11,92,0,0,24,2,1,1.000,0,0,0,-
