선수명,ID,팀명,포지션,경기,선발경기,수비이닝,실책,견제사,자살,보살,병살,수비율,포일,도루허용,도루실패,도루저지율
최동수,94132,LG,1루수,114,106,856 2/3,6,0,838,37,77,0.993,0,0,0,-
김동수,90419,현대,포수,113,107,882,5,0,634,47,7,0.993,5,60,30,33.3
심재학,95114,KIA,우익수,113,110,906 2/3,3,0,194,4,0,0.985,0,0,0,-
임수민,96766,한화,2루수,109,105,809 1/3,4,0,236,254,66,0.992,0,0,0,-
최기문,96224,롯데,포수,107,94,854 2/3,1,4,550,58,7,0.998,6,60,35,36.8
김종국,96616,KIA,2루수,106,98,845 1/3,4,0,246,303,82,0.993,0,0,0,-
김종훈,94539,삼성,좌익수,102,71,629,2,0,128,3,0,0.985,0,0,0,-
정경배,96441,SK,2루수,100,99,786 2/3,6,0,217,258,59,0.988,0,0,0,-
최경환,70117,두산,좌익수,100,100,822,6,0,175,4,0,0.968,0,0,0,-
브리또,70834,SK,3루수,98,96,795 1/3,10,0,75,176,18,0.962,0,0,0,-
채종범,70833,SK,우익수,97,87,768,0,0,165,5,2,1.000,0,0,0,-
박용택,72133,LG,우익수,96,94,804 2/3,3,0,174,7,2,0.984,0,0,0,-
장성호,96610,KIA,1루수,93,69,627 1/3,2,0,621,57,71,0.997,0,0,0,-
이호준,94629,SK,1루수,92,86,743 2/3,8,0,739,45,84,0.990,0,0,0,-
신경현,98742,한화,포수,92,70,620,5,0,398,40,8,0.989,5,59,22,27.2
김창희,97644,두산,우익수,92,73,650 1/3,1,0,160,6,1,0.994,0,0,0,-
마틴,74125,LG,좌익수,91,91,674,4,0,128,6,1,0.971,0,0,0,-
홍성흔,99222,두산,포수,88,86,710 2/3,4,0,475,40,7,0.992,6,45,23,33.8
박경수,73113,LG,2루수,87,86,710 2/3,8,0,169,262,69,0.982,0,0,0,-
손지환,97103,KIA,3루수,86,62,540 1/3,8,0,71,107,15,0.957,0,0,0,-
류택현,94228,LG,투수,85,0,50 2/3,0,0,0,7,0,1.000,0,0,0,-
이상열,96720,현대,투수,81,0,61 2/3,0,0,4,15,1,1.000,0,0,0,-
페레즈,73559,롯데,우익수,81,80,711 2/3,3,0,144,5,2,0.980,0,0,0,-
이진영,99810,SK,중견수,80,69,587 1/3,1,0,128,0,0,0.992,0,0,0,-
조경환,98533,SK,좌익수,80,59,514 2/3,0,0,80,0,0,1.000,0,0,0,-
이범호,70756,한화,유격수,80,69,611 1/3,16,0,83,209,37,0.948,0,0,0,-
홍세완,70626,KIA,유격수,79,78,675,10,0,129,202,47,0.971,0,0,0,-
이혜천,98259,두산,투수,79,2,53 1/3,1,0,3,9,0,0.923,0,0,0,-
정수근,95208,롯데,중견수,79,68,560 2/3,0,0,156,7,2,1.000,0,0,0,-
이강철,89620,KIA,투수,78,0,85 1/3,0,0,2,17,1,1.000,0,0,0,-
정성훈,96465,두산,투수,78,0,83 1/3,0,0,1,12,1,1.000,0,0,0,-
조원우,94836,SK,좌익수,76,52,441,0,0,81,2,0,1.000,0,0,0,-
현재윤,72427,삼성,포수,76,68,568 1/3,6,0,497,48,11,0.989,5,40,28,41.2
강인권,95712,두산,포수,75,46,440,5,0,348,25,3,0.987,5,36,9,20.0
김상현,70646,LG,3루수,74,65,539,14,0,49,117,15,0.922,0,0,0,-
강귀태,72312,현대,포수,69,26,305,3,2,264,20,7,0.990,7,22,10,31.3
라이온,74534,롯데,1루수,69,60,542 1/3,4,0,579,45,58,0.994,0,0,0,-
마해영,95549,KIA,1루수,68,62,524 1/3,2,0,521,42,61,0.996,0,0,0,-
유동훈,99639,KIA,투수,68,0,121 2/3,2,1,12,40,5,0.963,0,0,0,-
진갑용,97202,삼성,포수,68,56,506 2/3,3,0,427,40,4,0.994,8,33,27,45.0
디아즈,73848,한화,3루수,67,58,503 1/3,8,0,56,111,4,0.954,0,0,0,-
임경완,98521,롯데,투수,67,0,105 2/3,1,2,8,25,1,0.971,0,0,0,-
이범호,70756,한화,3루수,66,60,510 2/3,14,0,36,142,11,0.927,0,0,0,-
가득염,92501,롯데,투수,65,0,40 2/3,0,0,1,8,2,1.000,0,0,0,-
조용준,72351,현대,투수,63,0,75,0,0,3,10,4,1.000,0,0,0,-
이대수,72860,SK,2루수,63,13,204,1,0,54,71,15,0.992,0,0,0,-
장성호,96610,KIA,좌익수,62,59,453 2/3,2,0,89,2,0,0.978,0,0,0,-
이종열,91015,LG,3루수,62,47,373 1/3,6,0,42,74,8,0.951,0,0,0,-
조원우,94836,SK,중견수,61,48,407 1/3,0,0,89,3,1,1.000,0,0,0,-
임창용,95657,삼성,투수,61,0,67,0,0,4,14,1,1.000,0,0,0,-
손인호,98538,롯데,좌익수,61,57,498 1/3,1,0,89,5,1,0.989,0,0,0,-
이재영,72216,두산,투수,60,0,95 1/3,0,0,5,10,0,1.000,0,0,0,-
송신영,99314,현대,투수,59,1,81 2/3,0,0,7,14,0,1.000,0,0,0,-
홍원기,96723,두산,1루수,59,14,216 2/3,1,0,189,22,21,0.995,0,0,0,-
신승현,70839,SK,투수,58,9,109 1/3,1,0,7,12,2,0.950,0,0,0,-
최만호,97351,LG,좌익수,58,9,168,2,0,36,1,0,0.949,0,0,0,-
김주찬,70410,롯데,중견수,58,52,456 1/3,2,0,123,7,3,0.985,0,0,0,-
김경언,71610,KIA,좌익수,57,29,273 1/3,0,0,57,2,0,1.000,0,0,0,-
이현곤,72606,KIA,3루수,57,31,307,8,0,30,76,4,0.930,0,0,0,-
윤성환,74454,삼성,투수,56,0,67,0,0,0,13,1,1.000,0,0,0,-
한상훈,73703,한화,유격수,56,47,384 2/3,5,0,68,119,22,0.974,0,0,0,-
조웅천,90350,SK,투수,55,0,79,2,1,8,20,2,0.933,0,0,0,-
신동주,91470,삼성,좌익수,54,18,238 1/3,1,0,45,1,0,0.979,0,0,0,-
신윤호,94126,LG,투수,54,1,70,3,1,2,12,1,0.824,0,0,0,-
구자운,99245,두산,투수,54,0,47 2/3,0,0,0,7,0,1.000,0,0,0,-
손인호,98538,롯데,우익수,53,47,402,1,0,80,7,1,0.989,0,0,0,-
정대현,71801,SK,투수,52,0,69 1/3,3,0,5,17,1,0.880,0,0,0,-
지승민,71715,삼성,투수,52,0,28 2/3,0,0,2,3,0,1.000,0,0,0,-
김승관,95468,롯데,1루수,52,35,314 1/3,2,0,300,23,23,0.994,0,0,0,-
김주찬,70410,롯데,1루수,52,45,403,1,0,425,26,38,0.998,0,0,0,-
김지훈,98457,KIA,포수,51,13,160,1,0,137,5,2,0.993,2,12,3,20.0
박현승,95518,롯데,2루수,51,37,308,1,0,68,100,14,0.994,0,0,0,-
이종열,91015,LG,2루수,50,37,340,4,0,86,111,24,0.980,0,0,0,-
박남섭,71815,롯데,2루수,50,27,267,3,0,84,107,24,0.985,0,0,0,-
신명철,71504,롯데,2루수,50,43,338,2,0,88,110,19,0.990,0,0,0,-
전준호,94364,현대,투수,49,6,113 1/3,1,0,10,11,1,0.955,0,0,0,-
서승화,72157,LG,투수,49,2,69,0,1,6,14,0,1.000,0,0,0,-
박석진,95459,삼성,투수,48,0,62 2/3,0,3,3,8,0,1.000,0,0,0,-
심광호,96722,한화,포수,48,25,253 1/3,4,0,174,7,0,0.978,2,17,5,22.7
이동현,71118,LG,투수,48,0,53 1/3,1,0,5,4,1,0.900,0,0,0,-
이정민,72551,롯데,투수,48,0,79 2/3,1,0,2,14,1,0.941,0,0,0,-
김건한,71851,SK,투수,47,5,99 2/3,0,0,6,23,3,1.000,0,0,0,-
권오준,99445,삼성,투수,47,17,153 1/3,1,0,13,30,3,0.977,0,0,0,-
김정민,93112,LG,포수,46,21,223,3,1,175,17,5,0.985,3,17,10,37.0
이진영,99810,SK,우익수,45,33,294 1/3,0,0,64,3,1,1.000,0,0,0,-
최진행,74729,한화,우익수,45,32,271 1/3,1,0,60,2,0,0.984,0,0,0,-
정수성,97350,현대,중견수,44,2,84 2/3,1,0,29,0,0,0.967,0,0,0,-
김수연,96777,한화,우익수,44,16,181 1/3,1,0,57,1,0,0.983,0,0,0,-
민경수,74130,LG,투수,44,0,18 2/3,1,0,0,5,0,0.833,0,0,0,-
박재홍,96362,KIA,좌익수,43,30,268 1/3,0,0,44,3,0,1.000,0,0,0,-
정재훈,73241,두산,투수,43,3,78 1/3,1,2,5,8,0,0.929,0,0,0,-
신용운,72649,KIA,투수,42,0,56 1/3,0,0,3,6,0,1.000,0,0,0,-
손민한,97571,롯데,투수,42,11,108 2/3,1,0,6,16,1,0.957,0,0,0,-
김종국,96616,KIA,유격수,41,34,297 2/3,6,0,43,95,28,0.958,0,0,0,-
고동진,74745,한화,우익수,41,38,327 2/3,3,0,89,1,0,0.968,0,0,0,-
안재만,97157,SK,3루수,40,27,245 1/3,8,0,16,57,3,0.901,0,0,0,-
정재복,73166,LG,투수,40,11,86,1,0,4,9,0,0.929,0,0,0,-
임재철,99507,두산,우익수,40,20,217 1/3,0,0,49,0,0,1.000,0,0,0,-
오봉옥,92403,한화,투수,39,0,62,1,0,3,8,0,0.917,0,0,0,-
강혁,99210,SK,1루수,38,17,171,0,0,170,16,16,1.000,0,0,0,-
카브레라,74828,SK,투수,38,15,102 2/3,1,0,5,15,2,0.952,0,0,0,-
조규제,91818,KIA,투수,38,0,21 1/3,1,0,2,5,0,0.875,0,0,0,-
박남섭,71815,롯데,3루수,38,6,117,3,0,14,29,6,0.935,0,0,0,-
김일경,97300,현대,2루수,37,13,159 1/3,3,0,39,43,10,0.965,0,0,0,-
김영수,97236,SK,투수,37,3,28,1,0,1,4,0,0.833,0,0,0,-
김경언,71610,KIA,중견수,37,13,161 1/3,0,0,35,1,0,1.000,0,0,0,-
권혁,72447,삼성,투수,37,9,81,1,0,5,9,0,0.933,0,0,0,-
문용민,73720,한화,투수,37,0,17 1/3,0,0,3,5,0,1.000,0,0,0,-
이도형,93225,한화,포수,37,35,276,3,0,169,14,1,0.984,3,18,9,33.3
서동욱,73606,KIA,유격수,36,20,197 1/3,3,0,35,66,15,0.971,0,0,0,-
김진웅,98451,삼성,투수,35,24,135 1/3,2,0,11,26,6,0.949,0,0,0,-
배영수,70425,삼성,투수,35,27,189 2/3,3,1,16,26,1,0.933,0,0,0,-
권준헌,90315,한화,투수,35,0,42 2/3,0,1,0,6,0,1.000,0,0,0,-
최만호,97351,LG,우익수,35,26,222 1/3,2,0,83,2,0,0.977,0,0,0,-
마뇽,74653,KIA,투수,34,26,155 1/3,2,0,8,21,1,0.935,0,0,0,-
오철민,97621,KIA,투수,34,0,30,0,0,2,7,0,1.000,0,0,0,-
김재걸,95409,삼성,유격수,34,21,178 1/3,5,0,22,54,9,0.938,0,0,0,-
김종훈,94539,삼성,우익수,34,20,169,1,0,42,5,3,0.979,0,0,0,-
오상민,97815,삼성,투수,34,1,31,0,0,4,5,0,1.000,0,0,0,-
진필중,95235,LG,투수,34,1,32 2/3,1,0,2,3,1,0.833,0,0,0,-
전병두,73228,두산,투수,34,17,81 1/3,1,0,5,8,0,0.929,0,0,0,-
노장진,93728,롯데,투수,34,4,46,0,0,3,4,0,1.000,0,0,0,-
서한규,98504,현대,2루수,33,3,64,1,0,14,25,2,0.975,0,0,0,-
송재익,97404,SK,2루수,33,13,129 2/3,2,0,37,50,21,0.978,0,0,0,-
손지환,97103,KIA,2루수,33,15,155 2/3,0,0,53,57,21,1.000,0,0,0,-
김수연,96777,한화,중견수,33,14,156,0,0,45,0,0,1.000,0,0,0,-
마정길,72749,한화,투수,33,1,42,0,0,4,6,2,1.000,0,0,0,-
정병희,72743,한화,투수,33,3,66 1/3,0,0,2,9,1,1.000,0,0,0,-
이재우,71260,두산,투수,33,4,90 2/3,1,2,6,8,1,0.933,0,0,0,-
장원준,74513,롯데,투수,33,16,84,0,0,4,16,0,1.000,0,0,0,-
최경철,73824,SK,포수,32,10,106,2,0,75,7,0,0.976,1,3,3,50.0
리오스,72659,KIA,투수,32,32,222 2/3,0,0,22,42,7,1.000,0,0,0,-
차명주,96570,한화,투수,32,0,14 2/3,0,0,1,1,0,1.000,0,0,0,-
김태균,94415,롯데,유격수,32,20,149,5,0,24,54,8,0.940,0,0,0,-
고효준,72523,SK,투수,31,5,47 1/3,1,0,1,6,0,0.875,0,0,0,-
이승호,70820,SK,투수,31,30,169,3,2,4,26,1,0.909,0,0,0,-
강철민,72627,KIA,투수,31,26,149 1/3,0,1,18,21,0,1.000,0,0,0,-
김경진,99614,KIA,좌익수,31,12,110 2/3,0,0,24,0,0,1.000,0,0,0,-
박정진,99737,한화,투수,31,0,34,0,0,2,1,0,1.000,0,0,0,-
김광삼,99152,LG,투수,31,26,151,3,2,4,27,1,0.912,0,0,0,-
김창희,97644,두산,중견수,31,11,126,0,0,26,0,0,1.000,0,0,0,-
정원석,70240,두산,2루수,31,9,117,0,0,36,37,13,1.000,0,0,0,-
홍원기,96723,두산,3루수,31,17,161 1/3,2,0,14,47,5,0.968,0,0,0,-
박경진,99544,롯데,포수,31,20,167 2/3,3,0,134,8,0,0.979,2,16,4,20.0
오재영,74359,현대,투수,30,25,149,0,2,11,22,1,1.000,0,0,0,-
김원형,91848,SK,투수,30,20,135 2/3,0,1,7,26,7,1.000,0,0,0,-
이대수,72860,SK,유격수,30,6,91 2/3,0,0,18,27,7,1.000,0,0,0,-
호지스,74458,삼성,투수,30,27,163 1/3,2,1,15,28,4,0.956,0,0,0,-
김창훈,74728,한화,투수,30,8,42 2/3,0,1,0,3,0,1.000,0,0,0,-
백재호,97709,한화,2루수,30,0,57 2/3,1,0,16,16,5,0.970,0,0,0,-
김우석,72108,LG,유격수,30,12,141 2/3,2,0,38,43,14,0.976,0,0,0,-
홍현우,90695,LG,1루수,30,19,189 1/3,2,0,202,11,22,0.991,0,0,0,-
이정훈,97541,롯데,투수,30,1,58 2/3,0,0,1,10,2,1.000,0,0,0,-
신철인,70323,현대,투수,29,0,29,0,0,0,4,0,1.000,0,0,0,-
강성우,92509,SK,포수,29,9,92 2/3,0,0,66,6,2,1.000,1,7,4,36.4
이정식,74402,삼성,포수,29,9,114 1/3,0,0,108,8,1,1.000,0,12,5,29.4
박기남,74103,LG,3루수,29,8,103 2/3,1,0,6,17,1,0.958,0,0,0,-
레스,71649,두산,투수,29,28,200,4,1,18,39,4,0.934,0,0,0,-
강상수,94526,롯데,투수,29,0,35,1,0,2,4,1,0.857,0,0,0,-
노승욱,93357,롯데,투수,29,0,29 1/3,0,0,0,6,0,1.000,0,0,0,-
정민태,92301,현대,투수,28,28,165 1/3,2,1,10,22,1,0.941,0,0,0,-
피어리,74336,현대,투수,28,28,181 1/3,2,0,13,48,4,0.968,0,0,0,-
송재익,97404,SK,3루수,28,1,51 1/3,0,0,9,10,1,1.000,0,0,0,-
이종범,93607,KIA,3루수,28,20,170 1/3,3,0,21,38,5,0.952,0,0,0,-
김대익,96503,삼성,좌익수,28,15,146,1,0,25,0,0,0.962,0,0,0,-
김현욱,93453,삼성,투수,28,0,26,0,0,2,0,0,1.000,0,0,0,-
송진우,89770,한화,투수,28,26,172,1,2,16,35,3,0.981,0,0,0,-
윤규진,73750,한화,투수,28,9,84 2/3,1,3,3,16,1,0.950,0,0,0,-
장문석,97126,LG,투수,28,27,152,1,0,4,17,2,0.955,0,0,0,-
송지만,96761,현대,우익수,27,5,86,0,0,20,0,0,1.000,0,0,0,-
김기태,91803,SK,1루수,27,22,186,0,0,194,9,21,1.000,0,0,0,-
송은범,73801,SK,투수,27,6,59,1,0,4,14,1,0.947,0,0,0,-
정현욱,96462,삼성,투수,27,10,85 2/3,0,0,6,21,1,1.000,0,0,0,-
최원호,96345,LG,투수,27,19,96 2/3,1,1,1,19,0,0.952,0,0,0,-
나주환,73209,두산,유격수,27,9,110 2/3,1,0,20,34,7,0.982,0,0,0,-
박지철,94545,롯데,투수,27,26,139 2/3,1,3,15,21,1,0.973,0,0,0,-
김수경,98330,현대,투수,26,26,152 2/3,0,2,5,25,2,1.000,0,0,0,-
오리어리,74429,삼성,좌익수,26,26,189,0,0,28,1,0,1.000,0,0,0,-
송창식,74731,한화,투수,26,24,140,0,0,9,17,0,1.000,0,0,0,-
박명환,96251,두산,투수,26,26,158 2/3,2,0,8,19,1,0.931,0,0,0,-
마일영,70329,현대,투수,25,13,80 1/3,1,0,6,15,1,0.955,0,0,0,-
문동환,97575,한화,투수,25,22,123 1/3,2,0,4,21,0,0.926,0,0,0,-
조영민,74726,한화,투수,25,0,33 1/3,0,0,1,5,0,1.000,0,0,0,-
이승준,99229,두산,우익수,25,17,142,0,0,36,0,0,1.000,0,0,0,-
김장현,71550,롯데,투수,25,23,117 2/3,1,0,3,20,0,0.958,0,0,0,-
라이온,74534,롯데,좌익수,25,22,174,0,0,32,1,0,1.000,0,0,0,-
이인구,73563,롯데,좌익수,25,10,109 1/3,2,0,31,2,0,0.943,0,0,0,-
허일상,72522,롯데,포수,25,14,108,1,0,74,6,1,0.988,1,6,4,40.0
서한규,98504,현대,유격수,24,4,72,2,0,11,24,3,0.946,0,0,0,-
송지만,96761,현대,좌익수,24,6,77 2/3,0,0,22,0,0,1.000,0,0,0,-
김주형,74605,KIA,3루수,24,14,114,2,0,8,21,2,0.935,0,0,0,-
전승남,97140,LG,투수,24,0,18 1/3,0,0,2,3,1,1.000,0,0,0,-
박재홍,96362,KIA,우익수,23,8,109 2/3,0,0,26,0,0,1.000,0,0,0,-
이동현,74620,KIA,투수,23,13,56 1/3,0,0,1,8,0,1.000,0,0,0,-
강영식,70615,삼성,투수,23,0,14 1/3,0,0,0,0,0,-,0,0,0,-
김수연,96777,한화,좌익수,23,4,60 2/3,0,0,14,1,0,1.000,0,0,0,-
김해님,97758,한화,투수,23,15,94,0,0,3,20,4,1.000,0,0,0,-
이택근,73342,현대,1루수,22,6,84,1,0,84,10,5,0.989,0,0,0,-
조재호,72313,현대,중견수,22,5,73 1/3,0,0,17,0,0,1.000,0,0,0,-
송수근,73853,SK,중견수,22,1,54 1/3,0,0,9,0,0,1.000,0,0,0,-
엄정욱,70855,SK,투수,22,19,105 1/3,1,3,1,11,0,0.923,0,0,0,-
이호준,94629,SK,좌익수,22,19,158,0,0,25,0,0,1.000,0,0,0,-
김원섭,71207,KIA,좌익수,22,2,52 2/3,0,0,9,0,0,1.000,0,0,0,-
신종길,72559,한화,우익수,22,21,152,0,0,42,3,2,1.000,0,0,0,-
김경태,98128,SK,투수,21,2,39 1/3,0,0,3,11,1,1.000,0,0,0,-
방동민,95159,KIA,투수,21,0,6,1,0,0,1,0,0.500,0,0,0,-
전병호,96411,삼성,투수,21,12,60,0,3,9,13,1,1.000,0,0,0,-
백재호,97709,한화,3루수,21,2,50,1,0,5,9,1,0.933,0,0,0,-
백재호,97709,한화,유격수,21,4,70,1,0,19,20,6,0.975,0,0,0,-
황우구,99731,한화,2루수,21,12,119,2,0,41,34,9,0.974,0,0,0,-
이승호,99137,LG,투수,21,21,129 2/3,0,0,2,20,2,1.000,0,0,0,-
이용규,74163,LG,좌익수,21,7,68,0,0,15,1,0,1.000,0,0,0,-
최만호,97351,LG,중견수,21,4,64 2/3,0,0,14,0,0,1.000,0,0,0,-
이경필,97230,두산,투수,21,20,99 2/3,2,0,6,20,1,0.929,0,0,0,-
염종석,92508,롯데,투수,21,21,102,1,0,9,18,1,0.964,0,0,0,-
김성태,70345,현대,투수,20,0,24,0,0,0,5,0,1.000,0,0,0,-
김일경,97300,현대,3루수,20,13,107,2,0,8,26,2,0.944,0,0,0,-
최용호,95247,KIA,투수,20,6,41 2/3,0,0,4,6,3,1.000,0,0,0,-
조규수,70755,한화,투수,20,4,38 2/3,0,0,1,7,1,1.000,0,0,0,-
지연규,92701,한화,투수,20,2,32 1/3,0,0,3,6,0,1.000,0,0,0,-
한규식,99554,LG,3루수,20,9,121 1/3,1,0,9,22,1,0.969,0,0,0,-
노경은,73211,두산,투수,20,10,49 2/3,0,0,0,8,1,1.000,0,0,0,-
채종국,98315,현대,유격수,19,6,68 1/3,3,0,18,26,6,0.936,0,0,0,-
김진우,72641,KIA,투수,19,7,63,1,0,1,12,1,0.929,0,0,0,-
안치용,72161,LG,좌익수,19,9,89,0,0,17,0,0,1.000,0,0,0,-
강봉규,70224,두산,좌익수,19,9,86,0,0,12,2,0,1.000,0,0,0,-
김재호,74206,두산,3루수,19,0,26 1/3,0,0,1,8,0,1.000,0,0,0,-
나주환,73209,두산,3루수,19,1,32,0,0,2,2,0,1.000,0,0,0,-
장원진,92211,두산,우익수,19,7,68 1/3,0,0,14,0,0,1.000,0,0,0,-
키퍼,72653,두산,투수,19,19,103,1,1,8,14,2,0.957,0,0,0,-
이상목,90853,롯데,투수,19,18,87 2/3,0,0,6,9,0,1.000,0,0,0,-
조성환,99543,롯데,2루수,19,19,164 2/3,3,0,46,54,12,0.971,0,0,0,-
김민범,93367,현대,투수,18,0,7 2/3,0,0,0,1,0,1.000,0,0,0,-
정수성,97350,현대,좌익수,18,0,25 1/3,0,0,4,0,0,1.000,0,0,0,-
이상훈,93147,SK,투수,18,0,14 2/3,0,1,0,2,0,1.000,0,0,0,-
제춘모,72801,SK,투수,18,15,67 1/3,2,0,2,9,1,0.846,0,0,0,-
고우석,73629,KIA,투수,18,4,30,0,0,0,4,0,1.000,0,0,0,-
김덕윤,71440,삼성,투수,18,1,22,0,0,0,1,0,1.000,0,0,0,-
김승권,95710,한화,2루수,18,8,74,0,0,16,26,4,1.000,0,0,0,-
오태근,72169,LG,좌익수,18,3,50 1/3,0,0,15,0,0,1.000,0,0,0,-
우규민,73117,LG,투수,18,0,18 1/3,0,0,2,6,1,1.000,0,0,0,-
이명우,72535,롯데,투수,18,1,26,0,0,0,8,0,1.000,0,0,0,-
이대수,72860,SK,3루수,17,2,37 1/3,1,0,7,7,2,0.933,0,0,0,-
유재웅,72220,두산,좌익수,17,4,60 2/3,0,0,6,0,0,1.000,0,0,0,-
이계성,96468,롯데,좌익수,17,7,69 2/3,0,0,10,1,0,1.000,0,0,0,-
김민우,72303,현대,2루수,16,14,101,1,0,28,44,6,0.986,0,0,0,-
안재만,97157,SK,1루수,16,7,69 2/3,1,0,66,8,5,0.987,0,0,0,-
문수호,72643,KIA,투수,16,0,12 2/3,0,0,1,1,1,1.000,0,0,0,-
박재홍,96362,KIA,중견수,16,14,95 2/3,0,0,17,3,1,1.000,0,0,0,-
이경원,96142,KIA,투수,16,0,4 2/3,0,0,0,1,0,1.000,0,0,0,-
최향남,90687,KIA,투수,16,7,45 2/3,0,0,8,6,0,1.000,0,0,0,-
박정환,70408,삼성,2루수,16,3,52 1/3,1,0,14,10,2,0.960,0,0,0,-
성영재,93817,LG,투수,16,0,13,0,0,0,4,0,1.000,0,0,0,-
심수창,74167,LG,투수,16,2,29 2/3,1,0,2,5,2,0.875,0,0,0,-
한규식,99554,LG,유격수,16,3,50,0,0,8,15,3,1.000,0,0,0,-
윤재국,98808,두산,좌익수,16,13,119 1/3,0,0,25,0,0,1.000,0,0,0,-
서한규,98504,현대,3루수,15,0,22,0,0,1,5,0,1.000,0,0,0,-
이대환,72333,현대,투수,15,0,22,0,0,0,2,0,1.000,0,0,0,-
김원섭,71207,KIA,우익수,15,7,74 1/3,0,0,12,2,1,1.000,0,0,0,-
장종훈,87760,한화,1루수,15,8,84,0,0,97,3,7,1.000,0,0,0,-
조현수,72752,한화,좌익수,15,9,83,1,0,18,0,0,0.947,0,0,0,-
김상현,70646,LG,1루수,15,5,65 2/3,2,0,72,5,10,0.975,0,0,0,-
쿠퍼,74124,LG,투수,15,12,60 2/3,1,1,1,8,0,0.900,0,0,0,-
강봉규,70224,두산,우익수,15,7,70,1,0,18,1,0,0.950,0,0,0,-
유재웅,72220,두산,우익수,15,13,95,1,0,24,1,0,0.962,0,0,0,-
홍원기,96723,두산,유격수,15,7,60,1,0,8,25,6,0.971,0,0,0,-
박남섭,71815,롯데,유격수,15,3,38 1/3,2,0,8,11,0,0.905,0,0,0,-
박연수,98130,롯데,좌익수,15,5,51,1,0,7,0,0,0.875,0,0,0,-
이용훈,70434,롯데,투수,15,4,33 2/3,0,0,2,3,0,1.000,0,0,0,-
조인신,73567,롯데,유격수,15,3,36 1/3,0,0,7,9,0,1.000,0,0,0,-
브룸바,73324,현대,좌익수,14,11,105,0,0,19,2,0,1.000,0,0,0,-
박창근,72813,SK,투수,14,0,24 1/3,0,0,0,1,0,1.000,0,0,0,-
윤길현,72862,SK,투수,14,0,25 2/3,1,0,1,4,1,0.833,0,0,0,-
김재걸,95409,삼성,3루수,14,0,28,0,0,3,6,0,1.000,0,0,0,-
최영필,97336,한화,투수,14,4,37,0,0,1,3,1,1.000,0,0,0,-
유지현,94106,LG,유격수,14,7,65,0,0,15,24,6,1.000,0,0,0,-
전근표,70364,현대,1루수,13,2,45,0,0,50,1,4,1.000,0,0,0,-
김형철,73827,SK,2루수,13,7,53,1,0,10,14,6,0.960,0,0,0,-
