선수명,ID,팀명,포지션,경기,선발경기,수비이닝,실책,견제사,자살,보살,병살,수비율,포일,도루허용,도루실패,도루저지율
유강남,61102,LG,포수,117,96,831 1/3,4,2,733,43,5,0.995,5,36,14,28.0
최정,75847,SK,3루수,117,116,936 2/3,6,0,77,213,20,0.980,0,0,0,-
이대호,71564,롯데,1루수,116,114,935 2/3,8,0,898,59,92,0.992,0,0,0,-
최형우,72443,KIA,좌익수,115,114,916 2/3,4,0,196,7,0,0.981,0,0,0,-
오재원,77248,두산,2루수,113,82,766 2/3,6,0,204,214,63,0.986,0,0,0,-
이범호,70756,KIA,3루수,111,105,867 2/3,13,0,57,179,24,0.948,0,0,0,-
이원석,75566,삼성,3루수,111,107,910 1/3,12,0,69,191,23,0.956,0,0,0,-
채은성,79192,LG,우익수,110,80,772 2/3,3,0,192,6,0,0.985,0,0,0,-
번즈,67598,롯데,2루수,110,103,916 1/3,8,0,225,307,72,0.985,0,0,0,-
이재원,76812,SK,포수,109,88,719,3,7,546,54,3,0.995,5,55,17,23.6
러프,67450,삼성,1루수,109,109,936,7,0,827,71,96,0.992,0,0,0,-
이해창,60343,KT,포수,109,72,655 2/3,6,0,470,51,1,0.989,3,62,21,25.3
이정후,67341,넥센,중견수,108,99,793,1,0,209,4,0,0.995,0,0,0,-
하주석,62700,한화,유격수,108,104,913 1/3,9,0,158,298,61,0.981,0,0,0,-
오재일,75334,두산,1루수,107,90,809,5,0,782,43,76,0.994,0,0,0,-
송광민,76753,한화,3루수,107,102,834,9,0,68,202,28,0.968,0,0,0,-
오지환,79109,LG,유격수,106,95,830 2/3,11,0,132,255,51,0.972,0,0,0,-
유한준,74339,KT,우익수,106,95,803,1,0,172,3,0,0.994,0,0,0,-
로사리오,66740,한화,1루수,105,102,883 1/3,10,0,831,53,95,0.989,0,0,0,-
이명기,76849,KIA,우익수,103,95,759,5,0,198,4,1,0.976,0,0,0,-
박정권,74846,SK,1루수,103,81,692,7,0,667,67,75,0.991,0,0,0,-
정근우,75808,한화,2루수,103,98,800,11,0,231,292,78,0.979,0,0,0,-
민병헌,76249,두산,우익수,102,94,776,4,0,163,4,1,0.977,0,0,0,-
박민우,62907,NC,2루수,102,99,802,7,0,187,252,68,0.984,0,0,0,-
고종욱,61353,넥센,좌익수,102,97,823 1/3,4,0,190,3,0,0.980,0,0,0,-
최재훈,78288,한화,포수,102,83,706,1,1,536,34,6,0.998,5,42,17,28.8
김헌곤,61404,삼성,좌익수,102,72,694 2/3,2,0,131,10,3,0.986,0,0,0,-
이지영,79456,삼성,포수,102,87,747,6,2,638,42,4,0.991,4,39,16,29.1
안익훈,65115,LG,중견수,101,43,513 2/3,2,0,130,3,0,0.985,0,0,0,-
전준우,78513,롯데,중견수,100,99,830,0,0,210,4,1,1.000,0,0,0,-
박동원,79365,넥센,포수,99,77,651,8,3,527,48,5,0.986,5,37,20,35.1
양의지,76232,두산,포수,98,91,744,5,2,596,38,6,0.992,3,36,17,32.1
스크럭스,67935,NC,1루수,98,98,867 2/3,9,0,791,43,83,0.989,0,0,0,-
박기혁,70553,KT,유격수,97,75,628 1/3,9,0,85,213,46,0.971,0,0,0,-
김성욱,62934,NC,중견수,94,47,536,0,0,112,3,2,1.000,0,0,0,-
한승택,63722,KIA,포수,94,27,306 1/3,2,0,235,17,3,0.992,0,22,8,26.7
신본기,62556,롯데,유격수,92,71,608,6,0,77,199,42,0.979,0,0,0,-
김재호,74206,두산,유격수,91,81,688,9,0,112,262,52,0.977,0,0,0,-
김동엽,66838,SK,좌익수,91,81,634,5,0,137,1,0,0.965,0,0,0,-
장성우,78548,KT,포수,91,72,581 1/3,7,0,461,28,7,0.986,7,45,10,18.2
김호령,65653,KIA,중견수,90,19,307 2/3,0,0,89,2,0,1.000,0,0,0,-
박세혁,62244,두산,포수,89,51,520,2,2,394,31,6,0.995,2,28,12,30.0
김주찬,70410,KIA,1루수,88,75,635 2/3,5,0,572,43,71,0.992,0,0,0,-
류지혁,62234,두산,유격수,86,60,543,13,0,93,180,29,0.955,0,0,0,-
양석환,64153,LG,3루수,86,75,641 1/3,8,0,55,117,15,0.956,0,0,0,-
서동욱,73606,KIA,1루수,85,56,512 2/3,0,0,490,29,58,1.000,0,0,0,-
노수광,63704,SK,중견수,84,65,544,4,0,135,1,0,0.971,0,0,0,-
박석민,74465,NC,3루수,83,80,644,9,0,41,115,14,0.945,0,0,0,-
문규현,72546,롯데,유격수,83,64,576 2/3,4,0,101,214,42,0.987,0,0,0,-
강한울,64610,삼성,유격수,83,72,617,12,0,106,204,51,0.963,0,0,0,-
오태곤,60558,KT,1루수,83,64,573 1/3,4,0,579,34,53,0.994,0,0,0,-
이종욱,73339,NC,중견수,81,71,461 1/3,0,0,108,1,0,1.000,0,0,0,-
이형종,78135,LG,좌익수,81,36,423 1/3,2,0,104,6,1,0.982,0,0,0,-
로하스,67025,KT,중견수,81,77,673 2/3,2,0,174,4,0,0.989,0,0,0,-
손주인,72456,LG,2루수,80,57,506 2/3,4,0,102,165,41,0.985,0,0,0,-
최주환,76267,두산,2루수,78,61,476 2/3,4,0,129,144,37,0.986,0,0,0,-
김강민,71837,SK,중견수,77,35,388,2,0,108,1,0,0.982,0,0,0,-
강승호,63123,LG,2루수,76,63,543 2/3,11,0,135,196,45,0.968,0,0,0,-
정성훈,99606,LG,1루수,76,56,439 1/3,5,0,397,26,43,0.988,0,0,0,-
나주환,73209,SK,유격수,76,64,527,6,0,94,175,42,0.978,0,0,0,-
진해수,76650,LG,투수,75,0,52 2/3,0,0,1,12,0,1.000,0,0,0,-
정상호,71842,LG,포수,74,38,349 1/3,3,1,259,21,2,0.989,2,23,10,30.3
조동찬,72466,삼성,2루수,74,66,510 1/3,6,0,112,170,51,0.979,0,0,0,-
김동한,61204,롯데,3루수,73,53,441 2/3,7,0,29,99,13,0.948,0,0,0,-
이대형,73153,KT,좌익수,73,48,438 2/3,2,0,102,0,0,0.981,0,0,0,-
배장호,76540,롯데,투수,72,0,66 1/3,0,1,3,12,1,1.000,0,0,0,-
이성열,73136,한화,좌익수,71,69,559,4,0,119,7,0,0.969,0,0,0,-
김강률,77263,두산,투수,70,0,89,1,1,5,11,0,0.941,0,0,0,-
김재현,62332,넥센,포수,70,25,276 2/3,1,0,223,25,2,0.996,1,19,14,42.4
이상화,77563,KT,투수,70,0,66,1,1,5,8,0,0.929,0,0,0,-
김승회,73248,두산,투수,69,0,69,0,1,4,9,1,1.000,0,0,0,-
김진성,75867,NC,투수,69,0,89 1/3,0,0,4,9,2,1.000,0,0,0,-
양성우,62797,한화,우익수,69,47,419 2/3,3,0,100,1,1,0.971,0,0,0,-
이용찬,77211,두산,투수,68,0,71 2/3,0,0,3,12,0,1.000,0,0,0,-
원종현,76118,NC,투수,68,0,80 1/3,2,0,2,8,0,0.833,0,0,0,-
박승욱,62802,SK,유격수,68,46,443,11,0,67,144,22,0.950,0,0,0,-
심창민,61411,삼성,투수,66,0,75 1/3,0,0,3,5,0,1.000,0,0,0,-
김윤동,62648,KIA,투수,65,1,80 1/3,1,0,3,6,1,0.900,0,0,0,-
이정후,67341,넥센,우익수,64,26,307,2,0,64,3,1,0.971,0,0,0,-
이성우,71184,SK,포수,64,38,350 2/3,3,1,257,26,2,0.990,1,13,7,35.0
심재민,64017,KT,투수,64,2,74 2/3,4,0,3,14,0,0.810,0,0,0,-
정현,63450,KT,유격수,64,42,387 2/3,7,0,71,135,25,0.967,0,0,0,-
지석훈,73306,NC,유격수,63,34,315 1/3,6,0,56,100,21,0.963,0,0,0,-
주효상,66354,넥센,포수,63,42,342,2,0,266,15,2,0.993,2,16,3,15.8
채태인,77463,넥센,1루수,63,59,487 1/3,6,0,472,26,38,0.988,0,0,0,-
신정락,60140,LG,투수,63,0,59,1,0,3,7,0,0.909,0,0,0,-
버나디나,67650,KIA,우익수,63,12,187 1/3,0,0,43,1,0,1.000,0,0,0,-
김주한,66859,SK,투수,63,3,69 2/3,0,0,6,9,0,1.000,0,0,0,-
한동민,62895,SK,우익수,63,54,439 2/3,1,0,106,1,0,0.991,0,0,0,-
송창식,74731,한화,투수,63,0,73 1/3,1,1,4,8,0,0.923,0,0,0,-
박정배,75250,SK,투수,61,0,68,4,0,6,4,1,0.714,0,0,0,-
손승락,75321,롯데,투수,61,0,62,0,0,5,8,2,1.000,0,0,0,-
심우준,64006,KT,3루수,61,52,454 1/3,9,0,35,122,18,0.946,0,0,0,-
박광열,64944,NC,포수,60,18,210,1,0,163,15,2,0.994,3,7,4,36.4
이민호,62929,NC,투수,60,3,88 2/3,2,0,3,8,0,0.846,0,0,0,-
임창민,78352,NC,투수,60,0,66,1,0,1,6,0,0.875,0,0,0,-
김상수,76430,넥센,투수,60,0,61 1/3,1,0,2,5,0,0.875,0,0,0,-
정찬헌,78148,LG,투수,60,0,61 2/3,3,1,1,11,0,0.800,0,0,0,-
권정웅,65412,삼성,포수,60,32,297 1/3,1,0,246,20,2,0.996,5,18,7,28.0
임정호,63959,NC,투수,59,0,30 1/3,0,0,2,3,2,1.000,0,0,0,-
장민석,71347,한화,우익수,58,39,357 2/3,3,0,94,2,1,0.970,0,0,0,-
이현승,76329,두산,투수,57,0,52,0,0,4,7,0,1.000,0,0,0,-
오주원,74359,넥센,투수,57,3,73 2/3,2,0,2,3,0,0.714,0,0,0,-
정우람,74857,한화,투수,56,0,59,0,0,4,6,0,1.000,0,0,0,-
장필준,77927,삼성,투수,56,0,67 1/3,0,0,3,11,2,1.000,0,0,0,-
오정복,79453,KT,좌익수,56,38,311,1,0,63,1,0,0.985,0,0,0,-
이상호,60566,NC,2루수,55,31,316 2/3,6,0,67,98,20,0.965,0,0,0,-
이보근,75342,넥센,투수,55,0,52 2/3,0,0,1,3,0,1.000,0,0,0,-
김재율,61114,LG,1루수,55,30,316 2/3,2,0,278,22,25,0.993,0,0,0,-
양석환,64153,LG,1루수,55,39,365 1/3,0,0,370,36,39,1.000,0,0,0,-
로맥,67872,SK,우익수,55,53,406,0,0,80,4,2,1.000,0,0,0,-
박정진,99737,한화,투수,55,0,48,1,0,0,4,0,0.800,0,0,0,-
김사훈,61591,롯데,포수,55,24,239 2/3,1,0,208,13,1,0.995,4,16,8,33.3
오태곤,60558,KT,3루수,55,35,306 2/3,6,0,24,69,5,0.939,0,0,0,-
이형종,78135,LG,중견수,54,43,321 1/3,0,0,84,3,0,1.000,0,0,0,-
배영섭,79465,삼성,좌익수,54,45,360,3,0,84,0,0,0.966,0,0,0,-
박정음,62353,넥센,중견수,53,29,289 1/3,3,0,75,1,1,0.962,0,0,0,-
김지용,60181,LG,투수,53,0,53,0,0,1,1,0,1.000,0,0,0,-
양성우,62797,한화,좌익수,53,27,292 2/3,0,0,60,2,0,1.000,0,0,0,-
신본기,62556,롯데,3루수,53,27,294,4,0,23,56,2,0.952,0,0,0,-
장시환,77318,롯데,투수,53,0,51 1/3,1,0,2,6,1,0.889,0,0,0,-
김용의,78217,LG,중견수,52,48,334 1/3,1,0,85,1,0,0.989,0,0,0,-
심동섭,60636,KIA,투수,52,2,50 2/3,0,0,3,6,1,1.000,0,0,0,-
엄상백,65056,KT,투수,52,0,52,0,0,1,4,0,1.000,0,0,0,-
히메네스,65103,LG,3루수,51,46,410 2/3,5,0,38,95,13,0.964,0,0,0,-
임창용,95657,KIA,투수,51,0,50,1,0,0,4,2,0.800,0,0,0,-
이동훈,66702,한화,중견수,51,25,291,1,0,79,0,0,0.988,0,0,0,-
차일목,73602,한화,포수,51,35,275 2/3,0,1,205,17,1,1.000,3,21,6,22.2
윤석민,74215,KT,1루수,51,42,379 1/3,0,0,355,24,45,1.000,0,0,0,-
지석훈,73306,NC,3루수,49,23,229 2/3,4,0,15,51,11,0.943,0,0,0,-
로맥,67872,SK,1루수,49,32,306 1/3,1,0,323,16,29,0.997,0,0,0,-
이홍구,63634,SK,포수,49,21,216 2/3,2,0,180,22,3,0.990,2,13,11,45.8
강한울,64610,삼성,2루수,49,38,356 2/3,4,0,81,130,35,0.981,0,0,0,-
장원삼,76355,삼성,투수,49,5,67 1/3,0,1,4,12,0,1.000,0,0,0,-
김세현,76350,KIA,투수,48,0,50,0,0,2,3,0,1.000,0,0,0,-
박희수,76858,SK,투수,48,0,38,3,0,2,3,0,0.625,0,0,0,-
심수창,74167,한화,투수,48,0,57,0,0,3,3,0,1.000,0,0,0,-
박시영,60559,롯데,투수,47,3,57,0,0,1,12,1,1.000,0,0,0,-
에반스,66244,두산,1루수,46,46,373 2/3,0,0,371,26,40,1.000,0,0,0,-
이천웅,61186,LG,좌익수,46,33,295 1/3,4,0,66,1,0,0.944,0,0,0,-
문광은,60845,SK,투수,46,0,44 2/3,0,0,3,5,0,1.000,0,0,0,-
나경민,66508,롯데,중견수,46,22,224 1/3,0,0,59,0,0,1.000,0,0,0,-
정현,63450,KT,2루수,46,23,223,0,0,72,76,20,1.000,0,0,0,-
하준호,78517,KT,좌익수,46,30,262 1/3,4,0,65,3,1,0.944,0,0,0,-
김성배,73226,두산,투수,45,0,44,0,0,2,4,0,1.000,0,0,0,-
김준완,63920,NC,좌익수,45,3,103 1/3,1,0,39,0,0,0.975,0,0,0,-
박진형,63512,롯데,투수,45,9,88,0,0,8,15,0,1.000,0,0,0,-
권오준,99445,삼성,투수,45,0,56,0,0,1,6,0,1.000,0,0,0,-
모창민,78813,NC,1루수,44,34,283,1,0,272,16,24,0.997,0,0,0,-
허정협,65399,넥센,우익수,44,37,300,1,0,63,2,0,0.985,0,0,0,-
이동현,71118,LG,투수,44,0,50 2/3,1,2,3,10,0,0.929,0,0,0,-
이대수,72860,SK,유격수,44,31,278 1/3,5,0,52,100,30,0.968,0,0,0,-
윤석민,74215,KT,3루수,44,39,323 2/3,3,0,24,55,3,0.963,0,0,0,-
노수광,63704,SK,우익수,43,16,185 2/3,1,0,49,1,0,0.980,0,0,0,-
임준혁,73632,SK,투수,43,0,45 1/3,0,0,4,10,0,1.000,0,0,0,-
채병용,71845,SK,투수,43,0,50,0,0,5,8,1,1.000,0,0,0,-
이용규,74163,한화,중견수,43,42,346 2/3,0,0,89,0,0,1.000,0,0,0,-
김준완,63920,NC,중견수,42,19,176,1,0,41,1,0,0.977,0,0,0,-
최재원,63913,LG,2루수,42,24,215,2,0,57,54,12,0.982,0,0,0,-
이명기,76849,KIA,좌익수,42,6,106 1/3,0,0,29,1,1,1.000,0,0,0,-
서진용,61895,SK,투수,42,0,46,0,0,0,4,0,1.000,0,0,0,-
이우민,71565,롯데,중견수,42,20,195,0,0,51,2,0,1.000,0,0,0,-
최충연,66451,삼성,투수,42,6,84,0,0,2,4,0,1.000,0,0,0,-
이택근,73342,넥센,우익수,41,36,268,0,0,51,0,0,1.000,0,0,0,-
김원석,62768,한화,우익수,41,22,240,0,0,63,0,0,1.000,0,0,0,-
장민석,71347,한화,중견수,41,36,284 1/3,0,0,91,2,0,1.000,0,0,0,-
최진행,74729,한화,좌익수,41,37,266 2/3,1,0,62,1,0,0.984,0,0,0,-
김승현,66492,삼성,투수,41,0,43 2/3,0,0,3,8,1,1.000,0,0,0,-
김재윤,65062,KT,투수,41,0,37 1/3,0,0,0,3,0,1.000,0,0,0,-
윤수호,65064,NC,투수,40,0,47,1,0,2,7,1,0.900,0,0,0,-
고효준,72523,KIA,투수,40,1,40,1,1,3,6,0,0.900,0,0,0,-
김상호,62559,롯데,1루수,40,7,132,0,0,129,9,11,1.000,0,0,0,-
김유영,64596,롯데,투수,40,1,48 2/3,0,0,2,10,1,1.000,0,0,0,-
윤길현,72862,롯데,투수,40,0,39 1/3,0,0,1,2,0,1.000,0,0,0,-
김상수,79402,삼성,유격수,40,38,306 2/3,7,0,56,83,21,0.952,0,0,0,-
김명신,67246,두산,투수,39,2,45 1/3,0,0,0,8,1,1.000,0,0,0,-
정진호,61208,두산,우익수,39,33,249,0,0,53,0,0,1.000,0,0,0,-
최금강,62966,NC,투수,39,13,89 2/3,1,0,1,9,0,0.909,0,0,0,-
장영석,79334,넥센,1루수,39,33,275 2/3,4,0,258,10,25,0.985,0,0,0,-
김동욱,77462,KT,1루수,39,28,238 1/3,4,0,212,16,20,0.983,0,0,0,-
심우준,64006,KT,유격수,39,26,225,10,0,39,80,13,0.922,0,0,0,-
주권,65060,KT,투수,39,12,81 2/3,1,0,3,10,1,0.929,0,0,0,-
한현희,62363,넥센,투수,38,13,106 2/3,0,0,5,18,0,1.000,0,0,0,-
김주형,74605,KIA,3루수,38,18,192 2/3,3,0,16,48,6,0.955,0,0,0,-
박진태,67646,KIA,투수,38,2,57 2/3,0,0,3,10,1,1.000,0,0,0,-
조용호,64868,SK,중견수,38,34,264 2/3,0,0,70,3,1,1.000,0,0,0,-
초이스,67394,넥센,우익수,37,36,306,1,0,76,3,0,0.988,0,0,0,-
권혁,72447,한화,투수,37,0,31 1/3,0,0,2,4,0,1.000,0,0,0,-
홍성용,75149,KT,투수,37,1,39,1,0,0,5,0,0.833,0,0,0,-
강윤구,79358,NC,투수,36,5,54 2/3,0,0,3,7,0,1.000,0,0,0,-
금민철,75258,넥센,투수,36,7,54,0,0,3,2,0,1.000,0,0,0,-
김지수,79300,넥센,2루수,36,3,83,0,0,18,24,6,1.000,0,0,0,-
손주인,72456,LG,유격수,36,29,241 2/3,3,0,36,83,9,0.975,0,0,0,-
한승혁,61666,KIA,투수,36,0,39,1,0,2,8,1,0.909,0,0,0,-
윤규진,73750,한화,투수,36,18,119,0,0,11,8,4,1.000,0,0,0,-
최주환,76267,두산,3루수,35,28,187 2/3,3,0,15,50,2,0.956,0,0,0,-
함덕주,63248,두산,투수,35,24,137 1/3,0,0,7,20,2,1.000,0,0,0,-
최동환,79140,LG,투수,35,0,38,1,0,1,2,0,0.750,0,0,0,-
한동민,62895,SK,좌익수,35,24,197,1,0,39,2,0,0.976,0,0,0,-
정경운,66716,한화,유격수,35,24,238 2/3,5,0,38,74,18,0.957,0,0,0,-
황진수,78566,롯데,3루수,35,28,213 2/3,2,0,17,38,4,0.965,0,0,0,-
백정현,77446,삼성,투수,35,14,100 2/3,0,0,2,13,0,1.000,0,0,0,-
신재영,62937,넥센,투수,34,15,125,0,1,2,11,0,1.000,0,0,0,-
윤지웅,61329,LG,투수,34,3,35,0,1,2,11,0,1.000,0,0,0,-
김원석,62768,한화,중견수,34,23,204,0,0,52,0,0,1.000,0,0,0,-
박헌도,79356,롯데,좌익수,34,30,206,2,0,42,1,0,0.956,0,0,0,-
이명우,72535,롯데,투수,34,0,26 2/3,1,0,0,5,0,0.833,0,0,0,-
이대형,73153,KT,중견수,34,28,211 1/3,0,0,57,1,0,1.000,0,0,0,-
정현,63450,KT,3루수,34,25,200,3,0,18,36,2,0.947,0,0,0,-
모창민,78813,NC,3루수,33,21,193,5,0,13,34,5,0.904,0,0,0,-
김성민,67828,넥센,투수,33,15,87 2/3,0,1,2,11,0,1.000,0,0,0,-
오선진,78756,한화,2루수,33,26,236,4,0,49,72,16,0.968,0,0,0,-
장민재,79764,한화,투수,33,5,62 2/3,1,0,2,10,1,0.923,0,0,0,-
백창수,60100,LG,좌익수,32,26,179 1/3,1,0,30,0,0,0.968,0,0,0,-
최성훈,62146,LG,투수,32,0,22,2,1,2,6,0,0.800,0,0,0,-
나주환,73209,SK,2루수,32,27,200,0,0,48,68,17,1.000,0,0,0,-
신재웅,75138,SK,투수,32,0,31,2,0,1,3,0,0.667,0,0,0,-
조용호,64868,SK,좌익수,32,13,137 1/3,1,0,28,1,0,0.967,0,0,0,-
이진영,99810,KT,우익수,32,25,192 2/3,0,0,51,0,0,1.000,0,0,0,-
하준호,78517,KT,중견수,32,12,149,2,0,28,1,0,0.935,0,0,0,-
구창모,65933,NC,투수,31,25,115,1,0,1,20,0,0.955,0,0,0,-
장현식,63950,NC,투수,31,22,134 1/3,0,0,5,11,0,1.000,0,0,0,-
양현종,77637,KIA,투수,31,31,193 1/3,5,0,8,22,2,0.857,0,0,0,-
홍건희,61643,KIA,투수,31,2,59,1,0,3,2,1,0.833,0,0,0,-
나주환,73209,SK,3루수,31,7,114,1,0,9,16,2,0.962,0,0,0,-
노수광,63704,SK,좌익수,31,4,89,0,0,18,3,0,1.000,0,0,0,-
강승현,78552,한화,투수,31,1,38 1/3,1,0,4,8,0,0.923,0,0,0,-
니퍼트,61240,두산,투수,30,30,179 2/3,3,0,7,21,2,0.903,0,0,0,-
유희관,79229,두산,투수,30,29,188 2/3,5,0,4,32,2,0.878,0,0,0,-
정진호,61208,두산,좌익수,30,10,120,0,0,28,0,0,1.000,0,0,0,-
문선재,79113,LG,좌익수,30,25,190 2/3,3,0,34,2,1,0.923,0,0,0,-
소사,62698,LG,투수,30,29,185 1/3,2,0,3,17,2,0.909,0,0,0,-
고장혁,63636,KIA,3루수,30,3,66 2/3,0,0,11,9,2,1.000,0,0,0,-
팻딘,67645,KIA,투수,30,29,176,1,0,11,24,1,0.972,0,0,0,-
헥터,66643,KIA,투수,30,30,201 2/3,0,0,6,16,1,1.000,0,0,0,-
정진기,61869,SK,좌익수,30,16,148 1/3,3,0,27,0,0,0.900,0,0,0,-
켈리,65856,SK,투수,30,30,190,5,2,4,34,2,0.884,0,0,0,-
오선진,78756,한화,3루수,30,13,145,0,0,11,23,4,1.000,0,0,0,-
허도환,77243,한화,포수,30,11,119,0,0,78,12,2,1.000,2,2,3,60.0
레일리,65546,롯데,투수,30,30,187 1/3,2,3,9,39,3,0.960,0,0,0,-
송승준,77591,롯데,투수,30,22,130 1/3,1,1,11,13,1,0.960,0,0,0,-
이우민,71565,롯데,좌익수,30,16,156 2/3,1,0,21,0,0,0.955,0,0,0,-
김성훈,66462,삼성,2루수,30,19,181,1,0,34,47,13,0.988,0,0,0,-
이승현,60146,삼성,투수,30,0,31 2/3,0,0,1,4,0,1.000,0,0,0,-
정병곤,61104,삼성,유격수,30,12,146 2/3,1,0,24,59,16,0.988,0,0,0,-
국해성,79290,두산,우익수,29,8,125 1/3,0,0,33,2,0,1.000,0,0,0,-
장원준,74513,두산,투수,29,29,180 1/3,2,1,8,34,4,0.955,0,0,0,-
지석훈,73306,NC,2루수,29,11,123,1,0,26,41,6,0.985,0,0,0,-
문승원,62869,SK,투수,29,29,155 1/3,3,2,9,21,4,0.909,0,0,0,-
박종훈,60841,SK,투수,29,28,151 1/3,4,0,18,28,1,0.920,0,0,0,-
정훈,60523,롯데,2루수,29,20,152 1/3,2,0,32,43,5,0.974,0,0,0,-
류지혁,62234,두산,3루수,28,9,104,1,0,8,20,2,0.966,0,0,0,-
김성욱,62934,NC,우익수,28,17,179,0,0,47,3,0,1.000,0,0,0,-
이재학,60263,NC,투수,28,23,119,0,1,2,21,1,1.000,0,0,0,-
윤영삼,61456,넥센,투수,28,2,49 2/3,0,0,2,3,0,1.000,0,0,0,-
하영민,64350,넥센,투수,28,2,45 1/3,0,1,2,7,0,1.000,0,0,0,-
이형종,78135,LG,우익수,28,19,133 2/3,0,0,32,1,0,1.000,0,0,0,-
차우찬,76455,LG,투수,28,28,175 2/3,2,1,5,17,0,0.917,0,0,0,-
나지완,78629,KIA,좌익수,28,14,132 2/3,1,0,25,0,0,0.962,0,0,0,-
정진기,61869,SK,우익수,28,8,113 2/3,2,0,27,0,0,0.931,0,0,0,-
박세웅,64021,롯데,투수,28,28,171 1/3,0,0,3,24,2,1.000,0,0,0,-
박한이,71432,삼성,좌익수,28,21,159 1/3,1,0,25,1,1,0.963,0,0,0,-
윤성환,74454,삼성,투수,28,28,174 1/3,1,1,11,16,1,0.964,0,0,0,-
로치,67033,KT,투수,28,28,165,1,0,15,28,5,0.977,0,0,0,-
허정협,65399,넥센,좌익수,27,21,181,0,0,51,0,0,1.000,0,0,0,-
이천웅,61186,LG,우익수,27,23,183,0,0,48,0,0,1.000,0,0,0,-
임찬규,61101,LG,투수,27,26,124 1/3,1,1,8,20,3,0.966,0,0,0,-
강동호,67591,롯데,투수,27,0,41 1/3,0,0,3,2,1,1.000,0,0,0,-
우규민,73117,삼성,투수,27,25,133,2,1,10,20,1,0.938,0,0,0,-
전민수,78361,KT,좌익수,27,16,141 1/3,0,0,42,0,0,1.000,0,0,0,-
해커,63938,NC,투수,26,26,160 1/3,4,0,8,28,2,0.900,0,0,0,-
김대현,66145,LG,투수,26,16,94,0,1,9,17,2,1.000,0,0,0,-
조정훈,75537,롯데,투수,26,0,23,0,0,1,2,0,1.000,0,0,0,-
배우열,79191,KT,투수,26,0,34 1/3,0,0,2,1,0,1.000,0,0,0,-
정성곤,65058,KT,투수,26,20,107 2/3,0,0,5,13,0,1.000,0,0,0,-
피어밴드,65331,KT,투수,26,26,160,0,4,8,29,2,1.000,0,0,0,-
조수행,66209,두산,우익수,25,2,76 2/3,0,0,20,1,0,1.000,0,0,0,-
조수행,66209,두산,중견수,25,2,71,1,0,17,1,1,0.947,0,0,0,-
최원태,65320,넥센,투수,25,25,149 1/3,0,0,7,11,1,1.000,0,0,0,-
고우석,67119,LG,투수,25,0,26,0,0,1,2,0,1.000,0,0,0,-
류제국,63111,LG,투수,25,25,131 1/3,3,0,9,16,1,0.893,0,0,0,-
김주찬,70410,KIA,우익수,25,16,132 1/3,0,0,37,0,0,1.000,0,0,0,-
정용운,79617,KIA,투수,25,11,59 1/3,1,0,3,7,2,0.909,0,0,0,-
김회성,79705,한화,1루수,25,15,135,1,0,129,8,11,0.993,0,0,0,-
배영수,70425,한화,투수,25,25,128,3,0,4,17,1,0.875,0,0,0,-
안영명,73738,한화,투수,25,16,87 2/3,0,0,3,18,2,1.000,0,0,0,-
김대우,61365,삼성,투수,25,7,50,2,1,4,4,0,0.800,0,0,0,-
