선수명,ID,팀명,포지션,경기,선발경기,수비이닝,실책,견제사,자살,보살,병살,수비율,포일,도루허용,도루실패,도루저지율
김주찬,70410,KIA,1루수,76,65,538 2/3,6,0,481,39,48,0.989,0,0,0,-
고효준,72523,롯데,투수,75,0,62 1/3,3,0,1,5,0,0.667,0,0,0,-
안중열,64022,롯데,포수,73,42,381 2/3,5,1,286,31,2,0.984,7,26,8,23.5
서진용,61895,SK,투수,72,0,68,1,0,2,3,1,0.833,0,0,0,-
진해수,76650,LG,투수,72,0,42,0,0,2,4,1,1.000,0,0,0,-
강백호,68050,KT,우익수,72,72,585 1/3,3,0,131,5,1,0.978,0,0,0,-
김태훈,79847,SK,투수,71,0,69 2/3,0,0,3,6,0,1.000,0,0,0,-
임현준,61457,삼성,투수,71,0,42 1/3,0,0,2,3,0,1.000,0,0,0,-
주권,65060,KT,투수,71,0,75 1/3,0,0,4,15,2,1.000,0,0,0,-
모창민,78813,NC,1루수,71,63,545,5,0,489,39,56,0.991,0,0,0,-
노수광,63704,SK,좌익수,70,40,402,3,0,99,5,0,0.972,0,0,0,-
노진혁,62931,NC,유격수,70,61,497,2,0,80,165,29,0.992,0,0,0,-
윤명준,62242,두산,투수,69,0,68 1/3,0,0,6,10,2,1.000,0,0,0,-
최주환,76267,두산,2루수,68,64,474,2,0,94,168,36,0.992,0,0,0,-
고종욱,61353,SK,좌익수,67,65,524 2/3,3,0,113,0,0,0.974,0,0,0,-
이형범,62951,두산,투수,67,0,61,2,0,3,12,1,0.882,0,0,0,-
안영명,73738,한화,투수,67,0,62,0,0,6,5,0,1.000,0,0,0,-
김상수,76430,키움,투수,67,0,56 2/3,0,1,2,7,1,1.000,0,0,0,-
장영석,79334,키움,3루수,67,63,511,7,0,31,117,8,0.955,0,0,0,-
강윤구,79358,NC,투수,67,0,56 1/3,0,0,1,6,0,1.000,0,0,0,-
손시헌,73213,NC,유격수,67,35,344 1/3,4,0,54,138,31,0.980,0,0,0,-
김혜성,67304,키움,유격수,66,43,426,9,0,63,145,21,0.959,0,0,0,-
고우석,67119,LG,투수,65,0,71,1,0,2,2,1,0.800,0,0,0,-
권희동,63963,NC,우익수,65,57,498,3,0,101,1,0,0.971,0,0,0,-
박석민,74465,NC,3루수,65,61,475 1/3,11,0,45,77,12,0.917,0,0,0,-
이명기,76849,NC,좌익수,65,45,400 2/3,0,0,97,0,0,1.000,0,0,0,-
이명기,76849,NC,우익수,65,49,419 2/3,1,0,109,0,0,0.991,0,0,0,-
김혜성,67304,키움,2루수,63,50,437 1/3,5,0,107,153,31,0.981,0,0,0,-
박찬호,64646,KIA,유격수,63,41,379 1/3,5,0,85,136,31,0.978,0,0,0,-
최지광,67421,삼성,투수,63,0,68,0,0,3,11,1,1.000,0,0,0,-
송은범,73801,LG,투수,63,0,60,2,0,4,10,1,0.875,0,0,0,-
장진혁,66706,한화,중견수,62,31,350 1/3,0,0,104,3,0,1.000,0,0,0,-
서건창,78168,키움,2루수,62,61,481,6,0,106,163,35,0.978,0,0,0,-
전유수,75340,KT,투수,62,1,66 1/3,1,0,2,8,1,0.909,0,0,0,-
배재환,64995,NC,투수,62,0,54 1/3,0,0,2,6,0,1.000,0,0,0,-
나주환,73209,SK,2루수,61,49,399,1,0,96,154,38,0.996,0,0,0,-
하재훈,69813,SK,투수,61,0,59,0,0,2,8,0,1.000,0,0,0,-
박치국,67266,두산,투수,61,0,52,1,1,2,9,0,0.917,0,0,0,-
함덕주,63248,두산,투수,61,0,54 2/3,0,0,1,9,1,1.000,0,0,0,-
박상원,67703,한화,투수,61,0,59,0,1,3,7,0,1.000,0,0,0,-
호잉,68730,한화,중견수,61,57,433 2/3,0,0,132,2,0,1.000,0,0,0,-
한현희,62363,키움,투수,61,0,58,4,1,4,11,2,0.789,0,0,0,-
김도환,69442,삼성,포수,61,30,299 2/3,1,0,202,16,2,0.995,2,21,4,16.0
장필준,77927,삼성,투수,61,0,69 2/3,0,0,6,13,0,1.000,0,0,0,-
진명호,79545,롯데,투수,60,0,63 1/3,0,0,6,9,1,1.000,0,0,0,-
원종현,76118,NC,투수,60,0,60,1,0,3,7,0,0.909,0,0,0,-
하준영,68639,KIA,투수,59,0,52 2/3,1,1,5,9,0,0.933,0,0,0,-
김찬형,66917,NC,유격수,58,36,340,3,0,62,106,22,0.982,0,0,0,-
이원재,62025,NC,1루수,58,42,369,4,0,351,20,24,0.989,0,0,0,-
권혁,72447,두산,투수,57,0,36 2/3,0,0,3,6,1,1.000,0,0,0,-
정우람,74857,한화,투수,57,0,58 1/3,1,0,2,5,0,0.875,0,0,0,-
오주원,74359,키움,투수,57,0,54 1/3,0,0,4,14,2,1.000,0,0,0,-
전상현,66609,KIA,투수,57,0,60 2/3,0,0,3,4,1,1.000,0,0,0,-
허도환,77243,SK,포수,56,22,242 1/3,2,1,218,19,3,0.992,0,21,4,16.0
터커,69652,KIA,우익수,56,53,433,2,0,96,1,0,0.980,0,0,0,-
정우영,69159,LG,투수,56,0,65 1/3,0,0,9,11,0,1.000,0,0,0,-
안상현,66864,SK,2루수,55,16,250 2/3,6,0,53,92,18,0.960,0,0,0,-
김승회,73248,두산,투수,55,0,58 2/3,0,2,7,9,0,1.000,0,0,0,-
이태양,60768,한화,투수,55,1,66 2/3,3,0,4,9,1,0.813,0,0,0,-
고영창,63628,KIA,투수,55,0,54,2,1,1,7,1,0.800,0,0,0,-
오윤석,64504,롯데,1루수,55,26,291,3,0,231,23,26,0.988,0,0,0,-
류지혁,62234,두산,유격수,54,26,266,8,0,43,77,21,0.938,0,0,0,-
이성열,73136,한화,우익수,54,49,388,3,0,91,3,0,0.969,0,0,0,-
윤영삼,61456,키움,투수,54,0,62 2/3,1,0,3,6,0,0.900,0,0,0,-
문경찬,65643,KIA,투수,54,0,55,0,0,2,0,0,1.000,0,0,0,-
우규민,73117,삼성,투수,54,0,59,2,0,3,7,3,0.833,0,0,0,-
손승락,75321,롯데,투수,53,0,52 2/3,1,0,3,9,0,0.923,0,0,0,-
채태인,77463,롯데,1루수,53,45,342 1/3,1,0,338,25,30,0.997,0,0,0,-
이성우,71184,LG,포수,53,19,210,3,0,143,16,0,0.981,0,23,8,25.8
스몰린스키,69901,NC,우익수,53,52,455 2/3,3,0,135,3,1,0.979,0,0,0,-
장현식,63950,NC,투수,53,0,54 2/3,1,0,3,7,0,0.909,0,0,0,-
정근우,75808,한화,중견수,52,46,352 1/3,2,0,88,2,0,0.978,0,0,0,-
송성문,65357,키움,3루수,52,44,389 1/3,4,0,27,77,12,0.963,0,0,0,-
이정후,67341,키움,우익수,52,29,282,0,0,67,3,2,1.000,0,0,0,-
임기준,60634,KIA,투수,52,0,36 2/3,2,0,3,8,1,0.846,0,0,0,-
강로한,65515,롯데,유격수,52,28,261 2/3,12,0,45,78,25,0.911,0,0,0,-
박승욱,62802,KT,1루수,52,25,252 1/3,2,0,265,21,27,0.993,0,0,0,-
정성곤,65058,KT,투수,52,0,53 2/3,0,0,4,4,2,1.000,0,0,0,-
노진혁,62931,NC,3루수,52,31,301,3,0,19,82,12,0.971,0,0,0,-
윌슨,69569,롯데,3루수,51,48,415,4,0,35,70,8,0.963,0,0,0,-
윤진호,79198,LG,2루수,51,0,101,0,0,25,41,11,1.000,0,0,0,-
유한준,74339,KT,우익수,51,48,382 2/3,2,0,81,4,1,0.977,0,0,0,-
김형준,68912,NC,포수,51,31,286 2/3,1,0,216,22,2,0.996,2,15,10,40.0
김민하,61554,한화,좌익수,50,25,257 2/3,2,0,64,3,0,0.971,0,0,0,-
김성민,67828,키움,투수,50,0,56 1/3,0,0,3,8,1,1.000,0,0,0,-
김태진,64984,NC,좌익수,50,36,311,0,0,81,3,1,1.000,0,0,0,-
김민식,62864,KIA,포수,49,29,260,3,1,204,14,3,0.986,4,22,6,21.4
박준표,63638,KIA,투수,49,0,56,0,0,7,12,2,1.000,0,0,0,-
조상우,63342,키움,투수,48,0,47 1/3,1,0,3,4,0,0.875,0,0,0,-
터커,69652,KIA,좌익수,48,40,335,2,0,68,2,1,0.972,0,0,0,-
아수아헤,69530,롯데,2루수,48,43,385 2/3,3,0,96,120,24,0.986,0,0,0,-
지석훈,73306,NC,3루수,48,21,235 2/3,4,0,19,56,6,0.949,0,0,0,-
박민호,64893,SK,투수,47,0,50 1/3,1,3,3,8,0,0.917,0,0,0,-
이정후,67341,키움,중견수,47,37,322 1/3,1,0,71,1,0,0.986,0,0,0,-
최영진,61197,삼성,3루수,47,36,342 2/3,4,0,24,66,6,0.957,0,0,0,-
류지혁,62234,두산,2루수,46,28,243 2/3,2,0,66,84,14,0.987,0,0,0,-
김범수,65769,한화,투수,45,16,103,1,0,4,9,0,0.929,0,0,0,-
장진혁,66706,한화,좌익수,45,34,265,3,0,68,2,0,0.959,0,0,0,-
지성준,64717,한화,포수,45,13,186 1/3,0,0,142,10,2,1.000,2,15,3,16.7
최형우,72443,KIA,좌익수,45,44,350,0,0,88,1,0,1.000,0,0,0,-
한동희,68525,롯데,3루수,45,40,346 1/3,8,0,29,75,8,0.929,0,0,0,-
조셉,69150,LG,1루수,45,44,357,4,0,352,33,36,0.990,0,0,0,-
정영일,62056,SK,투수,44,0,42,0,2,0,6,0,1.000,0,0,0,-
신정락,60140,한화,투수,44,1,44 2/3,2,0,2,2,1,0.667,0,0,0,-
최진행,74729,한화,좌익수,44,36,267,0,0,68,0,0,1.000,0,0,0,-
김대우,61365,삼성,투수,44,0,59 2/3,0,0,3,9,0,1.000,0,0,0,-
로하스,67025,KT,좌익수,44,40,317 1/3,0,0,72,4,0,1.000,0,0,0,-
이대은,67008,KT,투수,44,8,86,0,1,5,10,1,1.000,0,0,0,-
권희동,63963,NC,좌익수,44,27,276 1/3,1,0,52,2,2,0.982,0,0,0,-
김건태,60339,NC,투수,44,0,51 1/3,2,2,4,9,1,0.867,0,0,0,-
최항,62884,SK,2루수,43,38,280,3,0,65,80,15,0.980,0,0,0,-
양성우,62797,한화,좌익수,43,21,231 1/3,0,0,41,2,0,1.000,0,0,0,-
권오준,99445,삼성,투수,43,0,43,0,0,2,5,0,1.000,0,0,0,-
박시영,60559,롯데,투수,43,6,61 2/3,0,0,4,4,0,1.000,0,0,0,-
이형종,78135,LG,좌익수,43,40,315,2,0,62,2,0,0.970,0,0,0,-
김재윤,65062,KT,투수,43,0,47 2/3,0,0,1,6,1,1.000,0,0,0,-
김회성,79705,한화,1루수,42,15,173 2/3,1,0,139,13,19,0.993,0,0,0,-
최영진,61197,삼성,1루수,42,29,269,4,0,263,22,36,0.986,0,0,0,-
김준태,62558,롯데,포수,42,26,236,2,1,216,14,0,0.991,3,20,2,9.1
정훈,60523,롯데,1루수,42,25,238 2/3,1,0,218,14,25,0.996,0,0,0,-
박승욱,62802,KT,2루수,42,17,200,2,0,50,54,16,0.981,0,0,0,-
김진성,75867,NC,투수,42,0,42,0,0,0,5,1,1.000,0,0,0,-
구승민,63543,롯데,투수,41,0,36,1,0,2,1,0,0.750,0,0,0,-
박진형,63512,롯데,투수,41,0,40 1/3,1,0,1,4,0,0.833,0,0,0,-
김대현,66145,LG,투수,41,2,66 2/3,2,0,5,9,1,0.875,0,0,0,-
박진우,63991,NC,투수,41,18,140 2/3,1,1,11,14,1,0.962,0,0,0,-
장영석,79334,키움,1루수,40,20,221 1/3,3,0,179,15,15,0.985,0,0,0,-
최원준,66606,KIA,3루수,40,35,309,6,0,22,55,4,0.928,0,0,0,-
노수광,63704,SK,중견수,39,39,286,0,0,97,2,0,1.000,0,0,0,-
송성문,65357,키움,2루수,39,29,263 2/3,3,0,53,77,20,0.977,0,0,0,-
윤진호,79198,LG,3루수,39,2,100,1,0,4,21,2,0.962,0,0,0,-
유민상,62265,KIA,1루수,38,31,285,3,0,283,18,28,0.990,0,0,0,-
유재신,76368,KIA,좌익수,38,7,114 2/3,1,0,24,0,0,0.960,0,0,0,-
이우성,63260,KIA,좌익수,38,29,242 1/3,1,0,53,1,0,0.982,0,0,0,-
강로한,65515,롯데,2루수,38,33,264 2/3,5,0,60,118,25,0.973,0,0,0,-
이상호,60566,NC,1루수,38,17,181 1/3,2,0,173,17,19,0.990,0,0,0,-
배영수,70425,두산,투수,37,0,45 1/3,1,0,5,7,0,0.923,0,0,0,-
이준영,65665,KIA,투수,37,1,51,0,0,3,7,0,1.000,0,0,0,-
이형종,78135,LG,우익수,37,30,268,0,0,85,5,1,1.000,0,0,0,-
송민섭,64012,KT,우익수,37,1,80 1/3,0,0,22,1,0,1.000,0,0,0,-
노시환,69737,한화,1루수,36,24,201 2/3,2,0,202,13,19,0.991,0,0,0,-
김하성,64300,키움,3루수,36,28,240 1/3,5,0,7,44,4,0.911,0,0,0,-
김건국,76225,롯데,투수,36,5,63 1/3,0,3,7,8,0,1.000,0,0,0,-
안승한,64011,KT,포수,36,11,119,2,0,88,5,0,0.979,1,8,2,20.0
김재현,76869,SK,우익수,35,1,59 2/3,0,0,7,0,0,1.000,0,0,0,-
김종수,63765,한화,투수,35,0,31,1,0,1,2,1,0.750,0,0,0,-
배정대,64166,KT,중견수,35,10,149 1/3,1,0,49,1,1,0.980,0,0,0,-
이상호,60566,NC,2루수,35,19,190 2/3,1,0,50,53,16,0.990,0,0,0,-
박희수,76858,SK,투수,34,0,28 2/3,0,0,0,5,0,1.000,0,0,0,-
장승현,63202,두산,포수,34,8,119,0,0,69,7,1,1.000,1,5,3,37.5
최원준,67263,두산,투수,34,3,54 1/3,1,2,2,7,0,0.900,0,0,0,-
임준섭,62611,한화,투수,34,6,49 1/3,1,0,3,10,0,0.929,0,0,0,-
김지수,79300,키움,3루수,34,1,66 1/3,0,0,9,9,0,1.000,0,0,0,-
류승현,66615,KIA,1루수,34,25,197 2/3,0,0,191,18,15,1.000,0,0,0,-
이승현,60146,삼성,투수,34,0,37,0,0,2,8,0,1.000,0,0,0,-
최충연,66451,삼성,투수,34,2,36 2/3,0,0,1,2,0,1.000,0,0,0,-
손동현,69041,KT,투수,34,3,47 1/3,0,0,6,8,1,1.000,0,0,0,-
노수광,63704,SK,우익수,33,22,208,0,0,52,0,0,1.000,0,0,0,-
김동준,62360,키움,투수,33,5,70,0,1,3,12,0,1.000,0,0,0,-
김지수,79300,키움,2루수,33,1,70,1,0,20,27,9,0.979,0,0,0,-
서준원,69539,롯데,투수,33,16,97,0,0,10,15,1,1.000,0,0,0,-
이민우,65616,KIA,투수,32,6,61 1/3,2,0,2,4,0,0.750,0,0,0,-
황윤호,62908,KIA,2루수,32,16,152 2/3,4,0,33,49,12,0.953,0,0,0,-
정성종,68556,롯데,투수,32,0,49 2/3,1,0,6,5,1,0.917,0,0,0,-
구본혁,69100,LG,3루수,32,16,148,0,0,7,26,3,1.000,0,0,0,-
문광은,60845,LG,투수,32,0,33,0,0,0,3,0,1.000,0,0,0,-
신민재,65207,LG,2루수,32,13,133,0,0,37,45,13,1.000,0,0,0,-
이준수,77654,KT,포수,32,14,141 2/3,2,0,96,10,0,0.981,1,16,3,15.8
이명기,76849,NC,중견수,32,24,207,1,0,61,2,1,0.984,0,0,0,-
김광현,77829,SK,투수,31,30,190 1/3,2,0,5,38,4,0.956,0,0,0,-
김태균,71752,한화,1루수,31,30,223 1/3,1,0,201,13,19,0.995,0,0,0,-
서폴드,69744,한화,투수,31,31,192 1/3,4,0,8,23,1,0.886,0,0,0,-
신범수,66662,KIA,포수,31,12,126 2/3,1,0,101,16,0,0.992,1,10,6,37.5
강민국,64906,KT,유격수,31,21,176,5,0,38,64,9,0.953,0,0,0,-
윤석민,74215,KT,1루수,31,20,179,1,0,179,11,21,0.995,0,0,0,-
린드블럼,65543,두산,투수,30,30,194 2/3,2,1,13,10,0,0.920,0,0,0,-
정근우,75808,한화,1루수,30,24,206 2/3,4,0,192,11,22,0.981,0,0,0,-
박정음,62353,키움,좌익수,30,16,146 1/3,0,0,33,1,1,1.000,0,0,0,-
요키시,69343,키움,투수,30,30,181 1/3,1,0,16,38,2,0.982,0,0,0,-
레일리,65546,롯데,투수,30,30,181,3,1,16,28,1,0.936,0,0,0,-
오윤석,64504,롯데,2루수,30,24,176 1/3,1,0,44,60,12,0.990,0,0,0,-
윌슨,68135,LG,투수,30,30,185,5,1,11,20,2,0.861,0,0,0,-
이우찬,61145,LG,투수,30,13,91,1,0,11,15,0,0.963,0,0,0,-
임찬규,61101,LG,투수,30,13,88 2/3,2,0,11,8,0,0.905,0,0,0,-
쿠에바스,69032,KT,투수,30,30,184,3,4,10,24,2,0.919,0,0,0,-
김영규,68900,NC,투수,30,10,66 1/3,0,0,4,6,0,1.000,0,0,0,-
김태진,64984,NC,중견수,30,21,187,2,0,66,2,0,0.971,0,0,0,-
루친스키,69940,NC,투수,30,30,177 1/3,2,0,15,18,1,0.943,0,0,0,-
정의윤,75151,SK,좌익수,29,24,208,0,0,41,0,0,1.000,0,0,0,-
류지혁,62234,두산,3루수,29,17,148,1,0,20,29,6,0.980,0,0,0,-
이영하,66291,두산,투수,29,27,163 1/3,3,1,4,22,0,0.897,0,0,0,-
정진호,61208,두산,좌익수,29,5,88 1/3,0,0,19,1,0,1.000,0,0,0,-
박주홍,68703,한화,투수,29,6,38 1/3,2,0,1,6,0,0.778,0,0,0,-
채드벨,69748,한화,투수,29,29,177 1/3,2,1,6,27,0,0.943,0,0,0,-
양현,61268,키움,투수,29,3,40 2/3,0,1,2,8,0,1.000,0,0,0,-
이영준,64051,키움,투수,29,0,33 1/3,0,0,1,5,0,1.000,0,0,0,-
양현종,77637,KIA,투수,29,29,184 2/3,0,1,9,21,2,1.000,0,0,0,-
김민수,64793,삼성,포수,29,8,104 1/3,0,0,67,7,1,1.000,3,6,2,25.0
고승민,69517,롯데,2루수,29,19,185,2,0,49,65,18,0.983,0,0,0,-
다익손,69861,롯데,투수,29,28,149 1/3,2,0,5,12,0,0.895,0,0,0,-
김현수,76290,LG,1루수,29,28,209 1/3,1,0,225,20,27,0.996,0,0,0,-
차우찬,76455,LG,투수,29,28,168 1/3,3,4,11,25,1,0.923,0,0,0,-
켈리,69103,LG,투수,29,29,180 1/3,5,1,11,20,1,0.861,0,0,0,-
송민섭,64012,KT,좌익수,29,3,63 1/3,0,0,19,1,0,1.000,0,0,0,-
박종훈,60841,SK,투수,28,28,144,0,0,3,27,1,1.000,0,0,0,-
산체스,68815,SK,투수,28,28,165,1,0,5,13,3,0.947,0,0,0,-
유희관,79229,두산,투수,28,27,166 1/3,1,1,1,21,2,0.957,0,0,0,-
브리검,67313,키움,투수,28,28,158 1/3,1,1,9,14,1,0.958,0,0,0,-
윌랜드,69656,KIA,투수,28,28,165,0,1,6,23,2,1.000,0,0,0,-
터너,69640,KIA,투수,28,28,153 1/3,4,0,9,21,1,0.882,0,0,0,-
박계범,64468,삼성,유격수,28,25,217 2/3,5,0,47,72,17,0.960,0,0,0,-
백정현,77446,삼성,투수,28,27,157,0,1,10,20,1,1.000,0,0,0,-
최채흥,68419,삼성,투수,28,15,106 2/3,0,0,5,15,0,1.000,0,0,0,-
김원중,62528,롯데,투수,28,17,102 1/3,0,0,3,12,1,1.000,0,0,0,-
이형종,78135,LG,중견수,28,21,170 1/3,0,0,53,0,0,1.000,0,0,0,-
김민수,65048,KT,투수,28,11,81 2/3,2,0,4,5,1,0.818,0,0,0,-
배제성,65516,KT,투수,28,21,131 2/3,1,1,10,19,1,0.967,0,0,0,-
강경학,61700,한화,유격수,27,17,153,3,0,31,51,18,0.965,0,0,0,-
변우혁,69727,한화,1루수,27,14,133,1,0,124,12,18,0.993,0,0,0,-
최원태,65320,키움,투수,27,27,157 1/3,2,0,15,20,0,0.946,0,0,0,-
김성훈,66462,삼성,2루수,27,8,104 1/3,1,0,27,36,9,0.984,0,0,0,-
윤성환,74454,삼성,투수,27,27,145 1/3,0,0,5,9,0,1.000,0,0,0,-
강로한,65515,롯데,3루수,27,23,183 1/3,3,0,18,39,1,0.950,0,0,0,-
장시환,77318,롯데,투수,27,27,125 1/3,0,0,5,10,3,1.000,0,0,0,-
정훈,60523,롯데,중견수,27,17,156 1/3,2,0,43,0,0,0.956,0,0,0,-
김민,68043,KT,투수,27,26,150 2/3,0,0,13,13,1,1.000,0,0,0,-
김민혁,64004,KT,중견수,27,25,192,0,0,57,0,0,1.000,0,0,0,-
알칸타라,69045,KT,투수,27,27,172 2/3,2,1,8,24,0,0.941,0,0,0,-
조용호,64868,KT,우익수,27,22,181 1/3,0,0,42,1,0,1.000,0,0,0,-
김택형,65343,SK,투수,26,0,23 1/3,0,0,2,2,0,1.000,0,0,0,-
문승원,62869,SK,투수,26,23,144,1,1,3,17,0,0.952,0,0,0,-
이용찬,77211,두산,투수,26,26,148 1/3,3,0,11,22,4,0.917,0,0,0,-
노시환,69737,한화,3루수,26,18,167,5,0,7,37,4,0.898,0,0,0,-
장민재,79764,한화,투수,26,22,119 1/3,0,0,4,13,0,1.000,0,0,0,-
원태인,69446,삼성,투수,26,20,112,0,1,7,14,0,1.000,0,0,0,-
페게로,69165,LG,1루수,26,26,189,6,0,169,15,17,0.968,0,0,0,-
엄상백,65056,KT,투수,26,0,31 1/3,0,0,1,2,0,1.000,0,0,0,-
최성영,66920,NC,투수,26,15,82 1/3,1,0,2,9,0,0.917,0,0,0,-
강지광,79130,SK,투수,25,0,27 1/3,1,0,1,6,0,0.875,0,0,0,-
박준태,64657,KIA,우익수,25,9,104,0,0,24,1,1,1.000,0,0,0,-
구본혁,69100,LG,유격수,25,9,111,1,0,13,47,6,0.984,0,0,0,-
신민재,65207,LG,중견수,25,1,53 1/3,0,0,18,0,0,1.000,0,0,0,-
여건욱,79825,LG,투수,25,0,29 2/3,0,0,0,3,0,1.000,0,0,0,-
이해창,60343,KT,포수,25,12,103 1/3,1,0,68,10,1,0.987,3,6,5,45.5
정범모,76720,NC,포수,25,8,103,1,0,89,5,1,0.989,0,7,4,36.4
샌즈,68345,키움,1루수,24,15,140,1,0,154,8,10,0.994,0,0,0,-
