선수명,ID,팀명,포지션,경기,선발경기,수비이닝,실책,견제사,자살,보살,병살,수비율,포일,도루허용,도루실패,도루저지율
채상병,72742,두산,포수,91,83,711 1/3,7,1,498,32,6,0.987,8,61,15,19.7
김현수,76290,두산,좌익수,89,81,660 1/3,3,0,148,7,3,0.981,0,0,0,-
손지환,97103,KIA,2루수,88,75,639 2/3,3,0,181,248,61,0.993,0,0,0,-
이택근,73342,현대,중견수,87,83,718,2,0,172,1,1,0.989,0,0,0,-
이종욱,73339,두산,중견수,86,84,636 2/3,0,0,184,3,1,1.000,0,0,0,-
지석훈,73306,현대,유격수,85,67,601 1/3,8,0,126,212,35,0.977,0,0,0,-
박재홍,96362,SK,우익수,84,61,527,3,0,115,4,0,0.975,0,0,0,-
박경수,73113,LG,2루수,84,31,380,2,0,92,142,28,0.992,0,0,0,-
이종범,93607,KIA,우익수,83,65,619 1/3,0,0,131,4,3,1.000,0,0,0,-
박정권,74846,SK,1루수,82,41,479 1/3,5,0,522,39,67,0.991,0,0,0,-
이호준,94629,SK,1루수,81,79,586 2/3,3,0,589,58,61,0.995,0,0,0,-
김재걸,95409,삼성,3루수,80,65,547,8,0,50,142,8,0.960,0,0,0,-
류택현,94228,LG,투수,80,0,40 1/3,1,0,0,8,1,0.889,0,0,0,-
송지만,96761,현대,좌익수,79,48,448 2/3,2,0,101,3,0,0.981,0,0,0,-
김한수,94450,삼성,1루수,78,59,509 2/3,0,0,531,23,46,1.000,0,0,0,-
백재호,97709,한화,2루수,78,55,401,4,0,112,138,37,0.984,0,0,0,-
전준호,91511,현대,좌익수,78,73,573 1/3,2,0,111,3,1,0.983,0,0,0,-
박기혁,70553,롯데,유격수,76,52,471,9,0,87,169,31,0.966,0,0,0,-
박현승,95518,롯데,2루수,75,73,528,3,0,154,147,36,0.990,0,0,0,-
심광호,96722,한화,포수,74,37,352 2/3,3,0,232,17,3,0.988,3,38,14,26.9
이영우,96734,한화,좌익수,74,66,575 1/3,0,0,111,2,1,1.000,0,0,0,-
발데스,77157,LG,우익수,74,74,592 2/3,2,0,151,6,0,0.987,0,0,0,-
이숭용,94310,현대,1루수,73,68,560 1/3,7,0,552,44,42,0.988,0,0,0,-
조용훈,76357,현대,투수,73,0,81 2/3,2,0,4,22,1,0.929,0,0,0,-
조원우,94836,한화,중견수,71,50,449,1,0,115,3,0,0.992,0,0,0,-
윤길현,72862,SK,투수,71,0,77 2/3,1,0,4,11,2,0.938,0,0,0,-
김주찬,70410,롯데,우익수,69,56,505 2/3,2,0,130,5,0,0.985,0,0,0,-
정보명,73513,롯데,3루수,68,59,449 2/3,11,0,30,122,7,0.933,0,0,0,-
김민기,97111,LG,투수,67,0,90 1/3,0,2,6,19,3,1.000,0,0,0,-
가득염,92501,SK,투수,66,0,43,0,0,3,5,0,1.000,0,0,0,-
고동진,74745,한화,중견수,65,45,358 1/3,2,0,84,1,0,0.977,0,0,0,-
이종욱,73339,두산,좌익수,65,35,366 1/3,0,0,73,2,0,1.000,0,0,0,-
임경완,98521,롯데,투수,65,0,74 2/3,0,1,5,21,2,1.000,0,0,0,-
송지만,96761,현대,우익수,64,46,392 1/3,0,0,73,1,0,1.000,0,0,0,-
임태훈,77251,두산,투수,64,0,101 1/3,1,0,8,12,0,0.952,0,0,0,-
조웅천,90350,SK,투수,64,0,73 2/3,2,0,7,20,1,0.931,0,0,0,-
장성호,96610,KIA,1루수,63,57,519,4,0,539,31,43,0.993,0,0,0,-
이정식,74402,삼성,포수,62,6,191 1/3,1,0,167,9,2,0.994,0,9,4,30.8
이진영,99810,SK,우익수,62,54,393 2/3,1,0,100,1,0,0.990,0,0,0,-
우규민,73117,LG,투수,62,0,78,1,0,7,20,4,0.964,0,0,0,-
안영명,73738,한화,투수,61,1,94,1,1,4,10,0,0.933,0,0,0,-
김종국,96616,KIA,유격수,61,54,477 2/3,7,0,102,201,46,0.977,0,0,0,-
조동화,71848,SK,우익수,61,9,197,1,0,44,1,1,0.978,0,0,0,-
권혁,72447,삼성,투수,60,0,78,1,0,0,12,1,0.923,0,0,0,-
오승환,75421,삼성,투수,60,0,64 1/3,1,0,0,5,0,0.833,0,0,0,-
김원섭,71207,KIA,좌익수,60,32,328,0,0,59,0,0,1.000,0,0,0,-
정대현,71801,SK,투수,60,0,78 1/3,0,0,4,13,0,1.000,0,0,0,-
박남섭,71815,롯데,2루수,59,5,166 2/3,1,0,33,57,10,0.989,0,0,0,-
강영식,70615,롯데,투수,58,0,35,0,0,2,9,0,1.000,0,0,0,-
윤재국,98808,두산,우익수,57,49,372 2/3,0,0,99,2,1,1.000,0,0,0,-
전상렬,91465,두산,중견수,57,8,193 1/3,0,0,50,1,1,1.000,0,0,0,-
정근우,75808,SK,유격수,57,47,360 1/3,15,0,75,129,28,0.932,0,0,0,-
조동화,71848,SK,좌익수,57,42,338,0,0,62,2,0,1.000,0,0,0,-
브룸바,73324,현대,우익수,56,56,446 1/3,2,0,90,3,1,0.979,0,0,0,-
박기혁,70553,롯데,2루수,56,34,311 2/3,2,0,90,97,26,0.989,0,0,0,-
이승화,71565,롯데,중견수,56,50,443 2/3,2,0,142,5,1,0.987,0,0,0,-
이원석,75566,롯데,3루수,56,24,258 2/3,4,0,16,77,6,0.959,0,0,0,-
카브레라,74828,롯데,투수,56,0,56 2/3,0,1,4,14,2,1.000,0,0,0,-
송신영,99314,현대,투수,55,0,77 2/3,1,1,4,16,1,0.952,0,0,0,-
유한준,74339,현대,우익수,55,15,192 1/3,1,0,50,2,1,0.981,0,0,0,-
한기주,76610,KIA,투수,55,0,70 1/3,0,0,5,7,1,1.000,0,0,0,-
박준수,70349,현대,투수,54,0,50 1/3,1,0,2,9,1,0.917,0,0,0,-
손영민,76639,KIA,투수,54,1,74,0,0,5,18,5,1.000,0,0,0,-
정근우,75808,SK,2루수,54,33,284,5,0,92,115,41,0.976,0,0,0,-
정상호,71842,SK,포수,54,18,207,2,0,130,17,3,0.987,0,13,9,40.9
심수창,74167,LG,투수,54,3,78,0,1,2,11,1,1.000,0,0,0,-
안지만,72463,삼성,투수,53,11,108,1,3,4,16,0,0.952,0,0,0,-
금민철,75258,두산,투수,53,5,59 2/3,1,0,4,13,1,0.944,0,0,0,-
정원석,70240,두산,1루수,53,5,155 1/3,1,0,136,14,13,0.993,0,0,0,-
정재훈,73241,두산,투수,52,2,59,0,1,4,4,0,1.000,0,0,0,-
김창희,97644,삼성,중견수,51,40,352 1/3,2,0,81,0,0,0.976,0,0,0,-
조영훈,75441,삼성,1루수,51,29,318,3,0,316,8,29,0.991,0,0,0,-
노환수,73343,현대,투수,51,0,26,0,0,2,4,0,1.000,0,0,0,-
홍세완,70626,KIA,유격수,51,49,416 1/3,3,0,60,126,17,0.984,0,0,0,-
이인구,73563,롯데,중견수,50,39,343 1/3,1,0,94,2,0,0.990,0,0,0,-
박한이,71432,삼성,우익수,47,40,352 1/3,0,0,91,5,1,1.000,0,0,0,-
양훈,75750,한화,투수,47,3,64 1/3,0,0,2,10,1,1.000,0,0,0,-
김창희,97644,삼성,우익수,46,34,305 2/3,1,0,93,2,1,0.990,0,0,0,-
조현근,75268,삼성,투수,46,1,55,0,0,1,9,0,1.000,0,0,0,-
황두성,97423,현대,투수,46,17,140 1/3,2,0,7,15,3,0.917,0,0,0,-
정의윤,75151,LG,우익수,46,27,259 2/3,2,0,75,0,0,0.974,0,0,0,-
이현승,76329,현대,투수,45,0,28 2/3,0,0,1,3,0,1.000,0,0,0,-
김진수,98540,두산,포수,45,8,129 2/3,2,0,91,12,0,0.981,0,11,9,45.0
정우람,74857,SK,투수,45,0,27 1/3,0,0,0,4,0,1.000,0,0,0,-
황성용,76562,롯데,좌익수,45,15,177 2/3,0,0,22,3,0,1.000,0,0,0,-
강봉규,70224,삼성,우익수,44,32,241,2,0,58,0,0,0.967,0,0,0,-
김재걸,95409,삼성,유격수,44,27,256 1/3,8,0,45,104,22,0.949,0,0,0,-
조원우,94836,한화,좌익수,44,28,272 2/3,1,0,54,2,0,0.982,0,0,0,-
문수호,72643,KIA,투수,44,4,51 2/3,1,0,3,6,1,0.900,0,0,0,-
정재복,73166,LG,투수,44,13,128,0,0,3,22,4,1.000,0,0,0,-
구대성,93715,한화,투수,43,0,42 1/3,0,0,1,6,0,1.000,0,0,0,-
송진우,89770,한화,투수,42,1,35 2/3,1,0,2,7,0,0.900,0,0,0,-
김승회,73248,두산,투수,42,8,83 1/3,0,0,2,6,0,1.000,0,0,0,-
김원형,91848,SK,투수,42,7,74,0,0,10,15,1,1.000,0,0,0,-
김인철,90811,한화,우익수,41,14,131,0,0,30,1,0,1.000,0,0,0,-
황재균,76313,현대,유격수,41,40,326,4,0,50,105,19,0.975,0,0,0,-
최희섭,77623,KIA,1루수,41,41,340 2/3,1,0,359,15,43,0.997,0,0,0,-
민병헌,76249,두산,중견수,41,27,220 1/3,0,0,63,5,1,1.000,0,0,0,-
최대성,74543,롯데,투수,41,0,57 1/3,1,1,2,8,2,0.909,0,0,0,-
임창용,95657,삼성,투수,40,21,119 1/3,0,1,4,30,4,1.000,0,0,0,-
강귀태,72312,현대,포수,40,19,205 1/3,0,0,141,13,3,1.000,4,28,9,24.3
김원섭,71207,KIA,우익수,40,29,251,1,0,63,3,0,0.985,0,0,0,-
신용운,72649,KIA,투수,40,9,99,0,1,5,25,1,1.000,0,0,0,-
차일목,73602,KIA,포수,40,9,149 1/3,2,0,100,4,0,0.981,1,12,4,25.0
김경태,98128,SK,투수,40,0,26,0,1,2,7,1,1.000,0,0,0,-
홍성흔,99222,두산,포수,39,35,287 1/3,2,0,198,14,1,0.991,7,33,8,19.5
정원,71636,KIA,투수,38,2,38,0,0,0,5,0,1.000,0,0,0,-
리오스,77503,롯데,3루수,38,35,312 1/3,1,0,26,88,10,0.991,0,0,0,-
조동찬,72466,삼성,3루수,37,31,277,3,0,21,84,4,0.972,0,0,0,-
윤성환,74454,삼성,투수,36,0,43 1/3,1,0,0,9,0,0.900,0,0,0,-
송산,75612,KIA,포수,36,11,116,1,0,84,8,0,0.989,0,11,2,15.4
조경환,98533,KIA,좌익수,36,26,229,1,0,42,1,1,0.977,0,0,0,-
최기문,96224,롯데,포수,36,3,104 2/3,0,0,83,2,1,1.000,0,6,0,0.0
유한준,74339,현대,중견수,35,20,204 1/3,0,0,60,1,0,1.000,0,0,0,-
김종국,96616,KIA,2루수,35,27,220 1/3,3,0,54,82,11,0.978,0,0,0,-
장성호,96610,KIA,좌익수,35,35,255 2/3,0,0,49,2,0,1.000,0,0,0,-
박재홍,96362,SK,중견수,35,26,189 1/3,0,0,58,1,0,1.000,0,0,0,-
김주찬,70410,롯데,중견수,35,27,238 1/3,1,0,68,4,1,0.986,0,0,0,-
최준석,71552,두산,1루수,34,22,162 2/3,0,0,152,18,15,1.000,0,0,0,-
조동화,71848,SK,중견수,34,21,174 2/3,0,0,34,0,0,1.000,0,0,0,-
배장호,76540,롯데,투수,34,0,47 2/3,0,1,2,11,0,1.000,0,0,0,-
최길성,70649,롯데,1루수,34,12,131 2/3,0,0,146,11,17,1.000,0,0,0,-
강봉규,70224,삼성,좌익수,33,9,120 2/3,0,0,24,1,0,1.000,0,0,0,-
권오준,99445,삼성,투수,33,0,34 1/3,1,0,1,3,0,0.800,0,0,0,-
최영필,97336,한화,투수,33,12,99 2/3,1,1,12,16,0,0.966,0,0,0,-
허준,75344,현대,포수,33,7,109 2/3,0,0,98,7,0,1.000,3,15,4,21.1
리오스,72659,두산,투수,33,33,234 2/3,8,1,24,29,6,0.869,0,0,0,-
이승학,77257,두산,투수,33,6,62 1/3,0,0,4,9,0,1.000,0,0,0,-
주형광,94528,롯데,투수,33,0,22 1/3,0,0,1,5,0,1.000,0,0,0,-
전병호,96411,삼성,투수,32,25,137 1/3,0,3,8,32,4,1.000,0,0,0,-
서한규,98504,현대,유격수,32,11,117,2,0,16,31,6,0.959,0,0,0,-
정재훈,76240,두산,투수,32,0,34 2/3,1,0,8,4,0,0.923,0,0,0,-
레이번,77860,SK,투수,32,32,184 2/3,3,0,11,27,1,0.927,0,0,0,-
로마노,77868,SK,투수,32,25,146 1/3,0,0,7,28,0,1.000,0,0,0,-
페레즈,73559,롯데,우익수,32,30,234 2/3,0,0,51,1,0,1.000,0,0,0,-
박경수,73113,LG,유격수,32,11,127,0,0,24,57,13,1.000,0,0,0,-
김종훈,94539,삼성,좌익수,31,0,70,0,0,9,0,0,1.000,0,0,0,-
양현종,77637,KIA,투수,31,6,49 2/3,1,0,0,4,0,0.800,0,0,0,-
장원준,74513,롯데,투수,31,27,155 1/3,3,0,12,21,2,0.917,0,0,0,-
브라운,76429,삼성,투수,30,30,162 1/3,0,0,7,22,2,1.000,0,0,0,-
임동규,73413,삼성,투수,30,7,68 1/3,0,0,2,7,0,1.000,0,0,0,-
류현진,76715,한화,투수,30,30,213,1,3,6,28,2,0.971,0,0,0,-
크루즈,77725,한화,우익수,30,29,224 2/3,0,0,49,3,1,1.000,0,0,0,-
김수경,98330,현대,투수,30,30,176 1/3,1,1,9,16,1,0.962,0,0,0,-
장원삼,76355,현대,투수,30,30,168,2,1,4,15,1,0.905,0,0,0,-
로드리게스,77649,KIA,투수,30,0,31 2/3,0,0,1,5,0,1.000,0,0,0,-
김명제,75255,두산,투수,30,22,118 2/3,3,0,2,18,2,0.870,0,0,0,-
손민한,97571,롯데,투수,30,30,194,1,1,11,52,0,0.984,0,0,0,-
김원섭,71207,KIA,중견수,29,21,189 2/3,1,0,51,4,0,0.982,0,0,0,-
노경은,73211,두산,투수,29,2,44 1/3,0,0,3,3,0,1.000,0,0,0,-
손인호,98538,LG,우익수,29,20,176 1/3,0,0,42,2,2,1.000,0,0,0,-
세드릭,77726,한화,투수,28,28,158 1/3,2,0,4,12,0,0.889,0,0,0,-
강병식,72325,현대,1루수,28,19,177 1/3,3,0,175,11,13,0.984,0,0,0,-
이택근,73342,현대,1루수,28,25,205 1/3,2,0,201,17,21,0.991,0,0,0,-
윤석민,75620,KIA,투수,28,26,162,0,0,9,43,3,1.000,0,0,0,-
김상현,71255,두산,투수,28,9,72,0,0,4,13,1,1.000,0,0,0,-
랜들,75230,두산,투수,28,28,164 1/3,1,0,9,18,4,0.964,0,0,0,-
안상준,95666,두산,유격수,28,14,158 2/3,2,0,24,57,9,0.976,0,0,0,-
이한진,76822,SK,투수,28,2,46 1/3,1,0,6,15,2,0.955,0,0,0,-
채병용,71845,SK,투수,28,23,146,1,2,12,27,2,0.975,0,0,0,-
김한수,94450,삼성,3루수,27,18,161 1/3,2,0,16,43,3,0.967,0,0,0,-
한상훈,73703,한화,유격수,27,10,128 1/3,2,0,18,49,3,0.971,0,0,0,-
이범석,75635,KIA,투수,27,2,42 2/3,0,0,4,7,0,1.000,0,0,0,-
이상화,74647,KIA,투수,27,5,48 1/3,0,0,1,4,0,1.000,0,0,0,-
박명환,96251,LG,투수,27,26,155 1/3,0,0,4,21,1,1.000,0,0,0,-
박석진,95459,LG,투수,27,0,31,1,0,3,9,2,0.923,0,0,0,-
이승호,99137,LG,투수,27,13,68 2/3,1,0,1,6,0,0.875,0,0,0,-
정민철,92704,한화,투수,26,26,155 1/3,2,0,12,23,0,0.946,0,0,0,-
전준호,94364,현대,투수,26,26,142,1,0,4,20,0,0.960,0,0,0,-
이영욱,73825,SK,투수,26,10,59 2/3,1,0,2,9,0,0.917,0,0,0,-
나승현,76529,롯데,투수,26,0,42 2/3,0,0,2,6,0,1.000,0,0,0,-
오태근,72169,LG,우익수,26,7,85 1/3,0,0,16,0,0,1.000,0,0,0,-
최원호,96345,LG,투수,26,19,107 1/3,2,0,3,28,1,0.939,0,0,0,-
김인철,90811,한화,좌익수,25,8,76 1/3,1,0,12,1,0,0.929,0,0,0,-
서튼,75333,KIA,좌익수,25,25,170,3,0,42,1,0,0.935,0,0,0,-
송승준,77591,롯데,투수,25,17,117,1,1,8,18,1,0.963,0,0,0,-
권오원,72454,삼성,투수,24,0,26,0,0,2,3,0,1.000,0,0,0,-
매존,77443,삼성,투수,24,23,125,1,1,5,21,0,0.963,0,0,0,-
박정환,70408,삼성,3루수,24,11,108 1/3,1,0,6,16,0,0.957,0,0,0,-
김수연,96777,한화,중견수,24,4,95,0,0,20,0,0,1.000,0,0,0,-
크루즈,77725,한화,중견수,24,24,175,2,0,37,0,0,0.949,0,0,0,-
차화준,75307,현대,유격수,24,8,79 2/3,1,0,18,28,2,0.979,0,0,0,-
송은범,73801,SK,투수,24,12,71 2/3,0,0,5,7,1,1.000,0,0,0,-
박현승,95518,롯데,1루수,24,14,137,0,0,148,8,14,1.000,0,0,0,-
최향남,90687,롯데,투수,24,24,121 2/3,1,0,7,22,3,0.967,0,0,0,-
박경수,73113,LG,3루수,24,16,123 2/3,3,0,12,32,6,0.936,0,0,0,-
박용근,77104,LG,3루수,24,3,53,1,0,2,13,1,0.938,0,0,0,-
봉중근,77147,LG,투수,24,22,111,1,5,7,41,0,0.980,0,0,0,-
김종훈,94539,삼성,우익수,23,3,76,0,0,12,0,0,1.000,0,0,0,-
차우찬,76455,삼성,투수,23,1,28,0,0,0,5,0,1.000,0,0,0,-
채태인,77463,삼성,1루수,23,20,162,3,0,183,3,14,0.984,0,0,0,-
권준헌,90315,한화,투수,23,0,27 1/3,1,0,0,5,0,0.833,0,0,0,-
정희상,75762,한화,우익수,23,14,108 1/3,0,0,18,1,1,1.000,0,0,0,-
김성태,70345,현대,투수,22,2,41 2/3,1,0,2,3,0,0.833,0,0,0,-
김연훈,77609,KIA,유격수,22,10,114,4,0,27,51,15,0.951,0,0,0,-
스코비,77658,KIA,투수,22,20,126 1/3,2,2,9,31,4,0.952,0,0,0,-
윤석민,74215,두산,3루수,22,3,60,0,0,7,12,1,1.000,0,0,0,-
경헌호,70121,LG,투수,22,0,22 2/3,0,0,4,2,1,1.000,0,0,0,-
김재현,98776,LG,투수,22,0,10 1/3,0,0,2,3,1,1.000,0,0,0,-
김태완,76746,한화,1루수,21,7,87,0,0,100,5,9,1.000,0,0,0,-
문동환,97575,한화,투수,21,11,84,1,0,3,13,1,0.941,0,0,0,-
마일영,70329,현대,투수,21,0,13 1/3,0,0,1,2,0,1.000,0,0,0,-
김덕윤,71440,두산,투수,21,0,20 1/3,0,0,0,3,0,1.000,0,0,0,-
채종국,98315,SK,2루수,21,11,117,3,0,33,36,7,0.958,0,0,0,-
손용석,76536,롯데,2루수,21,13,97,0,0,19,38,7,1.000,0,0,0,-
이승화,71565,롯데,우익수,21,18,151 1/3,0,0,39,2,0,1.000,0,0,0,-
박용근,77104,LG,2루수,21,0,33,0,0,9,12,4,1.000,0,0,0,-
최승환,70122,LG,포수,21,3,59 1/3,0,0,48,2,0,1.000,1,6,1,14.3
연경흠,76743,한화,좌익수,20,16,112 1/3,0,0,22,1,0,1.000,0,0,0,-
김영민,76350,현대,투수,20,2,34,0,0,0,5,0,1.000,0,0,0,-
이동학,70356,현대,투수,20,1,29 1/3,1,0,2,1,0,0.750,0,0,0,-
오재원,77248,두산,유격수,20,7,83 1/3,1,0,16,24,3,0.976,0,0,0,-
오재원,77248,두산,3루수,20,4,67 1/3,0,0,7,17,3,1.000,0,0,0,-
김광현,77829,SK,투수,20,13,77,0,0,3,10,1,1.000,0,0,0,-
강명구,73409,삼성,유격수,19,1,53 1/3,1,0,7,19,3,0.963,0,0,0,-
김건한,71851,KIA,투수,19,3,33,1,0,1,8,0,0.900,0,0,0,-
김주형,74605,KIA,1루수,19,16,140 2/3,0,0,172,8,22,1.000,0,0,0,-
문규현,72546,롯데,3루수,19,1,42 1/3,0,0,2,9,0,1.000,0,0,0,-
정의윤,75151,LG,중견수,19,8,79,1,0,28,0,0,0.966,0,0,0,-
윤근영,75730,한화,투수,18,0,7,1,0,0,1,0,0.500,0,0,0,-
송지만,96761,현대,중견수,18,17,124 1/3,0,0,37,3,1,1.000,0,0,0,-
차화준,75307,현대,2루수,18,6,70,1,0,17,22,5,0.975,0,0,0,-
황재균,76313,현대,3루수,18,2,44 2/3,1,0,5,8,0,0.929,0,0,0,-
오준형,77641,KIA,투수,18,8,41,0,0,2,5,0,1.000,0,0,0,-
김주찬,70410,롯데,1루수,18,7,90 1/3,1,0,91,4,11,0.990,0,0,0,-
이태호,72448,삼성,좌익수,17,0,32,0,0,6,0,0,1.000,0,0,0,-
정수성,97350,현대,중견수,17,6,77 1/3,0,0,15,0,0,1.000,0,0,0,-
이대진,93626,KIA,투수,17,16,76 2/3,1,1,3,23,2,0.963,0,0,0,-
이재주,92304,KIA,1루수,17,11,92 1/3,0,0,89,3,6,1.000,0,0,0,-
조정훈,75537,롯데,투수,17,2,23,0,0,2,3,0,1.000,0,0,0,-
최경환,70117,롯데,좌익수,17,11,92,1,0,16,1,0,0.944,0,0,0,-
최만호,97351,롯데,좌익수,17,2,52 1/3,0,0,6,1,0,1.000,0,0,0,-
황성용,76562,롯데,우익수,17,2,51,0,0,13,0,0,1.000,0,0,0,-
이태호,72448,삼성,우익수,16,3,42 2/3,0,0,7,0,0,1.000,0,0,0,-
오윤,70312,현대,좌익수,16,1,42,0,0,7,0,0,1.000,0,0,0,-
유한준,74339,현대,1루수,16,5,64 2/3,0,0,69,5,8,1.000,0,0,0,-
조중근,71835,현대,1루수,16,6,77,0,0,84,9,10,1.000,0,0,0,-
김연훈,77609,KIA,2루수,16,4,58,2,0,18,27,5,0.957,0,0,0,-
이현곤,72606,KIA,유격수,16,13,100 2/3,0,0,19,42,7,1.000,0,0,0,-
원용묵,76262,두산,투수,16,0,11 1/3,0,0,2,3,0,1.000,0,0,0,-
김태균,94415,SK,유격수,16,5,42 1/3,0,0,7,19,4,1.000,0,0,0,-
이성열,73136,LG,포수,16,0,24,2,0,13,0,0,0.867,0,1,0,0.0
하리칼라,75443,LG,투수,16,16,85 2/3,0,0,8,17,0,1.000,0,0,0,-
양준혁,93410,삼성,좌익수,15,14,109,0,0,25,0,0,1.000,0,0,0,-
이경필,97230,두산,투수,15,7,34 2/3,0,0,4,4,1,1.000,0,0,0,-
박남섭,71815,롯데,3루수,15,7,56 2/3,0,0,6,16,2,1.000,0,0,0,-
김종훈,94539,삼성,중견수,14,3,54,0,0,16,0,0,1.000,0,0,0,-
조경환,98533,KIA,우익수,14,8,41,0,0,15,1,1,1.000,0,0,0,-
진민호,76650,KIA,투수,14,5,36,0,0,2,4,0,1.000,0,0,0,-
한규식,99554,KIA,2루수,14,7,85 1/3,2,0,21,29,8,0.962,0,0,0,-
염종석,92508,롯데,투수,14,14,71,0,0,4,5,0,1.000,0,0,0,-
최만호,97351,롯데,중견수,14,9,77,0,0,21,0,0,1.000,0,0,0,-
발데스,77157,LG,1루수,14,1,34,1,0,41,1,2,0.977,0,0,0,-
옥스프링,77199,LG,투수,14,13,82 2/3,0,0,2,13,0,1.000,0,0,0,-
강명구,73409,삼성,3루수,13,1,30,1,0,2,8,0,0.909,0,0,0,-
김해님,97758,한화,투수,13,0,14,0,0,0,3,0,1.000,0,0,0,-
정민혁,77746,한화,투수,13,0,18 2/3,0,0,6,1,1,1.000,0,0,0,-
강정호,76325,현대,3루수,13,1,29,0,0,3,8,1,1.000,0,0,0,-
박정규,76638,KIA,투수,13,0,12,0,0,2,2,1,1.000,0,0,0,-
이호신,77648,KIA,좌익수,13,2,39,0,0,7,0,0,1.000,0,0,0,-
강동우,98420,두산,우익수,13,5,67,0,0,22,1,0,1.000,0,0,0,-
송현우,74160,LG,투수,13,0,22 1/3,0,0,1,1,0,1.000,0,0,0,-
오태근,72169,LG,좌익수,13,0,24 1/3,0,0,7,0,0,1.000,0,0,0,-
강명구,73409,삼성,좌익수,12,0,15,0,0,5,0,0,1.000,0,0,0,-
김대익,96503,삼성,1루수,12,5,47,0,0,54,2,5,1.000,0,0,0,-
김대익,96503,삼성,우익수,12,6,53,0,0,10,0,0,1.000,0,0,0,-
오상민,97815,삼성,투수,12,0,7 1/3,0,0,1,0,0,1.000,0,0,0,-
이도형,93225,한화,포수,12,8,60 1/3,1,0,44,5,0,0.980,0,12,2,14.3
조성민,75799,한화,투수,12,8,43,1,0,3,9,1,0.923,0,0,0,-
