선수명,ID,팀명,포지션,경기,선발경기,수비이닝,실책,견제사,자살,보살,병살,수비율,포일,도루허용,도루실패,도루저지율
테임즈,64914,NC,1루수,114,111,905,4,0,803,52,88,0.995,0,0,0,-
김강민,71837,SK,중견수,114,107,875 2/3,2,0,194,5,1,0.990,0,0,0,-
정훈,60523,롯데,2루수,114,108,851 1/3,11,0,201,246,64,0.976,0,0,0,-
이용규,74163,한화,중견수,113,113,979 1/3,3,0,294,6,5,0.990,0,0,0,-
서동욱,73606,KIA,2루수,113,108,816 2/3,6,0,223,240,57,0.987,0,0,0,-
고메즈,66805,SK,유격수,112,109,933,25,0,185,349,77,0.955,0,0,0,-
송광민,76753,한화,3루수,112,109,889,12,0,90,192,33,0.959,0,0,0,-
김주찬,70410,KIA,좌익수,112,108,879 2/3,3,0,205,3,1,0.986,0,0,0,-
김성현,76802,SK,2루수,111,107,886,9,0,218,323,88,0.984,0,0,0,-
김재환,78224,두산,좌익수,110,107,865 1/3,5,0,190,2,0,0.975,0,0,0,-
손시헌,73213,NC,유격수,110,103,863,13,0,209,291,80,0.975,0,0,0,-
손주인,72456,LG,2루수,110,97,791,6,0,199,270,61,0.987,0,0,0,-
하주석,62700,한화,유격수,109,104,886 1/3,19,0,176,267,65,0.959,0,0,0,-
문규현,72546,롯데,유격수,109,92,781 2/3,7,0,138,288,61,0.984,0,0,0,-
박경수,73113,KT,2루수,109,108,888,13,0,227,317,76,0.977,0,0,0,-
정수빈,79231,두산,중견수,107,56,624 2/3,2,0,175,2,0,0.989,0,0,0,-
고종욱,61353,넥센,좌익수,107,92,804,1,0,170,4,0,0.994,0,0,0,-
구자욱,62404,삼성,1루수,105,105,904,7,0,845,59,84,0.992,0,0,0,-
김상수,79402,삼성,유격수,105,102,867 1/3,15,0,163,281,69,0.967,0,0,0,-
정성훈,99606,LG,1루수,105,88,729 2/3,4,0,743,43,71,0.995,0,0,0,-
박기혁,70553,KT,유격수,105,88,726,11,0,137,262,53,0.973,0,0,0,-
양의지,76232,두산,포수,103,93,740,7,1,628,50,12,0.990,1,54,20,27.0
오재일,75334,두산,1루수,102,96,853,7,0,840,55,100,0.992,0,0,0,-
임병욱,64346,넥센,중견수,101,71,638 2/3,3,0,207,6,2,0.986,0,0,0,-
유강남,61102,LG,포수,100,76,658,5,1,479,51,4,0.991,3,39,24,38.1
정의윤,75151,SK,우익수,99,94,759,5,0,152,7,2,0.970,0,0,0,-
강한울,64610,KIA,유격수,97,84,688 2/3,11,0,144,242,55,0.972,0,0,0,-
강민호,74540,롯데,포수,95,93,763 1/3,4,3,629,72,10,0.994,7,61,32,34.4
채은성,79192,LG,우익수,95,79,665,1,0,146,5,0,0.993,0,0,0,-
김상호,62559,롯데,1루수,93,88,738,5,0,697,43,87,0.993,0,0,0,-
이홍구,63634,KIA,포수,92,64,532,5,0,428,33,4,0.989,0,56,10,15.2
심우준,64006,KT,유격수,92,51,510,12,0,98,171,44,0.957,0,0,0,-
민병헌,76249,두산,우익수,90,55,549 2/3,0,0,110,2,0,1.000,0,0,0,-
양성우,62797,한화,우익수,89,69,640,1,0,148,6,0,0.994,0,0,0,-
마르테,65005,KT,3루수,89,88,718 2/3,7,0,66,152,20,0.969,0,0,0,-
유한준,74339,KT,우익수,89,82,686 2/3,1,0,147,8,0,0.994,0,0,0,-
박한이,71432,삼성,우익수,88,80,638,0,0,132,4,0,1.000,0,0,0,-
김준완,63920,NC,중견수,88,31,399,0,0,95,0,0,1.000,0,0,0,-
용덕한,74223,NC,포수,87,23,310 2/3,1,1,293,19,4,0.997,0,13,8,38.1
이명기,76849,SK,좌익수,87,66,592 2/3,4,0,145,5,1,0.974,0,0,0,-
오정복,79453,KT,좌익수,87,70,589,3,0,116,4,2,0.976,0,0,0,-
이해창,60343,KT,포수,85,66,575 1/3,8,0,476,48,6,0.985,7,35,31,47.0
이흥련,63440,삼성,포수,82,39,381 1/3,5,2,291,28,5,0.985,3,35,9,20.5
박세혁,62244,두산,포수,80,46,469 1/3,2,0,335,28,6,0.995,1,24,14,36.8
김성욱,62934,NC,좌익수,80,30,357 1/3,0,0,66,4,0,1.000,0,0,0,-
이택근,73342,넥센,우익수,79,73,571 1/3,0,0,126,6,0,1.000,0,0,0,-
정주현,79150,LG,2루수,79,44,404 1/3,7,0,90,129,34,0.969,0,0,0,-
유민상,62265,KT,1루수,78,56,447,5,0,406,24,44,0.989,0,0,0,-
박정진,99737,한화,투수,77,1,84,1,0,3,11,0,0.933,0,0,0,-
김종민,79364,KT,포수,77,61,523 1/3,6,0,387,31,3,0.986,0,59,15,20.3
조동찬,72466,삼성,3루수,76,63,504 2/3,11,0,46,97,13,0.929,0,0,0,-
박건우,79215,두산,우익수,75,63,514 2/3,1,0,104,4,2,0.991,0,0,0,-
김민식,62864,SK,포수,75,33,359,7,0,263,23,2,0.976,2,26,15,36.6
이병규,76100,LG,좌익수,75,62,517 1/3,3,0,122,8,0,0.977,0,0,0,-
진해수,76650,LG,투수,75,0,54,0,0,1,6,0,1.000,0,0,0,-
백용환,78643,KIA,포수,74,48,425 1/3,6,1,297,35,5,0.982,3,39,17,30.4
조영훈,75441,NC,1루수,73,31,360 1/3,5,0,342,24,28,0.987,0,0,0,-
조인성,98144,한화,포수,73,24,333 2/3,4,0,257,26,2,0.986,1,32,13,28.9
로사리오,66740,한화,1루수,72,69,580,6,0,496,49,46,0.989,0,0,0,-
정상호,71842,LG,포수,72,39,367 2/3,3,2,274,27,4,0.990,2,26,10,27.8
백정현,77446,삼성,투수,70,4,68 2/3,0,0,1,8,0,1.000,0,0,0,-
민병헌,76249,두산,중견수,69,66,476 2/3,0,0,118,2,1,1.000,0,0,0,-
김진성,75867,NC,투수,69,0,84 1/3,2,0,4,10,1,0.875,0,0,0,-
채태인,77463,넥센,1루수,68,62,518 2/3,3,0,506,30,49,0.994,0,0,0,-
채병용,71845,SK,투수,68,0,83 2/3,2,0,4,11,1,0.882,0,0,0,-
김대우,61365,삼성,투수,67,0,66,0,0,4,9,0,1.000,0,0,0,-
김재현,64499,삼성,유격수,67,42,379 2/3,4,0,71,128,28,0.980,0,0,0,-
김상수,76430,넥센,투수,67,0,74,0,0,0,6,0,1.000,0,0,0,-
이보근,75342,넥센,투수,67,0,64 2/3,1,0,6,4,0,0.909,0,0,0,-
임정우,61891,LG,투수,67,0,70 2/3,1,0,2,4,1,0.857,0,0,0,-
홍성용,75149,KT,투수,67,0,46 1/3,3,1,3,7,0,0.769,0,0,0,-
이종욱,73339,NC,좌익수,66,57,434 1/3,1,0,86,10,0,0.990,0,0,0,-
권혁,72447,한화,투수,66,0,95 1/3,3,0,5,14,1,0.864,0,0,0,-
송창식,74731,한화,투수,66,1,97 2/3,2,0,5,10,1,0.882,0,0,0,-
심수창,74167,한화,투수,66,10,113 1/3,4,0,3,16,2,0.826,0,0,0,-
이정민,72551,롯데,투수,66,0,77,0,0,6,7,5,1.000,0,0,0,-
안익훈,65115,LG,중견수,66,2,175,2,0,45,2,1,0.959,0,0,0,-
이종욱,73339,NC,중견수,65,65,496 2/3,1,0,112,1,0,0.991,0,0,0,-
임창민,78352,NC,투수,65,0,70,0,0,0,10,0,1.000,0,0,0,-
심창민,61411,삼성,투수,62,0,72 2/3,0,1,1,4,0,1.000,0,0,0,-
김세현,76350,넥센,투수,62,0,62 1/3,0,0,2,5,0,1.000,0,0,0,-
박찬호,64646,KIA,유격수,62,6,165,7,0,34,53,8,0.926,0,0,0,-
윤길현,72862,롯데,투수,62,0,60,0,0,3,7,0,1.000,0,0,0,-
마정길,72749,넥센,투수,61,0,63 2/3,0,1,1,5,0,1.000,0,0,0,-
정우람,74857,한화,투수,61,0,81,1,0,7,16,2,0.958,0,0,0,-
박근홍,74630,삼성,투수,60,0,41,0,0,2,7,0,1.000,0,0,0,-
배영섭,79465,삼성,우익수,60,45,415 2/3,0,0,98,3,0,1.000,0,0,0,-
김용의,78217,LG,중견수,59,48,364 2/3,0,0,90,0,0,1.000,0,0,0,-
양석환,64153,LG,1루수,59,32,340,4,0,331,20,34,0.989,0,0,0,-
윤지웅,61329,LG,투수,59,0,44,1,0,5,6,1,0.917,0,0,0,-
심재민,64017,KT,투수,59,0,54 1/3,1,0,0,7,0,0.875,0,0,0,-
지석훈,73306,NC,2루수,58,28,336,3,0,58,107,27,0.982,0,0,0,-
김경언,71610,한화,우익수,58,52,384,1,0,81,4,1,0.988,0,0,0,-
김동한,61204,롯데,2루수,58,25,261,2,0,77,73,23,0.987,0,0,0,-
김준태,62558,롯데,포수,58,33,316 2/3,0,0,257,27,4,1.000,3,18,15,45.5
장민석,71347,한화,좌익수,57,26,266 2/3,2,0,43,1,0,0.957,0,0,0,-
박종윤,71562,롯데,1루수,57,45,407 1/3,3,0,403,43,31,0.993,0,0,0,-
아두치,65523,롯데,중견수,57,52,446 2/3,2,0,112,2,0,0.983,0,0,0,-
배병옥,64166,KT,중견수,57,11,162 2/3,2,0,38,2,0,0.952,0,0,0,-
이현승,76329,두산,투수,56,0,57 2/3,0,1,1,11,1,1.000,0,0,0,-
장필준,77927,삼성,투수,56,1,72,0,0,7,15,2,1.000,0,0,0,-
지석훈,73306,NC,유격수,56,36,323 1/3,6,0,53,114,18,0.965,0,0,0,-
김태균,71752,한화,1루수,56,55,471 2/3,4,0,406,33,50,0.991,0,0,0,-
김상현,70646,KT,1루수,56,53,435 2/3,9,0,418,35,56,0.981,0,0,0,-
박건우,79215,두산,좌익수,55,31,291 2/3,2,0,63,2,0,0.970,0,0,0,-
윤명준,62242,두산,투수,55,0,57,0,0,3,5,0,1.000,0,0,0,-
진야곱,78257,두산,투수,55,2,62,0,0,1,6,0,1.000,0,0,0,-
김재현,62332,넥센,포수,55,19,224 2/3,1,0,143,12,2,0.994,2,28,8,22.2
오주원,74359,넥센,투수,55,0,51,0,0,4,6,0,1.000,0,0,0,-
신종길,72559,KIA,우익수,55,49,370,0,0,72,0,0,1.000,0,0,0,-
원종현,76118,NC,투수,54,0,70 2/3,1,0,2,6,0,0.889,0,0,0,-
김광수,70142,KIA,투수,54,0,52 1/3,0,0,2,4,0,1.000,0,0,0,-
심동섭,60636,KIA,투수,54,0,38,0,0,1,4,0,1.000,0,0,0,-
최영필,97336,KIA,투수,54,3,57 1/3,0,1,0,6,0,1.000,0,0,0,-
김성욱,62934,NC,중견수,53,39,332 2/3,1,0,85,2,0,0.989,0,0,0,-
이성우,71184,KIA,포수,53,23,227,2,0,184,17,1,0.990,1,26,12,31.6
고영표,64001,KT,투수,53,0,56 1/3,0,0,4,8,0,1.000,0,0,0,-
최금강,62966,NC,투수,52,11,108,2,0,6,10,0,0.889,0,0,0,-
박재상,71857,SK,좌익수,52,35,291,2,0,62,1,0,0.969,0,0,0,-
홍성민,62655,롯데,투수,52,0,42 2/3,1,0,2,4,0,0.857,0,0,0,-
김재윤,65062,KT,투수,52,0,54 1/3,2,0,0,2,0,0.500,0,0,0,-
엄상백,65056,KT,투수,52,6,73 1/3,3,0,4,10,0,0.824,0,0,0,-
대니돈,66306,넥센,1루수,51,40,356 2/3,2,0,316,13,28,0.994,0,0,0,-
박희수,76858,SK,투수,51,0,54 2/3,1,0,6,11,0,0.944,0,0,0,-
최정민,62893,SK,2루수,51,24,260 2/3,5,0,68,83,21,0.968,0,0,0,-
김주형,74605,KIA,3루수,51,15,194 2/3,2,0,13,35,4,0.960,0,0,0,-
김지용,60181,LG,투수,51,0,63,0,1,1,8,0,1.000,0,0,0,-
대니돈,66306,넥센,우익수,50,49,389,1,0,98,5,0,0.990,0,0,0,-
홍건희,61643,KIA,투수,50,9,90 1/3,1,0,2,8,0,0.909,0,0,0,-
박정음,62353,넥센,중견수,49,40,315,1,0,90,1,0,0.989,0,0,0,-
박정배,75250,SK,투수,49,0,51 2/3,2,0,4,9,0,0.867,0,0,0,-
신승현,70839,LG,투수,49,0,45 1/3,0,0,3,4,0,1.000,0,0,0,-
이대형,73153,KT,좌익수,49,28,257 2/3,1,0,40,1,0,0.976,0,0,0,-
이성열,73136,한화,좌익수,48,31,253 1/3,2,0,53,4,1,0.966,0,0,0,-
장민재,79764,한화,투수,48,13,119 1/3,4,1,5,12,1,0.810,0,0,0,-
손승락,75321,롯데,투수,48,0,50 2/3,0,0,3,7,1,1.000,0,0,0,-
이천웅,61186,LG,우익수,48,25,253 2/3,2,0,43,1,0,0.957,0,0,0,-
에반스,66244,두산,1루수,47,45,367,2,0,351,20,38,0.995,0,0,0,-
유재신,76368,넥센,중견수,47,10,159 1/3,1,0,42,2,0,0.978,0,0,0,-
허도환,77243,한화,포수,47,29,230 2/3,1,0,154,23,4,0.994,1,16,11,40.7
이창재,65057,KT,투수,47,0,40 1/3,0,0,3,3,1,1.000,0,0,0,-
정재훈,73241,두산,투수,46,0,52 1/3,0,0,2,6,2,1.000,0,0,0,-
전유수,75340,SK,투수,46,0,54 1/3,1,0,3,5,0,0.889,0,0,0,-
노수광,63704,KIA,우익수,46,25,244,1,0,62,2,2,0.985,0,0,0,-
박준표,63638,KIA,투수,46,2,51 2/3,0,0,3,7,0,1.000,0,0,0,-
김유영,64596,롯데,투수,46,0,34 1/3,0,0,2,6,0,1.000,0,0,0,-
이동현,71118,LG,투수,46,0,43 1/3,0,2,0,5,0,1.000,0,0,0,-
이민호,62929,NC,투수,45,21,130 2/3,2,0,8,14,0,0.917,0,0,0,-
박정음,62353,넥센,우익수,45,16,174,1,0,41,0,0,0.976,0,0,0,-
이명우,72535,롯데,투수,45,2,33,0,0,3,13,1,1.000,0,0,0,-
임훈,74823,LG,중견수,45,34,288,0,0,85,1,0,1.000,0,0,0,-
김재현,76869,SK,좌익수,44,18,179,0,0,35,1,1,1.000,0,0,0,-
이호신,77648,KIA,우익수,44,5,126,0,0,29,1,0,1.000,0,0,0,-
신성현,64086,한화,3루수,43,28,256 1/3,5,0,20,36,6,0.918,0,0,0,-
김연훈,77609,KT,1루수,43,12,174,2,0,172,8,12,0.989,0,0,0,-
하준호,78517,KT,좌익수,43,19,201 2/3,2,0,57,3,1,0.968,0,0,0,-
임정호,63959,NC,투수,42,0,23 1/3,1,0,0,3,0,0.750,0,0,0,-
박시영,60559,롯데,투수,42,2,61 2/3,0,0,2,6,0,1.000,0,0,0,-
이현호,61214,두산,투수,41,1,47,0,0,4,5,1,1.000,0,0,0,-
권오준,99445,삼성,투수,41,0,46 1/3,1,0,1,7,0,0.889,0,0,0,-
조동화,71848,SK,우익수,41,16,155,1,0,29,2,1,0.969,0,0,0,-
최승준,76158,SK,1루수,41,25,237 2/3,2,0,240,19,30,0.992,0,0,0,-
윤규진,73750,한화,투수,41,16,100 1/3,1,0,6,14,2,0.952,0,0,0,-
김종호,77454,NC,좌익수,40,26,205,1,0,36,1,0,0.974,0,0,0,-
양성우,62797,한화,좌익수,40,33,255 1/3,1,0,67,1,0,0.986,0,0,0,-
장시환,77318,KT,투수,40,7,75 1/3,0,0,3,12,0,1.000,0,0,0,-
김성배,73226,두산,투수,39,0,37 1/3,0,0,3,2,0,1.000,0,0,0,-
구창모,65933,NC,투수,39,9,68 2/3,1,0,2,7,0,0.900,0,0,0,-
김준완,63920,NC,좌익수,39,26,235 2/3,1,0,40,2,0,0.977,0,0,0,-
김주한,66859,SK,투수,39,1,59 1/3,0,0,2,8,0,1.000,0,0,0,-
김주형,74605,KIA,1루수,39,19,178,0,0,152,9,18,1.000,0,0,0,-
박진형,63512,롯데,투수,39,14,92 2/3,1,0,2,18,0,0.952,0,0,0,-
김용의,78217,LG,1루수,39,23,188 2/3,0,0,194,14,18,1.000,0,0,0,-
발디리스,66452,삼성,3루수,38,38,287 1/3,5,0,20,61,5,0.942,0,0,0,-
지석훈,73306,NC,3루수,38,13,161,0,0,14,29,0,1.000,0,0,0,-
김재현,76869,SK,중견수,38,14,182,1,0,58,2,0,0.984,0,0,0,-
강경학,61700,한화,유격수,38,27,252 1/3,7,0,47,72,15,0.944,0,0,0,-
이승현,60146,LG,투수,38,0,41,0,0,2,5,0,1.000,0,0,0,-
조무근,65067,KT,투수,38,0,38 2/3,0,0,0,7,0,1.000,0,0,0,-
박해민,62415,삼성,1루수,37,25,230 2/3,0,0,170,23,18,1.000,0,0,0,-
모창민,78813,NC,3루수,37,20,201 2/3,3,0,11,45,8,0.949,0,0,0,-
장현식,63950,NC,투수,37,5,76 1/3,1,0,1,6,1,0.875,0,0,0,-
윤석민,74215,넥센,1루수,37,34,303 1/3,5,0,286,14,21,0.984,0,0,0,-
류지혁,62234,두산,유격수,36,11,155,1,0,23,70,9,0.989,0,0,0,-
김재현,64499,삼성,3루수,36,6,123 2/3,5,0,10,22,4,0.865,0,0,0,-
정대훈,78760,한화,투수,36,0,38 2/3,0,0,3,8,0,1.000,0,0,0,-
한승혁,61666,KIA,투수,36,0,33 1/3,1,0,2,2,0,0.800,0,0,0,-
이성민,63935,롯데,투수,36,6,68 2/3,2,1,5,11,3,0.889,0,0,0,-
김연훈,77609,KT,3루수,36,14,143 1/3,3,0,11,33,1,0.936,0,0,0,-
배우열,79191,KT,투수,36,0,40 1/3,0,0,1,5,1,1.000,0,0,0,-
전민수,78361,KT,우익수,36,25,247 1/3,0,0,53,6,2,1.000,0,0,0,-
김정혁,61463,삼성,3루수,35,24,212,0,0,22,38,5,1.000,0,0,0,-
신재웅,75138,SK,투수,35,0,18,1,0,2,1,0,0.750,0,0,0,-
김정훈,60339,넥센,투수,34,4,63 1/3,0,2,2,10,2,1.000,0,0,0,-
박재상,71857,SK,우익수,34,23,203 1/3,0,0,38,1,0,1.000,0,0,0,-
임창용,95657,KIA,투수,34,0,35,1,0,1,2,0,0.750,0,0,0,-
이우민,71565,롯데,중견수,34,24,195,0,0,47,4,1,1.000,0,0,0,-
김동호,79791,삼성,투수,33,0,33,0,0,2,5,2,1.000,0,0,0,-
소사,62698,LG,투수,33,33,199,0,0,8,27,2,1.000,0,0,0,-
윤요섭,78892,KT,포수,33,17,174 1/3,3,0,150,9,2,0.981,4,21,2,8.7
전민수,78361,KT,좌익수,33,24,200 1/3,0,0,47,4,0,1.000,0,0,0,-
류지혁,62234,두산,2루수,32,12,131,0,0,41,47,15,1.000,0,0,0,-
조수행,66209,두산,좌익수,32,0,61,0,0,14,1,0,1.000,0,0,0,-
최주환,76267,두산,2루수,32,19,146 1/3,2,0,38,41,14,0.975,0,0,0,-
이영욱,78467,삼성,우익수,32,0,59 1/3,0,0,12,1,0,1.000,0,0,0,-
박준영,66928,NC,투수,32,0,33 2/3,0,0,1,5,0,1.000,0,0,0,-
김택형,65343,넥센,투수,32,0,28 1/3,2,0,3,3,0,0.750,0,0,0,-
박민호,64893,SK,투수,32,0,36 2/3,0,0,2,8,1,1.000,0,0,0,-
김대륙,65513,롯데,유격수,32,13,132 1/3,1,0,30,48,10,0.987,0,0,0,-
이천웅,61186,LG,중견수,32,23,174 1/3,0,0,57,1,1,1.000,0,0,0,-
이형종,78135,LG,좌익수,32,16,161,0,0,38,0,0,1.000,0,0,0,-
채은성,79192,LG,좌익수,32,11,135 1/3,2,0,26,0,0,0.929,0,0,0,-
안지만,72463,삼성,투수,31,0,37 1/3,1,0,1,1,0,0.667,0,0,0,-
김지수,79300,넥센,2루수,31,5,92,0,0,14,26,4,1.000,0,0,0,-
켈리,65856,SK,투수,31,31,200 1/3,1,1,18,34,1,0.981,0,0,0,-
오선진,78756,한화,3루수,31,2,73,0,0,10,17,1,1.000,0,0,0,-
장민석,71347,한화,중견수,31,18,167,1,0,39,0,0,0.975,0,0,0,-
장운호,63700,한화,좌익수,31,12,124 2/3,0,0,26,2,0,1.000,0,0,0,-
김윤동,62648,KIA,투수,31,5,53,0,0,5,9,2,1.000,0,0,0,-
서동욱,73606,KIA,1루수,31,0,54,0,0,46,4,8,1.000,0,0,0,-
양현종,77637,KIA,투수,31,31,200 1/3,3,3,4,33,1,0.925,0,0,0,-
헥터,66643,KIA,투수,31,31,206 2/3,1,0,11,35,2,0.979,0,0,0,-
레일리,65546,롯데,투수,31,31,184 2/3,3,3,6,37,1,0.935,0,0,0,-
김연훈,77609,KT,2루수,31,9,120 1/3,3,0,29,35,13,0.955,0,0,0,-
피어밴드,65331,KT,투수,31,30,182,3,6,6,33,1,0.929,0,0,0,-
보우덴,66226,두산,투수,30,30,180,2,0,10,19,3,0.935,0,0,0,-
유희관,79229,두산,투수,30,29,185 2/3,2,1,4,36,2,0.952,0,0,0,-
이영욱,78467,삼성,좌익수,30,1,51 1/3,0,0,15,1,1,1.000,0,0,0,-
김지수,79300,넥센,3루수,30,4,73 1/3,0,0,7,12,2,1.000,0,0,0,-
박주현,65348,넥센,투수,30,23,119,3,0,5,12,1,0.850,0,0,0,-
신재영,62937,넥센,투수,30,30,168 2/3,0,0,7,19,0,1.000,0,0,0,-
송은범,73801,한화,투수,30,27,122,1,2,10,15,3,0.962,0,0,0,-
신성현,64086,한화,1루수,30,9,102,1,0,83,7,12,0.989,0,0,0,-
지크,66628,KIA,투수,30,29,152,3,0,6,10,1,0.842,0,0,0,-
린드블럼,65543,롯데,투수,30,30,177 1/3,1,1,15,18,1,0.971,0,0,0,-
이천웅,61186,LG,좌익수,30,23,183 1/3,0,0,36,1,0,1.000,0,0,0,-
임훈,74823,LG,우익수,30,6,96,0,0,24,0,0,1.000,0,0,0,-
국해성,79290,두산,우익수,29,24,174,1,0,46,4,1,0.980,0,0,0,-
배영섭,79465,삼성,중견수,29,26,212 1/3,0,0,68,1,1,1.000,0,0,0,-
이태양,60768,한화,투수,29,25,112 1/3,1,0,4,13,1,0.944,0,0,0,-
김주형,74605,KIA,유격수,29,26,197,7,0,40,65,13,0.938,0,0,0,-
한기주,76610,KIA,투수,29,5,56 1/3,0,0,3,7,1,1.000,0,0,0,-
류제국,63111,LG,투수,29,29,161 1/3,1,2,11,16,0,0.964,0,0,0,-
최경철,73824,LG,포수,29,11,125 1/3,2,1,105,9,1,0.983,1,4,5,55.6
하준호,78517,KT,우익수,29,10,119,0,0,29,1,1,1.000,0,0,0,-
니퍼트,61240,두산,투수,28,27,167 2/3,0,4,9,26,3,1.000,0,0,0,-
허준혁,79535,두산,투수,28,15,89 1/3,0,0,6,18,1,1.000,0,0,0,-
윤성환,74454,삼성,투수,28,28,180,1,0,10,20,2,0.968,0,0,0,-
박종훈,60841,SK,투수,28,28,140,1,3,14,28,1,0.977,0,0,0,-
노수광,63704,KIA,중견수,28,20,166,0,0,37,2,1,1.000,0,0,0,-
윤완주,62668,KIA,2루수,28,3,69 2/3,0,0,17,21,7,1.000,0,0,0,-
우규민,73117,LG,투수,28,24,132,2,2,6,18,1,0.923,0,0,0,-
최성훈,62146,LG,투수,28,0,22 2/3,2,0,0,3,0,0.600,0,0,0,-
밴와트,67845,KT,투수,28,27,134 2/3,1,1,4,23,1,0.964,0,0,0,-
정성곤,65058,KT,투수,28,9,66 1/3,2,0,2,14,0,0.889,0,0,0,-
주권,65060,KT,투수,28,26,134,0,0,8,15,2,1.000,0,0,0,-
장원준,74513,두산,투수,27,27,168,1,0,2,21,3,0.958,0,0,0,-
정인욱,79440,삼성,투수,27,23,111,0,0,6,6,0,1.000,0,0,0,-
최선호,64493,삼성,좌익수,27,0,40,0,0,9,0,0,1.000,0,0,0,-
스튜어트,65931,NC,투수,27,27,150,1,0,12,19,3,0.969,0,0,0,-
김광현,77829,SK,투수,27,21,137,2,0,5,34,1,0.951,0,0,0,-
김성현,76802,SK,유격수,27,22,199 2/3,7,0,25,74,15,0.934,0,0,0,-
고영우,63636,KIA,유격수,27,19,149 2/3,4,0,27,44,7,0.947,0,0,0,-
곽정철,75668,KIA,투수,27,0,27 1/3,0,0,1,1,0,1.000,0,0,0,-
박세웅,64021,롯데,투수,27,27,139,1,1,7,15,3,0.957,0,0,0,-
박용택,72133,LG,좌익수,27,24,180,0,0,45,1,0,1.000,0,0,0,-
임대한,66493,삼성,투수,26,0,28,0,0,4,4,0,1.000,0,0,0,-
장원삼,76355,삼성,투수,26,13,78 1/3,0,1,4,18,0,1.000,0,0,0,-
이재학,60263,NC,투수,26,24,127 2/3,2,0,3,17,2,0.909,0,0,0,-
최진행,74729,한화,좌익수,26,20,167,0,0,32,1,1,1.000,0,0,0,-
이여상,76435,롯데,2루수,26,5,84 2/3,1,0,24,25,4,0.980,0,0,0,-
문선재,79113,LG,중견수,26,17,149 1/3,0,0,45,1,0,1.000,0,0,0,-
문선재,79113,LG,좌익수,26,7,98 2/3,0,0,30,0,0,1.000,0,0,0,-
박재욱,64100,LG,포수,26,18,130 2/3,2,0,79,13,0,0.979,3,11,5,31.3
최동환,79140,LG,투수,26,0,34 2/3,1,0,1,3,0,0.800,0,0,0,-
고봉재,66201,두산,투수,25,0,23 1/3,0,0,0,4,0,1.000,0,0,0,-
김강률,77263,두산,투수,25,0,28,0,0,3,2,1,1.000,0,0,0,-
민성기,78366,NC,투수,25,0,28 1/3,0,0,1,4,0,1.000,0,0,0,-
서진용,61895,SK,투수,25,0,26 2/3,0,0,0,4,0,1.000,0,0,0,-
