선수명,ID,팀명,포지션,경기,선발경기,수비이닝,실책,견제사,자살,보살,병살,수비율,포일,도루허용,도루실패,도루저지율
박계현,61893,SK,2루수,74,60,508 1/3,7,0,110,144,29,0.973,0,0,0,-
이성우,71184,KIA,포수,74,38,354 1/3,2,1,300,32,2,0.994,3,35,15,30.0
서건창,78168,넥센,2루수,72,67,566,11,0,148,174,49,0.967,0,0,0,-
윤석민,74215,넥센,3루수,72,64,560 1/3,11,0,49,110,17,0.935,0,0,0,-
최진행,74729,한화,좌익수,72,67,545,1,0,130,4,0,0.993,0,0,0,-
최정,75847,SK,3루수,71,71,596,4,0,43,133,14,0.978,0,0,0,-
유한준,74339,넥센,중견수,70,61,530,0,0,122,4,0,1.000,0,0,0,-
조상우,63342,넥센,투수,70,0,93 1/3,2,1,2,10,1,0.857,0,0,0,-
윤길현,72862,SK,투수,70,0,62 2/3,1,0,1,4,0,0.833,0,0,0,-
이재원,76812,SK,포수,70,67,563 1/3,3,0,500,37,3,0.994,5,42,18,30.0
김민성,77564,넥센,3루수,69,62,547 2/3,4,0,57,111,11,0.977,0,0,0,-
정우람,74857,SK,투수,69,0,70,0,0,0,9,0,1.000,0,0,0,-
최재훈,78288,두산,포수,69,21,281 2/3,1,0,232,19,2,0.996,2,16,8,33.3
심동섭,60636,KIA,투수,69,0,57 1/3,0,2,1,7,0,1.000,0,0,0,-
박찬도,62409,삼성,좌익수,68,2,129 1/3,0,0,29,0,0,1.000,0,0,0,-
이흥련,63440,삼성,포수,68,28,274 2/3,1,1,277,16,1,0.997,1,20,5,20.0
함덕주,63248,두산,투수,68,0,61 2/3,0,0,2,9,0,1.000,0,0,0,-
김문호,76509,롯데,좌익수,68,59,464 1/3,3,0,89,4,1,0.969,0,0,0,-
김지수,79300,넥센,2루수,67,24,273 2/3,1,0,62,84,25,0.993,0,0,0,-
히메네스,65103,LG,3루수,67,65,566,6,0,50,134,19,0.968,0,0,0,-
홍성민,62655,롯데,투수,67,0,82,0,0,2,7,1,1.000,0,0,0,-
김상현,70646,KT,1루수,67,60,512 2/3,9,0,468,48,52,0.983,0,0,0,-
박근홍,74630,삼성,투수,66,0,48 2/3,1,0,1,7,0,0.889,0,0,0,-
안지만,72463,삼성,투수,66,0,78 1/3,0,3,4,15,4,1.000,0,0,0,-
고종욱,61353,넥센,좌익수,66,57,481 2/3,3,0,104,1,0,0.972,0,0,0,-
양석환,64153,LG,3루수,66,51,447 2/3,5,0,27,86,12,0.958,0,0,0,-
전유수,75340,SK,투수,66,0,77 2/3,0,1,2,9,1,1.000,0,0,0,-
모창민,78813,NC,3루수,65,36,343 1/3,5,0,23,79,10,0.953,0,0,0,-
이우민,71565,롯데,중견수,65,37,381,0,0,97,1,1,1.000,0,0,0,-
김사연,78753,KT,우익수,65,53,480 2/3,4,0,97,6,2,0.963,0,0,0,-
이민호,62929,NC,투수,64,6,96,2,0,1,8,0,0.818,0,0,0,-
오재일,75334,두산,1루수,64,50,449,3,0,445,27,56,0.994,0,0,0,-
송창식,74731,한화,투수,64,10,109,1,1,7,10,0,0.944,0,0,0,-
박용택,72133,LG,좌익수,62,59,473,1,0,78,1,0,0.988,0,0,0,-
오승택,60558,롯데,유격수,62,42,340 1/3,11,0,41,119,22,0.936,0,0,0,-
심창민,61411,삼성,투수,61,0,67 1/3,0,0,0,6,1,1.000,0,0,0,-
임창민,78352,NC,투수,61,0,64,2,0,3,8,0,0.846,0,0,0,-
신재웅,75138,SK,투수,61,0,50 1/3,1,1,3,6,0,0.900,0,0,0,-
오현택,79293,두산,투수,61,0,56,1,0,5,9,0,0.933,0,0,0,-
이성민,63935,롯데,투수,61,0,72 2/3,1,0,5,14,1,0.950,0,0,0,-
백용환,78643,KIA,포수,61,42,375 2/3,3,1,299,28,2,0.991,1,39,10,20.4
스나이더,64158,넥센,우익수,60,53,470 1/3,1,0,81,3,2,0.988,0,0,0,-
이동현,71118,LG,투수,60,0,59 1/3,1,2,1,14,0,0.938,0,0,0,-
윤명준,62242,두산,투수,60,0,68,0,1,3,9,1,1.000,0,0,0,-
박찬호,64646,KIA,유격수,60,46,375,6,0,66,120,28,0.969,0,0,0,-
최용규,78666,KIA,2루수,60,48,403 2/3,4,0,106,135,36,0.984,0,0,0,-
김경언,71610,한화,우익수,60,51,400 1/3,2,0,108,2,1,0.982,0,0,0,-
양석환,64153,LG,1루수,59,38,363,5,0,384,27,48,0.988,0,0,0,-
조동화,71848,SK,중견수,59,41,348 1/3,0,0,68,3,1,1.000,0,0,0,-
이명우,72535,롯데,투수,59,5,59,0,0,1,24,4,1.000,0,0,0,-
최영필,97336,KIA,투수,59,0,63,2,1,5,6,1,0.846,0,0,0,-
김재현,62332,넥센,포수,58,15,204 2/3,2,1,153,15,1,0.988,1,21,7,25.0
손승락,75321,넥센,투수,58,0,61 1/3,1,0,5,16,0,0.955,0,0,0,-
김진성,75867,NC,투수,58,0,66,0,0,2,7,0,1.000,0,0,0,-
이병규,76100,LG,좌익수,58,56,474,4,0,101,4,1,0.963,0,0,0,-
채은성,79192,LG,우익수,58,32,304 2/3,1,0,56,0,0,0.982,0,0,0,-
허도환,77243,한화,포수,58,25,249 1/3,3,0,205,21,2,0.987,3,40,9,18.4
배병옥,64166,KT,중견수,58,9,175 2/3,0,0,44,6,2,1.000,0,0,0,-
김영민,76350,넥센,투수,57,4,90 1/3,1,0,1,12,1,0.929,0,0,0,-
이성열,73136,한화,좌익수,57,38,322 1/3,2,0,70,3,0,0.973,0,0,0,-
조영훈,75441,NC,1루수,56,17,215 1/3,4,0,209,15,22,0.982,0,0,0,-
김원섭,71207,KIA,좌익수,56,30,271,0,0,64,2,0,1.000,0,0,0,-
송주호,60404,한화,좌익수,56,13,206 2/3,1,0,50,0,0,0.980,0,0,0,-
임창용,95657,삼성,투수,55,0,54,0,0,3,10,1,1.000,0,0,0,-
박헌도,79356,넥센,좌익수,54,37,340 2/3,0,0,58,0,0,1.000,0,0,0,-
임정우,61891,LG,투수,54,11,109,0,0,8,15,0,1.000,0,0,0,-
나지완,78629,KIA,좌익수,54,42,302 2/3,0,0,54,2,0,1.000,0,0,0,-
김기현,62919,한화,투수,54,0,41 1/3,0,0,1,3,0,1.000,0,0,0,-
임훈,74823,LG,중견수,53,43,328,2,0,79,3,2,0.976,0,0,0,-
문광은,60845,SK,투수,53,1,64 1/3,0,0,4,6,0,1.000,0,0,0,-
최주환,76267,두산,3루수,53,33,308,5,0,28,55,4,0.943,0,0,0,-
김대륙,65513,롯데,유격수,53,15,194 1/3,3,0,27,74,12,0.971,0,0,0,-
윤석민,75620,KIA,투수,51,0,70,0,1,2,9,1,1.000,0,0,0,-
정대훈,78760,한화,투수,51,0,36,0,0,3,7,2,1.000,0,0,0,-
스나이더,64158,넥센,좌익수,50,39,356 2/3,1,0,73,2,0,0.987,0,0,0,-
박재상,71857,SK,좌익수,50,17,204 2/3,0,0,51,1,0,1.000,0,0,0,-
강영식,70615,롯데,투수,50,0,38 2/3,0,1,0,6,0,1.000,0,0,0,-
김상현,70646,KT,좌익수,50,43,325 2/3,2,0,57,3,0,0.968,0,0,0,-
심재민,64017,KT,투수,50,1,56 1/3,1,0,4,8,0,0.923,0,0,0,-
이현호,61214,두산,투수,49,7,86,2,0,6,10,0,0.889,0,0,0,-
김민하,61554,롯데,중견수,49,31,302 1/3,1,0,63,2,0,0.985,0,0,0,-
한승혁,61666,KIA,투수,49,0,56,2,1,3,13,0,0.889,0,0,0,-
김회성,79705,한화,3루수,49,41,347 2/3,5,0,31,81,8,0.957,0,0,0,-
정범모,76720,한화,포수,49,32,260 1/3,5,1,201,18,2,0.978,3,37,7,15.9
하준호,78517,KT,우익수,48,33,302,1,0,59,5,1,0.985,0,0,0,-
김대우,61365,넥센,투수,47,1,71,0,0,6,5,0,1.000,0,0,0,-
봉중근,77147,LG,투수,47,2,49 1/3,1,1,1,7,2,0.889,0,0,0,-
노경은,73211,두산,투수,47,0,58 1/3,1,1,5,8,0,0.929,0,0,0,-
진야곱,78257,두산,투수,47,14,102 2/3,1,0,6,14,1,0.952,0,0,0,-
고영표,64001,KT,투수,46,0,57,1,0,2,7,0,0.900,0,0,0,-
장시환,77318,KT,투수,46,0,74 1/3,0,2,2,8,0,1.000,0,0,0,-
한현희,62363,넥센,투수,45,17,123 1/3,2,1,8,16,0,0.923,0,0,0,-
안익훈,65115,LG,중견수,45,10,178 1/3,1,0,47,0,0,0.979,0,0,0,-
김성배,73226,롯데,투수,45,0,39 2/3,0,0,2,5,0,1.000,0,0,0,-
김다원,78765,KIA,좌익수,44,20,204,1,0,38,0,0,0.974,0,0,0,-
김원섭,71207,KIA,중견수,44,36,257,0,0,79,1,0,1.000,0,0,0,-
오정복,79453,KT,좌익수,44,39,314 1/3,0,0,73,1,0,1.000,0,0,0,-
문선재,79113,LG,좌익수,43,15,190,2,0,43,2,0,0.957,0,0,0,-
박용택,72133,LG,중견수,43,41,336 2/3,1,0,56,2,0,0.983,0,0,0,-
조무근,65067,KT,투수,43,1,71 2/3,0,0,2,4,0,1.000,0,0,0,-
오승택,60558,롯데,1루수,42,19,202 2/3,5,0,213,13,22,0.978,0,0,0,-
김재윤,65062,KT,투수,42,0,44 2/3,1,0,2,2,1,0.800,0,0,0,-
홍성용,75149,KT,투수,42,0,40,0,0,3,6,0,1.000,0,0,0,-
노진혁,62931,NC,유격수,41,1,81,1,0,10,22,7,0.970,0,0,0,-
이현승,76329,두산,투수,41,0,46 2/3,1,0,2,7,1,0.900,0,0,0,-
김광수,70142,KIA,투수,41,1,43 2/3,1,0,5,4,1,0.900,0,0,0,-
김회성,79705,한화,1루수,41,20,198 1/3,2,0,185,13,22,0.990,0,0,0,-
송주호,60404,한화,우익수,40,13,163,2,0,40,1,1,0.953,0,0,0,-
윤규진,73750,한화,투수,40,0,50 2/3,0,1,1,7,0,1.000,0,0,0,-
최재원,63913,NC,중견수,39,8,108 2/3,0,0,24,1,0,1.000,0,0,0,-
문선재,79113,LG,중견수,39,30,220 1/3,1,0,37,4,1,0.976,0,0,0,-
진해수,76650,LG,투수,39,0,28 1/3,0,0,1,5,0,1.000,0,0,0,-
김승회,73248,롯데,투수,39,7,75,0,0,5,7,0,1.000,0,0,0,-
심수창,74167,롯데,투수,39,6,73 1/3,0,0,1,6,0,1.000,0,0,0,-
이대형,73153,KT,좌익수,39,8,136 1/3,0,0,23,0,0,1.000,0,0,0,-
김다원,78765,KIA,우익수,38,23,189 2/3,1,0,33,0,0,0.971,0,0,0,-
홍건희,61643,KIA,투수,38,7,82,0,0,5,5,1,1.000,0,0,0,-
정현석,78745,한화,우익수,38,28,249 1/3,1,0,50,4,1,0.982,0,0,0,-
댄블랙,65052,KT,1루수,38,38,279 1/3,4,0,264,10,33,0.986,0,0,0,-
이창재,65057,KT,투수,38,0,33,0,0,2,4,0,1.000,0,0,0,-
김택형,65343,넥센,투수,37,10,58,1,0,5,8,0,0.929,0,0,0,-
신승현,70839,LG,투수,37,0,35 2/3,0,0,0,5,2,1.000,0,0,0,-
박재상,71857,SK,우익수,37,19,183,1,0,30,2,0,0.970,0,0,0,-
박진만,96307,SK,3루수,37,10,157,2,0,12,27,1,0.951,0,0,0,-
조동화,71848,SK,우익수,37,15,159 2/3,1,0,32,2,1,0.971,0,0,0,-
이재우,71260,두산,투수,37,1,46,0,0,0,7,0,1.000,0,0,0,-
정진호,61208,두산,좌익수,37,17,199 2/3,0,0,33,1,0,1.000,0,0,0,-
박준표,63638,KIA,투수,37,2,46,0,0,7,6,0,1.000,0,0,0,-
김민성,77564,넥센,2루수,36,32,250,1,0,68,98,25,0.994,0,0,0,-
김민우,65764,한화,투수,36,8,70,1,0,1,10,0,0.917,0,0,0,-
김민혁,64004,KT,좌익수,36,25,171 2/3,2,0,41,1,0,0.955,0,0,0,-
최원재,60848,KT,투수,36,0,33,1,0,2,5,1,0.875,0,0,0,-
신용운,72649,삼성,투수,35,0,25 2/3,0,0,1,3,0,1.000,0,0,0,-
마정길,72749,넥센,투수,35,0,37 1/3,0,0,2,2,1,1.000,0,0,0,-
임훈,74823,LG,우익수,35,19,176 2/3,0,0,30,4,1,1.000,0,0,0,-
김현수,76290,두산,1루수,35,20,211 1/3,0,0,186,10,18,1.000,0,0,0,-
최주환,76267,두산,2루수,35,23,217 2/3,3,0,56,70,21,0.977,0,0,0,-
안영명,73738,한화,투수,35,27,125 1/3,1,0,8,27,1,0.972,0,0,0,-
김진곤,63088,KT,좌익수,35,5,96 2/3,1,0,18,0,0,0.947,0,0,0,-
문성현,60336,넥센,투수,34,13,91 2/3,0,0,8,6,0,1.000,0,0,0,-
이정민,72551,롯데,투수,34,0,44 2/3,2,0,5,5,1,0.833,0,0,0,-
신성현,64086,한화,3루수,34,16,163 1/3,2,0,14,42,2,0.966,0,0,0,-
하준호,78517,KT,좌익수,34,23,182,3,0,41,4,0,0.938,0,0,0,-
백상원,60456,삼성,2루수,33,16,156,4,0,18,44,7,0.939,0,0,0,-
서동욱,73606,넥센,2루수,33,16,163 1/3,2,0,41,56,14,0.980,0,0,0,-
박광열,64944,NC,포수,33,0,65 1/3,0,0,53,2,1,1.000,1,2,0,0.0
루카스,65137,LG,투수,33,30,171 2/3,4,2,7,38,3,0.918,0,0,0,-
박종훈,60841,SK,투수,33,23,118,3,0,16,9,0,0.893,0,0,0,-
채병용,71845,SK,투수,33,8,83,0,0,5,7,0,1.000,0,0,0,-
송은범,73801,한화,투수,33,14,70 1/3,0,0,6,8,0,1.000,0,0,0,-
진갑용,97202,삼성,포수,32,14,143,0,0,144,4,0,1.000,3,16,2,11.1
밴헤켄,62322,넥센,투수,32,32,196 2/3,3,1,11,23,0,0.919,0,0,0,-
소사,62698,LG,투수,32,30,194 1/3,3,0,5,25,0,0.909,0,0,0,-
정찬헌,78148,LG,투수,32,0,44,0,2,3,10,1,1.000,0,0,0,-
정의윤,75151,SK,우익수,32,27,217,0,0,36,3,2,1.000,0,0,0,-
김재환,78224,두산,1루수,32,31,252 1/3,2,0,237,16,26,0.992,0,0,0,-
로메로,65233,두산,1루수,32,31,245 1/3,4,0,234,13,14,0.984,0,0,0,-
린드블럼,65543,롯데,투수,32,32,210,0,2,11,30,2,1.000,0,0,0,-
김주찬,70410,KIA,좌익수,32,32,238,0,0,44,3,0,1.000,0,0,0,-
스틴슨,65658,KIA,투수,32,30,167,2,2,18,36,0,0.964,0,0,0,-
양현종,77637,KIA,투수,32,31,184 1/3,1,0,7,30,1,0.974,0,0,0,-
배영수,70425,한화,투수,32,21,101,2,1,6,14,0,0.909,0,0,0,-
이동걸,77452,한화,투수,32,0,44 1/3,0,0,2,7,0,1.000,0,0,0,-
문상철,64007,KT,3루수,32,12,95,1,0,6,22,3,0.966,0,0,0,-
백정현,77446,삼성,투수,31,1,28,0,0,1,3,0,1.000,0,0,0,-
차우찬,76455,삼성,투수,31,29,173,1,3,10,35,1,0.978,0,0,0,-
해커,63938,NC,투수,31,31,204,0,0,23,37,3,1.000,0,0,0,-
김선규,75852,LG,투수,31,0,31 2/3,0,0,2,5,0,1.000,0,0,0,-
김연훈,77609,SK,2루수,31,12,113,3,0,36,45,16,0.964,0,0,0,-
레일리,65546,롯데,투수,31,30,179 1/3,1,1,13,39,4,0.981,0,0,0,-
박세웅,64021,롯데,투수,31,21,114,3,1,3,17,0,0.870,0,0,0,-
옥스프링,77199,KT,투수,31,31,185,2,4,10,32,1,0.955,0,0,0,-
권오준,99445,삼성,투수,30,0,28,1,0,1,4,0,0.833,0,0,0,-
김재현,64499,삼성,3루수,30,1,64 2/3,0,0,6,8,0,1.000,0,0,0,-
윤성환,74454,삼성,투수,30,30,194,1,0,6,16,1,0.957,0,0,0,-
피어밴드,65331,넥센,투수,30,30,177 1/3,4,13,1,44,1,0.918,0,0,0,-
고효준,72523,SK,투수,30,2,51,2,0,1,4,0,0.714,0,0,0,-
김광현,77829,SK,투수,30,29,176 2/3,2,1,12,30,1,0.955,0,0,0,-
켈리,65856,SK,투수,30,29,181,1,0,14,41,3,0.982,0,0,0,-
유희관,79229,두산,투수,30,30,189 2/3,0,1,10,38,3,1.000,0,0,0,-
장원준,74513,두산,투수,30,30,169 2/3,0,0,6,31,2,1.000,0,0,0,-
박기남,74103,KIA,3루수,30,8,110 2/3,1,0,14,19,1,0.971,0,0,0,-
탈보트,62451,한화,투수,30,30,156 1/3,0,2,14,31,3,1.000,0,0,0,-
정대현,60264,KT,투수,30,26,118,1,1,2,19,0,0.955,0,0,0,-
김재현,64499,삼성,유격수,29,3,68 1/3,0,0,9,19,5,1.000,0,0,0,-
이재학,60263,NC,투수,29,23,125,3,0,10,12,1,0.880,0,0,0,-
이태양,61323,NC,투수,29,25,137 1/3,2,0,6,23,4,0.935,0,0,0,-
이혜천,98259,NC,투수,29,0,17 1/3,0,0,1,4,1,1.000,0,0,0,-
지석훈,73306,NC,2루수,29,10,125 2/3,4,0,29,48,14,0.951,0,0,0,-
박진만,96307,SK,유격수,29,16,146,0,0,21,39,10,1.000,0,0,0,-
허경민,79240,두산,유격수,29,16,156,3,0,28,54,12,0.965,0,0,0,-
김민혁,64004,KT,우익수,29,22,164,0,0,31,0,0,1.000,0,0,0,-
박찬도,62409,삼성,중견수,28,6,101,0,0,25,0,0,1.000,0,0,0,-
클로이드,65425,삼성,투수,28,28,159 2/3,3,1,5,21,3,0.897,0,0,0,-
김용의,78217,LG,우익수,28,15,145 2/3,0,0,27,1,0,1.000,0,0,0,-
박계현,61893,SK,3루수,28,21,173,3,0,11,44,6,0.948,0,0,0,-
김대우,78536,롯데,1루수,28,22,172,2,0,175,12,15,0.989,0,0,0,-
박준태,64657,KIA,중견수,28,11,102 2/3,1,0,24,0,0,0.960,0,0,0,-
엄상백,65056,KT,투수,28,22,100,0,1,5,12,2,1.000,0,0,0,-
오정복,79453,KT,우익수,28,23,186 2/3,2,0,37,0,0,0.949,0,0,0,-
이지찬,64013,KT,3루수,28,7,109,4,0,9,24,2,0.892,0,0,0,-
이영욱,78467,삼성,우익수,27,3,65,1,0,10,0,0,0.909,0,0,0,-
문선재,79113,LG,1루수,27,7,86 2/3,0,0,101,5,7,1.000,0,0,0,-
박재상,71857,SK,중견수,27,20,155 1/3,1,0,30,0,0,0.968,0,0,0,-
로메로,65233,두산,3루수,27,23,178 1/3,4,0,16,47,5,0.940,0,0,0,-
김문호,76509,롯데,우익수,27,21,174 1/3,0,0,35,1,0,1.000,0,0,0,-
김태영,71255,KIA,투수,27,0,26,0,0,0,2,0,1.000,0,0,0,-
유창식,61715,KIA,투수,27,12,54 2/3,0,0,0,10,0,1.000,0,0,0,-
임준혁,73632,KIA,투수,27,21,118 2/3,0,1,2,18,3,1.000,0,0,0,-
강경학,61700,한화,2루수,27,13,135 1/3,3,0,36,43,12,0.963,0,0,0,-
신성현,64086,한화,1루수,27,10,98 2/3,0,0,97,7,5,1.000,0,0,0,-
장원삼,76355,삼성,투수,26,25,136 2/3,1,0,2,14,0,0.941,0,0,0,-
문우람,61363,넥센,우익수,26,12,147,0,0,28,2,0,1.000,0,0,0,-
손민한,97571,NC,투수,26,19,105,0,0,3,15,2,1.000,0,0,0,-
김용의,78217,LG,중견수,26,16,148,1,0,37,1,0,0.974,0,0,0,-
이재영,72216,SK,투수,26,0,31,0,0,2,4,1,1.000,0,0,0,-
정진호,61208,두산,우익수,26,13,132 2/3,1,0,21,3,0,0.960,0,0,0,-
김원섭,71207,KIA,우익수,26,13,126,0,0,18,1,0,1.000,0,0,0,-
장운호,63700,한화,우익수,26,19,169 2/3,0,0,44,1,1,1.000,0,0,0,-
피가로,65444,삼성,투수,25,25,165,4,1,9,18,2,0.871,0,0,0,-
우규민,73117,LG,투수,25,25,152 2/3,1,4,9,30,3,0.975,0,0,0,-
유원상,76757,LG,투수,25,0,37,0,0,3,4,0,1.000,0,0,0,-
브라운,65823,SK,1루수,25,20,178 1/3,0,0,183,10,20,1.000,0,0,0,-
박건우,79215,두산,우익수,25,11,121 1/3,0,0,28,0,0,1.000,0,0,0,-
송승준,77591,롯데,투수,25,23,125,3,2,7,12,1,0.864,0,0,0,-
박준태,64657,KIA,우익수,25,3,72 2/3,0,0,21,0,0,1.000,0,0,0,-
노진혁,62931,NC,3루수,24,1,51,0,0,3,10,0,1.000,0,0,0,-
