선수명,ID,팀명,포지션,경기,선발경기,수비이닝,실책,견제사,자살,보살,병살,수비율,포일,도루허용,도루실패,도루저지율
박재홍,96362,SK,중견수,108,104,870 1/3,3,0,185,4,0,0.984,0,0,0,-
조동찬,72466,삼성,3루수,107,104,899,9,0,68,220,16,0.970,0,0,0,-
이용규,74163,KIA,우익수,107,78,744,0,0,199,7,2,1.000,0,0,0,-
홍성흔,99222,두산,포수,102,102,787 2/3,4,0,639,51,5,0.994,11,80,33,29.2
조원우,94836,한화,좌익수,101,94,688,1,0,125,7,3,0.992,0,0,0,-
유한준,74339,현대,우익수,101,55,553 2/3,0,0,123,3,1,1.000,0,0,0,-
이종욱,73339,두산,좌익수,99,74,678,5,0,139,6,2,0.967,0,0,0,-
신경현,98742,한화,포수,99,89,734 2/3,4,3,510,67,3,0.993,4,88,33,27.3
나주환,73209,두산,3루수,98,71,646 2/3,11,0,55,147,6,0.948,0,0,0,-
박종호,92906,삼성,2루수,97,84,629,15,0,144,197,35,0.958,0,0,0,-
이원석,75566,롯데,3루수,97,55,543 2/3,9,0,51,140,7,0.955,0,0,0,-
차화준,75307,현대,유격수,97,37,436,10,0,69,125,14,0.951,0,0,0,-
채종국,98315,현대,2루수,96,71,655 1/3,7,0,172,235,58,0.983,0,0,0,-
안경현,92207,두산,1루수,93,71,610,3,0,577,55,54,0.995,0,0,0,-
이종범,93607,KIA,중견수,93,88,772,1,0,166,7,0,0.994,0,0,0,-
김한수,94450,삼성,1루수,92,81,687 2/3,2,0,663,33,58,0.997,0,0,0,-
김태균,94415,SK,3루수,92,62,564 1/3,8,0,57,110,14,0.954,0,0,0,-
정근우,75808,SK,2루수,84,73,649 1/3,7,0,196,222,61,0.984,0,0,0,-
박현승,95518,롯데,2루수,84,77,565,6,0,142,199,45,0.983,0,0,0,-
정우람,74857,SK,투수,82,0,46 2/3,0,0,1,3,0,1.000,0,0,0,-
한상훈,73703,한화,2루수,81,24,368 2/3,3,0,104,120,28,0.987,0,0,0,-
서한규,98504,현대,유격수,81,73,533 1/3,12,0,95,185,53,0.959,0,0,0,-
심광호,96722,한화,포수,78,37,384 2/3,3,0,294,13,3,0.990,3,35,6,14.6
권용관,95158,LG,유격수,78,70,599 1/3,8,0,128,211,48,0.977,0,0,0,-
이택근,73342,현대,중견수,76,75,605,1,0,151,5,0,0.994,0,0,0,-
최정,75847,SK,1루수,75,60,547,2,0,550,33,62,0.997,0,0,0,-
김종훈,94539,삼성,좌익수,73,19,300 1/3,1,0,63,1,0,0.985,0,0,0,-
박경수,73113,LG,2루수,71,62,557,6,0,146,173,43,0.982,0,0,0,-
김대익,96503,삼성,좌익수,70,55,381 1/3,0,0,82,2,1,1.000,0,0,0,-
임재철,99507,두산,중견수,70,63,473,3,0,109,3,1,0.974,0,0,0,-
김수연,96777,한화,좌익수,70,4,186,0,0,30,2,0,1.000,0,0,0,-
이현승,76329,현대,투수,70,0,40 1/3,1,0,0,3,0,0.750,0,0,0,-
김종국,96616,KIA,2루수,69,55,505 1/3,3,0,140,186,48,0.991,0,0,0,-
권오준,99445,삼성,투수,67,0,80 1/3,1,0,3,12,1,0.938,0,0,0,-
마이로우,76512,롯데,좌익수,67,66,517 1/3,2,0,89,5,1,0.979,0,0,0,-
송지만,96761,현대,좌익수,67,21,249 2/3,0,0,44,2,0,1.000,0,0,0,-
송지만,96761,현대,우익수,67,62,475 2/3,3,0,108,2,2,0.973,0,0,0,-
전준호,91511,현대,좌익수,67,62,472 1/3,2,0,75,2,0,0.975,0,0,0,-
신명철,71504,롯데,2루수,66,38,389 2/3,4,0,106,146,29,0.984,0,0,0,-
이정식,74402,삼성,포수,65,17,236 2/3,0,0,196,13,0,1.000,1,22,7,24.1
정보명,73513,롯데,3루수,65,55,361 2/3,8,0,27,92,10,0.937,0,0,0,-
김재걸,95409,삼성,2루수,64,23,258 1/3,2,0,62,89,19,0.987,0,0,0,-
손인호,98538,롯데,우익수,64,45,404,1,0,92,0,0,0.989,0,0,0,-
신철인,70323,현대,투수,64,0,76 2/3,2,0,6,7,0,0.867,0,0,0,-
오승환,75421,삼성,투수,63,0,79 1/3,0,0,3,4,0,1.000,0,0,0,-
최경철,73824,SK,포수,63,26,243 1/3,3,2,169,19,4,0.984,2,24,13,35.1
클리어,75154,한화,2루수,63,62,466 2/3,9,0,109,134,29,0.964,0,0,0,-
가득염,92501,롯데,투수,63,0,27 1/3,0,0,1,6,0,1.000,0,0,0,-
윤석민,75620,KIA,투수,63,0,94 2/3,0,0,3,23,1,1.000,0,0,0,-
김강민,71837,SK,좌익수,62,33,306 2/3,1,0,70,4,0,0.987,0,0,0,-
우규민,73117,LG,투수,62,0,75 2/3,0,1,4,20,1,1.000,0,0,0,-
김승회,73248,두산,투수,61,1,81 2/3,1,0,3,11,0,0.933,0,0,0,-
박준수,70349,현대,투수,61,0,69 1/3,0,0,7,3,0,1.000,0,0,0,-
민병헌,76249,두산,중견수,59,7,154 2/3,1,0,31,1,1,0.970,0,0,0,-
정대현,71801,SK,투수,59,0,74 1/3,0,0,3,25,4,1.000,0,0,0,-
구대성,93715,한화,투수,59,0,69 1/3,0,1,1,11,1,1.000,0,0,0,-
정수성,97350,현대,중견수,59,15,211 2/3,0,0,47,1,0,1.000,0,0,0,-
손지환,97103,KIA,2루수,59,54,390,7,0,115,153,30,0.975,0,0,0,-
홍세완,70626,KIA,유격수,59,56,470,3,0,92,158,41,0.988,0,0,0,-
박재상,71857,SK,좌익수,57,42,388 1/3,2,0,78,5,0,0.976,0,0,0,-
김재현,98776,LG,투수,57,0,37 2/3,1,0,2,6,0,0.889,0,0,0,-
임재철,99507,두산,우익수,56,14,195 2/3,0,0,56,0,0,1.000,0,0,0,-
조영훈,75441,삼성,1루수,55,29,292 1/3,2,0,292,13,21,0.993,0,0,0,-
이영욱,73825,SK,투수,55,5,92 2/3,1,0,7,18,3,0.962,0,0,0,-
김민기,97111,LG,투수,55,0,63,1,1,2,12,1,0.933,0,0,0,-
김원섭,71207,KIA,좌익수,55,30,310 1/3,0,0,58,0,0,1.000,0,0,0,-
정경배,96441,SK,2루수,54,49,414 2/3,3,0,99,177,31,0.989,0,0,0,-
강봉규,70224,삼성,좌익수,53,26,233 1/3,1,0,57,1,0,0.983,0,0,0,-
용덕한,74223,두산,포수,53,16,237 1/3,2,1,179,17,1,0.990,5,15,9,37.5
정재훈,73241,두산,투수,53,0,54,0,0,5,8,1,1.000,0,0,0,-
최경환,70117,롯데,좌익수,53,30,276 2/3,0,0,55,4,2,1.000,0,0,0,-
황성용,76562,롯데,중견수,53,42,380 2/3,0,0,89,2,1,1.000,0,0,0,-
주형광,94528,롯데,투수,52,8,67 1/3,4,1,5,12,1,0.810,0,0,0,-
조웅천,90350,SK,투수,51,2,63 1/3,1,0,7,14,2,0.955,0,0,0,-
차명주,96570,한화,투수,51,0,22,0,0,3,3,0,1.000,0,0,0,-
나승현,76529,롯데,투수,51,0,54 1/3,0,0,3,6,0,1.000,0,0,0,-
정수근,95208,롯데,중견수,51,47,397 2/3,3,0,108,1,0,0.973,0,0,0,-
박기남,74103,LG,3루수,51,31,293 2/3,4,0,34,53,7,0.956,0,0,0,-
강귀태,72312,현대,포수,51,16,206 1/3,1,2,156,17,0,0.994,1,11,4,26.7
이원석,75566,롯데,유격수,50,27,272,4,0,44,96,17,0.972,0,0,0,-
이현곤,72606,KIA,3루수,50,42,391 1/3,5,0,40,101,12,0.966,0,0,0,-
오상민,97815,삼성,투수,49,0,33 1/3,0,0,1,5,2,1.000,0,0,0,-
김덕윤,71440,두산,투수,48,0,57 1/3,2,0,3,8,0,0.846,0,0,0,-
피커링,76836,SK,1루수,48,47,382 2/3,4,0,392,20,40,0.990,0,0,0,-
홍원기,96723,현대,2루수,48,45,323 2/3,2,0,70,89,17,0.988,0,0,0,-
정의윤,75151,LG,우익수,47,42,335 2/3,2,0,81,3,2,0.977,0,0,0,-
황두성,97423,현대,투수,47,0,72,2,0,3,6,0,0.818,0,0,0,-
이왕기,75539,롯데,투수,46,0,54 1/3,0,0,2,9,2,1.000,0,0,0,-
이상화,74647,KIA,투수,45,14,121,1,0,5,15,0,0.952,0,0,0,-
오태근,72169,LG,우익수,44,38,300 2/3,1,0,91,2,1,0.989,0,0,0,-
이종열,91015,LG,2루수,44,36,276,1,0,71,86,21,0.994,0,0,0,-
김경언,71610,KIA,좌익수,44,15,184,0,0,35,1,0,1.000,0,0,0,-
김종국,96616,KIA,유격수,44,34,327 1/3,4,0,65,116,24,0.978,0,0,0,-
전병두,73228,KIA,투수,44,15,100 1/3,1,0,6,12,2,0.947,0,0,0,-
한기주,76610,KIA,투수,44,17,140 2/3,1,0,9,23,1,0.970,0,0,0,-
전상렬,91465,두산,중견수,43,25,261,0,0,49,3,0,1.000,0,0,0,-
최준석,71552,두산,1루수,43,31,227 1/3,2,0,198,8,22,0.990,0,0,0,-
이대형,73153,LG,우익수,43,23,212,1,0,60,3,0,0.984,0,0,0,-
이종열,91015,LG,3루수,43,34,303 2/3,3,0,23,84,11,0.973,0,0,0,-
노장진,93728,롯데,투수,42,0,48 1/3,0,0,3,7,0,1.000,0,0,0,-
송신영,99314,현대,투수,42,9,96,1,0,3,26,2,0.967,0,0,0,-
김재걸,95409,삼성,유격수,41,11,167 2/3,1,0,26,53,10,0.988,0,0,0,-
김명제,75255,두산,투수,41,9,111,0,1,5,21,0,1.000,0,0,0,-
조동화,71848,SK,좌익수,41,31,269,2,0,63,1,0,0.970,0,0,0,-
이택근,73342,현대,좌익수,41,28,246 1/3,1,0,43,1,0,0.978,0,0,0,-
김종훈,94539,삼성,우익수,39,20,163 2/3,1,0,46,0,0,0.979,0,0,0,-
서브넥,76632,KIA,3루수,39,39,317,2,0,30,76,9,0.981,0,0,0,-
금민철,75258,두산,투수,38,9,58,2,0,3,12,0,0.882,0,0,0,-
박남섭,71815,롯데,2루수,38,4,89 2/3,1,0,27,39,9,0.985,0,0,0,-
박경수,73113,LG,유격수,38,37,315,3,0,51,107,24,0.981,0,0,0,-
최길성,70649,LG,3루수,38,36,295,6,0,31,71,5,0.944,0,0,0,-
김원섭,71207,KIA,중견수,38,14,167,0,0,44,0,0,1.000,0,0,0,-
권준헌,90315,한화,투수,37,0,42 1/3,0,0,1,9,0,1.000,0,0,0,-
이승화,71565,롯데,중견수,37,14,167,1,0,35,2,1,0.974,0,0,0,-
송지만,96761,현대,중견수,37,34,265,0,0,56,0,0,1.000,0,0,0,-
전상렬,91465,두산,좌익수,36,5,98 2/3,1,0,19,2,0,0.955,0,0,0,-
김해님,97758,한화,투수,36,5,55,0,0,3,10,1,1.000,0,0,0,-
마해영,95549,LG,1루수,36,34,285,6,0,292,16,34,0.981,0,0,0,-
강명구,73409,삼성,2루수,35,0,65,0,0,16,17,4,1.000,0,0,0,-
전병호,96411,삼성,투수,35,21,134,1,2,3,26,1,0.967,0,0,0,-
임동규,73413,삼성,투수,34,23,138,2,1,3,17,0,0.909,0,0,0,-
리오스,72659,두산,투수,34,33,233,5,2,18,54,4,0.935,0,0,0,-
경헌호,70121,LG,투수,34,3,52,0,1,1,8,2,1.000,0,0,0,-
장원진,92211,두산,좌익수,33,27,185 2/3,0,0,34,2,0,1.000,0,0,0,-
백재호,97709,한화,2루수,33,30,189 2/3,1,0,54,62,11,0.991,0,0,0,-
이정훈,97541,롯데,투수,33,0,43 1/3,0,0,3,11,0,1.000,0,0,0,-
정수근,95208,롯데,좌익수,33,27,235,1,0,53,1,1,0.982,0,0,0,-
민경수,74130,LG,투수,33,0,16 1/3,0,0,0,1,0,1.000,0,0,0,-
최만호,97351,LG,우익수,33,7,120,0,0,43,1,0,1.000,0,0,0,-
박정환,70408,삼성,2루수,32,19,165,2,0,40,60,8,0.980,0,0,0,-
배영수,70425,삼성,투수,32,25,157 1/3,3,0,10,34,3,0.936,0,0,0,-
이혜천,98259,두산,투수,32,22,142,4,0,4,27,1,0.886,0,0,0,-
김경태,98128,SK,투수,32,0,19 2/3,0,0,3,5,0,1.000,0,0,0,-
윤길현,72862,SK,투수,32,24,140 2/3,0,0,6,18,0,1.000,0,0,0,-
김수연,96777,한화,중견수,32,7,125 2/3,1,0,28,2,2,0.968,0,0,0,-
안영명,73738,한화,투수,32,7,76 2/3,1,0,2,13,0,0.938,0,0,0,-
카라이어,76199,LG,투수,32,3,52 2/3,1,0,2,7,0,0.900,0,0,0,-
박정태,74630,KIA,투수,32,3,40 2/3,1,0,2,6,1,0.889,0,0,0,-
조경환,98533,KIA,좌익수,32,25,203,0,0,36,1,1,1.000,0,0,0,-
한규식,99554,KIA,2루수,32,8,116 1/3,1,0,28,48,9,0.987,0,0,0,-
안경현,92207,두산,3루수,31,28,201 1/3,5,0,18,40,2,0.921,0,0,0,-
문동환,97575,한화,투수,31,29,189,3,1,21,31,3,0.945,0,0,0,-
연경흠,76743,한화,좌익수,31,17,152 1/3,0,0,33,0,0,1.000,0,0,0,-
안재만,97157,LG,유격수,31,15,134 2/3,3,0,20,53,10,0.961,0,0,0,-
심재학,95114,KIA,우익수,31,26,199 1/3,1,0,38,1,0,0.975,0,0,0,-
강영식,70615,삼성,투수,30,0,31,1,0,2,6,0,0.889,0,0,0,-
랜들,75230,두산,투수,30,30,195 1/3,1,3,21,38,1,0.983,0,0,0,-
류현진,76715,한화,투수,30,28,201 2/3,1,1,5,33,1,0.974,0,0,0,-
최영필,97336,한화,투수,30,0,38 1/3,0,0,2,4,0,1.000,0,0,0,-
박남섭,71815,롯데,3루수,30,2,75 1/3,0,0,7,20,0,1.000,0,0,0,-
전준호,94364,현대,투수,30,23,143 1/3,1,0,3,29,1,0.970,0,0,0,-
박재홍,96362,SK,우익수,29,19,182,1,0,34,0,0,0.971,0,0,0,-
이정민,72551,롯데,투수,29,0,39,0,1,2,8,1,1.000,0,0,0,-
장원준,74513,롯데,투수,29,28,179 2/3,3,1,8,38,2,0.939,0,0,0,-
심수창,74167,LG,투수,29,24,135 2/3,1,0,10,21,1,0.969,0,0,0,-
정재복,73166,LG,투수,29,23,142 2/3,0,3,7,25,0,1.000,0,0,0,-
장원삼,76355,현대,투수,29,29,183 1/3,0,0,9,32,4,1.000,0,0,0,-
그레이싱어,75659,KIA,투수,29,29,187 1/3,0,4,16,27,1,1.000,0,0,0,-
스캇,76633,KIA,3루수,29,29,243,5,0,12,63,5,0.938,0,0,0,-
이용규,74163,KIA,좌익수,29,23,180,1,0,25,0,0,0.962,0,0,0,-
이현곤,72606,KIA,유격수,29,29,234,2,0,45,80,18,0.984,0,0,0,-
장문석,97126,KIA,투수,29,8,53 2/3,1,0,2,3,0,0.833,0,0,0,-
정원,71636,KIA,투수,29,0,38 1/3,0,0,5,3,0,1.000,0,0,0,-
박명환,96251,두산,투수,28,19,122 1/3,3,0,6,20,1,0.897,0,0,0,-
정원석,70240,두산,1루수,28,7,111,1,0,108,5,6,0.991,0,0,0,-
김형철,73827,SK,3루수,28,11,104 1/3,2,0,12,15,2,0.931,0,0,0,-
위재영,95318,SK,투수,28,0,36 1/3,1,0,0,9,0,0.900,0,0,0,-
조중근,71835,SK,1루수,28,13,128 1/3,2,0,155,8,14,0.988,0,0,0,-
카브레라,74828,SK,투수,28,0,27 2/3,0,2,1,4,0,1.000,0,0,0,-
박병호,75125,LG,1루수,28,21,172 1/3,0,0,176,10,15,1.000,0,0,0,-
최승환,70122,LG,포수,28,13,130 2/3,1,0,72,8,2,0.988,0,16,5,23.8
손지환,97103,KIA,좌익수,28,28,207,2,0,53,2,0,0.965,0,0,0,-
브라운,76429,삼성,투수,27,26,154 1/3,2,0,7,17,1,0.923,0,0,0,-
이종욱,73339,두산,중견수,27,24,186 2/3,1,0,35,0,0,0.972,0,0,0,-
장원진,92211,두산,1루수,27,13,146 1/3,2,0,146,7,18,0.987,0,0,0,-
채병용,71845,SK,투수,27,25,152 2/3,3,1,10,23,1,0.917,0,0,0,-
이승재,76553,롯데,포수,27,0,71 2/3,1,0,51,2,0,0.981,0,8,2,20.0
이승화,71565,롯데,우익수,27,11,127,0,0,29,3,2,1.000,0,0,0,-
최길성,70649,LG,1루수,27,22,193 2/3,2,0,209,18,22,0.991,0,0,0,-
지석훈,73306,현대,유격수,27,10,98 2/3,4,0,14,31,7,0.918,0,0,0,-
캘러웨이,75324,현대,투수,27,27,166 1/3,1,0,7,29,1,0.973,0,0,0,-
이용규,74163,KIA,중견수,27,22,153 1/3,0,0,44,1,0,1.000,0,0,0,-
박석진,95459,삼성,투수,26,0,22 1/3,0,0,2,2,0,1.000,0,0,0,-
채형직,74453,삼성,투수,25,1,30 2/3,0,0,2,3,0,1.000,0,0,0,-
송은범,73801,SK,투수,25,9,61 1/3,0,0,4,16,0,1.000,0,0,0,-
송진우,89770,한화,투수,25,25,146 2/3,3,0,9,30,1,0.929,0,0,0,-
연경흠,76743,한화,우익수,25,20,146 1/3,3,0,34,2,1,0.923,0,0,0,-
정민철,92704,한화,투수,25,24,130 2/3,0,0,6,20,1,1.000,0,0,0,-
박정준,73543,롯데,중견수,25,23,162 1/3,0,0,44,1,0,1.000,0,0,0,-
손민한,97571,롯데,투수,25,24,161,1,2,16,40,2,0.982,0,0,0,-
염종석,92508,롯데,투수,25,25,128 1/3,2,1,11,26,1,0.949,0,0,0,-
안재만,97157,LG,1루수,25,13,116 2/3,0,0,116,9,11,1.000,0,0,0,-
진필중,95235,LG,투수,25,3,43 1/3,0,1,1,11,0,1.000,0,0,0,-
정홍준,76418,삼성,투수,24,7,52 1/3,1,0,3,5,1,0.889,0,0,0,-
김원형,91848,SK,투수,24,23,141,2,1,6,33,1,0.951,0,0,0,-
신승현,70839,SK,투수,24,21,107 1/3,3,0,5,25,3,0.909,0,0,0,-
최정,75847,SK,3루수,24,12,109 2/3,6,0,8,22,4,0.833,0,0,0,-
김인철,90811,한화,우익수,24,14,77 2/3,1,0,16,0,0,0.941,0,0,0,-
노승욱,93357,롯데,투수,24,0,17 2/3,0,0,3,3,0,1.000,0,0,0,-
박기남,74103,LG,2루수,24,10,107,2,0,30,38,6,0.971,0,0,0,-
최동수,94132,LG,1루수,24,14,126 2/3,3,0,134,6,14,0.979,0,0,0,-
서한규,98504,현대,2루수,24,9,92,0,0,14,35,1,1.000,0,0,0,-
손승락,75321,현대,투수,24,17,95,3,1,6,16,2,0.880,0,0,0,-
하리칼라,75443,삼성,투수,23,23,135 1/3,0,0,6,26,2,1.000,0,0,0,-
시오타니,76810,SK,3루수,23,23,196,4,0,17,44,2,0.938,0,0,0,-
정근우,75808,SK,중견수,23,13,129 1/3,0,0,20,1,0,1.000,0,0,0,-
박정준,73543,롯데,우익수,23,3,62 2/3,0,0,10,0,0,1.000,0,0,0,-
이상목,90853,롯데,투수,23,23,138 2/3,0,0,8,21,0,1.000,0,0,0,-
최대성,74543,롯데,투수,23,2,30,0,0,4,4,0,1.000,0,0,0,-
황성용,76562,롯데,우익수,23,18,157 2/3,1,0,34,4,1,0.974,0,0,0,-
김정민,93112,LG,포수,23,5,61,1,0,44,4,1,0.980,0,5,4,44.4
서용빈,94162,LG,1루수,23,18,136,1,0,128,11,12,0.993,0,0,0,-
강병식,72325,현대,1루수,23,4,71 2/3,0,0,71,5,6,1.000,0,0,0,-
김민범,93367,현대,투수,23,0,8 1/3,0,0,1,1,0,1.000,0,0,0,-
이동현,74620,KIA,투수,23,9,48 2/3,0,0,1,7,0,1.000,0,0,0,-
정근우,75808,SK,좌익수,22,19,150 1/3,1,0,38,4,0,0.977,0,0,0,-
서민욱,75763,한화,투수,22,0,29 2/3,0,0,1,5,0,1.000,0,0,0,-
한상훈,73703,한화,유격수,22,7,87 1/3,1,0,16,42,6,0.983,0,0,0,-
신재웅,75138,LG,투수,22,5,52 2/3,2,1,2,3,1,0.714,0,0,0,-
이보근,75342,현대,투수,22,0,37 1/3,1,0,1,3,0,0.800,0,0,0,-
강명구,73409,삼성,좌익수,21,0,35,1,0,5,0,0,0.833,0,0,0,-
김재걸,95409,삼성,3루수,21,7,94 2/3,1,0,10,20,1,0.968,0,0,0,-
김효남,76454,삼성,투수,21,0,20 2/3,0,0,3,5,0,1.000,0,0,0,-
김성배,73226,두산,투수,21,0,19 2/3,0,0,1,3,0,1.000,0,0,0,-
윤석민,74215,두산,3루수,21,10,97 2/3,2,0,3,20,1,0.920,0,0,0,-
조영민,74726,SK,투수,21,0,20,1,0,0,2,0,0.667,0,0,0,-
송창식,74731,한화,투수,21,0,17,0,0,0,1,0,1.000,0,0,0,-
양훈,75750,한화,투수,21,5,41 1/3,0,0,1,4,1,1.000,0,0,0,-
최경환,70117,롯데,우익수,21,17,120 1/3,1,0,33,2,0,0.972,0,0,0,-
이승호,99137,LG,투수,21,16,103,0,0,3,14,0,1.000,0,0,0,-
강병식,72325,현대,좌익수,21,8,72 2/3,0,0,16,0,0,1.000,0,0,0,-
김민철,71609,KIA,2루수,21,6,79 2/3,1,0,21,33,8,0.982,0,0,0,-
차일목,73602,KIA,포수,21,8,90,0,0,50,4,1,1.000,1,10,2,16.7
서동환,75261,두산,투수,20,3,23 2/3,0,0,2,2,0,1.000,0,0,0,-
안경현,92207,두산,2루수,20,20,152 1/3,1,0,40,44,10,0.988,0,0,0,-
박현승,95518,롯데,3루수,20,9,90,3,0,5,11,0,0.842,0,0,0,-
존갈,76525,롯데,우익수,20,17,132,1,0,27,2,0,0.967,0,0,0,-
김민철,71609,KIA,유격수,20,3,53,2,0,11,19,4,0.938,0,0,0,-
김진우,72641,KIA,투수,20,19,117 1/3,0,0,2,23,1,1.000,0,0,0,-
김수화,74529,롯데,투수,19,10,56,0,0,6,12,0,1.000,0,0,0,-
송산,75612,KIA,포수,19,3,59,1,0,44,7,0,0.981,1,7,4,36.4
조태수,73657,KIA,투수,19,0,30 2/3,1,0,1,8,2,0.900,0,0,0,-
김강민,71837,SK,중견수,18,2,38 2/3,1,0,2,0,0,0.667,0,0,0,-
조동화,71848,SK,중견수,18,7,83 2/3,0,0,23,0,0,1.000,0,0,0,-
백승룡,75705,한화,2루수,18,6,73 2/3,0,0,14,28,4,1.000,0,0,0,-
김승관,95468,롯데,1루수,18,5,83 2/3,0,0,89,11,9,1.000,0,0,0,-
박지철,94545,롯데,투수,18,6,48 1/3,0,1,2,8,0,1.000,0,0,0,-
이승화,71565,롯데,좌익수,18,0,35 1/3,0,0,5,0,0,1.000,0,0,0,-
이성열,73136,LG,포수,18,7,76 1/3,0,0,50,6,1,1.000,1,3,4,57.1
신용운,72649,KIA,투수,18,0,38 1/3,0,0,2,6,1,1.000,0,0,0,-
김한수,94450,삼성,3루수,17,15,115 2/3,2,0,12,26,1,0.950,0,0,0,-
조영훈,75441,삼성,좌익수,17,13,85 1/3,0,0,21,0,0,1.000,0,0,0,-
원용묵,76262,두산,투수,17,0,8 2/3,0,0,1,2,0,1.000,0,0,0,-
김태균,94415,SK,유격수,17,10,87,0,0,22,36,11,1.000,0,0,0,-
이재원,76812,SK,포수,17,6,74 1/3,0,0,42,0,0,1.000,0,6,0,0.0
클리어,75154,한화,우익수,17,17,75,0,0,10,0,0,1.000,0,0,0,-
박병호,75125,LG,3루수,17,16,120,3,0,8,29,1,0.925,0,0,0,-
오태근,72169,LG,중견수,17,7,87,0,0,28,1,0,1.000,0,0,0,-
김수경,98330,현대,투수,17,17,85 2/3,0,2,5,17,1,1.000,0,0,0,-
강봉규,70224,삼성,우익수,16,2,32 1/3,0,0,9,0,0,1.000,0,0,0,-
김진수,98540,두산,포수,16,2,47 2/3,0,0,38,2,0,1.000,1,7,1,12.5
정원석,70240,두산,2루수,16,10,86,1,0,24,28,2,0.981,0,0,0,-
김동건,71806,SK,3루수,16,9,77,1,0,2,15,3,0.944,0,0,0,-
김백만,71708,한화,투수,16,1,25,1,0,3,2,0,0.833,0,0,0,-
강상수,94526,LG,투수,16,0,14 2/3,0,0,1,2,0,1.000,0,0,0,-
김우석,72108,LG,유격수,16,3,47 1/3,2,0,8,10,5,0.900,0,0,0,-
류택현,94228,LG,투수,16,0,8 2/3,0,0,1,0,0,1.000,0,0,0,-
안재만,97157,LG,3루수,16,8,75,1,0,8,18,5,0.963,0,0,0,-
최길성,70649,LG,우익수,16,11,84,0,0,27,2,2,1.000,0,0,0,-
김민철,71609,KIA,3루수,16,5,67,0,0,5,12,3,1.000,0,0,0,-
스캇,76633,KIA,우익수,16,16,110,0,0,22,0,0,1.000,0,0,0,-
양준혁,93410,삼성,우익수,15,15,109 2/3,0,0,27,0,0,1.000,0,0,0,-
나주환,73209,두산,유격수,15,1,37,2,0,5,9,1,0.875,0,0,0,-
최원호,96345,LG,투수,15,14,84,0,0,10,12,2,1.000,0,0,0,-
강병식,72325,현대,우익수,15,5,60 1/3,2,0,19,3,1,0.917,0,0,0,-
차정민,75663,KIA,투수,15,0,17,0,0,0,2,1,1.000,0,0,0,-
한규식,99554,KIA,3루수,15,2,46 2/3,2,0,5,13,0,0.900,0,0,0,-
고효준,72523,SK,투수,14,3,23,2,0,0,2,0,0.500,0,0,0,-
정경배,96441,SK,3루수,14,9,68 2/3,2,0,13,15,3,0.933,0,0,0,-
박연수,98130,롯데,좌익수,14,9,61 1/3,0,0,21,0,0,1.000,0,0,0,-
