선수명,ID,팀명,포지션,경기,선발경기,수비이닝,실책,견제사,자살,보살,병살,수비율,포일,도루허용,도루실패,도루저지율
나주환,73209,SK,유격수,97,84,736,13,0,111,229,59,0.963,0,0,0,-
김원섭,71207,KIA,좌익수,96,56,562,3,0,100,0,0,0.971,0,0,0,-
진갑용,97202,삼성,포수,96,86,640 1/3,4,1,507,54,6,0.993,5,72,27,27.3
전준우,78513,롯데,중견수,95,86,702,1,0,173,7,1,0.994,0,0,0,-
이종범,93607,KIA,우익수,94,65,600 2/3,2,0,138,1,1,0.986,0,0,0,-
박재상,71857,SK,좌익수,94,86,755,1,0,133,3,0,0.993,0,0,0,-
김상수,79402,삼성,유격수,94,80,737 2/3,7,0,133,240,43,0.982,0,0,0,-
고영민,72214,두산,2루수,92,76,647 2/3,7,0,154,176,35,0.979,0,0,0,-
이원석,75566,두산,3루수,91,75,670,7,0,41,161,11,0.967,0,0,0,-
강귀태,72312,넥센,포수,91,78,622 1/3,6,3,461,55,7,0.989,6,91,29,24.2
채태인,77463,삼성,1루수,89,88,713,3,0,698,33,60,0.996,0,0,0,-
김일경,97300,넥센,2루수,89,55,520 2/3,5,0,117,182,44,0.984,0,0,0,-
김민우,72303,넥센,3루수,87,77,685 1/3,4,0,58,151,13,0.981,0,0,0,-
클락,78725,넥센,좌익수,86,80,674 1/3,6,0,137,6,2,0.960,0,0,0,-
최형우,72443,삼성,좌익수,84,82,658,2,0,140,4,0,0.986,0,0,0,-
이병규,76100,LG,좌익수,83,66,604 2/3,1,0,125,7,1,0.992,0,0,0,-
이병규,97109,LG,우익수,83,75,634 1/3,0,0,153,9,1,1.000,0,0,0,-
조동찬,72466,삼성,3루수,81,68,610 2/3,7,0,58,130,19,0.964,0,0,0,-
유한준,74339,넥센,우익수,80,67,585 2/3,0,0,145,10,2,1.000,0,0,0,-
이희근,78739,한화,포수,80,44,390,2,0,253,21,4,0.993,2,53,16,23.2
황재균,76313,롯데,3루수,79,69,603,6,0,58,139,10,0.970,0,0,0,-
박경수,73113,LG,2루수,77,69,605,4,0,190,239,66,0.991,0,0,0,-
추승우,72139,한화,중견수,77,46,419 1/3,0,0,92,1,0,1.000,0,0,0,-
이상열,96720,LG,투수,76,0,59 2/3,0,0,6,10,0,1.000,0,0,0,-
송광민,76753,한화,3루수,76,71,602,8,0,49,135,12,0.958,0,0,0,-
정우람,74857,SK,투수,75,0,102,0,1,2,15,0,1.000,0,0,0,-
임재철,99507,두산,우익수,74,21,326 1/3,2,0,82,1,0,0.976,0,0,0,-
고창성,78248,두산,투수,73,0,83,0,0,8,13,0,1.000,0,0,0,-
송지만,96761,넥센,우익수,73,58,513,3,0,120,5,1,0.977,0,0,0,-
허준,75344,넥센,포수,72,10,186 1/3,1,1,170,12,1,0.995,1,26,7,21.2
정현석,78745,한화,우익수,72,35,318,3,0,65,6,2,0.959,0,0,0,-
장성호,96610,한화,1루수,71,69,567 2/3,5,0,584,42,56,0.992,0,0,0,-
박병호,75125,LG,1루수,70,40,390 2/3,0,0,398,31,48,1.000,0,0,0,-
이승화,71565,롯데,중견수,69,7,198 1/3,1,0,44,2,0,0.979,0,0,0,-
오재영,74359,넥센,투수,69,0,45 1/3,3,1,4,8,2,0.800,0,0,0,-
박정권,74846,SK,우익수,68,45,338,0,0,79,2,0,1.000,0,0,0,-
김광수,70142,LG,투수,68,0,77,0,0,2,10,0,1.000,0,0,0,-
손영민,76639,KIA,투수,67,0,70,0,0,2,25,4,1.000,0,0,0,-
차일목,73602,KIA,포수,67,45,408 1/3,3,0,281,30,4,0.990,2,47,13,21.7
안지만,72463,삼성,투수,67,0,92,0,4,6,20,1,1.000,0,0,0,-
이동현,71118,LG,투수,67,0,73 2/3,1,0,6,13,1,0.950,0,0,0,-
강동우,98420,한화,우익수,67,46,398 2/3,0,0,82,1,0,1.000,0,0,0,-
박기남,74103,KIA,3루수,66,36,352 1/3,5,0,22,82,8,0.954,0,0,0,-
이승호,70820,SK,투수,65,5,89 2/3,0,0,4,10,0,1.000,0,0,0,-
송신영,99314,넥센,투수,65,0,77,0,1,4,14,0,1.000,0,0,0,-
오상민,97815,LG,투수,65,0,47,2,0,3,9,0,0.857,0,0,0,-
정재훈,73241,두산,투수,63,0,78 2/3,1,1,2,8,0,0.909,0,0,0,-
강영식,70615,롯데,투수,63,0,52 2/3,1,0,6,7,2,0.929,0,0,0,-
문규현,72546,롯데,유격수,62,44,430,10,0,80,167,34,0.961,0,0,0,-
오재원,77248,두산,1루수,61,18,256,4,0,266,17,24,0.986,0,0,0,-
정현욱,96462,삼성,투수,61,0,70 1/3,0,0,2,10,1,1.000,0,0,0,-
권혁,72447,삼성,투수,60,0,73 2/3,0,0,5,8,1,1.000,0,0,0,-
임훈,74823,SK,우익수,59,26,301 1/3,1,0,66,2,0,0.986,0,0,0,-
김주찬,70410,롯데,좌익수,59,31,326 2/3,1,0,48,5,1,0.981,0,0,0,-
오재원,77248,두산,2루수,58,49,408 1/3,7,0,91,152,30,0.972,0,0,0,-
마정길,72749,넥센,투수,58,0,57 2/3,2,3,1,9,0,0.833,0,0,0,-
김건한,71851,KIA,투수,57,2,77 1/3,0,0,5,16,2,1.000,0,0,0,-
장성우,78548,롯데,포수,57,17,243 1/3,5,1,182,29,3,0.977,3,24,12,33.3
허준혁,79535,롯데,투수,57,0,41,0,0,4,7,1,1.000,0,0,0,-
유한준,74339,넥센,좌익수,56,47,387 1/3,2,0,62,3,1,0.970,0,0,0,-
박정진,99737,한화,투수,56,0,80,0,0,3,11,1,1.000,0,0,0,-
김주찬,70410,롯데,1루수,55,48,368 1/3,3,0,418,35,32,0.993,0,0,0,-
이현곤,72606,KIA,유격수,54,38,363,4,0,71,126,28,0.980,0,0,0,-
박석민,74465,삼성,3루수,54,52,395,6,0,29,90,6,0.952,0,0,0,-
이현곤,72606,KIA,3루수,53,41,370,4,0,26,69,6,0.960,0,0,0,-
조동화,71848,SK,우익수,53,17,251 1/3,0,0,43,1,0,1.000,0,0,0,-
현재윤,72427,삼성,포수,53,19,251 2/3,1,0,227,17,5,0.996,1,25,13,34.2
김민우,72303,넥센,2루수,53,41,328 2/3,3,0,84,140,40,0.987,0,0,0,-
손승락,75321,넥센,투수,53,0,63 2/3,1,0,3,16,1,0.950,0,0,0,-
유선정,76322,넥센,포수,53,45,364,3,1,252,24,3,0.989,2,42,16,27.6
이진영,99810,LG,우익수,53,38,356 2/3,0,0,71,3,0,1.000,0,0,0,-
김사율,99563,롯데,투수,52,0,57 2/3,1,0,1,6,1,0.875,0,0,0,-
이보근,75342,넥센,투수,52,0,75,1,1,6,12,0,0.947,0,0,0,-
강동우,98420,한화,중견수,52,39,306 2/3,1,0,71,0,0,0.986,0,0,0,-
고효준,72523,SK,투수,51,10,106 2/3,1,0,3,11,1,0.933,0,0,0,-
배장호,76540,롯데,투수,51,0,54 2/3,0,0,4,11,3,1.000,0,0,0,-
조동화,71848,SK,좌익수,50,28,284 2/3,0,0,54,1,0,1.000,0,0,0,-
이진영,99810,LG,1루수,50,45,366 1/3,5,0,403,31,48,0.989,0,0,0,-
김상현,70646,KIA,3루수,49,46,366,6,0,36,84,6,0.952,0,0,0,-
정대현,71801,SK,투수,49,0,46 1/3,0,0,1,6,1,1.000,0,0,0,-
나지완,78629,KIA,좌익수,48,37,300 2/3,0,0,45,0,0,1.000,0,0,0,-
박기혁,70553,롯데,유격수,48,47,383 2/3,10,0,74,147,32,0.957,0,0,0,-
이정식,74402,삼성,포수,48,20,234 1/3,5,0,191,18,4,0.977,0,24,11,31.4
김기표,76119,LG,투수,48,0,43 1/3,0,0,2,8,0,1.000,0,0,0,-
김태군,78122,LG,포수,48,11,153 2/3,1,0,126,6,2,0.992,0,15,4,21.1
곽정철,75668,KIA,투수,47,1,58,1,0,6,8,2,0.933,0,0,0,-
안영명,73738,KIA,투수,47,3,69 1/3,0,1,4,13,1,1.000,0,0,0,-
유동훈,99639,KIA,투수,47,0,47,1,0,3,16,0,0.950,0,0,0,-
이용찬,77211,두산,투수,47,0,41 2/3,0,0,1,4,0,1.000,0,0,0,-
임경완,98521,롯데,투수,47,0,43 2/3,2,0,2,8,4,0.833,0,0,0,-
마일영,70329,한화,투수,47,0,44,0,0,5,5,0,1.000,0,0,0,-
오선진,78756,한화,유격수,47,9,156 1/3,0,0,26,55,13,1.000,0,0,0,-
박재홍,96362,SK,우익수,46,37,262 1/3,1,0,51,4,2,0.982,0,0,0,-
이현승,76329,두산,투수,46,11,77 2/3,0,1,4,18,0,1.000,0,0,0,-
오정복,79453,삼성,좌익수,46,23,243,1,0,56,2,0,0.983,0,0,0,-
오카모토,60156,LG,투수,46,0,48,0,0,0,3,0,1.000,0,0,0,-
김경언,71610,한화,중견수,46,38,318 1/3,1,0,86,3,0,0.989,0,0,0,-
양훈,75750,한화,투수,46,0,46,0,0,4,8,1,1.000,0,0,0,-
윤규진,73750,한화,투수,46,0,58,0,1,2,8,1,1.000,0,0,0,-
강봉규,70224,삼성,좌익수,45,28,268 2/3,1,0,56,3,2,0.983,0,0,0,-
송은범,73801,SK,투수,44,18,125,2,0,12,20,1,0.941,0,0,0,-
조영훈,75441,삼성,1루수,44,25,273,0,0,261,9,21,1.000,0,0,0,-
이정훈,97541,롯데,투수,43,0,46,0,0,4,7,0,1.000,0,0,0,-
백정현,77446,삼성,투수,43,0,37 1/3,1,1,2,13,0,0.938,0,0,0,-
김민성,77564,넥센,유격수,43,26,262 2/3,2,0,51,100,20,0.987,0,0,0,-
오선진,78756,한화,2루수,43,18,201,0,0,52,57,12,1.000,0,0,0,-
박경태,76653,KIA,투수,42,0,34 1/3,2,0,1,6,0,0.778,0,0,0,-
김연훈,77609,SK,유격수,42,26,235,2,0,29,75,17,0.981,0,0,0,-
김주찬,70410,롯데,중견수,42,38,285 2/3,1,0,54,2,0,0.982,0,0,0,-
권오준,99445,삼성,투수,42,0,32 2/3,0,1,1,7,0,1.000,0,0,0,-
박준수,70349,넥센,투수,42,0,42 1/3,0,0,1,14,1,1.000,0,0,0,-
허유강,79746,한화,투수,42,0,45,0,0,2,7,0,1.000,0,0,0,-
용덕한,74223,두산,포수,41,4,129 2/3,1,0,105,9,0,0.991,1,13,5,27.8
박진만,96307,삼성,유격수,41,38,305,11,0,52,121,29,0.940,0,0,0,-
데폴라,60729,한화,투수,41,17,132 1/3,1,0,13,24,1,0.974,0,0,0,-
오선진,78756,한화,3루수,41,26,223 1/3,2,0,25,50,5,0.974,0,0,0,-
김태완,74158,LG,2루수,40,24,229 2/3,1,0,61,79,19,0.993,0,0,0,-
김원섭,71207,KIA,우익수,39,29,225 2/3,0,0,51,0,0,1.000,0,0,0,-
최승환,70122,두산,포수,39,9,125,1,0,94,5,0,0.990,0,6,1,14.3
장영석,79334,넥센,1루수,38,22,200,1,0,195,16,22,0.995,0,0,0,-
이택근,73342,LG,1루수,38,31,269 2/3,5,0,271,22,26,0.983,0,0,0,-
차우찬,76455,삼성,투수,37,16,126 1/3,0,1,2,11,0,1.000,0,0,0,-
권용관,95158,SK,2루수,36,28,243 2/3,1,0,91,89,35,0.994,0,0,0,-
최윤석,60805,SK,유격수,36,19,183,0,0,26,69,18,1.000,0,0,0,-
임태훈,77251,두산,투수,36,20,130 2/3,2,5,7,26,1,0.943,0,0,0,-
김일엽,78543,롯데,투수,36,0,44 1/3,1,0,4,5,0,0.900,0,0,0,-
최동수,94132,SK,1루수,35,21,203 2/3,1,0,201,16,19,0.995,0,0,0,-
엄정욱,70855,SK,투수,34,6,66,0,1,3,6,0,1.000,0,0,0,-
김재호,74206,두산,2루수,34,3,97 2/3,1,0,22,27,8,0.980,0,0,0,-
김동주,98218,두산,3루수,33,32,256,4,0,17,45,3,0.939,0,0,0,-
김태완,74158,LG,3루수,33,16,152,2,0,10,29,6,0.951,0,0,0,-
이병규,97109,LG,좌익수,33,23,212 1/3,0,0,37,5,3,1.000,0,0,0,-
신종길,72559,KIA,우익수,32,23,182 1/3,0,0,39,2,0,1.000,0,0,0,-
이우선,79442,삼성,투수,32,8,68 1/3,1,0,5,12,0,0.944,0,0,0,-
문성현,60336,넥센,투수,32,6,69,0,0,4,6,2,1.000,0,0,0,-
박성훈,75464,넥센,투수,32,0,34,1,0,2,7,0,0.900,0,0,0,-
조태수,73657,KIA,투수,31,0,44 2/3,0,0,2,6,0,1.000,0,0,0,-
김광현,77829,SK,투수,31,30,193 2/3,3,1,6,26,2,0.914,0,0,0,-
배영수,70425,삼성,투수,31,21,119 2/3,0,0,3,21,2,1.000,0,0,0,-
전현태,75706,한화,2루수,31,11,106 1/3,2,0,29,38,9,0.971,0,0,0,-
양현종,77637,KIA,투수,30,30,169 1/3,0,2,2,31,0,1.000,0,0,0,-
카도쿠라,79854,SK,투수,30,27,153 2/3,1,0,8,23,0,0.969,0,0,0,-
홍상삼,78247,두산,투수,30,14,96 2/3,1,0,10,11,1,0.955,0,0,0,-
고원준,79349,넥센,투수,30,22,131,1,1,6,15,0,0.955,0,0,0,-
김민성,77564,넥센,2루수,30,21,174 1/3,0,0,36,61,6,1.000,0,0,0,-
전현태,75706,한화,1루수,30,13,140,2,0,140,12,13,0.987,0,0,0,-
권용관,95158,SK,유격수,29,16,151 2/3,2,0,42,47,15,0.978,0,0,0,-
오재원,77248,두산,3루수,29,19,170 1/3,3,0,15,43,4,0.951,0,0,0,-
왈론드,75155,두산,투수,29,21,131,4,0,4,25,4,0.879,0,0,0,-
강봉규,70224,삼성,우익수,29,22,178 2/3,1,0,37,2,1,0.975,0,0,0,-
오정복,79453,삼성,중견수,29,22,136 1/3,0,0,32,1,1,1.000,0,0,0,-
장원삼,76355,삼성,투수,29,28,151,0,0,2,24,1,1.000,0,0,0,-
번사이드,60329,넥센,투수,29,29,139 1/3,0,3,5,23,1,1.000,0,0,0,-
유원상,76757,한화,투수,29,27,142 1/3,0,2,13,32,3,1.000,0,0,0,-
전현태,75706,한화,3루수,29,14,147 2/3,4,0,10,39,1,0.925,0,0,0,-
김다원,78765,KIA,우익수,28,7,105 1/3,1,0,23,0,0,0.958,0,0,0,-
이호준,94629,SK,1루수,28,20,125,3,0,120,8,8,0.977,0,0,0,-
조동화,71848,SK,중견수,28,16,172 1/3,0,0,32,0,0,1.000,0,0,0,-
김선우,78232,두산,투수,28,28,154 2/3,2,3,9,33,4,0.955,0,0,0,-
정수빈,79231,두산,중견수,28,10,145,0,0,38,3,0,1.000,0,0,0,-
윤성환,74454,삼성,투수,28,14,80 2/3,0,1,3,12,0,1.000,0,0,0,-
정인욱,79440,삼성,투수,28,6,61,0,0,1,2,0,1.000,0,0,0,-
김선규,75852,LG,투수,28,0,30,0,0,1,9,0,1.000,0,0,0,-
봉중근,77147,LG,투수,28,28,178 1/3,0,3,5,40,4,1.000,0,0,0,-
로페즈,79644,KIA,투수,27,26,165 1/3,2,0,15,25,1,0.952,0,0,0,-
전병두,73228,SK,투수,27,7,67 2/3,0,0,2,10,2,1.000,0,0,0,-
정상호,71842,SK,포수,27,11,114,4,0,106,14,1,0.968,1,20,7,25.9
민병헌,76249,두산,좌익수,27,6,91,0,0,20,0,0,1.000,0,0,0,-
히메네스,60240,두산,투수,27,26,153,5,0,15,30,1,0.900,0,0,0,-
사도스키,60594,롯데,투수,27,26,169,2,0,16,36,0,0.963,0,0,0,-
송승준,77591,롯데,투수,27,27,168,1,3,17,28,0,0.978,0,0,0,-
권도영,73363,넥센,2루수,27,16,149,0,0,35,46,12,1.000,0,0,0,-
김재호,74206,두산,3루수,26,6,76 1/3,0,0,3,21,0,1.000,0,0,0,-
장원준,74513,롯데,투수,26,26,144 1/3,1,1,6,35,1,0.976,0,0,0,-
임익준,77464,삼성,3루수,26,4,98,0,0,2,19,1,1.000,0,0,0,-
김태완,76746,한화,1루수,26,22,191 2/3,2,0,194,10,18,0.990,0,0,0,-
추승우,72139,한화,우익수,26,16,144 2/3,2,0,29,1,0,0.938,0,0,0,-
이종환,60667,KIA,좌익수,25,17,139,0,0,19,0,0,1.000,0,0,0,-
임훈,74823,SK,좌익수,25,15,122 2/3,0,0,17,0,0,1.000,0,0,0,-
김승회,73248,두산,투수,25,0,40 1/3,0,0,1,2,0,1.000,0,0,0,-
김재호,74206,두산,유격수,25,8,86,1,0,16,30,5,0.979,0,0,0,-
오정복,79453,삼성,우익수,25,13,118 2/3,0,0,27,1,1,1.000,0,0,0,-
크루세타,79435,삼성,투수,25,20,97 2/3,3,1,2,7,0,0.750,0,0,0,-
이택근,73342,LG,좌익수,25,17,130 2/3,0,0,19,1,0,1.000,0,0,0,-
류현진,76715,한화,투수,25,25,192 2/3,1,0,4,34,3,0.974,0,0,0,-
안승민,60713,한화,투수,25,8,63,0,0,1,5,1,1.000,0,0,0,-
윤근영,75730,한화,투수,25,0,17,0,0,2,1,0,1.000,0,0,0,-
서재응,78640,KIA,투수,24,23,140,1,1,6,33,2,0.975,0,0,0,-
김현수,76290,두산,1루수,24,9,121 1/3,1,0,91,9,3,0.990,0,0,0,-
강명구,73409,삼성,2루수,24,7,101,4,0,31,38,6,0.945,0,0,0,-
금민철,75258,넥센,투수,24,23,120 2/3,2,0,5,19,0,0.923,0,0,0,-
김성현,78353,넥센,투수,24,14,90,1,0,9,9,0,0.947,0,0,0,-
클락,78725,넥센,중견수,24,12,114,0,0,28,0,0,1.000,0,0,0,-
김광삼,99152,LG,투수,24,23,111,2,0,8,15,0,0.920,0,0,0,-
신정락,60140,LG,투수,24,0,26 1/3,3,0,1,3,0,0.571,0,0,0,-
손지환,97103,한화,3루수,24,18,138,2,0,11,34,3,0.957,0,0,0,-
정현석,78745,한화,중견수,24,8,102,1,0,37,0,0,0.974,0,0,0,-
박성호,79760,KIA,투수,23,0,28 1/3,0,0,1,1,0,1.000,0,0,0,-
윤석민,75620,KIA,투수,23,13,100 2/3,0,0,5,18,2,1.000,0,0,0,-
박정환,70408,SK,1루수,23,18,137,2,0,125,10,8,0.985,0,0,0,-
조승수,79235,두산,투수,23,2,36 2/3,0,0,0,8,0,1.000,0,0,0,-
글로버,79858,SK,투수,22,22,105,5,0,9,12,0,0.808,0,0,0,-
정수빈,79231,두산,좌익수,22,8,113 2/3,0,0,26,0,0,1.000,0,0,0,-
이재곤,77566,롯데,투수,22,19,124,1,3,14,30,0,0.978,0,0,0,-
김효남,76454,삼성,투수,22,0,24 2/3,2,0,0,1,0,0.333,0,0,0,-
조재호,72313,넥센,좌익수,22,1,41,0,0,5,0,0,1.000,0,0,0,-
콜론,60697,KIA,투수,21,21,103 2/3,2,1,7,12,1,0.905,0,0,0,-
가득염,92501,SK,투수,21,0,16 1/3,1,0,2,3,0,0.833,0,0,0,-
이재원,76812,SK,포수,21,5,68 1/3,1,0,54,3,0,0.983,0,8,2,20.0
박준서,71815,롯데,2루수,21,11,136,3,0,31,45,14,0.962,0,0,0,-
손아섭,77532,롯데,우익수,21,8,101 2/3,0,0,24,1,0,1.000,0,0,0,-
나이트,79430,삼성,투수,21,14,83 1/3,0,1,2,21,0,1.000,0,0,0,-
이상훈,60724,한화,우익수,21,13,113,1,0,28,3,2,0.969,0,0,0,-
최영필,97336,한화,투수,21,11,54 1/3,1,3,1,8,0,0.900,0,0,0,-
이정민,72551,롯데,투수,20,0,30 1/3,0,0,5,5,0,1.000,0,0,0,-
황재균,76313,롯데,유격수,20,17,139 1/3,3,0,17,54,8,0.959,0,0,0,-
임익준,77464,삼성,2루수,20,5,67 1/3,0,0,11,28,7,1.000,0,0,0,-
강병식,72325,넥센,1루수,20,5,72,0,0,77,4,8,1.000,0,0,0,-
박용근,77104,LG,유격수,20,7,70 2/3,1,0,9,25,7,0.971,0,0,0,-
박현준,79817,LG,투수,20,11,57 2/3,1,0,4,15,0,0.950,0,0,0,-
이동현,74620,한화,투수,20,2,25 2/3,0,0,1,3,0,1.000,0,0,0,-
김연훈,77609,SK,2루수,19,10,97,0,0,24,42,8,1.000,0,0,0,-
모창민,78813,SK,1루수,19,11,77,0,0,85,3,7,1.000,0,0,0,-
허준혁,74556,롯데,투수,19,0,21,1,0,1,3,0,0.800,0,0,0,-
장영석,79334,넥센,3루수,19,7,71 2/3,1,0,8,14,3,0.957,0,0,0,-
박용근,77104,LG,3루수,19,9,107,1,0,7,31,4,0.974,0,0,0,-
박노민,74756,한화,포수,19,8,86 2/3,1,1,52,5,1,0.983,0,16,2,11.1
임재철,99507,두산,중견수,18,10,97,0,0,21,0,0,1.000,0,0,0,-
이대호,71564,롯데,1루수,18,14,119,1,0,149,14,13,0.994,0,0,0,-
전준우,78513,롯데,3루수,18,4,68 1/3,1,0,2,22,0,0.960,0,0,0,-
정훈,60523,롯데,2루수,18,7,97,2,0,21,29,8,0.962,0,0,0,-
박석민,74465,삼성,1루수,18,9,100 2/3,1,0,87,5,7,0.989,0,0,0,-
전준우,78513,롯데,좌익수,17,0,25,0,0,4,1,0,1.000,0,0,0,-
김상수,76430,넥센,투수,17,7,45,1,0,3,7,0,0.909,0,0,0,-
박용택,72133,LG,좌익수,17,15,124 1/3,0,0,39,1,1,1.000,0,0,0,-
양승진,76759,한화,투수,17,11,45 1/3,0,0,1,6,0,1.000,0,0,0,-
전근표,70364,한화,우익수,17,13,102,0,0,15,0,0,1.000,0,0,0,-
이승호,99137,SK,투수,16,3,31,0,0,1,4,0,1.000,0,0,0,-
이재학,60263,두산,투수,16,1,23 1/3,1,0,1,4,0,0.833,0,0,0,-
정수빈,79231,두산,우익수,16,3,57,0,0,11,0,0,1.000,0,0,0,-
정보명,73513,롯데,2루수,16,4,58,1,0,14,18,6,0.970,0,0,0,-
오승환,75421,삼성,투수,16,0,14,0,0,0,1,0,1.000,0,0,0,-
임익준,77464,삼성,유격수,16,2,42,0,0,7,23,2,1.000,0,0,0,-
박용근,77104,LG,2루수,16,7,65,0,0,24,25,10,1.000,0,0,0,-
정재복,73166,LG,투수,16,0,23,0,0,3,7,1,1.000,0,0,0,-
안치용,72161,SK,우익수,15,6,51 1/3,0,0,4,0,0,1.000,0,0,0,-
성영훈,79222,두산,투수,15,0,16 1/3,1,0,1,2,0,0.750,0,0,0,-
문규현,72546,롯데,3루수,15,1,28,0,0,4,6,1,1.000,0,0,0,-
강봉규,70224,삼성,1루수,15,10,92,2,0,90,8,8,0.980,0,0,0,-
임진우,60441,삼성,투수,15,0,17,0,0,0,1,0,1.000,0,0,0,-
채상병,72742,삼성,포수,15,8,67 1/3,0,0,55,3,1,1.000,0,13,3,18.8
김성태,70345,넥센,투수,15,13,66 2/3,3,0,1,4,0,0.625,0,0,0,-
더마트레,60139,LG,투수,15,15,61 1/3,0,0,3,11,1,1.000,0,0,0,-
박명환,96251,LG,투수,15,15,76,1,0,5,8,1,0.929,0,0,0,-
이택근,73342,LG,중견수,15,10,83,1,0,24,1,1,0.962,0,0,0,-
김재현,98776,한화,투수,15,0,8 2/3,0,0,1,1,0,1.000,0,0,0,-
정원석,70240,한화,1루수,15,8,70 1/3,0,0,63,3,10,1.000,0,0,0,-
정희상,75762,한화,1루수,15,11,81 2/3,0,0,88,7,4,1.000,0,0,0,-
카페얀,60726,한화,투수,15,13,59,1,0,5,14,1,0.950,0,0,0,-
이대진,93626,KIA,투수,14,3,22,1,0,4,2,0,0.857,0,0,0,-
이영수,74650,KIA,좌익수,14,9,54 2/3,0,0,4,0,0,1.000,0,0,0,-
모창민,78813,SK,3루수,14,5,37,0,0,1,8,0,1.000,0,0,0,-
박희수,76858,SK,투수,14,0,17 2/3,0,1,1,2,1,1.000,0,0,0,-
유재웅,72220,두산,우익수,14,12,75,0,0,20,1,0,1.000,0,0,0,-
정대현,60264,두산,투수,14,0,14 1/3,0,0,0,3,1,1.000,0,0,0,-
황성용,76562,롯데,좌익수,14,1,29 2/3,0,0,5,1,0,1.000,0,0,0,-
황성용,76562,롯데,우익수,14,2,41,0,0,4,0,0,1.000,0,0,0,-
배힘찬,72321,넥센,투수,14,7,35,1,2,3,13,1,0.941,0,0,0,-
오재일,75334,넥센,1루수,14,7,61,1,0,65,4,7,0.986,0,0,0,-
유한준,74339,넥센,1루수,14,4,42,1,0,40,5,3,0.978,0,0,0,-
류택현,94228,LG,투수,14,0,4,0,0,1,1,0,1.000,0,0,0,-
이범준,78119,LG,투수,14,3,28,0,1,2,6,0,1.000,0,0,0,-
이병규,76100,LG,우익수,14,9,80 1/3,1,0,14,2,0,0.941,0,0,0,-
