선수명,ID,팀명,포지션,경기,선발경기,수비이닝,실책,견제사,자살,보살,병살,수비율,포일,도루허용,도루실패,도루저지율
백재호,97709,한화,2루수,85,82,621,9,0,180,231,49,0.979,0,0,0,-
박진만,96307,삼성,유격수,84,80,686,10,0,115,223,33,0.971,0,0,0,-
조원우,94836,한화,좌익수,84,76,611,0,0,115,3,0,1.000,0,0,0,-
최경환,70117,두산,좌익수,83,78,564 2/3,3,0,127,1,0,0.977,0,0,0,-
심정수,94204,삼성,좌익수,82,78,628,1,0,79,1,1,0.988,0,0,0,-
김창희,97644,두산,우익수,81,63,555 2/3,1,0,113,6,3,0.992,0,0,0,-
조동화,71848,SK,좌익수,81,58,532,1,0,86,2,1,0.989,0,0,0,-
이병규,97109,LG,중견수,80,78,647 1/3,1,0,167,5,1,0.994,0,0,0,-
권용관,95158,LG,유격수,79,57,530,13,0,97,187,36,0.956,0,0,0,-
조인성,98144,LG,포수,78,60,504 2/3,2,2,355,27,4,0.995,7,24,12,33.3
한규식,99554,LG,유격수,78,69,538 2/3,10,0,87,185,31,0.965,0,0,0,-
김정민,93112,LG,포수,77,65,519 1/3,3,6,427,36,6,0.994,3,46,15,24.6
브리또,70834,한화,유격수,77,77,636,21,0,125,223,45,0.943,0,0,0,-
차명주,96570,한화,투수,77,0,33 2/3,0,0,3,6,0,1.000,0,0,0,-
이재우,71260,두산,투수,75,0,101 1/3,4,0,4,20,1,0.857,0,0,0,-
김종국,96616,KIA,유격수,75,66,588,8,0,125,201,46,0.976,0,0,0,-
김동주,98218,두산,3루수,74,73,578 1/3,7,0,53,96,7,0.955,0,0,0,-
손인호,98538,롯데,우익수,74,66,591 2/3,1,0,108,3,1,0.991,0,0,0,-
서튼,75333,현대,좌익수,73,69,584,2,0,92,2,0,0.979,0,0,0,-
임재철,99507,두산,중견수,73,55,468 1/3,2,0,121,2,1,0.984,0,0,0,-
이종열,91015,LG,2루수,73,63,526 2/3,5,0,142,167,40,0.984,0,0,0,-
김성배,73226,두산,투수,72,3,85 1/3,0,1,2,15,2,1.000,0,0,0,-
박석진,95459,삼성,투수,69,0,62,2,0,8,24,0,0.941,0,0,0,-
류택현,94228,LG,투수,69,3,53 1/3,2,0,4,11,2,0.882,0,0,0,-
손지환,97103,KIA,2루수,67,57,470 2/3,5,0,140,153,38,0.983,0,0,0,-
송산,75612,KIA,포수,67,31,327 1/3,13,2,250,30,3,0.956,6,38,14,26.9
강귀태,72312,현대,포수,66,34,349,4,0,286,19,5,0.987,4,27,9,25.0
정재복,73166,LG,투수,65,0,79 2/3,0,0,3,15,0,1.000,0,0,0,-
채종국,98315,현대,유격수,63,60,498 2/3,13,0,93,173,41,0.953,0,0,0,-
김재걸,95409,삼성,유격수,63,39,359 2/3,2,0,64,130,25,0.990,0,0,0,-
안지만,72463,삼성,투수,63,0,84 2/3,0,0,3,18,2,1.000,0,0,0,-
이용규,74163,KIA,우익수,63,58,483,0,0,91,3,1,1.000,0,0,0,-
펠로우,75551,롯데,좌익수,63,58,502 2/3,3,0,85,3,0,0.967,0,0,0,-
이용규,74163,KIA,좌익수,62,51,418 1/3,0,0,74,1,0,1.000,0,0,0,-
안재만,97157,LG,3루수,62,52,404 1/3,8,0,37,80,11,0.936,0,0,0,-
클리어,75154,LG,1루수,62,41,369,2,0,357,25,31,0.995,0,0,0,-
전상렬,91465,두산,중견수,61,54,444 1/3,1,0,109,2,1,0.991,0,0,0,-
김수연,96777,한화,좌익수,61,26,292,0,0,59,0,0,1.000,0,0,0,-
김인철,90811,한화,우익수,61,48,378 1/3,2,0,80,3,0,0.976,0,0,0,-
심광호,96722,한화,포수,61,27,283,6,0,177,14,0,0.970,4,28,7,20.0
한상훈,73703,한화,2루수,61,15,255,4,0,73,104,18,0.978,0,0,0,-
황두성,97423,현대,투수,60,5,128 2/3,0,0,2,10,0,1.000,0,0,0,-
강영식,70615,삼성,투수,60,0,31 2/3,1,0,2,6,0,0.889,0,0,0,-
오승환,75421,삼성,투수,60,0,98 2/3,0,1,4,10,1,1.000,0,0,0,-
민경수,74130,LG,투수,60,0,22 1/3,1,0,1,4,1,0.833,0,0,0,-
심재학,95114,KIA,우익수,59,56,464 2/3,2,0,104,5,1,0.982,0,0,0,-
정우람,74857,SK,투수,59,0,43 2/3,1,1,1,4,1,0.833,0,0,0,-
이정식,74402,삼성,포수,58,18,222 2/3,2,0,186,15,2,0.990,0,22,7,24.1
나주환,73209,두산,2루수,58,22,254,1,0,76,72,27,0.993,0,0,0,-
정병희,72743,한화,투수,58,3,70,0,0,2,8,0,1.000,0,0,0,-
위재영,95318,SK,투수,57,0,96,2,1,6,24,5,0.938,0,0,0,-
이대수,72860,SK,3루수,57,8,172 1/3,1,0,12,27,3,0.975,0,0,0,-
서한규,98504,현대,2루수,56,49,401 2/3,4,0,93,123,26,0.982,0,0,0,-
이택근,73342,현대,1루수,56,29,277 1/3,4,0,275,16,18,0.986,0,0,0,-
용덕한,74223,두산,포수,56,26,326,3,0,251,16,2,0.989,7,29,8,21.6
박용택,72133,LG,좌익수,56,48,431 1/3,0,0,83,1,0,1.000,0,0,0,-
이정민,72551,롯데,투수,56,0,94 2/3,0,3,5,15,1,1.000,0,0,0,-
김경언,71610,KIA,좌익수,55,35,316,2,0,59,1,0,0.968,0,0,0,-
박기남,74103,LG,3루수,55,45,383,4,0,43,88,11,0.970,0,0,0,-
이원석,75566,롯데,3루수,55,37,327 1/3,8,0,32,83,9,0.935,0,0,0,-
임재철,99507,두산,우익수,54,39,338 2/3,4,0,79,4,0,0.954,0,0,0,-
이정훈,97541,롯데,투수,54,1,75,2,0,5,16,1,0.913,0,0,0,-
윤석민,75620,KIA,투수,53,0,84,1,1,5,15,2,0.952,0,0,0,-
윤규진,73750,한화,투수,53,0,67 1/3,0,0,6,5,0,1.000,0,0,0,-
펠로우,75551,롯데,우익수,53,50,425 2/3,1,0,84,2,0,0.989,0,0,0,-
노환수,73343,현대,투수,52,1,43 2/3,1,0,1,9,0,0.909,0,0,0,-
홍원기,96723,두산,3루수,52,30,269 1/3,3,0,18,76,6,0.969,0,0,0,-
홍세완,70626,KIA,유격수,52,51,434,0,0,93,149,33,1.000,0,0,0,-
나주환,73209,두산,3루수,51,19,215 2/3,3,0,19,40,1,0.952,0,0,0,-
정재훈,73241,두산,투수,51,0,56,0,1,0,9,0,1.000,0,0,0,-
조웅천,90350,SK,투수,51,0,60 1/3,0,3,8,18,1,1.000,0,0,0,-
윤근영,75730,한화,투수,51,0,40,0,0,2,9,2,1.000,0,0,0,-
이대호,71564,롯데,1루수,51,35,327,3,0,352,21,34,0.992,0,0,0,-
이왕기,75539,롯데,투수,51,0,65,0,2,2,8,0,1.000,0,0,0,-
김민철,71609,KIA,2루수,50,25,257 2/3,4,0,81,106,21,0.979,0,0,0,-
정의윤,75151,LG,우익수,50,37,344,2,0,75,0,0,0.974,0,0,0,-
클리어,75154,LG,좌익수,50,45,353 1/3,0,0,76,2,0,1.000,0,0,0,-
조용준,72351,현대,투수,49,0,52 1/3,0,0,6,9,0,1.000,0,0,0,-
전병두,73228,KIA,투수,49,2,61 2/3,0,0,1,10,1,1.000,0,0,0,-
최동수,94132,LG,1루수,49,44,321 1/3,4,0,369,21,26,0.990,0,0,0,-
박정준,73543,롯데,중견수,49,8,162 1/3,0,0,42,0,0,1.000,0,0,0,-
강명구,73409,삼성,2루수,47,0,95 2/3,2,0,17,25,7,0.955,0,0,0,-
김종국,96616,KIA,2루수,47,43,365 2/3,7,0,119,148,42,0.974,0,0,0,-
권오준,99445,삼성,투수,46,3,63,0,0,3,7,0,1.000,0,0,0,-
박정태,74630,KIA,투수,46,2,40 1/3,0,0,3,8,0,1.000,0,0,0,-
박병호,75125,LG,1루수,46,31,273,3,0,263,14,27,0.989,0,0,0,-
이명우,72535,롯데,투수,46,6,57 2/3,0,1,4,18,0,1.000,0,0,0,-
채종국,98315,현대,2루수,45,43,369 2/3,4,0,76,144,24,0.982,0,0,0,-
윤승균,75266,두산,중견수,45,11,162 1/3,2,0,50,0,0,0.962,0,0,0,-
홍원기,96723,두산,1루수,45,5,110,0,0,99,11,16,1.000,0,0,0,-
윤길현,72862,SK,투수,45,2,61 1/3,1,0,2,5,0,0.875,0,0,0,-
서한규,98504,현대,유격수,44,36,328 2/3,8,0,65,114,25,0.957,0,0,0,-
조중근,71835,SK,1루수,44,25,262,5,0,260,23,22,0.983,0,0,0,-
지석훈,73306,현대,유격수,43,24,238 1/3,2,0,43,69,13,0.982,0,0,0,-
양준혁,93410,삼성,1루수,43,32,277,6,0,300,20,29,0.982,0,0,0,-
윤승균,75266,두산,좌익수,43,1,94 1/3,1,0,16,0,0,0.941,0,0,0,-
이원희,74247,두산,투수,43,1,56 2/3,0,1,1,6,1,1.000,0,0,0,-
최경철,73824,SK,포수,43,23,183 2/3,1,1,139,19,2,0.994,2,16,12,42.9
경헌호,70121,LG,투수,43,2,54 1/3,0,0,3,6,0,1.000,0,0,0,-
라이온,74534,롯데,좌익수,43,31,278 2/3,2,0,48,4,0,0.963,0,0,0,-
김종훈,94539,삼성,좌익수,42,12,149 1/3,0,0,31,2,1,1.000,0,0,0,-
김경태,98128,SK,투수,42,0,34,0,0,7,7,0,1.000,0,0,0,-
정의윤,75151,LG,좌익수,42,31,282 2/3,3,0,51,2,1,0.946,0,0,0,-
김민범,93367,현대,투수,41,0,26,0,0,1,7,0,1.000,0,0,0,-
신용운,72649,KIA,투수,41,1,61 1/3,1,0,4,15,2,0.950,0,0,0,-
송신영,99314,현대,투수,40,5,74 2/3,1,0,6,12,0,0.947,0,0,0,-
박용택,72133,LG,중견수,40,39,327,1,0,61,0,0,0.984,0,0,0,-
오봉옥,92403,한화,투수,40,0,43,1,0,3,2,0,0.833,0,0,0,-
최영필,97336,한화,투수,40,13,112,0,1,4,23,1,1.000,0,0,0,-
금민철,75258,두산,투수,39,2,53,0,0,2,7,1,1.000,0,0,0,-
홍세완,70626,KIA,3루수,39,37,324,4,0,25,73,4,0.961,0,0,0,-
이영욱,73825,SK,투수,39,4,64 2/3,0,1,5,7,1,1.000,0,0,0,-
조동화,71848,SK,중견수,39,11,171,0,0,48,0,0,1.000,0,0,0,-
전준호,91511,현대,좌익수,38,36,291 1/3,1,0,53,2,0,0.982,0,0,0,-
손지환,97103,KIA,3루수,38,31,261 1/3,10,0,21,56,5,0.885,0,0,0,-
이대형,73153,LG,우익수,38,13,140 2/3,0,0,29,0,0,1.000,0,0,0,-
한상훈,73703,한화,유격수,38,24,206 1/3,4,0,45,81,17,0.969,0,0,0,-
전상렬,91465,두산,좌익수,36,20,218 2/3,0,0,43,2,1,1.000,0,0,0,-
황윤성,92306,두산,1루수,36,20,187,1,0,183,10,27,0.995,0,0,0,-
김주형,74605,KIA,3루수,36,32,250 1/3,8,0,20,54,6,0.902,0,0,0,-
김일경,97300,현대,2루수,35,25,224,2,0,64,77,17,0.986,0,0,0,-
정근우,75808,SK,3루수,35,26,209,6,0,11,31,3,0.875,0,0,0,-
가득염,92501,롯데,투수,35,0,23,0,0,1,4,1,1.000,0,0,0,-
노장진,93728,롯데,투수,35,0,33,0,0,0,0,0,-,0,0,0,-
조현근,75268,두산,투수,34,1,36,0,0,2,3,0,1.000,0,0,0,-
이호준,94629,SK,좌익수,34,30,226,0,0,41,2,0,1.000,0,0,0,-
박경수,73113,LG,2루수,34,31,257 1/3,4,0,67,98,17,0.976,0,0,0,-
김재걸,95409,삼성,2루수,33,9,136 2/3,3,0,38,49,8,0.967,0,0,0,-
송현우,74160,LG,투수,33,0,37 1/3,0,0,2,5,0,1.000,0,0,0,-
지연규,92701,한화,투수,33,0,38,2,0,3,6,1,0.818,0,0,0,-
캘러웨이,75324,현대,투수,32,31,198 1/3,0,0,11,38,5,1.000,0,0,0,-
김종훈,94539,삼성,우익수,32,19,161,0,0,37,1,0,1.000,0,0,0,-
리오스,72659,두산,투수,32,32,205 1/3,3,1,15,35,4,0.943,0,0,0,-
한규식,99554,LG,3루수,32,17,161,1,0,10,30,1,0.976,0,0,0,-
김해님,97758,한화,투수,32,21,128 1/3,0,0,11,29,2,1.000,0,0,0,-
이대환,72333,현대,투수,31,8,76 1/3,0,0,4,15,0,1.000,0,0,0,-
배영수,70425,삼성,투수,31,26,173,2,0,14,22,1,0.947,0,0,0,-
김진우,72641,KIA,투수,31,23,145,2,0,10,23,0,0.943,0,0,0,-
이대수,72860,SK,2루수,31,0,59,0,0,18,23,5,1.000,0,0,0,-
박남섭,71815,롯데,3루수,31,2,81 2/3,3,0,9,23,2,0.914,0,0,0,-
손인호,98538,롯데,좌익수,31,18,168 2/3,1,0,31,0,0,0.969,0,0,0,-
이혜천,98259,두산,투수,30,21,108 2/3,1,0,2,20,0,0.957,0,0,0,-
김경진,99614,KIA,좌익수,30,18,156 1/3,0,0,21,0,0,1.000,0,0,0,-
차정민,75663,KIA,투수,30,0,36 2/3,1,0,2,6,1,0.889,0,0,0,-
김원형,91848,SK,투수,30,30,171 2/3,2,0,13,34,2,0.959,0,0,0,-
신승현,70839,SK,투수,30,22,155,2,3,14,37,2,0.962,0,0,0,-
백승룡,75705,한화,유격수,30,17,175,3,0,30,47,6,0.963,0,0,0,-
박준수,70349,현대,투수,29,1,42,1,0,3,3,0,0.857,0,0,0,-
전병호,96411,삼성,투수,29,20,105,2,1,11,24,1,0.946,0,0,0,-
강봉규,70224,두산,좌익수,29,15,146 1/3,0,0,33,3,0,1.000,0,0,0,-
랜들,75230,두산,투수,29,26,149 2/3,1,1,8,16,1,0.960,0,0,0,-
이대형,73153,LG,중견수,29,5,80 1/3,0,0,19,1,0,1.000,0,0,0,-
이병규,97109,LG,우익수,29,28,242 1/3,0,0,59,4,0,1.000,0,0,0,-
임창용,95657,삼성,투수,28,13,91,1,0,3,21,1,0.960,0,0,0,-
김명제,75255,두산,투수,28,19,107,1,0,3,16,2,0.950,0,0,0,-
김민철,71609,KIA,3루수,28,13,151 1/3,2,0,10,33,3,0.956,0,0,0,-
김기태,91803,SK,1루수,28,26,201 2/3,2,0,180,10,17,0.990,0,0,0,-
김민기,97111,LG,투수,28,9,55 1/3,0,0,6,6,0,1.000,0,0,0,-
신윤호,94126,LG,투수,28,0,31 2/3,3,0,2,3,0,0.625,0,0,0,-
김수연,96777,한화,중견수,28,10,140 2/3,1,0,38,2,1,0.976,0,0,0,-
박남섭,71815,롯데,2루수,28,7,98 2/3,1,0,30,29,7,0.983,0,0,0,-
손민한,97571,롯데,투수,28,26,169,2,0,17,31,2,0.960,0,0,0,-
장원준,74513,롯데,투수,28,20,107 1/3,0,0,6,18,2,1.000,0,0,0,-
김건한,71851,KIA,투수,27,0,31 1/3,1,0,3,3,1,0.857,0,0,0,-
조영민,74726,SK,투수,27,0,36 2/3,0,0,2,6,0,1.000,0,0,0,-
장문석,97126,LG,투수,27,12,84,0,0,3,19,1,1.000,0,0,0,-
최원호,96345,LG,투수,27,27,163 1/3,2,4,10,37,2,0.959,0,0,0,-
손승락,75321,현대,투수,26,23,133 2/3,1,2,7,34,1,0.976,0,0,0,-
이동학,70356,현대,투수,26,1,44,0,0,3,5,2,1.000,0,0,0,-
바르가스,75429,삼성,투수,26,26,128,1,1,12,20,2,0.970,0,0,0,-
문희성,97219,두산,우익수,26,15,125 1/3,0,0,26,0,0,1.000,0,0,0,-
채병용,71845,SK,투수,26,23,121,3,0,7,15,2,0.880,0,0,0,-
신재웅,75138,LG,투수,26,0,13 1/3,0,1,1,1,0,1.000,0,0,0,-
문동환,97575,한화,투수,26,26,173 2/3,4,1,14,31,1,0.918,0,0,0,-
마해영,95549,KIA,1루수,25,21,172,0,0,158,12,21,1.000,0,0,0,-
임성민,75648,KIA,우익수,25,10,104 1/3,0,0,18,2,1,1.000,0,0,0,-
조태수,73657,KIA,투수,25,1,36 2/3,0,1,3,3,0,1.000,0,0,0,-
안상준,95666,LG,2루수,25,18,148,2,0,44,40,4,0.977,0,0,0,-
정민철,92704,한화,투수,25,25,115 2/3,1,0,8,14,0,0.957,0,0,0,-
양준혁,93410,삼성,좌익수,24,18,138,1,0,19,1,0,0.952,0,0,0,-
김재호,74206,두산,3루수,24,4,61 2/3,2,0,3,8,0,0.846,0,0,0,-
이용규,74163,KIA,중견수,24,7,97,0,0,27,2,0,1.000,0,0,0,-
최상덕,94330,KIA,투수,24,11,60 2/3,1,0,4,12,1,0.941,0,0,0,-
김수연,96777,한화,우익수,24,20,158,1,0,38,1,0,0.975,0,0,0,-
신주영,72739,한화,투수,24,0,34 1/3,0,0,3,5,2,1.000,0,0,0,-
이원석,75566,롯데,유격수,24,12,125 1/3,3,0,11,54,10,0.956,0,0,0,-
강병식,72325,현대,좌익수,23,7,98,1,0,30,0,0,0.968,0,0,0,-
장교성,70303,현대,2루수,23,3,63 1/3,1,0,14,25,4,0.975,0,0,0,-
강명구,73409,삼성,좌익수,23,1,44 2/3,0,0,10,2,0,1.000,0,0,0,-
박석민,74465,삼성,1루수,23,2,55 2/3,1,0,55,1,3,0.982,0,0,0,-
강철민,72627,KIA,투수,23,18,92 1/3,1,2,4,15,3,0.950,0,0,0,-
오철민,97621,KIA,투수,23,0,11 2/3,0,0,2,4,1,1.000,0,0,0,-
이동현,74620,KIA,투수,23,4,38 1/3,0,0,1,7,1,1.000,0,0,0,-
박재상,71857,SK,좌익수,23,8,94,0,0,24,0,0,1.000,0,0,0,-
김광삼,99152,LG,투수,23,21,103,0,1,8,17,1,1.000,0,0,0,-
이승호,99137,LG,투수,23,20,111,0,0,3,15,1,1.000,0,0,0,-
송진우,89770,한화,투수,23,22,127 2/3,3,1,2,34,3,0.923,0,0,0,-
강상수,94526,롯데,투수,23,0,29,0,0,1,4,0,1.000,0,0,0,-
강병식,72325,현대,우익수,22,12,115,1,0,25,0,0,0.962,0,0,0,-
오재영,74359,현대,투수,22,18,69 2/3,1,0,2,14,0,0.941,0,0,0,-
김영복,73438,삼성,포수,22,7,87 1/3,0,0,80,4,1,1.000,0,8,1,11.1
박성훈,75464,삼성,투수,22,0,14,0,0,1,1,0,1.000,0,0,0,-
강성우,92509,SK,포수,22,6,72,0,0,72,2,0,1.000,0,8,1,11.1
최익성,94426,SK,좌익수,22,11,103,0,0,18,0,0,1.000,0,0,0,-
마테오,75156,LG,우익수,22,22,181 2/3,0,0,38,4,1,1.000,0,0,0,-
클리어,75154,LG,우익수,22,18,121,0,0,23,0,0,1.000,0,0,0,-
한규식,99554,LG,2루수,22,6,78 2/3,2,0,17,25,11,0.955,0,0,0,-
양훈,75750,한화,투수,22,11,71,1,0,6,9,2,0.938,0,0,0,-
염종석,92508,롯데,투수,22,20,107 1/3,2,0,5,15,3,0.909,0,0,0,-
이용훈,70434,롯데,투수,22,19,106,1,0,5,10,3,0.938,0,0,0,-
오상민,97815,삼성,투수,21,0,8 1/3,0,0,0,0,0,-,0,0,0,-
임동규,73413,삼성,투수,21,8,63,0,0,2,7,2,1.000,0,0,0,-
송지만,96761,현대,중견수,20,14,125,0,0,31,0,0,1.000,0,0,0,-
김덕윤,71440,삼성,투수,20,1,39 1/3,0,0,4,8,1,1.000,0,0,0,-
박석민,74465,삼성,3루수,20,14,126,2,0,13,30,4,0.956,0,0,0,-
박명환,96251,두산,투수,20,20,112 1/3,1,0,5,13,0,0.947,0,0,0,-
김경언,71610,KIA,중견수,20,10,81 2/3,0,0,15,0,0,1.000,0,0,0,-
블랭크,75653,KIA,투수,20,18,93,0,0,6,10,1,1.000,0,0,0,-
정원,71636,KIA,투수,20,0,29 1/3,0,0,1,5,1,1.000,0,0,0,-
정대현,71801,SK,투수,20,0,24 1/3,0,0,1,5,0,1.000,0,0,0,-
스미스,75734,한화,좌익수,20,20,146,0,0,25,2,1,1.000,0,0,0,-
조인신,73567,롯데,유격수,20,3,54 1/3,2,0,5,18,2,0.920,0,0,0,-
조동찬,72466,삼성,유격수,19,7,81,1,0,7,28,5,0.972,0,0,0,-
강봉규,70224,두산,우익수,19,8,81 1/3,0,0,14,1,0,1.000,0,0,0,-
고효준,72523,SK,투수,19,11,57 2/3,3,0,1,6,0,0.700,0,0,0,-
심수창,74167,LG,투수,19,1,32,1,1,1,3,0,0.800,0,0,0,-
왈론드,75155,LG,투수,19,15,89 1/3,3,0,1,13,1,0.824,0,0,0,-
고지행,73732,한화,2루수,19,16,120 2/3,5,0,38,35,13,0.936,0,0,0,-
임수민,96766,한화,2루수,19,13,98 1/3,3,0,23,28,5,0.944,0,0,0,-
전현태,75706,한화,유격수,19,8,93 2/3,2,0,20,33,8,0.964,0,0,0,-
조정훈,75537,롯데,투수,19,0,29,0,0,2,4,1,1.000,0,0,0,-
강병식,72325,현대,1루수,18,13,106,1,0,118,7,11,0.992,0,0,0,-
김재걸,95409,삼성,3루수,18,11,104,2,0,12,27,0,0.951,0,0,0,-
이강철,89620,KIA,투수,18,0,19 2/3,0,1,1,5,0,1.000,0,0,0,-
이대수,72860,SK,유격수,18,3,51,0,0,10,16,3,1.000,0,0,0,-
장준관,70135,LG,투수,18,0,20 1/3,0,0,2,4,0,1.000,0,0,0,-
김인철,90811,한화,좌익수,18,8,99,1,0,27,0,0,0.964,0,0,0,-
김수경,98330,현대,투수,17,17,90 2/3,0,1,3,15,1,1.000,0,0,0,-
김대익,96503,삼성,좌익수,17,5,57,0,0,12,1,0,1.000,0,0,0,-
강인권,95712,두산,포수,17,6,80,0,0,68,1,0,1.000,0,7,1,12.5
최정,75847,SK,3루수,17,4,51 2/3,1,0,9,7,1,0.941,0,0,0,-
이종열,91015,LG,3루수,17,8,73 2/3,0,0,9,14,2,1.000,0,0,0,-
이상목,90853,롯데,투수,17,17,101 1/3,1,0,3,18,0,0.955,0,0,0,-
전준호,94364,현대,투수,16,8,49 2/3,0,0,0,9,0,1.000,0,0,0,-
김재호,74206,두산,유격수,16,0,33,0,0,11,17,5,1.000,0,0,0,-
스미스,75245,두산,투수,16,16,94 1/3,6,1,7,18,2,0.806,0,0,0,-
이재영,72216,두산,투수,16,1,22 1/3,0,0,1,2,0,1.000,0,0,0,-
장원진,92211,두산,좌익수,16,10,78,0,0,20,0,0,1.000,0,0,0,-
홍현우,90695,KIA,3루수,16,11,103,3,0,10,19,3,0.906,0,0,0,-
조형식,71823,SK,투수,16,0,17 2/3,0,0,1,1,0,1.000,0,0,0,-
조성민,75799,한화,투수,16,0,19 1/3,1,0,2,6,0,0.889,0,0,0,-
박남섭,71815,롯데,유격수,16,7,67 2/3,0,0,12,30,4,1.000,0,0,0,-
박연수,98130,롯데,좌익수,16,14,88 2/3,0,0,19,0,0,1.000,0,0,0,-
박진환,74565,롯데,2루수,16,8,54 2/3,2,0,14,19,5,0.943,0,0,0,-
해크먼,75444,삼성,투수,15,15,80 2/3,0,2,8,17,1,1.000,0,0,0,-
최정,75847,SK,1루수,15,9,73 2/3,0,0,74,1,5,1.000,0,0,0,-
크루즈,75828,SK,투수,15,15,81,0,0,6,18,0,1.000,0,0,0,-
손인호,98538,롯데,중견수,15,11,82,0,0,18,1,0,1.000,0,0,0,-
이보근,75342,현대,투수,14,1,26 1/3,0,0,0,5,1,1.000,0,0,0,-
고영민,72214,두산,2루수,14,1,39 2/3,0,0,6,15,2,1.000,0,0,0,-
이승준,99229,두산,1루수,14,4,43 2/3,2,0,40,2,1,0.955,0,0,0,-
그레이싱어,75659,KIA,투수,14,13,75 2/3,1,0,4,13,0,0.944,0,0,0,-
김원섭,71207,KIA,좌익수,14,2,44 2/3,0,0,9,0,0,1.000,0,0,0,-
김강민,71837,SK,중견수,14,4,60 2/3,0,0,14,0,0,1.000,0,0,0,-
박재홍,96362,SK,우익수,14,8,83,0,0,18,0,0,1.000,0,0,0,-
산체스,75831,SK,투수,14,14,65 2/3,0,0,3,13,0,1.000,0,0,0,-
김태완,74158,LG,2루수,14,7,52 2/3,2,0,13,15,6,0.933,0,0,0,-
서용빈,94162,LG,1루수,14,9,92,1,0,92,10,10,0.990,0,0,0,-
이대형,73153,LG,좌익수,14,1,31 1/3,0,0,2,0,0,1.000,0,0,0,-
이성열,73136,LG,포수,14,1,36 2/3,1,0,30,2,0,0.970,1,5,0,0.0
조효상,96704,롯데,좌익수,14,1,31 1/3,0,0,2,1,0,1.000,0,0,0,-
