선수명,ID,팀명,포지션,경기,선발경기,수비이닝,실책,견제사,자살,보살,병살,수비율,포일,도루허용,도루실패,도루저지율
고영표,64001,KT,투수,25,23,142,0,1,8,22,4,1.000,0,0,0,-
송민섭,64012,KT,좌익수,25,4,63,0,0,17,1,0,1.000,0,0,0,-
박건우,79215,두산,우익수,24,22,189 1/3,0,0,35,1,1,1.000,0,0,0,-
장원준,74513,두산,투수,24,16,71 2/3,2,0,1,10,2,0.846,0,0,0,-
민병헌,76249,롯데,우익수,24,17,156,0,0,26,1,0,1.000,0,0,0,-
전준우,78513,롯데,중견수,24,17,161,0,0,29,0,0,1.000,0,0,0,-
김재현,76869,SK,좌익수,24,6,86 2/3,1,0,23,0,0,0.958,0,0,0,-
최성훈,62146,LG,투수,24,0,16 2/3,0,0,0,3,0,1.000,0,0,0,-
윤성환,74454,삼성,투수,24,24,117 1/3,0,0,7,11,0,1.000,0,0,0,-
정성곤,65058,KT,투수,24,0,24 1/3,0,0,0,1,0,1.000,0,0,0,-
신본기,62556,롯데,2루수,23,10,102 2/3,1,0,28,32,8,0.984,0,0,0,-
강진성,62925,NC,좌익수,23,10,110,0,0,24,0,0,1.000,0,0,0,-
박광열,64944,NC,포수,23,6,88 1/3,1,0,69,6,0,0.987,0,6,3,33.3
이형범,62951,NC,투수,23,4,54,1,0,6,3,1,0.900,0,0,0,-
지석훈,73306,NC,3루수,23,0,44 1/3,1,0,8,8,0,0.941,0,0,0,-
김재현,76869,SK,우익수,23,6,74 1/3,0,0,18,1,1,1.000,0,0,0,-
허도환,77243,SK,포수,23,4,67 1/3,0,0,66,4,2,1.000,0,4,1,20.0
박지규,65136,LG,2루수,23,14,128 1/3,2,0,16,47,5,0.969,0,0,0,-
송성문,65357,넥센,3루수,23,18,173 1/3,2,0,17,36,4,0.964,0,0,0,-
최원태,65320,넥센,투수,23,23,134 1/3,0,0,12,18,3,1.000,0,0,0,-
김민우,65764,한화,투수,23,20,99 1/3,2,1,4,5,0,0.818,0,0,0,-
정은원,68743,한화,유격수,23,4,57,1,0,12,18,4,0.968,0,0,0,-
서동욱,73606,KIA,1루수,22,5,69 1/3,0,0,58,4,3,1.000,0,0,0,-
황윤호,62908,KIA,2루수,22,4,61,2,0,14,20,6,0.944,0,0,0,-
김문호,76509,롯데,좌익수,22,14,132,2,0,27,0,0,0.931,0,0,0,-
송승준,77591,롯데,투수,22,15,79,0,0,3,9,0,1.000,0,0,0,-
이상호,60566,NC,3루수,22,6,81 1/3,0,0,7,15,2,1.000,0,0,0,-
이우성,63260,NC,우익수,22,15,125,1,0,30,0,0,0.968,0,0,0,-
최항,62884,SK,3루수,22,11,94 2/3,1,0,9,17,1,0.963,0,0,0,-
샌즈,68345,넥센,우익수,22,18,160 2/3,0,0,30,1,0,1.000,0,0,0,-
윤영삼,61456,넥센,투수,22,0,29 2/3,1,0,2,4,0,0.857,0,0,0,-
박주홍,68703,한화,투수,22,0,18 2/3,0,0,0,1,0,1.000,0,0,0,-
박근홍,74630,삼성,투수,22,0,23,1,0,4,1,0,0.833,0,0,0,-
한승혁,61666,KIA,투수,21,19,88,0,0,3,12,0,1.000,0,0,0,-
박시영,60559,롯데,투수,21,1,26 1/3,0,0,5,2,0,1.000,0,0,0,-
김건태,60339,NC,투수,21,9,53,1,0,0,5,0,0.833,0,0,0,-
장현식,63950,NC,투수,21,0,26 2/3,0,0,2,3,0,1.000,0,0,0,-
김선기,66018,넥센,투수,21,0,22 2/3,0,0,1,3,0,1.000,0,0,0,-
이택근,73342,넥센,좌익수,21,21,149,2,0,30,0,0,0.938,0,0,0,-
신병률,68067,KT,투수,21,1,25 2/3,2,0,0,5,0,0.714,0,0,0,-
나지완,78629,KIA,좌익수,20,3,42 2/3,0,0,12,0,0,1.000,0,0,0,-
유재신,76368,KIA,좌익수,20,4,53 1/3,1,0,12,1,0,0.929,0,0,0,-
최주환,76267,두산,2루수,20,16,123,2,0,28,42,12,0.972,0,0,0,-
노성호,62920,NC,투수,20,4,32 2/3,1,0,0,2,0,0.667,0,0,0,-
신진호,67944,NC,포수,20,8,73,2,0,56,2,0,0.967,2,7,0,0.0
안우진,68341,넥센,투수,20,5,41 1/3,1,0,1,5,0,0.857,0,0,0,-
최영진,61197,삼성,3루수,20,12,119 1/3,2,0,9,16,3,0.926,0,0,0,-
정현,63450,KT,유격수,20,14,116 1/3,6,0,18,31,5,0.891,0,0,0,-
최정민,62893,KIA,중견수,19,10,89 1/3,0,0,15,0,0,1.000,0,0,0,-
류지혁,62234,두산,1루수,19,2,36 1/3,0,0,33,0,6,1.000,0,0,0,-
지석훈,73306,NC,2루수,19,8,83 1/3,2,0,22,24,5,0.958,0,0,0,-
최금강,62966,NC,투수,19,4,37 1/3,0,0,2,3,0,1.000,0,0,0,-
정진기,61869,SK,좌익수,19,10,100 1/3,2,0,23,0,0,0.920,0,0,0,-
김재율,61114,LG,1루수,19,12,83,0,0,77,5,6,1.000,0,0,0,-
김규민,62356,넥센,1루수,19,14,112 1/3,3,0,108,2,16,0.973,0,0,0,-
송광민,76753,한화,1루수,19,18,154,2,0,146,14,10,0.988,0,0,0,-
휠러,68742,한화,투수,19,19,101 2/3,0,3,1,17,2,1.000,0,0,0,-
양창섭,68415,삼성,투수,19,17,87 1/3,0,1,3,10,0,1.000,0,0,0,-
이승현,60146,삼성,투수,19,0,17,0,0,0,2,0,1.000,0,0,0,-
정인욱,79440,삼성,투수,19,0,31,0,0,1,4,0,1.000,0,0,0,-
버나디나,67650,KIA,우익수,18,2,47,1,0,9,0,0,0.900,0,0,0,-
이병휘,67207,두산,2루수,18,1,37,0,0,11,5,2,1.000,0,0,0,-
나원탁,67454,롯데,포수,18,3,55,2,0,53,3,0,0.966,1,5,1,16.7
윤성빈,67588,롯데,투수,18,10,50 2/3,0,0,2,3,0,1.000,0,0,0,-
백인식,78819,SK,투수,18,0,14 1/3,0,0,0,0,0,-,0,0,0,-
여건욱,79825,LG,투수,18,1,22 2/3,0,0,3,2,0,1.000,0,0,0,-
조상우,63342,넥센,투수,18,0,19,0,0,0,3,1,1.000,0,0,0,-
김민하,61554,한화,중견수,18,4,62,0,0,22,0,0,1.000,0,0,0,-
김태균,71752,한화,1루수,18,18,145,2,0,127,10,13,0.986,0,0,0,-
윤규진,73750,한화,투수,18,17,84,0,0,6,6,0,1.000,0,0,0,-
신범수,66662,KIA,포수,17,3,52 2/3,0,0,46,4,1,1.000,1,4,1,20.0
유재신,76368,KIA,중견수,17,2,41,0,0,12,0,0,1.000,0,0,0,-
박신지,68249,두산,투수,17,0,21,0,0,1,0,0,1.000,0,0,0,-
윤수호,65064,두산,투수,17,0,25 1/3,0,0,1,3,0,1.000,0,0,0,-
장승현,63202,두산,포수,17,3,42 1/3,0,0,40,3,0,1.000,0,5,2,28.6
홍상삼,78247,두산,투수,17,0,14 2/3,0,0,1,0,0,1.000,0,0,0,-
조홍석,63593,롯데,중견수,17,12,98 1/3,0,0,22,1,0,1.000,0,0,0,-
오선진,78756,한화,2루수,17,10,79 2/3,1,0,10,27,5,0.974,0,0,0,-
이성열,73136,한화,좌익수,17,17,128,0,0,26,0,0,1.000,0,0,0,-
윤근영,75730,KT,투수,17,0,16 2/3,0,0,0,2,0,1.000,0,0,0,-
정현,63450,KT,3루수,17,4,48 1/3,1,0,6,6,1,0.923,0,0,0,-
박준태,64657,KIA,중견수,16,4,49,0,0,19,0,0,1.000,0,0,0,-
최원준,66606,KIA,1루수,16,7,70 2/3,1,0,61,7,3,0.986,0,0,0,-
나경민,66508,롯데,우익수,16,0,25,0,0,8,0,0,1.000,0,0,0,-
이원재,62025,NC,좌익수,16,11,87,1,0,25,0,0,0.962,0,0,0,-
나주환,73209,SK,1루수,16,6,75,0,0,55,6,8,1.000,0,0,0,-
전유수,75340,SK,투수,16,0,18,0,0,2,1,0,1.000,0,0,0,-
배재준,63145,LG,투수,16,5,38 2/3,1,0,5,5,0,0.909,0,0,0,-
이천웅,61186,LG,우익수,16,7,73 1/3,0,0,11,0,0,1.000,0,0,0,-
권혁,72447,한화,투수,16,0,11,0,0,0,1,0,1.000,0,0,0,-
장진혁,66706,한화,좌익수,16,6,60 1/3,0,0,10,1,0,1.000,0,0,0,-
김헌곤,61404,삼성,우익수,16,14,99,0,0,24,0,0,1.000,0,0,0,-
황재균,76313,KT,1루수,16,9,92,0,0,101,8,9,1.000,0,0,0,-
하준영,68639,KIA,투수,15,0,14 2/3,0,0,2,2,0,1.000,0,0,0,-
이현호,61214,두산,투수,15,2,28,0,0,1,1,0,1.000,0,0,0,-
최주환,76267,두산,1루수,15,10,87,0,0,89,2,10,1.000,0,0,0,-
파레디스,68244,두산,우익수,15,15,91 2/3,1,0,20,1,1,0.955,0,0,0,-
김동한,61204,롯데,2루수,15,3,48,0,0,6,21,3,1.000,0,0,0,-
전병우,65586,롯데,3루수,15,10,96,0,0,10,12,1,1.000,0,0,0,-
강승호,63123,SK,3루수,15,4,60,2,0,2,8,0,0.833,0,0,0,-
박준태,64657,KIA,좌익수,14,3,40 2/3,0,0,8,0,0,1.000,0,0,0,-
조수행,66209,두산,좌익수,14,1,39,0,0,5,1,0,1.000,0,0,0,-
박세웅,64021,롯데,투수,14,12,49,0,0,4,6,0,1.000,0,0,0,-
김택형,65343,SK,투수,14,0,11 2/3,0,0,1,2,0,1.000,0,0,0,-
나주환,73209,SK,2루수,14,9,88,1,0,19,35,11,0.982,0,0,0,-
정의윤,75151,SK,우익수,14,9,85,0,0,22,1,0,1.000,0,0,0,-
김영준,68130,LG,투수,14,2,20 2/3,0,0,1,4,0,1.000,0,0,0,-
임훈,74823,LG,좌익수,14,7,67,0,0,10,0,0,1.000,0,0,0,-
해커,63938,넥센,투수,14,13,79 2/3,2,4,4,12,2,0.889,0,0,0,-
조동찬,72466,삼성,1루수,14,6,67,0,0,61,3,6,1.000,0,0,0,-
송민섭,64012,KT,우익수,14,2,33 2/3,1,0,2,0,0,0.667,0,0,0,-
안치홍,79608,KIA,1루수,13,8,72,0,0,56,3,6,1.000,0,0,0,-
홍재호,60605,KIA,3루수,13,4,38 2/3,0,0,5,3,1,1.000,0,0,0,-
김정후,61962,두산,투수,13,0,17 1/3,1,0,1,0,0,0.500,0,0,0,-
박진형,63512,롯데,투수,13,0,13,0,0,0,3,0,1.000,0,0,0,-
정의윤,75151,SK,좌익수,13,9,83,1,0,12,0,0,0.923,0,0,0,-
서상우,62164,LG,1루수,13,9,64,1,0,63,4,3,0.985,0,0,0,-
임훈,74823,LG,중견수,13,2,31,0,0,7,0,0,1.000,0,0,0,-
로저스,65742,넥센,투수,13,13,83,3,2,6,13,2,0.864,0,0,0,-
김태연,66704,한화,3루수,13,4,50,2,0,1,4,0,0.714,0,0,0,-
김주찬,70410,KIA,좌익수,12,4,44,0,0,8,0,0,1.000,0,0,0,-
이창진,64560,KIA,좌익수,12,6,54,0,0,16,0,0,1.000,0,0,0,-
백민기,63559,두산,우익수,12,2,32 2/3,0,0,10,0,0,1.000,0,0,0,-
이원재,62025,NC,1루수,12,5,52 2/3,1,0,41,6,5,0.979,0,0,0,-
이재율,66968,NC,좌익수,12,6,61,0,0,21,0,0,1.000,0,0,0,-
로맥,67872,SK,3루수,12,12,83,3,0,9,20,2,0.906,0,0,0,-
김하성,64300,넥센,3루수,12,2,32,0,0,0,8,1,1.000,0,0,0,-
송창식,74731,한화,투수,12,0,12 2/3,1,0,0,1,0,0.500,0,0,0,-
장진혁,66706,한화,중견수,12,0,25,0,0,9,1,0,1.000,0,0,0,-
헤일,68794,한화,투수,12,12,66 1/3,1,0,3,12,1,0.938,0,0,0,-
김성훈,66462,삼성,3루수,12,1,33 1/3,0,0,6,10,3,1.000,0,0,0,-
박한이,71432,삼성,좌익수,12,8,74,0,0,8,0,0,1.000,0,0,0,-
김지열,78753,KT,우익수,12,4,46 2/3,0,0,17,0,0,1.000,0,0,0,-
오준혁,61743,KT,좌익수,12,3,40,0,0,10,1,0,1.000,0,0,0,-
유한준,74339,KT,중견수,12,10,89 2/3,0,0,11,0,0,1.000,0,0,0,-
홍현빈,67005,KT,좌익수,12,3,39,0,0,7,0,0,1.000,0,0,0,-
박정수,65639,KIA,투수,11,0,13 1/3,1,0,0,0,0,0.000,0,0,0,-
유재신,76368,KIA,우익수,11,3,29 1/3,0,0,6,0,0,1.000,0,0,0,-
최원준,66606,KIA,2루수,11,5,45 2/3,0,0,15,17,7,1.000,0,0,0,-
홍건희,61643,KIA,투수,11,1,16 2/3,0,0,0,1,0,1.000,0,0,0,-
정진호,61208,두산,중견수,11,5,45,0,0,9,0,0,1.000,0,0,0,-
황경태,66207,두산,3루수,11,1,24 1/3,1,0,1,4,0,0.833,0,0,0,-
김찬형,66917,NC,3루수,11,5,56 2/3,0,0,3,18,1,1.000,0,0,0,-
박진우,63991,NC,투수,11,1,19 2/3,1,0,1,3,0,0.800,0,0,0,-
임훈,74823,LG,우익수,11,3,39 2/3,0,0,8,0,0,1.000,0,0,0,-
김민하,61554,한화,우익수,11,7,59,0,0,19,0,0,1.000,0,0,0,-
배영수,70425,한화,투수,11,11,55 2/3,0,2,3,6,0,1.000,0,0,0,-
이동훈,66702,한화,중견수,11,4,48,0,0,10,0,0,1.000,0,0,0,-
정은원,68743,한화,3루수,11,7,61,1,0,9,8,2,0.944,0,0,0,-
박찬도,62409,삼성,중견수,11,5,41,0,0,9,0,0,1.000,0,0,0,-
로하스,67025,KT,좌익수,11,9,82 2/3,0,0,14,0,0,1.000,0,0,0,-
이상화,77563,KT,투수,11,0,10 1/3,0,0,1,0,0,1.000,0,0,0,-
이준수,77654,KT,포수,11,1,26,0,0,20,1,0,1.000,1,2,0,0.0
김유신,68659,KIA,투수,10,2,13,0,0,1,1,0,1.000,0,0,0,-
이영욱,78467,KIA,중견수,10,2,32,0,0,13,0,0,1.000,0,0,0,-
박세혁,62244,두산,우익수,10,4,47,0,0,8,0,0,1.000,0,0,0,-
변진수,62263,두산,투수,10,0,10 2/3,0,0,0,1,0,1.000,0,0,0,-
양종민,79530,두산,2루수,10,1,19,0,0,2,4,3,1.000,0,0,0,-
나경민,66508,롯데,좌익수,10,1,18,0,0,2,0,0,1.000,0,0,0,-
전병우,65586,롯데,2루수,10,3,37 1/3,1,0,12,16,3,0.966,0,0,0,-
정성종,68556,롯데,투수,10,0,19,0,0,1,1,0,1.000,0,0,0,-
황진수,78566,롯데,3루수,10,3,43,2,0,3,9,1,0.857,0,0,0,-
김찬형,66917,NC,2루수,10,3,43,0,0,11,17,3,1.000,0,0,0,-
도태훈,66965,NC,2루수,10,4,40 2/3,0,0,13,16,4,1.000,0,0,0,-
윤정우,61652,SK,좌익수,10,5,42,0,0,5,0,0,1.000,0,0,0,-
최승준,76158,SK,1루수,10,6,50 2/3,2,0,47,2,7,0.961,0,0,0,-
윤지웅,61329,LG,투수,10,0,6 1/3,0,1,0,3,0,1.000,0,0,0,-
김규민,62356,넥센,중견수,10,10,78,0,0,18,0,0,1.000,0,0,0,-
김지수,79300,넥센,3루수,10,0,20,1,0,2,2,1,0.800,0,0,0,-
김성훈,67762,한화,투수,10,5,27 2/3,1,0,1,0,0,0.500,0,0,0,-
임준섭,62611,한화,투수,10,0,8 1/3,0,0,0,1,0,1.000,0,0,0,-
오태곤,60558,KT,중견수,10,3,32,0,0,9,0,0,1.000,0,0,0,-
유민상,62265,KIA,1루수,9,2,18,0,0,10,2,1,1.000,0,0,0,-
김인태,63257,두산,좌익수,9,2,30,0,0,9,0,0,1.000,0,0,0,-
신성현,64086,두산,1루수,9,6,48 1/3,1,0,44,5,7,0.980,0,0,0,-
도태훈,66965,NC,3루수,9,2,32,0,0,6,7,1,1.000,0,0,0,-
윤병호,62016,NC,중견수,9,5,46 2/3,1,0,15,1,1,0.941,0,0,0,-
이재율,66968,NC,중견수,9,1,30,0,0,7,0,0,1.000,0,0,0,-
홍창기,66108,LG,좌익수,9,4,46,0,0,12,1,1,1.000,0,0,0,-
이택근,73342,넥센,우익수,9,8,61,0,0,11,1,0,1.000,0,0,0,-
하영민,64350,넥센,투수,9,1,16 1/3,1,1,2,3,0,0.833,0,0,0,-
백창수,60100,한화,우익수,9,1,28,0,0,5,0,0,1.000,0,0,0,-
이동훈,66702,한화,좌익수,9,7,65,0,0,17,2,0,1.000,0,0,0,-
장진혁,66706,한화,우익수,9,2,32 1/3,0,0,5,0,0,1.000,0,0,0,-
호잉,68730,한화,중견수,9,8,63 1/3,1,0,19,0,0,0.950,0,0,0,-
백승민,64410,삼성,1루수,9,7,64,1,0,51,3,6,0.982,0,0,0,-
김민,68043,KT,투수,9,9,37 1/3,1,0,3,3,0,0.857,0,0,0,-
배정대,64166,KT,우익수,9,0,21 2/3,0,0,4,0,0,1.000,0,0,0,-
전민수,78361,KT,좌익수,9,6,49,0,0,12,0,0,1.000,0,0,0,-
이범호,70756,KIA,1루수,8,2,23,0,0,23,2,4,1.000,0,0,0,-
강동연,61295,두산,투수,8,0,11 2/3,1,0,1,1,0,0.667,0,0,0,-
오재원,77248,두산,1루수,8,6,60,1,0,60,2,7,0.984,0,0,0,-
최대성,74543,두산,투수,8,0,10,0,0,0,2,1,1.000,0,0,0,-
최주환,76267,두산,3루수,8,7,56 1/3,1,0,5,10,1,0.938,0,0,0,-
이병규,76100,롯데,1루수,8,5,38 1/3,0,0,31,1,2,1.000,0,0,0,-
김태진,64984,NC,3루수,8,5,40 1/3,3,0,2,8,1,0.769,0,0,0,-
민태호,78366,NC,투수,8,0,9 2/3,0,0,2,5,1,1.000,0,0,0,-
박헌욱,62921,NC,중견수,8,6,49,1,0,9,0,0,0.900,0,0,0,-
윤병호,62016,NC,좌익수,8,4,39 2/3,0,0,6,1,0,1.000,0,0,0,-
임창민,78352,NC,투수,8,0,7,1,0,0,0,0,0.000,0,0,0,-
배민관,60105,LG,투수,8,0,11,0,0,0,0,0,-,0,0,0,-
김태완,76746,넥센,1루수,8,6,46 2/3,0,0,57,2,7,1.000,0,0,0,-
김대우,61365,삼성,투수,8,7,36 1/3,1,0,0,5,0,0.833,0,0,0,-
김헌곤,61404,삼성,중견수,8,5,39,0,0,10,0,0,1.000,0,0,0,-
장원삼,76355,삼성,투수,8,8,38,0,0,0,7,0,1.000,0,0,0,-
최채흥,68419,삼성,투수,8,4,28,0,0,2,3,2,1.000,0,0,0,-
김태오,66064,KT,투수,8,4,21,0,0,2,2,0,1.000,0,0,0,-
박세진,66047,KT,투수,8,8,30 1/3,0,0,0,6,0,1.000,0,0,0,-
하준호,78517,KT,좌익수,8,4,37,0,0,13,0,0,1.000,0,0,0,-
나지완,78629,KIA,우익수,7,1,16,0,0,6,0,0,1.000,0,0,0,-
심동섭,60636,KIA,투수,7,0,5 2/3,0,0,0,0,0,-,0,0,0,-
김민혁,65269,두산,1루수,7,6,42,0,0,36,1,3,1.000,0,0,0,-
백민기,63559,두산,좌익수,7,3,22,0,0,10,0,0,1.000,0,0,0,-
양종민,79530,두산,3루수,7,0,8 1/3,1,0,1,4,2,0.833,0,0,0,-
이대호,71564,롯데,3루수,7,3,30 2/3,0,0,1,5,0,1.000,0,0,0,-
정훈,60523,롯데,2루수,7,1,19 2/3,0,0,5,4,1,1.000,0,0,0,-
조정훈,75537,롯데,투수,7,0,4 1/3,0,0,1,0,0,1.000,0,0,0,-
이종욱,73339,NC,중견수,7,7,44,0,0,8,2,2,1.000,0,0,0,-
김재현,76869,SK,중견수,7,3,22,0,0,5,0,0,1.000,0,0,0,-
김주한,66859,SK,투수,7,0,6,1,0,0,1,0,0.500,0,0,0,-
최항,62884,SK,1루수,7,4,31 1/3,1,0,26,4,3,0.968,0,0,0,-
윤대영,63905,LG,1루수,7,5,39 2/3,0,0,40,5,4,1.000,0,0,0,-
김태연,66704,한화,1루수,7,1,17,0,0,14,2,2,1.000,0,0,0,-
양성우,62797,한화,우익수,7,2,28,0,0,4,1,0,1.000,0,0,0,-
김민수,64793,삼성,포수,7,0,14 1/3,0,0,15,0,0,1.000,0,0,0,-
배영섭,79465,삼성,우익수,7,1,20,0,0,2,0,0,1.000,0,0,0,-
김진곤,63088,KT,우익수,7,1,25,0,0,3,0,0,1.000,0,0,0,-
오준혁,61743,KT,우익수,7,3,28,1,0,5,0,0,0.833,0,0,0,-
윤석민,74215,KT,3루수,7,4,42 2/3,0,0,2,5,0,1.000,0,0,0,-
홍재호,60605,KIA,1루수,6,0,7 2/3,1,0,7,0,0,0.875,0,0,0,-
국해성,79290,두산,우익수,6,4,39,0,0,7,0,0,1.000,0,0,0,-
박세혁,62244,두산,1루수,6,0,7 2/3,0,0,4,1,0,1.000,0,0,0,-
반슬라이크,68245,두산,우익수,6,6,43,1,0,13,0,0,0.929,0,0,0,-
이흥련,63440,두산,포수,6,1,18,0,0,16,2,1,1.000,1,2,1,33.3
전민재,68205,두산,2루수,6,0,11,0,0,3,2,0,1.000,0,0,0,-
최원준,67263,두산,투수,6,0,9 1/3,0,0,0,1,0,1.000,0,0,0,-
황경태,66207,두산,2루수,6,0,8 1/3,0,0,4,2,1,1.000,0,0,0,-
전병우,65586,롯데,유격수,6,2,24 2/3,0,0,4,4,2,1.000,0,0,0,-
강진성,62925,NC,우익수,6,0,11,0,0,1,0,0,1.000,0,0,0,-
김종민,79364,NC,포수,6,0,13,0,0,10,0,0,1.000,0,1,0,0.0
윤강민,63936,NC,투수,6,0,5 2/3,0,0,0,0,0,-,0,0,0,-
남윤성,67840,SK,투수,6,0,8 2/3,0,0,0,2,0,1.000,0,0,0,-
박승욱,62802,SK,2루수,6,1,13,1,0,3,5,1,0.889,0,0,0,-
박정권,74846,SK,1루수,6,4,35,0,0,40,2,5,1.000,0,0,0,-
윤정우,61652,SK,우익수,6,3,27,1,0,9,0,0,0.900,0,0,0,-
임준혁,73632,SK,투수,6,0,7 1/3,0,0,0,1,0,1.000,0,0,0,-
김용의,78217,LG,우익수,6,0,7,0,0,2,0,0,1.000,0,0,0,-
문광은,60845,LG,투수,6,0,6 2/3,0,0,1,0,0,1.000,0,0,0,-
박정음,62353,넥센,우익수,6,1,17,0,0,2,0,0,1.000,0,0,0,-
서건창,78168,넥센,2루수,6,6,52,0,0,17,12,3,1.000,0,0,0,-
허정협,65399,넥센,우익수,6,1,15 2/3,0,0,2,0,0,1.000,0,0,0,-
강경학,61700,한화,유격수,6,5,42 2/3,1,0,10,13,2,0.958,0,0,0,-
권정웅,65412,삼성,포수,6,2,23,0,0,18,0,0,1.000,0,5,0,0.0
김호재,64407,삼성,유격수,6,2,21,2,0,3,2,1,0.714,0,0,0,-
이원석,75566,삼성,1루수,6,5,47,0,0,36,6,1,1.000,0,0,0,-
정병곤,61104,삼성,유격수,6,5,42,0,0,5,12,4,1.000,0,0,0,-
최지광,67421,삼성,투수,6,0,8 2/3,0,0,1,1,0,1.000,0,0,0,-
김지열,78753,KT,2루수,6,0,14,0,0,2,7,2,1.000,0,0,0,-
김지열,78753,KT,좌익수,6,1,20 1/3,1,0,6,1,0,0.875,0,0,0,-
하준호,78517,KT,우익수,6,2,21,0,0,4,2,0,1.000,0,0,0,-
이창진,64560,KIA,우익수,5,0,15 2/3,0,0,4,0,0,1.000,0,0,0,-
전상현,66609,KIA,투수,5,2,10 1/3,0,0,0,1,0,1.000,0,0,0,-
최원준,66606,KIA,중견수,5,0,12 1/3,0,0,5,0,0,1.000,0,0,0,-
최정민,62893,KIA,3루수,5,0,7,1,0,0,1,0,0.500,0,0,0,-
반슬라이크,68245,두산,1루수,5,4,25,1,0,21,0,4,0.955,0,0,0,-
신성현,64086,두산,3루수,5,0,5 2/3,0,0,0,1,0,1.000,0,0,0,-
양종민,79530,두산,1루수,5,0,8,0,0,9,3,1,1.000,0,0,0,-
유재유,66160,두산,투수,5,1,6 1/3,0,0,0,3,0,1.000,0,0,0,-
황경태,66207,두산,1루수,5,0,8 2/3,0,0,7,0,1,1.000,0,0,0,-
김건국,76225,롯데,투수,5,1,10 2/3,1,0,0,2,1,0.667,0,0,0,-
김대우,78536,롯데,투수,5,0,3 1/3,0,0,0,1,0,1.000,0,0,0,-
문규현,72546,롯데,1루수,5,0,9,0,0,6,0,0,1.000,0,0,0,-
조홍석,63593,롯데,좌익수,5,1,14,0,0,3,1,0,1.000,0,0,0,-
조홍석,63593,롯데,우익수,5,0,12,0,0,4,0,0,1.000,0,0,0,-
김태진,64984,NC,2루수,5,0,7,0,0,0,0,0,-,0,0,0,-
도태훈,66965,NC,유격수,5,1,11 1/3,1,0,2,5,1,0.875,0,0,0,-
이상호,60566,NC,1루수,5,0,14 1/3,0,0,13,0,0,1.000,0,0,0,-
박용택,72133,LG,좌익수,5,5,33,0,0,8,0,0,1.000,0,0,0,-
전인환,79339,LG,투수,5,0,5 2/3,0,0,0,1,0,1.000,0,0,0,-
정경운,66716,한화,3루수,5,1,15,0,0,1,5,1,1.000,0,0,0,-
정경운,66716,한화,1루수,5,0,6,0,0,6,0,1,1.000,0,0,0,-
정경운,66716,한화,2루수,5,1,20,0,0,4,8,2,1.000,0,0,0,-
최원제,77466,삼성,1루수,5,2,18,0,0,11,2,0,1.000,0,0,0,-
배우열,79191,KT,투수,5,0,5 2/3,0,0,0,0,0,-,0,0,0,-
김주찬,70410,KIA,우익수,4,1,12,0,0,4,0,0,1.000,0,0,0,-
김주형,74605,KIA,3루수,4,1,14,1,0,2,3,0,0.833,0,0,0,-
박경태,76653,KIA,투수,4,0,6 1/3,0,0,0,1,0,1.000,0,0,0,-
서동욱,73606,KIA,2루수,4,2,17,0,0,8,8,1,1.000,0,0,0,-
전민재,68205,두산,3루수,4,0,11,0,0,0,1,0,1.000,0,0,0,-
오윤석,64504,롯데,3루수,4,2,22,0,0,2,2,0,1.000,0,0,0,-
정훈,60523,롯데,3루수,4,2,13,1,0,3,1,1,0.800,0,0,0,-
홍성민,62655,롯데,투수,4,0,3 2/3,0,0,1,0,0,1.000,0,0,0,-
김재균,68908,NC,투수,4,1,5 2/3,0,0,0,0,0,-,0,0,0,-
강지광,79130,SK,투수,4,0,3,0,0,0,1,0,1.000,0,0,0,-
조용호,64868,SK,좌익수,4,2,20,0,0,7,0,0,1.000,0,0,0,-
백승현,65109,LG,유격수,4,2,19,0,0,4,5,0,1.000,0,0,0,-
손주영,67143,LG,투수,4,3,11 2/3,0,0,0,0,0,-,0,0,0,-
양원혁,64117,LG,2루수,4,2,18,0,0,0,3,1,1.000,0,0,0,-
박정음,62353,넥센,좌익수,4,1,15,0,0,5,0,0,1.000,0,0,0,-
이상민,63960,넥센,투수,4,0,4 2/3,0,0,1,0,0,1.000,0,0,0,-
허정협,65399,넥센,좌익수,4,1,13,0,0,2,0,0,1.000,0,0,0,-
김진영,67737,한화,투수,4,2,11 1/3,0,0,1,1,0,1.000,0,0,0,-
오선진,78756,한화,유격수,4,3,22,0,0,1,9,1,1.000,0,0,0,-
정경운,66716,한화,유격수,4,0,6 2/3,0,0,1,1,1,1.000,0,0,0,-
김시현,67467,삼성,투수,4,0,5,0,0,0,1,0,1.000,0,0,0,-
김용하,68453,삼성,투수,4,0,3,1,0,0,0,0,0.000,0,0,0,-
김호재,64407,삼성,2루수,4,0,5,0,0,0,0,0,-,0,0,0,-
김동욱,77462,KT,좌익수,4,0,7,0,0,2,0,0,1.000,0,0,0,-
김동욱,77462,KT,우익수,4,2,17 1/3,0,0,2,0,0,1.000,0,0,0,-
김지열,78753,KT,3루수,4,1,13,1,0,1,1,0,0.667,0,0,0,-
김진곤,63088,KT,중견수,4,0,6,0,0,2,0,0,1.000,0,0,0,-
오준혁,61743,KT,1루수,4,1,11 1/3,0,0,7,3,0,1.000,0,0,0,-
이명기,76849,KIA,중견수,3,0,3 1/3,0,0,0,0,0,-,0,0,0,-
