선수명,ID,팀명,포지션,경기,선발경기,수비이닝,실책,견제사,자살,보살,병살,수비율,포일,도루허용,도루실패,도루저지율
이홍구,63634,KT,포수,43,26,230,2,0,171,9,2,0.989,0,24,2,7.7
김응민,60288,삼성,포수,43,21,212 1/3,2,0,167,8,1,0.989,0,12,1,7.7
반즈,50730,한화,1루수,43,37,329 1/3,4,0,263,31,36,0.987,0,0,0,-
오선진,78756,한화,유격수,43,22,234 1/3,1,0,35,64,15,0.990,0,0,0,-
윤명준,62242,두산,투수,42,0,41,0,0,0,6,1,1.000,0,0,0,-
이영하,66291,두산,투수,42,19,132,0,1,8,17,3,1.000,0,0,0,-
정상호,71842,두산,포수,42,25,223 1/3,2,0,192,15,1,0.990,2,15,3,16.7
최원준,67263,두산,투수,42,18,123,0,2,2,9,0,1.000,0,0,0,-
안우진,68341,키움,투수,42,0,36,1,0,2,1,0,0.750,0,0,0,-
조성운,63348,키움,투수,42,0,45,1,1,1,6,0,0.875,0,0,0,-
김세현,76350,SK,투수,42,0,42,1,0,0,4,0,0.800,0,0,0,-
구본혁,69100,LG,유격수,42,7,116 2/3,2,0,21,37,5,0.967,0,0,0,-
하준호,78517,KT,투수,42,1,41 2/3,0,0,1,5,0,1.000,0,0,0,-
김헌곤,61404,삼성,좌익수,42,24,234,1,0,58,1,0,0.983,0,0,0,-
임종찬,50704,한화,우익수,42,32,259 1/3,0,0,60,3,1,1.000,0,0,0,-
이형종,78135,LG,우익수,41,34,306,0,0,68,0,0,1.000,0,0,0,-
홍창기,66108,LG,좌익수,41,13,157 2/3,0,0,42,1,0,1.000,0,0,0,-
박계범,64468,삼성,유격수,41,23,218,4,0,38,63,14,0.962,0,0,0,-
고우석,67119,LG,투수,40,0,41 2/3,1,0,4,3,0,0.875,0,0,0,-
김찬형,66917,NC,유격수,40,13,157,6,0,31,45,12,0.927,0,0,0,-
노수광,63704,한화,좌익수,40,22,230,1,0,53,1,0,0.982,0,0,0,-
김규민,62356,키움,좌익수,39,16,170,0,0,52,2,0,1.000,0,0,0,-
안영명,73738,한화,투수,39,0,45 2/3,0,1,1,7,0,1.000,0,0,0,-
러셀,50350,키움,2루수,38,35,303,4,0,65,115,23,0.978,0,0,0,-
김형준,68912,NC,포수,38,13,164 1/3,1,0,142,10,1,0.993,2,1,4,80.0
백용환,78643,KIA,포수,38,20,199,3,0,158,8,0,0.982,2,9,5,35.7
김동한,61204,롯데,3루수,38,6,104,1,0,7,22,2,0.967,0,0,0,-
채지선,65241,두산,투수,37,0,33,0,0,5,2,0,1.000,0,0,0,-
허정협,65399,키움,우익수,37,26,215 1/3,2,0,42,1,0,0.956,0,0,0,-
박성한,67893,SK,유격수,37,29,256,4,0,63,71,13,0.971,0,0,0,-
이상호,60566,NC,1루수,37,1,67 2/3,1,0,75,3,5,0.987,0,0,0,-
장현식,63950,KIA,투수,37,3,41,0,0,2,5,1,1.000,0,0,0,-
김지찬,50458,삼성,유격수,37,27,233,4,0,47,68,13,0.966,0,0,0,-
최인호,50707,한화,좌익수,37,32,259 2/3,0,0,61,4,0,1.000,0,0,0,-
진명호,79545,롯데,투수,37,0,31 1/3,0,0,2,2,0,1.000,0,0,0,-
김인태,63257,두산,좌익수,36,10,124 2/3,0,0,26,0,0,1.000,0,0,0,-
이유찬,67207,두산,2루수,36,2,67 2/3,2,0,18,21,3,0.951,0,0,0,-
함덕주,63248,두산,투수,36,6,55 1/3,0,0,2,4,0,1.000,0,0,0,-
송명기,69962,NC,투수,36,12,87 2/3,2,1,2,8,0,0.833,0,0,0,-
홍종표,50600,KIA,2루수,36,20,192 2/3,0,0,57,72,17,1.000,0,0,0,-
박시영,60559,롯데,투수,36,0,30 1/3,0,0,1,6,1,1.000,0,0,0,-
조영우,64768,SK,투수,35,7,77,1,1,4,7,1,0.917,0,0,0,-
장준원,64115,LG,3루수,35,17,157,0,0,11,24,4,1.000,0,0,0,-
데스파이네,50040,KT,투수,35,34,207 2/3,0,0,14,23,2,1.000,0,0,0,-
천성호,50054,KT,2루수,35,9,108 2/3,3,0,22,34,5,0.949,0,0,0,-
김동엽,66838,삼성,좌익수,35,27,231,2,0,64,2,0,0.971,0,0,0,-
김호재,64407,삼성,3루수,35,18,177 2/3,2,0,17,31,3,0.960,0,0,0,-
박승규,69418,삼성,중견수,35,16,164,0,0,57,0,0,1.000,0,0,0,-
신본기,62556,롯데,3루수,35,9,122 1/3,2,0,8,20,1,0.933,0,0,0,-
이정용,69134,LG,투수,34,0,34,0,0,0,0,0,-,0,0,0,-
강민국,64906,KT,2루수,34,19,154 2/3,3,0,45,50,21,0.969,0,0,0,-
최영진,61197,삼성,3루수,34,13,157 1/3,2,0,15,26,3,0.953,0,0,0,-
박상언,66707,한화,포수,34,7,102 1/3,2,1,80,9,1,0.978,4,9,4,30.8
김재유,65506,롯데,중견수,34,18,162 1/3,0,0,47,1,0,1.000,0,0,0,-
안권수,50202,두산,좌익수,33,0,60 1/3,0,0,15,0,0,1.000,0,0,0,-
이승진,64805,두산,투수,33,5,51 1/3,2,0,2,4,1,0.750,0,0,0,-
임규빈,65398,키움,투수,33,0,37 2/3,0,0,1,2,0,1.000,0,0,0,-
김태훈,79847,SK,투수,33,8,62,2,0,1,3,1,0.667,0,0,0,-
김대현,66145,LG,투수,33,0,32 1/3,1,1,2,5,1,0.875,0,0,0,-
홍창기,66108,LG,우익수,33,22,210 1/3,0,0,46,1,0,1.000,0,0,0,-
김건태,60339,NC,투수,33,0,35,0,1,0,2,0,1.000,0,0,0,-
김민수,65048,KT,투수,33,18,103 1/3,1,0,8,3,1,0.917,0,0,0,-
반즈,50730,한화,우익수,33,27,239,0,0,56,2,1,1.000,0,0,0,-
호잉,68730,한화,우익수,33,33,278,0,0,71,2,1,1.000,0,0,0,-
이병규,76100,롯데,1루수,33,32,236 2/3,2,0,223,10,21,0.991,0,0,0,-
김창평,69825,SK,2루수,32,23,208 1/3,3,0,39,69,14,0.973,0,0,0,-
오선우,69636,KIA,우익수,32,9,111,0,0,21,1,0,1.000,0,0,0,-
김도환,69442,삼성,포수,32,13,123 2/3,1,0,100,3,1,0.990,3,9,2,18.2
박계범,64468,삼성,3루수,32,19,171 1/3,3,0,16,33,6,0.942,0,0,0,-
정진호,61208,한화,우익수,32,22,189 2/3,1,0,49,1,1,0.980,0,0,0,-
김건국,76225,롯데,투수,32,0,31 2/3,1,1,5,1,0,0.857,0,0,0,-
알칸타라,69045,두산,투수,31,31,198 2/3,0,0,1,23,0,1.000,0,0,0,-
전병우,65586,키움,1루수,31,13,132 1/3,1,0,129,11,15,0.993,0,0,0,-
김택형,65343,SK,투수,31,0,23,0,0,0,2,0,1.000,0,0,0,-
신민재,65207,LG,중견수,31,2,70,0,0,23,0,0,1.000,0,0,0,-
조용호,64868,KT,우익수,31,23,192 2/3,0,0,44,0,0,1.000,0,0,0,-
양현종,77637,KIA,투수,31,31,172 1/3,2,0,2,21,3,0.920,0,0,0,-
박찬도,62409,삼성,좌익수,31,18,170,0,0,39,1,0,1.000,0,0,0,-
장필준,77927,삼성,투수,31,2,36,0,0,1,2,0,1.000,0,0,0,-
송광민,76753,한화,1루수,31,27,222 1/3,2,0,196,12,17,0.990,0,0,0,-
오선진,78756,한화,3루수,31,15,163 2/3,2,0,10,37,2,0.959,0,0,0,-
서준원,69539,롯데,투수,31,20,107 2/3,1,0,11,17,3,0.966,0,0,0,-
스트레일리,50558,롯데,투수,31,31,194 2/3,3,0,13,14,1,0.900,0,0,0,-
오윤석,64504,롯데,2루수,31,27,224 1/3,4,0,52,57,10,0.965,0,0,0,-
최준용,50556,롯데,투수,31,0,29 2/3,0,0,3,5,0,1.000,0,0,0,-
한동희,68525,롯데,1루수,31,11,130,1,0,136,6,16,0.993,0,0,0,-
국해성,79290,두산,우익수,30,13,113,1,0,25,1,0,0.963,0,0,0,-
김강률,77263,두산,투수,30,0,28,1,0,2,3,0,0.833,0,0,0,-
이유찬,67207,두산,3루수,30,17,145,2,0,17,30,7,0.959,0,0,0,-
오준혁,61743,SK,좌익수,30,25,173 2/3,0,0,37,0,0,1.000,0,0,0,-
핀토,50835,SK,투수,30,30,162,0,0,11,22,2,1.000,0,0,0,-
이형종,78135,LG,좌익수,30,25,211,4,0,45,1,0,0.920,0,0,0,-
강윤구,79358,NC,투수,30,0,21,0,0,0,4,0,1.000,0,0,0,-
루친스키,69940,NC,투수,30,30,183,3,2,13,20,2,0.917,0,0,0,-
모창민,78813,NC,1루수,30,18,146 2/3,2,0,121,11,14,0.985,0,0,0,-
홍성민,62655,NC,투수,30,0,26,0,0,3,3,1,1.000,0,0,0,-
강민국,64906,KT,유격수,30,8,92,2,0,13,18,7,0.939,0,0,0,-
김규성,66614,KIA,유격수,30,7,104,1,0,22,31,13,0.981,0,0,0,-
홍정우,65496,삼성,투수,30,0,30,0,0,1,2,0,1.000,0,0,0,-
김민규,68200,두산,투수,29,4,53 1/3,0,0,3,2,0,1.000,0,0,0,-
김주온,65411,SK,투수,29,0,31,0,0,1,1,0,1.000,0,0,0,-
박종훈,60841,SK,투수,29,28,157 1/3,0,0,5,18,3,1.000,0,0,0,-
정영일,62056,SK,투수,29,0,23 1/3,0,0,0,2,0,1.000,0,0,0,-
라이트,50912,NC,투수,29,29,157 2/3,0,0,9,7,1,1.000,0,0,0,-
문상철,64007,KT,1루수,29,17,146 1/3,1,0,131,9,16,0.993,0,0,0,-
장지훈,67443,삼성,투수,29,0,27 2/3,2,0,1,1,0,0.500,0,0,0,-
러셀,50350,키움,유격수,28,21,191 1/3,8,0,41,64,12,0.929,0,0,0,-
박희수,76858,SK,투수,28,0,24 2/3,0,0,0,4,0,1.000,0,0,0,-
최지훈,50854,SK,좌익수,28,11,127 1/3,1,0,29,1,0,0.968,0,0,0,-
이상규,65117,LG,투수,28,0,31,0,0,0,3,0,1.000,0,0,0,-
켈리,69103,LG,투수,28,28,173 1/3,0,0,10,16,2,1.000,0,0,0,-
가뇽,50640,KIA,투수,28,28,159 2/3,0,0,8,18,0,1.000,0,0,0,-
김대우,61365,삼성,투수,28,9,77 2/3,2,0,2,9,1,0.846,0,0,0,-
서폴드,69744,한화,투수,28,28,165,1,0,13,24,4,0.974,0,0,0,-
박세웅,64021,롯데,투수,28,28,147 1/3,2,0,6,20,3,0.929,0,0,0,-
유희관,79229,두산,투수,27,27,136 1/3,2,2,4,16,2,0.909,0,0,0,-
이형범,62951,두산,투수,27,0,25 2/3,1,0,2,3,1,0.833,0,0,0,-
요키시,69343,키움,투수,27,27,159 2/3,4,0,10,37,2,0.922,0,0,0,-
김경호,64260,SK,좌익수,27,11,131,0,0,27,0,0,1.000,0,0,0,-
이건욱,64861,SK,투수,27,25,122,0,0,2,7,2,1.000,0,0,0,-
정의윤,75151,SK,좌익수,27,19,160,0,0,41,0,0,1.000,0,0,0,-
