선수명,ID,팀명,평균자책점,경기,승리,패배,세이브,홀드,승률,이닝,피안타,홈런,볼넷,사구,삼진,실점,자책점,이닝당_출루허용률,완투,완봉,퀄리티스타트,블론세이브,타자수,투구수,피안타율,2루타,3루타,희생번트,희생플라이,고의4구,폭투,보크,선발,선발승,구원승,종료,세이브기회,터프세이브,병살타,땅볼,뜬공,땅볼/뜬공,인플레이타구타율,투구수/경기,투구수/이닝,9이닝당 삼진,9이닝당 볼넷,삼진/볼넷,피출루율,피장타율,피OPS
신승현,70839,LG,0.00,3,0,0,0,0,-,3 2/3,1,0,0,1,1,0,0,0.27,0,0,0,0,12,57,0.100,0,0,0,1,0,0,0,0,0,0,0,0,0,1,5,4,1.25,0.100,19.0,15.5,2.45,0.00,-,0.167,0.100,0.267
여건욱,79825,LG,0.00,3,0,0,0,1,-,3 1/3,4,0,3,0,3,0,0,2.10,0,0,0,0,17,69,0.286,2,0,0,0,1,0,1,0,0,0,0,0,0,0,1,6,0.17,0.364,23.0,20.7,8.10,8.10,1.00,0.412,0.429,0.841
허프,66138,LG,2.38,19,6,4,0,0,0.600,124 2/3,100,7,14,2,98,37,33,0.91,2,0,13,0,490,1893,0.215,20,2,4,4,0,2,0,17,5,1,3,0,0,7,146,126,1.16,0.255,99.6,15.2,7.07,1.01,7.00,0.239,0.311,0.550
임정우,61891,LG,2.70,17,0,0,0,1,-,16 2/3,14,1,6,1,17,6,5,1.20,0,0,0,0,70,262,0.230,0,1,2,0,0,0,0,0,0,0,3,4,0,1,14,16,0.88,0.302,15.4,15.7,9.18,3.24,2.83,0.309,0.311,0.620
차우찬,76455,LG,3.43,28,10,7,0,0,0.588,175 2/3,171,20,38,7,157,75,67,1.19,0,0,16,0,732,2879,0.252,33,4,4,5,0,10,0,28,10,0,0,0,0,11,154,201,0.77,0.298,102.8,16.4,8.04,1.95,4.13,0.297,0.401,0.698
유재유,66160,LG,3.60,3,0,0,0,0,-,5,6,0,4,0,1,2,2,2.00,0,0,0,0,25,100,0.286,1,0,0,0,0,0,0,0,0,0,3,0,0,0,5,9,0.56,0.300,33.3,20.0,1.80,7.20,0.25,0.400,0.333,0.733
윤지웅,61329,LG,3.86,34,1,1,1,3,0.500,35,39,4,10,4,22,20,15,1.40,0,0,0,0,154,553,0.287,6,0,2,2,3,1,0,3,1,0,9,3,1,1,43,34,1.26,0.313,16.3,15.8,5.66,2.57,2.20,0.349,0.419,0.768
소사,62698,LG,3.88,30,11,11,1,0,0.500,185 1/3,189,11,38,3,153,86,80,1.22,2,1,16,0,769,2863,0.264,36,9,6,6,0,3,0,29,11,0,3,1,1,17,172,208,0.83,0.319,95.4,15.4,7.43,1.85,4.03,0.301,0.385,0.686
진해수,76650,LG,3.93,75,3,3,1,24,0.500,52 2/3,52,6,15,2,48,23,23,1.27,0,0,0,4,221,864,0.267,11,2,4,5,2,1,0,0,0,3,5,33,1,3,55,45,1.22,0.315,11.5,16.4,8.20,2.56,3.20,0.318,0.436,0.754
최성훈,62146,LG,4.09,32,0,0,1,3,-,22,25,2,11,4,16,12,10,1.64,0,0,0,0,108,425,0.272,6,0,1,0,1,1,0,0,0,0,8,3,0,1,36,15,2.40,0.311,13.3,19.3,6.55,4.50,1.45,0.374,0.402,0.776
