선수명,ID,팀명,평균자책점,경기,승리,패배,세이브,홀드,승률,이닝,피안타,홈런,볼넷,사구,삼진,실점,자책점,이닝당_출루허용률,완투,완봉,퀄리티스타트,블론세이브,타자수,투구수,피안타율,2루타,3루타,희생번트,희생플라이,고의4구,폭투,보크,선발,선발승,구원승,종료,세이브기회,터프세이브,병살타,땅볼,뜬공,땅볼/뜬공,인플레이타구타율,투구수/경기,투구수/이닝,9이닝당 삼진,9이닝당 볼넷,삼진/볼넷,피출루율,피장타율,피OPS
정찬헌,78148,LG,4.44,51,1,3,3,8,0.250,52 2/3,57,5,27,5,41,26,26,1.59,0,0,0,0,239,927,0.294,10,2,10,3,9,3,0,0,0,1,23,13,1,5,43,56,0.77,0.344,18.2,17.6,7.01,4.61,1.52,0.389,0.443,0.832
정현욱,96462,LG,4.73,25,2,2,0,1,0.500,32 1/3,39,4,15,1,24,17,17,1.67,0,0,0,1,148,540,0.305,6,0,4,0,0,0,0,0,0,2,4,2,0,3,39,26,1.50,0.350,21.6,16.7,6.68,4.18,1.60,0.382,0.445,0.827
류제국,63111,LG,5.12,27,9,7,0,0,0.563,147 2/3,146,13,58,13,128,100,84,1.38,0,0,10,0,661,2641,0.251,30,6,6,3,3,9,0,27,9,0,0,0,0,8,175,135,1.30,0.300,97.8,17.9,7.80,3.53,2.21,0.331,0.391,0.722
티포드,64136,LG,5.24,20,5,6,0,0,0.455,99 2/3,105,9,51,6,85,64,58,1.57,0,0,7,0,455,1898,0.271,14,2,7,4,2,2,0,19,5,0,0,0,0,8,118,83,1.42,0.323,94.9,19.0,7.68,4.61,1.67,0.362,0.388,0.750
신승현,70839,LG,5.87,11,0,0,0,1,-,15 1/3,21,2,9,4,12,15,10,1.96,0,0,0,0,81,314,0.309,3,1,0,0,0,2,0,0,0,0,4,0,0,1,14,21,0.67,0.352,28.5,20.5,7.04,5.28,1.33,0.420,0.471,0.891
신정락,60140,LG,6.66,15,1,3,0,0,0.250,51 1/3,53,8,16,5,39,38,38,1.34,0,0,1,0,220,825,0.273,7,1,4,1,1,1,0,7,0,1,1,0,0,6,57,46,1.24,0.304,55.0,16.1,6.84,2.81,2.44,0.343,0.443,0.786
임지섭,64155,LG,6.75,4,1,2,0,0,0.333,14 2/3,15,1,17,1,8,11,11,2.18,0,0,0,0,73,310,0.278,6,0,0,1,0,3,0,3,1,0,0,0,0,0,12,20,0.60,0.304,77.5,21.1,4.91,10.43,0.47,0.452,0.444,0.896
김선규,75852,LG,7.13,19,0,3,0,1,0.000,17 2/3,25,2,9,6,7,21,14,1.92,0,0,0,0,93,358,0.325,6,0,1,0,1,1,0,0,0,0,5,2,0,3,32,13,2.46,0.338,18.8,20.3,3.57,4.58,0.78,0.435,0.481,0.916
이상열,96720,LG,7.88,12,0,0,0,1,-,8,11,1,3,1,5,7,7,1.75,0,0,0,0,38,132,0.324,1,0,0,0,0,1,0,0,0,0,0,3,0,1,10,8,1.25,0.357,11.0,16.5,5.63,3.38,1.67,0.395,0.441,0.836
최동환,79140,LG,11.57,1,0,0,0,0,-,2 1/3,2,1,3,0,2,3,3,2.14,0,0,0,0,12,53,0.222,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,4,0.25,0.167,53.0,22.7,7.71,11.57,0.67,0.417,0.556,0.973
김기표,76119,LG,13.50,3,0,0,0,0,-,2,2,2,0,1,1,3,3,1.00,0,0,0,0,10,29,0.222,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,1,5.00,0.000,9.7,14.5,4.50,0.00,-,0.300,0.889,1.189
김선우,78232,LG,14.04,6,0,1,0,0,0.000,8 1/3,14,2,4,1,3,13,13,2.16,0,0,0,0,44,167,0.368,4,0,1,0,0,0,0,2,0,0,4,0,0,1,13,8,1.63,0.364,27.8,20.0,3.24,4.32,0.75,0.442,0.632,1.074
류택현,94228,LG,27.00,2,0,0,0,0,-,1,3,2,0,1,0,3,3,3.00,0,0,0,0,6,14,0.600,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1.00,0.333,7.0,14.0,0.00,0.00,-,0.667,1.800,2.467
