선수명,ID,팀명,평균자책점,경기,승리,패배,세이브,홀드,승률,이닝,피안타,홈런,볼넷,사구,삼진,실점,자책점,이닝당_출루허용률,완투,완봉,퀄리티스타트,블론세이브,타자수,투구수,피안타율,2루타,3루타,희생번트,희생플라이,고의4구,폭투,보크,선발,선발승,구원승,종료,세이브기회,터프세이브,병살타,땅볼,뜬공,땅볼/뜬공,인플레이타구타율,투구수/경기,투구수/이닝,9이닝당 삼진,9이닝당 볼넷,삼진/볼넷,피출루율,피장타율,피OPS
장준관,70135,LG,0.00,3,0,0,0,0,-,3,2,0,0,0,3,0,0,0.67,0,0,0,0,10,41,0.200,0,0,0,0,0,1,0,0,0,0,1,0,0,1,5,0,-,0.286,13.7,13.7,9.00,0.00,-,0.200,0.200,0.400
우규민,73117,LG,2.65,62,5,6,30,0,0.455,78,58,3,31,7,26,24,23,1.14,0,0,0,13,319,1130,0.216,6,1,6,6,8,2,0,0,0,5,51,43,7,11,111,80,1.39,0.224,18.2,14.5,3.00,3.58,0.84,0.307,0.279,0.586
류택현,94228,LG,2.70,81,0,3,0,23,0.000,40,37,1,22,0,36,13,12,1.48,0,0,0,0,176,726,0.248,6,1,3,1,0,3,0,0,0,0,7,30,0,5,38,39,0.97,0.319,9.0,18.2,8.10,4.95,1.64,0.343,0.322,0.665
박명환,96251,LG,3.19,27,10,6,0,0,0.625,155 1/3,133,11,72,4,117,59,55,1.32,0,0,19,0,659,2583,0.235,32,4,9,7,0,7,1,26,10,0,0,0,0,14,141,183,0.77,0.274,95.7,16.6,6.78,4.17,1.63,0.322,0.363,0.685
옥스프링,77199,LG,3.24,14,4,5,0,0,0.444,80 2/3,75,1,32,1,41,37,29,1.33,1,0,9,0,345,1355,0.250,16,1,9,3,0,2,1,13,4,0,1,0,0,7,93,94,0.99,0.284,96.8,16.8,4.57,3.57,1.28,0.321,0.320,0.641
김민기,97111,LG,4.28,69,7,5,1,17,0.583,88 1/3,103,3,24,5,43,44,42,1.44,0,0,0,2,379,1462,0.312,14,0,14,6,1,3,0,0,0,7,8,18,0,16,106,84,1.26,0.345,21.2,16.6,4.38,2.45,1.79,0.362,0.382,0.744
이승호,99137,LG,4.28,27,2,2,0,0,0.500,69 1/3,69,3,39,2,51,37,33,1.56,0,0,2,0,319,1239,0.257,13,2,6,3,1,4,0,13,2,0,3,0,0,5,67,85,0.79,0.303,45.9,17.9,6.62,5.06,1.31,0.351,0.353,0.704
심수창,74167,LG,4.31,56,3,5,2,10,0.375,77 1/3,83,4,40,0,47,39,37,1.59,0,0,1,1,347,1316,0.276,12,2,5,1,0,6,0,3,0,3,17,14,1,6,91,81,1.12,0.315,23.5,17.0,5.47,4.66,1.18,0.360,0.369,0.729
박석진,95459,LG,4.35,27,1,1,0,0,0.500,31,32,1,6,6,7,19,15,1.23,0,0,0,0,131,448,0.286,6,0,1,6,0,1,0,0,0,1,6,2,0,6,46,33,1.39,0.282,16.6,14.5,2.03,1.74,1.17,0.338,0.366,0.704
정재복,73166,LG,4.42,44,6,5,1,2,0.545,126 1/3,134,6,38,2,71,65,62,1.36,0,0,5,0,541,2061,0.277,25,5,11,7,3,4,0,13,4,2,8,3,0,13,116,169,0.69,0.310,46.8,16.3,5.06,2.71,1.87,0.328,0.387,0.715
신윤호,94126,LG,4.50,10,0,1,0,0,0.000,14,20,0,8,1,11,7,7,2.00,0,0,0,0,68,262,0.345,4,1,1,0,1,0,0,0,0,0,8,0,0,1,7,20,0.35,0.426,26.2,18.7,7.07,5.14,1.38,0.433,0.448,0.881
최원호,96345,LG,4.67,26,7,7,0,1,0.500,108,111,7,59,8,58,61,56,1.57,0,0,8,0,479,1869,0.280,24,0,13,3,3,1,0,19,6,1,0,2,0,17,123,107,1.15,0.311,71.9,17.3,4.83,4.92,0.98,0.382,0.394,0.776
하리칼라,75443,LG,5.21,16,6,8,0,0,0.429,86 1/3,115,6,38,3,24,60,50,1.77,1,1,7,0,401,1501,0.333,21,2,8,7,3,1,0,16,6,0,1,0,0,12,129,84,1.54,0.339,93.8,17.4,2.50,3.96,0.63,0.397,0.458,0.855
봉중근,77147,LG,5.32,24,6,7,0,0,0.462,111 2/3,121,6,53,7,56,71,66,1.56,0,0,7,0,498,1947,0.289,19,5,15,4,0,11,0,22,6,0,0,0,0,10,145,101,1.44,0.319,81.1,17.4,4.51,4.27,1.06,0.375,0.401,0.776
송현우,74160,LG,5.57,13,0,0,0,0,-,21,22,1,17,3,8,14,13,1.86,0,0,0,0,103,407,0.265,5,1,0,0,0,0,0,0,0,0,4,0,0,1,21,32,0.66,0.284,31.3,19.4,3.43,7.29,0.47,0.408,0.386,0.794
경헌호,70121,LG,5.96,23,1,0,0,2,1.000,22 2/3,25,4,10,1,16,18,15,1.54,0,0,0,0,103,442,0.284,2,2,2,2,1,0,0,0,0,1,3,1,0,2,18,31,0.58,0.300,19.2,19.5,6.35,3.97,1.60,0.356,0.489,0.845
김재현,98776,LG,6.10,22,0,1,0,2,0.000,10 1/3,17,3,8,0,5,7,7,2.42,0,0,0,0,54,211,0.378,3,0,1,0,0,1,0,0,0,0,3,4,0,1,11,12,0.92,0.378,9.6,20.4,4.35,6.97,0.63,0.472,0.644,1.116
민경수,74130,LG,6.23,7,0,0,0,1,-,4 1/3,5,0,0,0,2,3,3,1.15,0,0,0,0,18,52,0.278,2,0,0,0,0,0,0,0,0,0,2,1,0,1,7,4,1.75,0.313,7.4,12.0,4.15,0.00,-,0.278,0.389,0.667
김회권,76169,LG,7.88,6,0,1,0,0,0.000,8,11,0,7,0,6,7,7,2.25,0,0,0,0,43,169,0.314,2,0,1,0,0,0,0,0,0,0,1,1,0,1,7,11,0.64,0.379,28.2,21.1,6.75,7.88,0.86,0.429,0.371,0.800
김광삼,99152,LG,12.27,4,0,0,0,0,-,7 1/3,12,0,8,0,3,11,10,2.73,0,0,0,0,42,182,0.375,1,0,0,2,0,1,0,1,0,0,2,0,0,1,10,9,1.11,0.387,45.5,24.8,3.68,9.82,0.38,0.476,0.406,0.882
김기표,76119,LG,16.20,7,0,0,0,0,-,5,8,3,5,2,4,9,9,2.60,0,0,0,0,29,122,0.364,3,0,0,0,0,0,0,0,0,0,1,0,0,1,8,2,4.00,0.333,17.4,24.4,7.20,9.00,0.80,0.517,0.909,1.426
최종인,77126,LG,40.50,1,0,0,0,0,-,2/3,4,0,0,0,0,3,3,6.00,0,0,0,0,6,22,0.667,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1.00,0.667,22.0,33.0,0.00,0.00,-,0.667,1.000,1.667
