선수명,ID,팀명,평균자책점,경기,승리,패배,세이브,홀드,승률,이닝,피안타,홈런,볼넷,사구,삼진,실점,자책점,이닝당_출루허용률,완투,완봉,퀄리티스타트,블론세이브,타자수,투구수,피안타율,2루타,3루타,희생번트,희생플라이,고의4구,폭투,보크,선발,선발승,구원승,종료,세이브기회,터프세이브,병살타,땅볼,뜬공,땅볼/뜬공,인플레이타구타율,투구수/경기,투구수/이닝,9이닝당 삼진,9이닝당 볼넷,삼진/볼넷,피출루율,피장타율,피OPS
최종인,77126,LG,0.00,1,0,0,0,0,-,1,0,0,3,0,0,0,0,3.00,0,0,0,0,6,23,0.000,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,2,0.50,0.000,23.0,23.0,0.00,27.00,0.00,0.500,0.000,0.500
경헌호,70121,LG,2.31,30,1,0,0,2,1.000,46 2/3,42,4,14,1,27,13,12,1.20,0,0,0,0,191,731,0.249,7,1,4,3,1,0,0,0,0,1,8,1,0,2,39,64,0.61,0.270,24.4,15.7,5.21,2.70,1.93,0.305,0.373,0.678
봉중근,77147,LG,2.66,28,11,8,0,0,0.579,186 1/3,153,13,68,12,140,66,55,1.19,0,0,18,0,767,2958,0.227,27,4,8,5,0,6,0,28,11,0,0,0,0,14,207,179,1.16,0.266,105.6,15.9,6.76,3.28,2.06,0.307,0.337,0.644
오상민,97815,LG,2.74,38,1,0,1,9,1.000,23,25,0,3,0,14,7,7,1.22,0,0,0,0,94,332,0.281,3,0,2,0,0,0,0,0,0,1,5,12,0,3,23,27,0.85,0.333,8.7,14.4,5.48,1.17,4.67,0.304,0.315,0.619
김회권,76169,LG,3.00,2,0,0,0,0,-,3,5,0,0,1,1,1,1,1.67,0,0,0,0,14,59,0.385,2,0,0,0,0,0,0,0,0,0,1,0,0,1,4,3,1.33,0.417,29.5,19.7,3.00,0.00,-,0.429,0.538,0.967
송현우,74160,LG,3.12,15,0,0,0,0,-,17 1/3,15,1,5,1,11,6,6,1.15,0,0,0,0,72,284,0.227,6,0,0,0,0,2,0,0,0,0,11,0,0,1,16,24,0.67,0.259,18.9,16.4,5.71,2.60,2.20,0.292,0.364,0.656
정재복,73166,LG,3.89,55,4,10,13,10,0.286,71 2/3,71,2,28,1,44,31,31,1.38,0,0,0,6,303,1168,0.268,15,3,6,3,1,3,0,0,0,4,27,27,3,7,64,89,0.72,0.311,21.2,16.3,5.53,3.52,1.57,0.337,0.370,0.707
옥스프링,77199,LG,3.93,29,10,10,0,0,0.500,174,182,12,77,12,110,83,76,1.49,1,0,13,0,767,2915,0.275,36,4,9,6,0,6,0,28,10,0,1,0,0,13,192,184,1.04,0.311,100.5,16.8,5.69,3.98,1.43,0.358,0.395,0.753
이범준,78119,LG,4.81,38,3,2,0,0,0.600,91 2/3,88,7,59,7,37,54,49,1.60,0,0,0,0,419,1506,0.254,22,7,3,3,0,7,0,7,2,1,13,0,0,11,102,123,0.83,0.265,39.6,16.4,3.63,5.79,0.63,0.370,0.418,0.788
우규민,73117,LG,4.91,54,3,7,10,5,0.300,51 1/3,57,5,15,4,16,33,28,1.40,0,0,0,2,225,809,0.291,8,1,5,5,2,0,0,0,0,3,27,16,2,5,65,63,1.03,0.289,15.0,15.8,2.81,2.63,1.07,0.345,0.418,0.763
심수창,74167,LG,5.16,16,6,5,0,0,0.545,66 1/3,97,4,22,4,20,42,38,1.79,0,0,2,0,315,1114,0.343,20,2,6,0,0,5,1,14,6,0,0,0,0,7,106,60,1.77,0.359,69.6,16.8,2.71,2.98,0.91,0.398,0.470,0.868
정찬헌,78148,LG,5.50,39,3,13,0,2,0.188,106 1/3,131,10,36,9,59,70,65,1.57,0,0,3,1,490,1830,0.305,20,4,9,6,0,9,0,14,1,2,6,3,0,7,120,126,0.95,0.330,46.9,17.2,4.99,3.05,1.64,0.366,0.440,0.806
최원호,96345,LG,5.90,11,1,5,0,0,0.167,39 2/3,50,4,19,1,14,27,26,1.74,0,0,3,0,185,713,0.311,2,2,4,0,0,1,0,8,1,0,1,0,0,4,41,56,0.73,0.322,64.8,18.0,3.18,4.31,0.74,0.387,0.422,0.809
이재영,72216,LG,6.19,48,1,4,1,8,0.200,68 1/3,69,8,32,3,39,47,47,1.48,0,0,0,1,298,1070,0.270,14,3,5,2,0,0,1,3,0,1,13,9,1,5,54,96,0.56,0.289,22.3,15.7,5.14,4.21,1.22,0.355,0.441,0.796
김민기,97111,LG,7.03,21,1,2,0,0,0.333,32,44,2,17,1,19,25,25,1.91,0,0,0,0,150,555,0.358,4,1,6,3,0,1,1,0,0,1,7,0,0,4,29,34,0.85,0.400,26.4,17.3,5.34,4.78,1.12,0.431,0.455,0.886
장진용,74139,LG,7.27,4,0,1,0,0,0.000,8 2/3,13,1,7,0,5,9,7,2.31,0,0,0,0,46,175,0.342,1,0,1,0,0,1,0,2,0,0,1,0,0,1,7,13,0.54,0.375,43.8,20.2,5.19,7.27,0.71,0.444,0.447,0.891
브라운,76429,LG,7.93,8,1,5,0,0,0.167,36 1/3,57,4,13,5,15,34,32,1.93,0,0,2,0,178,641,0.361,14,1,2,0,0,1,0,8,1,0,0,0,0,2,39,47,0.83,0.381,80.1,17.6,3.72,3.22,1.15,0.426,0.538,0.964
김재현,98776,LG,7.94,16,0,0,0,1,-,5 2/3,7,0,6,2,5,7,5,2.29,0,0,0,0,32,118,0.292,3,0,0,0,0,0,0,0,0,0,1,2,0,0,6,6,1.00,0.368,7.4,20.8,7.94,9.53,0.83,0.469,0.417,0.886
김수형,78164,LG,8.22,8,0,0,0,0,-,7 2/3,12,1,2,2,4,7,7,1.83,0,0,0,0,38,130,0.353,3,0,0,0,0,0,0,0,0,0,3,0,0,1,8,10,0.80,0.379,16.3,17.0,4.70,2.35,2.00,0.421,0.529,0.950
박명환,96251,LG,8.61,5,0,3,0,0,0.000,23,32,1,19,2,16,22,22,2.22,0,0,1,0,118,448,0.340,5,2,2,1,0,2,0,5,0,0,0,0,0,3,15,32,0.47,0.397,89.6,19.5,6.26,7.43,0.84,0.457,0.468,0.925
이승호,99137,LG,9.25,20,0,2,0,1,0.000,24 1/3,37,2,18,4,15,25,25,2.26,0,0,0,0,128,523,0.356,10,1,2,0,0,0,0,5,0,0,0,2,0,2,25,27,0.93,0.402,26.2,21.5,5.55,6.66,0.83,0.468,0.529,0.997
김광수,70142,LG,9.95,11,0,2,0,0,0.000,25 1/3,38,3,17,0,18,28,28,2.17,0,0,0,0,127,465,0.349,3,2,0,1,0,2,0,5,0,0,4,0,0,0,24,30,0.80,0.393,42.3,18.4,6.39,6.04,1.06,0.433,0.495,0.928
류택현,94228,LG,11.05,38,0,1,0,2,0.000,14 2/3,27,1,9,1,10,18,18,2.45,0,0,0,0,81,290,0.415,3,3,4,2,0,0,0,0,0,0,1,2,0,0,20,10,2.00,0.464,7.6,19.8,6.14,5.52,1.11,0.481,0.600,1.081
박석진,95459,LG,36.00,2,0,0,0,0,-,1,8,0,0,0,0,4,4,8.00,0,0,0,0,11,31,0.727,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0.50,0.727,15.5,31.0,0.00,0.00,-,0.727,1.000,1.727
