선수명,ID,팀명,평균자책점,경기,승리,패배,세이브,홀드,승률,이닝,피안타,홈런,볼넷,사구,삼진,실점,자책점,이닝당_출루허용률,완투,완봉,퀄리티스타트,블론세이브,타자수,투구수,피안타율,2루타,3루타,희생번트,희생플라이,고의4구,폭투,보크,선발,선발승,구원승,종료,세이브기회,터프세이브,병살타,땅볼,뜬공,땅볼/뜬공,인플레이타구타율,투구수/경기,투구수/이닝,9이닝당 삼진,9이닝당 볼넷,삼진/볼넷,피출루율,피장타율,피OPS
김선규,75852,LG,3.13,31,2,0,0,2,1.000,31 2/3,34,5,10,2,19,12,11,1.39,0,0,0,0,136,518,0.279,4,1,1,1,2,1,0,0,0,2,2,3,0,3,44,26,1.69,0.293,16.7,16.4,5.40,2.84,1.90,0.341,0.451,0.792
우규민,73117,LG,3.42,25,11,9,0,0,0.550,152 2/3,163,13,17,12,119,64,58,1.18,1,0,13,0,621,2256,0.282,26,5,10,4,0,2,0,25,11,0,1,0,0,23,177,123,1.44,0.333,90.2,14.8,7.02,1.00,7.00,0.314,0.412,0.726
윤지웅,61329,LG,3.77,78,3,1,0,12,0.750,62,47,3,17,1,54,26,26,1.03,0,0,0,1,245,955,0.211,6,1,3,1,0,4,0,0,0,3,9,14,0,5,74,49,1.51,0.263,12.2,15.4,7.84,2.47,3.18,0.269,0.287,0.556
소사,62698,LG,4.03,32,10,12,0,1,0.455,194 1/3,199,16,36,5,177,102,87,1.21,2,1,19,0,809,3138,0.266,39,7,15,6,0,6,1,30,10,0,3,0,0,14,188,189,0.99,0.327,98.1,16.1,8.20,1.67,4.92,0.302,0.402,0.704
김지용,60181,LG,4.13,24,1,1,0,0,0.500,32 2/3,30,4,12,1,28,15,15,1.29,0,0,0,0,137,494,0.244,10,0,1,0,2,2,0,0,0,1,12,0,0,4,30,35,0.86,0.286,20.6,15.1,7.71,3.31,2.33,0.316,0.423,0.739
이동현,71118,LG,4.40,60,5,5,4,11,0.500,59 1/3,65,4,20,2,55,33,29,1.43,0,0,0,4,258,951,0.288,13,0,7,3,5,7,0,0,0,5,20,21,0,2,52,57,0.91,0.359,15.9,16.0,8.34,3.03,2.75,0.347,0.398,0.745
류제국,63111,LG,4.78,24,4,9,0,0,0.308,130,134,16,55,14,88,72,69,1.45,0,0,11,0,572,2163,0.273,20,3,8,4,1,15,0,23,4,0,0,0,0,14,181,92,1.97,0.302,90.1,16.6,6.09,3.81,1.60,0.360,0.424,0.784
신승현,70839,LG,4.79,37,0,1,0,3,0.000,35 2/3,32,3,18,5,30,19,19,1.40,0,0,0,0,155,606,0.244,3,0,1,0,3,3,0,0,0,0,9,3,0,6,34,35,0.97,0.296,16.4,17.0,7.57,4.54,1.67,0.357,0.336,0.693
봉중근,77147,LG,4.93,47,5,2,15,0,0.714,49 1/3,60,10,23,6,39,28,27,1.68,0,0,0,5,223,896,0.319,6,0,4,2,4,3,0,2,0,5,35,20,1,11,44,47,0.94,0.355,19.1,18.2,7.11,4.20,1.70,0.406,0.511,0.917
루카스,65137,LG,4.93,33,10,11,0,1,0.476,171 2/3,175,11,108,14,151,103,94,1.65,0,0,12,1,785,3261,0.270,21,1,8,6,4,11,1,30,10,0,0,1,0,24,209,120,1.74,0.333,98.8,19.0,7.92,5.66,1.40,0.382,0.356,0.738
