선수명,ID,팀명,평균자책점,경기,승리,패배,세이브,홀드,승률,이닝,피안타,홈런,볼넷,사구,삼진,실점,자책점,이닝당_출루허용률,완투,완봉,퀄리티스타트,블론세이브,타자수,투구수,피안타율,2루타,3루타,희생번트,희생플라이,고의4구,폭투,보크,선발,선발승,구원승,종료,세이브기회,터프세이브,병살타,땅볼,뜬공,땅볼/뜬공,인플레이타구타율,투구수/경기,투구수/이닝,9이닝당 삼진,9이닝당 볼넷,삼진/볼넷,피출루율,피장타율,피OPS
우규민,73117,LG,1.17,6,1,0,0,0,1.000,7 2/3,7,0,2,1,4,2,1,1.17,0,0,0,0,30,116,0.259,3,0,0,0,0,1,0,0,0,1,3,0,0,2,12,4,3.00,0.304,19.3,15.1,4.70,2.35,2.00,0.333,0.370,0.703
손상정,75131,LG,2.84,6,0,0,0,0,-,6 1/3,5,0,2,0,2,2,2,1.11,0,0,0,0,25,85,0.238,3,0,1,1,0,0,0,0,0,0,1,0,0,0,5,10,0.50,0.250,14.2,13.4,2.84,2.84,1.00,0.292,0.381,0.673
이원식,95601,LG,3.38,13,1,0,1,0,1.000,16,19,2,7,1,13,8,6,1.63,0,0,0,0,74,290,0.288,6,0,0,0,0,1,0,0,0,1,2,1,1,0,16,18,0.89,0.333,22.3,18.1,7.31,3.94,1.86,0.365,0.470,0.835
류택현,94228,LG,3.63,69,0,5,0,13,0.000,52,51,3,16,5,41,25,21,1.29,0,0,0,0,221,886,0.263,9,0,4,2,0,0,0,3,0,0,7,16,0,5,50,54,0.93,0.316,12.8,17.0,7.10,2.77,2.56,0.332,0.356,0.688
민경수,74130,LG,3.74,60,0,0,0,9,-,21 2/3,27,0,14,1,16,9,9,1.89,0,0,0,0,101,409,0.325,3,0,1,2,0,2,0,0,0,0,4,20,0,5,28,14,2.00,0.391,6.8,18.9,6.65,5.82,1.14,0.420,0.361,0.781
장문석,97126,LG,3.75,27,5,5,7,0,0.500,84,93,2,31,5,60,40,35,1.48,1,0,6,0,368,1437,0.287,19,2,6,2,1,4,0,12,4,1,15,8,1,9,98,75,1.31,0.345,53.2,17.1,6.43,3.32,1.94,0.356,0.377,0.733
경헌호,70121,LG,3.98,43,0,2,9,4,0.000,54 1/3,47,3,14,6,37,25,24,1.12,0,0,0,0,226,888,0.235,10,1,4,2,0,1,0,2,0,0,16,16,5,6,56,62,0.90,0.272,20.7,16.3,6.13,2.32,2.64,0.302,0.340,0.642
최원호,96345,LG,4.07,27,13,6,0,0,0.684,163 2/3,153,17,60,15,106,79,74,1.30,0,0,13,0,704,2820,0.253,27,2,15,9,6,3,0,27,13,0,0,0,0,11,170,185,0.92,0.277,104.4,17.2,5.83,3.30,1.77,0.331,0.388,0.719
정재복,73166,LG,4.10,65,5,3,4,14,0.625,79,76,5,36,5,63,39,36,1.42,0,0,0,0,342,1265,0.269,15,1,11,7,7,3,1,0,0,5,21,21,0,8,66,85,0.78,0.320,19.5,16.0,7.18,4.10,1.75,0.353,0.382,0.735
심수창,74167,LG,4.22,19,0,1,0,1,0.000,32,33,1,17,1,21,18,15,1.56,0,0,0,0,144,528,0.268,6,0,2,1,2,2,0,1,0,0,5,1,0,1,41,29,1.41,0.314,27.8,16.5,5.91,4.78,1.24,0.359,0.341,0.700
송현우,74160,LG,4.82,33,1,1,0,3,0.500,37 1/3,41,5,20,3,23,23,20,1.63,0,0,0,0,171,677,0.285,4,1,3,1,1,7,0,0,0,1,8,5,0,4,42,39,1.08,0.308,20.5,18.1,5.54,4.82,1.15,0.381,0.431,0.812
김광삼,99152,LG,4.96,23,7,7,0,0,0.500,103 1/3,115,13,53,8,76,63,57,1.63,0,0,7,0,475,1884,0.285,17,1,8,2,0,2,0,21,6,1,0,0,0,7,122,93,1.31,0.322,81.9,18.2,6.62,4.62,1.43,0.377,0.428,0.805
왈론드,75155,LG,5.04,19,4,10,1,2,0.286,89 1/3,85,12,49,2,68,56,50,1.50,1,0,8,0,400,1581,0.251,5,1,9,2,1,8,1,15,4,0,3,2,1,6,103,84,1.23,0.281,83.2,17.7,6.85,4.94,1.39,0.348,0.379,0.727
박만채,71136,LG,5.34,13,1,1,0,0,0.500,30 1/3,47,3,11,3,21,20,18,1.91,0,0,1,0,145,609,0.367,4,2,2,1,1,0,0,4,1,0,1,1,0,5,26,35,0.74,0.419,46.8,20.1,6.23,3.26,1.91,0.427,0.500,0.927
서승화,72157,LG,5.40,4,0,0,0,0,-,5,9,0,3,0,2,3,3,2.40,0,0,0,0,26,93,0.409,2,0,0,1,0,1,0,0,0,0,0,0,0,1,7,5,1.40,0.429,23.3,18.6,3.60,5.40,0.67,0.462,0.500,0.962
이승호,99137,LG,5.51,23,5,10,0,0,0.333,111,122,15,51,3,94,73,68,1.56,1,1,9,0,509,2138,0.275,23,0,10,2,1,4,0,20,5,0,1,0,0,2,96,133,0.72,0.318,93.0,19.3,7.62,4.14,1.84,0.353,0.429,0.782
진필중,95235,LG,5.82,13,3,7,0,0,0.300,51,58,5,21,7,27,40,33,1.55,0,0,4,0,237,866,0.283,8,1,3,1,0,5,0,12,3,0,0,0,0,2,65,56,1.16,0.305,66.6,17.0,4.76,3.71,1.29,0.368,0.405,0.773
손기현,74146,LG,6.00,4,0,0,0,0,-,3,2,1,1,2,3,2,2,1.00,0,0,0,0,14,69,0.182,0,0,0,0,0,0,1,0,0,0,1,0,0,0,4,2,2.00,0.143,17.3,23.0,9.00,3.00,3.00,0.357,0.455,0.812
장준관,70135,LG,6.20,18,0,2,0,3,0.000,20 1/3,25,1,10,2,12,17,14,1.72,0,0,0,0,95,335,0.309,4,0,2,0,1,4,0,0,0,0,4,3,0,2,33,11,3.00,0.353,18.6,16.5,5.31,4.43,1.20,0.398,0.395,0.793
신윤호,94126,LG,6.25,29,1,4,9,1,0.200,31 2/3,44,3,15,1,15,25,22,1.86,0,0,0,0,150,573,0.338,8,0,1,3,2,0,0,0,0,1,21,11,2,4,40,34,1.18,0.357,19.8,18.1,4.26,4.26,1.00,0.403,0.469,0.872
김장준,71867,LG,7.00,4,0,0,0,0,-,9,14,1,4,2,6,7,7,2.00,0,0,0,0,45,146,0.368,0,1,0,1,0,0,0,0,0,0,3,0,0,2,9,10,0.90,0.406,36.5,16.2,6.00,4.00,1.50,0.444,0.500,0.944
김광우,72163,LG,7.20,12,0,0,0,2,-,5,6,3,4,0,5,4,4,2.00,0,0,0,0,24,116,0.316,2,0,1,0,0,0,0,0,0,0,2,5,0,1,1,7,0.14,0.273,9.7,23.2,9.00,7.20,1.25,0.435,0.895,1.330
신재웅,75138,LG,7.43,26,1,0,0,2,1.000,13 1/3,22,1,10,0,9,11,11,2.40,0,0,0,0,69,266,0.379,3,0,1,0,1,0,1,0,0,1,4,3,0,1,11,16,0.69,0.438,10.2,20.0,6.08,6.75,0.90,0.471,0.483,0.954
장진용,74139,LG,7.98,12,2,0,0,0,1.000,14 2/3,13,2,13,2,14,13,13,1.77,0,0,0,0,75,324,0.220,2,0,1,0,0,0,1,0,0,2,1,1,0,0,12,20,0.60,0.256,27.0,22.1,8.59,7.98,1.08,0.378,0.356,0.734
김민기,97111,LG,8.02,28,4,7,0,4,0.364,55,88,11,10,4,37,54,49,1.78,0,0,2,0,263,978,0.358,15,4,3,0,3,0,0,9,1,3,2,5,0,4,63,58,1.09,0.389,34.9,17.8,6.05,1.64,3.70,0.392,0.585,0.977
소소경,98661,LG,8.31,2,0,0,0,0,-,4 1/3,4,0,4,1,4,4,4,1.85,0,0,0,0,22,94,0.235,2,1,0,0,0,0,0,0,0,0,0,0,0,0,4,5,0.80,0.308,47.0,21.7,8.31,8.31,1.00,0.409,0.471,0.880
김재현,98776,LG,9.00,8,0,0,0,1,-,2,6,0,2,0,2,4,2,4.00,0,0,0,0,14,69,0.500,0,0,0,0,0,0,0,0,0,0,1,2,0,0,3,1,3.00,0.600,8.6,34.5,9.00,9.00,1.00,0.571,0.500,1.071
