선수명,ID,팀명,평균자책점,경기,승리,패배,세이브,홀드,승률,이닝,피안타,홈런,볼넷,사구,삼진,실점,자책점,이닝당_출루허용률,완투,완봉,퀄리티스타트,블론세이브,타자수,투구수,피안타율,2루타,3루타,희생번트,희생플라이,고의4구,폭투,보크,선발,선발승,구원승,종료,세이브기회,터프세이브,병살타,땅볼,뜬공,땅볼/뜬공,인플레이타구타율,투구수/경기,투구수/이닝,9이닝당 삼진,9이닝당 볼넷,삼진/볼넷,피출루율,피장타율,피OPS
김동호,97629,LG,0.00,2,0,0,0,0,-,2/3,1,0,0,0,0,0,0,1.50,0,0,0,0,3,10,0.333,1,0,0,0,0,0,0,0,0,0,2,0,0,0,1,1,1.00,0.333,5.0,15.0,0.00,0.00,-,0.333,0.667,1.000
유현승,94834,LG,0.00,1,0,0,0,0,-,2/3,2,0,0,0,1,0,0,3.00,0,0,0,0,4,16,0.500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,-,0.667,16.0,24.0,13.50,0.00,-,0.500,0.500,1.000
이용호,93245,LG,0.00,1,0,0,0,1,-,1,0,0,0,0,0,0,0,0.00,0,0,0,0,3,8,0.000,0,0,0,0,0,0,0,0,0,0,0,1,0,0,3,0,-,0.000,8.0,8.0,0.00,0.00,-,0.000,0.000,0.000
장문석,97126,LG,1.60,59,10,3,4,9,0.769,101 1/3,75,3,39,3,86,22,18,1.13,0,0,0,0,411,1698,0.208,15,1,7,1,2,2,0,0,0,10,12,13,0,3,116,85,1.36,0.264,28.8,16.8,7.64,3.46,2.21,0.290,0.280,0.570
이상훈,93147,LG,1.68,52,7,2,18,0,0.778,85 2/3,53,8,30,3,92,18,16,0.97,0,0,0,0,343,1338,0.177,10,1,9,1,9,2,0,0,0,7,37,26,4,0,53,103,0.51,0.224,25.7,15.6,9.67,3.15,3.07,0.257,0.297,0.554
이동현,71118,LG,2.67,78,8,3,7,6,0.727,124 2/3,110,13,43,5,106,39,37,1.23,0,0,0,0,516,2049,0.243,11,1,12,3,4,3,0,2,0,8,29,14,0,6,113,127,0.89,0.288,26.3,16.4,7.65,3.10,2.47,0.313,0.358,0.671
김민기,97111,LG,3.18,21,7,5,0,0,0.583,99,101,12,23,3,66,39,35,1.25,0,0,8,0,412,1562,0.265,7,2,4,1,0,0,0,19,7,0,0,0,0,10,111,104,1.07,0.293,74.4,15.8,6.00,2.09,2.87,0.311,0.388,0.699
유택현,94228,LG,4.11,77,0,2,0,13,0.000,46,40,9,14,1,46,25,21,1.17,0,0,0,0,190,767,0.234,7,1,3,1,1,1,0,1,0,0,8,9,0,3,37,49,0.76,0.265,10.0,16.7,9.00,2.74,3.29,0.294,0.444,0.738
이승호,99137,LG,4.11,41,2,2,1,3,0.500,46,35,4,26,2,44,22,21,1.33,0,0,0,0,194,810,0.215,8,3,2,1,1,4,0,4,0,2,7,7,0,6,44,41,1.07,0.267,19.8,17.6,8.61,5.09,1.69,0.328,0.374,0.702
만자니오,72123,LG,4.32,31,8,11,0,1,0.421,162 1/3,161,13,94,21,122,85,78,1.57,2,0,14,0,735,3092,0.267,27,3,12,4,2,3,2,29,8,0,2,0,0,16,167,158,1.06,0.313,99.7,19.0,6.76,5.21,1.30,0.382,0.386,0.768
