선수명,ID,팀명,평균자책점,경기,승리,패배,세이브,홀드,승률,이닝,피안타,홈런,볼넷,사구,삼진,실점,자책점,이닝당_출루허용률,완투,완봉,퀄리티스타트,블론세이브,타자수,투구수,피안타율,2루타,3루타,희생번트,희생플라이,고의4구,폭투,보크,선발,선발승,구원승,종료,세이브기회,터프세이브,병살타,땅볼,뜬공,땅볼/뜬공,인플레이타구타율,투구수/경기,투구수/이닝,9이닝당 삼진,9이닝당 볼넷,삼진/볼넷,피출루율,피장타율,피OPS
신정락,60140,LG,0.00,1,0,0,0,0,-,2/3,0,0,1,0,0,1,0,1.50,0,0,0,0,3,12,0.000,0,0,0,0,1,2,0,0,0,0,1,0,0,0,1,1,1.00,0.000,12.0,18.0,0.00,13.50,0.00,0.333,0.000,0.333
봉중근,77147,LG,1.18,40,0,1,26,0,0.000,38,26,1,10,4,36,5,5,0.95,0,0,0,1,152,627,0.193,3,0,3,0,0,1,0,0,0,0,34,27,3,1,38,35,1.09,0.255,15.7,16.5,8.53,2.37,3.60,0.268,0.237,0.505
유원상,76757,LG,2.19,58,4,2,3,21,0.667,74,70,4,13,2,43,20,18,1.12,0,0,0,3,301,1061,0.249,10,1,5,0,1,4,0,0,0,4,14,25,0,8,98,70,1.40,0.282,18.3,14.3,5.23,1.58,3.31,0.287,0.335,0.622
신동훈,62160,LG,2.25,3,0,0,0,0,-,4,1,0,2,1,6,1,1,0.75,0,0,0,0,16,65,0.077,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,5,0.20,0.143,21.7,16.3,13.50,4.50,3.00,0.250,0.231,0.481
이동현,71118,LG,3.02,52,2,2,0,6,0.500,56 2/3,43,1,18,0,56,20,19,1.08,0,0,0,2,231,957,0.208,4,1,5,1,0,0,0,0,0,2,7,4,0,1,43,66,0.65,0.278,18.4,16.9,8.89,2.86,3.11,0.270,0.251,0.521
김기표,76119,LG,3.04,25,3,0,0,1,1.000,26 2/3,27,2,7,3,13,10,9,1.28,0,0,0,1,111,410,0.267,2,0,0,0,0,0,0,0,0,3,4,2,0,5,33,28,1.18,0.291,16.4,15.4,4.39,2.36,1.86,0.333,0.347,0.680
우규민,73117,LG,3.30,58,4,4,1,9,0.500,92 2/3,96,2,23,9,57,41,34,1.28,0,0,1,1,396,1480,0.270,13,3,7,1,8,2,1,3,1,3,14,11,0,8,129,75,1.72,0.315,25.5,16.0,5.54,2.23,2.48,0.329,0.340,0.669
류택현,94228,LG,3.33,30,3,1,0,3,0.750,24 1/3,20,2,8,1,15,9,9,1.15,0,0,0,1,98,367,0.233,3,0,1,2,0,0,0,0,0,3,9,7,0,2,20,33,0.61,0.254,12.2,15.1,5.55,2.96,1.88,0.299,0.337,0.636
주키치,61154,LG,3.45,30,11,8,0,1,0.579,177 1/3,179,6,54,4,96,75,68,1.31,0,0,18,0,750,2677,0.268,20,10,19,4,0,9,1,29,11,0,0,0,0,14,240,157,1.53,0.304,89.2,15.1,4.87,2.74,1.78,0.325,0.355,0.680
이대환,72333,LG,3.52,6,0,0,0,0,-,7 2/3,8,1,1,2,4,4,3,1.17,0,0,0,0,34,129,0.276,1,0,0,2,0,0,1,0,0,0,5,0,0,0,7,12,0.58,0.269,21.5,16.8,4.70,1.17,4.00,0.324,0.414,0.738
