선수명,ID,팀명,평균자책점,경기,승리,패배,세이브,홀드,승률,이닝,피안타,홈런,볼넷,사구,삼진,실점,자책점,이닝당_출루허용률,완투,완봉,퀄리티스타트,블론세이브,타자수,투구수,피안타율,2루타,3루타,희생번트,희생플라이,고의4구,폭투,보크,선발,선발승,구원승,종료,세이브기회,터프세이브,병살타,땅볼,뜬공,땅볼/뜬공,인플레이타구타율,투구수/경기,투구수/이닝,9이닝당 삼진,9이닝당 볼넷,삼진/볼넷,피출루율,피장타율,피OPS
김수형,78164,LG,0.00,1,0,0,0,0,-,2/3,1,0,0,0,0,0,0,1.50,0,0,0,0,3,13,0.333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1.00,0.333,13.0,19.5,0.00,0.00,-,0.333,0.333,0.666
최동수,94132,LG,0.00,1,0,0,0,0,-,1/3,0,0,0,0,0,0,0,0.00,0,0,0,0,1,2,0.000,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0.00,0.000,2.0,6.0,0.00,0.00,-,0.000,0.000,0.000
류택현,94228,LG,2.96,73,4,1,1,12,0.800,48 2/3,38,2,14,3,33,16,16,1.07,0,0,0,0,187,701,0.232,6,1,5,1,0,0,0,0,0,4,14,15,0,6,48,46,1.04,0.277,9.6,14.4,6.10,2.59,2.36,0.302,0.317,0.619
오상민,97815,LG,3.00,63,3,2,1,6,0.600,48,49,4,14,2,44,18,16,1.31,0,0,0,0,199,803,0.275,7,1,5,0,2,1,0,0,0,3,13,9,1,6,41,44,0.93,0.346,12.7,16.7,8.25,2.63,3.14,0.335,0.393,0.728
봉중근,77147,LG,3.29,26,11,12,0,0,0.478,172 1/3,160,13,57,14,127,70,63,1.26,0,0,19,0,719,2789,0.254,22,0,14,3,0,7,0,26,11,0,0,0,0,23,205,142,1.44,0.298,107.3,16.2,6.63,2.98,2.23,0.328,0.350,0.678
이재영,72216,LG,4.13,47,5,3,11,1,0.625,56 2/3,61,6,29,3,47,30,26,1.59,0,0,0,2,256,994,0.284,14,2,7,2,1,3,0,0,0,5,30,15,2,5,28,81,0.35,0.335,21.1,17.5,7.46,4.61,1.62,0.373,0.451,0.824
경헌호,70121,LG,4.76,28,2,1,1,1,0.667,34,41,6,12,3,25,20,18,1.56,0,0,0,0,152,546,0.304,9,1,1,1,3,3,0,0,0,2,10,3,0,6,34,36,0.94,0.333,19.5,16.1,6.62,3.18,2.08,0.371,0.519,0.890
노진용,78149,LG,5.13,16,0,1,1,0,0.000,26 1/3,34,3,15,5,10,15,15,1.86,0,0,0,1,128,483,0.327,6,0,3,1,1,1,0,0,0,0,5,2,0,5,33,28,1.18,0.337,30.2,18.3,3.42,5.13,0.67,0.432,0.471,0.903
이동현,71118,LG,5.23,34,1,0,0,1,1.000,41 1/3,39,7,28,0,30,24,24,1.62,0,0,0,1,187,774,0.248,8,0,1,1,0,4,0,0,0,1,4,2,0,2,35,54,0.65,0.264,22.8,18.7,6.53,6.10,1.07,0.360,0.433,0.793
존슨,79156,LG,5.28,5,1,2,0,0,0.333,29,34,2,15,3,26,20,17,1.69,0,0,2,0,136,522,0.293,7,1,0,2,0,4,0,5,1,0,0,0,0,2,28,30,0.93,0.356,104.4,18.0,8.07,4.66,1.73,0.382,0.422,0.804
