선수명,ID,팀명,평균자책점,경기,승리,패배,세이브,홀드,승률,이닝,피안타,홈런,볼넷,사구,삼진,실점,자책점,이닝당_출루허용률,완투,완봉,퀄리티스타트,블론세이브,타자수,투구수,피안타율,2루타,3루타,희생번트,희생플라이,고의4구,폭투,보크,선발,선발승,구원승,종료,세이브기회,터프세이브,병살타,땅볼,뜬공,땅볼/뜬공,인플레이타구타율,투구수/경기,투구수/이닝,9이닝당 삼진,9이닝당 볼넷,삼진/볼넷,피출루율,피장타율,피OPS
김진성,75867,NC,4.48,69,6,8,1,14,0.429,84 1/3,79,15,16,2,100,44,42,1.13,0,0,0,5,347,1419,0.244,11,3,4,1,0,8,1,0,0,6,11,18,0,1,58,88,0.66,0.305,20.6,16.8,10.67,1.71,6.25,0.283,0.435,0.718
스튜어트,65931,NC,4.56,27,12,8,0,0,0.600,150,160,11,55,8,118,79,76,1.43,0,0,12,0,653,2489,0.277,20,0,7,5,1,4,0,27,12,0,0,0,0,13,185,120,1.54,0.328,92.2,16.6,7.08,3.30,2.15,0.345,0.369,0.714
이재학,60263,NC,4.58,26,12,4,0,0,0.750,127 2/3,140,19,54,6,134,72,65,1.52,0,0,6,0,569,2219,0.278,16,2,4,1,0,3,0,24,12,0,1,0,0,9,102,129,0.79,0.344,85.3,17.4,9.45,3.81,2.48,0.354,0.431,0.785
최금강,62966,NC,5.00,52,11,4,2,4,0.733,108,123,13,36,8,84,65,60,1.47,0,0,1,1,486,1862,0.285,23,2,4,7,0,6,2,11,5,6,4,7,0,11,113,118,0.96,0.323,35.8,17.2,7.00,3.00,2.33,0.346,0.439,0.785
임정호,63959,NC,5.40,42,1,1,1,7,0.500,23 1/3,25,0,11,6,29,17,14,1.54,0,0,0,0,111,435,0.281,3,1,1,4,0,4,0,0,0,1,5,11,1,2,20,19,1.05,0.391,10.4,18.6,11.19,4.24,2.64,0.382,0.337,0.719
이민호,62929,NC,5.51,45,9,9,2,3,0.500,130 2/3,159,18,55,6,102,90,80,1.64,0,0,3,0,603,2311,0.299,29,3,6,5,0,10,0,21,6,3,7,5,0,13,138,137,1.01,0.339,51.4,17.7,7.03,3.79,1.85,0.369,0.467,0.836
임서준,66990,NC,5.68,2,0,1,0,0,0.000,6 1/3,10,0,3,0,4,5,4,2.05,0,0,0,0,31,123,0.357,3,0,0,0,0,1,0,1,0,0,1,0,0,0,6,8,0.75,0.417,61.5,19.4,5.68,4.26,1.33,0.419,0.464,0.883
민성기,78366,NC,6.04,25,2,0,0,1,1.000,28 1/3,33,2,15,4,18,20,19,1.69,0,0,0,0,131,521,0.300,9,0,1,1,0,0,0,0,0,2,7,1,0,3,29,31,0.94,0.341,20.8,18.4,5.72,4.76,1.20,0.400,0.436,0.836
정수민,66960,NC,6.19,15,3,3,0,0,0.500,48,59,4,29,5,31,34,33,1.83,0,0,1,0,223,895,0.324,8,1,2,5,0,2,0,11,3,0,3,0,0,10,50,47,1.06,0.362,59.7,18.6,5.81,5.44,1.07,0.421,0.445,0.866
박준영,66928,NC,6.95,32,1,3,0,5,0.250,33 2/3,37,4,18,3,33,31,26,1.63,0,0,0,1,158,615,0.274,7,2,2,0,0,2,0,0,0,1,8,7,0,3,40,25,1.60,0.337,19.2,18.3,8.82,4.81,1.83,0.372,0.444,0.816
박상혁,79657,NC,7.71,2,0,0,0,0,-,2 1/3,3,1,3,0,3,2,2,2.57,0,0,0,0,13,53,0.300,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,3.00,0.333,26.5,22.7,11.57,11.57,1.00,0.462,0.700,1.162
강장산,64907,NC,11.57,3,0,1,0,0,0.000,2 1/3,3,2,3,0,1,3,3,2.57,0,0,0,0,12,43,0.375,1,0,1,0,0,0,0,0,0,0,1,0,0,0,3,1,3.00,0.200,14.3,18.4,3.86,11.57,0.33,0.545,1.250,1.795
김학성,64960,NC,14.54,4,0,0,0,0,-,4 1/3,11,0,3,1,0,7,7,3.23,0,0,0,0,27,112,0.478,1,0,0,0,0,0,0,1,0,0,3,0,0,1,6,6,1.00,0.478,28.0,25.8,0.00,6.23,0.00,0.556,0.522,1.078
