선수명,ID,팀명,평균자책점,경기,승리,패배,세이브,홀드,승률,이닝,피안타,홈런,볼넷,사구,삼진,실점,자책점,이닝당_출루허용률,완투,완봉,퀄리티스타트,블론세이브,타자수,투구수,피안타율,2루타,3루타,희생번트,희생플라이,고의4구,폭투,보크,선발,선발승,구원승,종료,세이브기회,터프세이브,병살타,땅볼,뜬공,땅볼/뜬공,인플레이타구타율,투구수/경기,투구수/이닝,9이닝당 삼진,9이닝당 볼넷,삼진/볼넷,피출루율,피장타율,피OPS
심규범,64594,NC,0.00,1,0,0,0,0,-,2/3,1,0,0,0,0,0,0,1.50,0,0,0,0,3,9,0.333,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,1.00,0.333,9.0,13.5,0.00,0.00,-,0.333,0.333,0.666
이우석,65964,NC,0.00,1,0,0,0,0,-,1/3,0,0,1,0,1,0,0,3.00,0,0,0,0,2,12,0.000,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,-,0.000,12.0,36.0,27.00,27.00,1.00,0.500,0.000,0.500
김재균,68908,NC,3.18,4,0,0,0,0,-,5 2/3,3,0,9,0,4,3,2,2.12,0,0,0,0,29,117,0.158,0,1,0,1,0,0,0,1,0,0,2,0,0,0,7,6,1.17,0.188,29.3,20.6,6.35,14.29,0.44,0.414,0.263,0.677
박진우,63991,NC,3.66,11,1,0,0,1,1.000,19 2/3,18,2,5,2,15,8,8,1.17,0,0,1,0,80,299,0.250,2,0,1,0,1,0,0,1,0,1,1,2,0,3,25,14,1.79,0.291,27.2,15.2,6.86,2.29,3.00,0.316,0.361,0.677
왕웨이중,68948,NC,4.26,25,7,10,0,0,0.412,141 2/3,169,16,40,2,108,83,67,1.48,0,0,13,0,615,2373,0.299,25,1,5,3,2,2,0,25,7,0,0,0,0,19,165,126,1.31,0.345,94.9,16.8,6.86,2.54,2.70,0.346,0.432,0.778
배재환,64995,NC,4.50,31,3,3,1,2,0.500,36,37,6,25,1,34,18,18,1.72,0,0,0,1,169,698,0.270,5,1,4,2,1,3,0,0,0,3,7,3,0,2,23,45,0.51,0.313,22.5,19.4,8.50,6.25,1.36,0.382,0.453,0.835
이민호,62929,NC,4.68,50,5,4,14,0,0.556,50,52,8,19,3,42,34,26,1.42,0,0,0,7,224,828,0.263,9,0,3,1,1,2,1,0,0,5,35,23,0,1,46,59,0.78,0.295,16.6,16.6,7.56,3.42,2.21,0.335,0.429,0.764
이재학,60263,NC,4.79,29,5,13,0,0,0.278,152 1/3,157,13,49,10,116,87,81,1.35,1,0,10,0,658,2740,0.266,27,2,4,4,2,6,0,29,5,0,1,0,0,9,174,148,1.18,0.309,94.5,18.0,6.85,2.89,2.37,0.330,0.384,0.714
이형범,62951,NC,5.17,23,1,1,0,0,0.500,54,62,5,24,1,22,36,31,1.59,0,0,0,0,238,871,0.294,11,0,0,2,2,3,0,4,0,1,9,0,0,9,69,60,1.15,0.306,37.9,16.1,3.67,4.00,0.92,0.366,0.417,0.783
원종현,76118,NC,5.18,59,3,6,2,17,0.333,64 1/3,78,7,22,2,36,38,37,1.55,0,0,0,4,275,1007,0.313,5,1,1,1,1,5,0,0,0,3,10,25,0,15,81,55,1.47,0.343,17.1,15.7,5.04,3.08,1.64,0.372,0.426,0.798
베렛,68953,NC,5.28,29,6,10,0,0,0.375,155,178,24,59,9,144,94,91,1.53,0,0,11,0,698,2682,0.289,31,2,5,9,0,10,1,29,6,0,0,0,0,13,156,147,1.06,0.337,92.5,17.3,8.36,3.43,2.44,0.355,0.463,0.818
구창모,65933,NC,5.35,36,5,11,0,1,0.313,133,158,21,52,7,116,83,79,1.58,0,0,6,0,598,2383,0.298,31,2,5,4,0,16,1,23,3,2,0,2,0,9,138,122,1.13,0.345,66.2,17.9,7.85,3.52,2.23,0.366,0.483,0.849
김건태,60339,NC,5.43,21,2,3,0,0,0.400,53,60,7,24,7,39,38,32,1.58,0,0,2,0,247,1012,0.280,11,1,0,2,0,3,1,9,2,0,7,1,0,3,41,76,0.54,0.312,48.2,19.1,6.62,4.08,1.63,0.368,0.439,0.807
민태호,78366,NC,5.59,8,1,0,0,0,1.000,9 2/3,11,1,4,1,4,7,6,1.55,0,0,0,0,42,161,0.306,3,0,1,0,0,2,0,0,0,1,6,0,0,0,9,12,0.75,0.323,20.1,16.7,3.72,3.72,1.00,0.390,0.472,0.862
최성영,66920,NC,5.88,28,2,2,1,0,0.500,64 1/3,66,11,25,4,57,43,42,1.41,0,0,1,0,282,1166,0.267,14,0,2,4,1,6,0,8,1,1,4,1,1,4,52,76,0.68,0.301,41.6,18.1,7.97,3.50,2.28,0.339,0.457,0.796
정수민,66960,NC,6.05,25,2,5,0,1,0.286,58,69,10,33,3,38,43,39,1.76,0,0,1,0,278,1096,0.297,8,2,5,5,0,7,0,7,1,1,1,4,0,6,61,69,0.88,0.312,43.8,18.9,5.90,5.12,1.15,0.385,0.478,0.863
강윤구,79358,NC,6.09,69,7,5,1,17,0.583,54 2/3,54,10,26,1,65,41,37,1.46,0,0,0,3,243,1008,0.256,10,1,2,3,0,4,0,0,0,7,9,20,1,3,33,62,0.53,0.317,14.6,18.4,10.70,4.28,2.50,0.336,0.455,0.791
임창민,78352,NC,6.43,8,0,1,3,0,0.000,7,8,2,2,0,9,6,5,1.43,0,0,0,1,33,110,0.258,4,0,0,0,1,0,0,0,0,0,7,4,0,0,6,8,0.75,0.300,13.8,15.7,11.57,2.57,4.50,0.303,0.581,0.884
