선수명,ID,팀명,평균자책점,경기,승리,패배,세이브,홀드,승률,이닝,피안타,홈런,볼넷,사구,삼진,실점,자책점,이닝당_출루허용률,완투,완봉,퀄리티스타트,블론세이브,타자수,투구수,피안타율,2루타,3루타,희생번트,희생플라이,고의4구,폭투,보크,선발,선발승,구원승,종료,세이브기회,터프세이브,병살타,땅볼,뜬공,땅볼/뜬공,인플레이타구타율,투구수/경기,투구수/이닝,9이닝당 삼진,9이닝당 볼넷,삼진/볼넷,피출루율,피장타율,피OPS
김태경,50992,NC,0.00,1,0,0,0,0,-,1,0,0,1,0,1,0,0,1.00,0,0,0,0,5,19,0.000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0.50,0.000,19.0,19.0,9.00,9.00,1.00,0.200,0.000,0.200
안인산,50901,NC,0.00,1,0,0,0,0,-,1,0,0,0,0,0,0,0,0.00,0,0,0,0,3,9,0.000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,2.00,0.000,9.0,9.0,0.00,0.00,-,0.000,0.000,0.000
임형원,50900,NC,-,1,0,0,0,0,-,0,1,0,0,0,0,1,1,-,0,0,0,0,1,7,1.000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-,1.000,7.0,-,-,-,-,1.000,1.000,2.000
홍성민,62655,NC,1.04,30,1,0,0,8,1.000,26,20,2,6,2,14,4,3,1.00,0,0,0,0,104,401,0.211,4,0,1,0,1,2,0,0,0,1,4,10,0,4,38,23,1.65,0.228,13.4,15.4,4.85,2.08,2.33,0.272,0.316,0.588
구창모,65933,NC,1.74,15,9,0,0,1,1.000,93 1/3,58,7,18,0,102,20,18,0.81,0,0,12,0,348,1378,0.177,12,0,2,1,0,2,0,14,9,0,0,0,0,8,91,77,1.18,0.233,91.9,14.8,9.84,1.74,5.67,0.220,0.278,0.498
김진성,75867,NC,2.66,48,3,0,0,6,1.000,47 1/3,41,4,10,0,56,16,14,1.08,0,0,0,1,190,727,0.232,8,2,1,2,1,2,0,0,0,3,10,6,0,3,22,60,0.37,0.311,15.1,15.4,10.65,1.90,5.60,0.270,0.367,0.637
루친스키,69940,NC,3.05,30,19,5,0,0,0.792,183,173,14,57,11,167,67,62,1.26,0,0,20,0,770,3001,0.250,12,3,10,1,0,11,0,30,19,0,0,0,0,14,183,169,1.08,0.311,100.0,16.4,8.21,2.80,2.93,0.317,0.337,0.654
송명기,69962,NC,3.70,36,9,3,0,0,0.750,87 2/3,78,12,39,2,72,37,36,1.33,0,0,2,2,372,1514,0.242,13,0,7,2,1,7,0,12,8,1,5,3,0,6,66,108,0.61,0.275,42.1,17.3,7.39,4.00,1.85,0.326,0.394,0.720
배재환,64995,NC,3.98,53,1,3,0,12,0.250,43,38,4,35,9,33,22,19,1.70,0,0,0,5,209,817,0.236,7,2,3,1,3,5,2,0,0,1,7,16,0,3,40,51,0.78,0.272,15.4,19.0,6.91,7.33,0.94,0.398,0.379,0.777
원종현,76118,NC,4.26,58,3,5,30,0,0.375,57,56,4,20,2,41,30,27,1.33,0,0,0,6,245,867,0.259,5,1,5,2,1,4,0,0,0,3,45,37,5,6,77,44,1.75,0.301,14.9,15.2,6.47,3.16,2.05,0.325,0.347,0.672
임정호,63959,NC,4.61,69,2,2,0,22,0.500,41,32,3,20,7,38,23,21,1.27,0,0,0,0,175,732,0.221,3,0,2,1,0,0,0,0,0,2,1,28,0,6,42,34,1.24,0.276,10.6,17.9,8.34,4.39,1.90,0.341,0.303,0.644
박정수,65639,NC,4.64,22,1,1,0,2,0.500,33,25,4,24,6,29,17,17,1.48,0,0,0,0,144,593,0.223,5,1,1,1,0,1,0,3,1,0,4,1,0,4,33,26,1.27,0.263,27.0,18.0,7.91,6.55,1.21,0.385,0.393,0.778
라이트,50912,NC,4.68,29,11,9,0,0,0.550,157 2/3,164,12,63,10,125,87,82,1.44,0,0,13,0,696,2789,0.266,27,2,5,1,0,5,2,29,11,0,0,0,0,13,138,191,0.72,0.316,96.2,17.7,7.14,3.60,1.98,0.343,0.374,0.717
김건태,60339,NC,4.89,33,1,1,0,4,0.500,35,29,4,25,2,37,19,19,1.54,0,0,0,1,155,674,0.232,6,0,2,1,0,3,0,0,0,1,9,5,0,4,15,45,0.33,0.294,20.4,19.3,9.51,6.43,1.48,0.366,0.376,0.742
문경찬,65643,NC,5.02,56,0,5,10,11,0.000,52,51,11,15,2,44,35,29,1.27,0,0,0,3,225,875,0.248,10,1,0,2,0,0,0,0,0,0,23,30,0,2,32,81,0.40,0.261,15.6,16.8,7.62,2.60,2.93,0.302,0.466,0.768
박진우,63991,NC,5.23,43,2,2,0,7,0.500,43,47,2,13,6,22,29,25,1.40,0,0,0,1,194,741,0.281,7,0,4,4,1,0,0,1,0,2,8,12,0,4,50,52,0.96,0.306,17.2,17.2,4.60,2.72,1.69,0.347,0.359,0.706
손정욱,63914,NC,5.25,16,0,0,0,0,-,12,16,1,5,1,5,8,7,1.75,0,0,0,0,58,240,0.320,2,0,2,0,0,0,0,0,0,0,3,1,0,1,14,15,0.93,0.341,15.0,20.0,3.75,3.75,1.00,0.393,0.420,0.813
임창민,78352,NC,5.26,44,7,2,0,11,0.778,37 2/3,39,4,23,2,44,26,22,1.65,0,0,0,1,179,692,0.262,10,1,3,2,1,3,0,0,0,7,4,10,0,1,25,43,0.58,0.340,15.7,18.4,10.51,5.50,1.91,0.364,0.423,0.787
김영규,68900,NC,5.45,20,2,2,0,1,0.500,67 2/3,83,12,14,2,55,47,41,1.43,0,0,4,0,296,1177,0.302,9,2,1,4,0,5,2,13,2,0,3,0,0,7,68,73,0.93,0.335,58.9,17.4,7.32,1.86,3.93,0.336,0.480,0.816
신민혁,68902,NC,5.79,17,2,3,0,0,0.400,42,57,10,13,3,26,27,27,1.67,0,0,1,0,196,715,0.317,7,0,0,0,0,0,0,7,2,0,3,0,0,3,39,58,0.67,0.326,42.1,17.0,5.57,2.79,2.00,0.372,0.522,0.894
강동연,61295,NC,6.00,22,1,2,0,1,0.333,24,27,3,11,1,17,17,16,1.58,0,0,0,1,106,410,0.293,6,0,1,1,1,0,0,0,0,1,8,2,0,1,16,33,0.48,0.329,18.6,17.1,6.38,4.13,1.55,0.371,0.457,0.828
류진욱,65949,NC,6.00,3,0,0,0,0,-,3,4,1,1,0,3,2,2,1.67,0,0,0,0,14,55,0.333,1,0,0,1,0,0,0,0,0,0,0,1,0,0,3,3,1.00,0.333,18.3,18.3,9.00,3.00,3.00,0.357,0.667,1.024
최성영,66920,NC,6.08,14,2,4,0,0,0.333,60 2/3,67,13,35,3,27,45,41,1.68,0,0,2,0,278,1089,0.283,14,0,1,2,0,2,0,13,2,0,0,0,0,8,45,100,0.45,0.271,77.8,18.0,4.01,5.19,0.77,0.379,0.506,0.885
이호중,65937,NC,6.23,4,0,0,0,0,-,4 1/3,7,1,2,1,3,3,3,2.08,0,0,0,0,23,93,0.350,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,6,0.67,0.375,23.3,21.5,6.23,4.15,1.50,0.435,0.500,0.935
