선수명,ID,팀명,평균자책점,경기,승리,패배,세이브,홀드,승률,이닝,피안타,홈런,볼넷,사구,삼진,실점,자책점,이닝당_출루허용률,완투,완봉,퀄리티스타트,블론세이브,타자수,투구수,피안타율,2루타,3루타,희생번트,희생플라이,고의4구,폭투,보크,선발,선발승,구원승,종료,세이브기회,터프세이브,병살타,땅볼,뜬공,땅볼/뜬공,인플레이타구타율,투구수/경기,투구수/이닝,9이닝당 삼진,9이닝당 볼넷,삼진/볼넷,피출루율,피장타율,피OPS
소이현,67962,NC,0.00,1,0,0,0,0,-,1,1,0,1,0,1,0,0,2.00,0,0,0,0,5,23,0.250,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,2,0.00,0.333,23.0,23.0,9.00,9.00,1.00,0.400,0.250,0.650
전사민,69969,NC,0.00,1,0,0,0,0,-,1,2,0,0,0,1,0,0,2.00,0,0,0,0,5,13,0.400,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2,0,-,0.500,13.0,13.0,9.00,0.00,-,0.400,0.400,0.800
임창민,78352,NC,2.40,20,0,1,0,2,0.000,15,14,1,8,1,10,6,4,1.47,0,0,0,0,64,253,0.264,2,0,2,0,1,1,0,0,0,0,6,2,0,0,13,16,0.81,0.310,12.7,16.9,6.00,4.80,1.25,0.371,0.358,0.729
프리드릭,69953,NC,2.75,12,7,4,0,0,0.636,72,63,4,22,3,56,22,22,1.18,2,1,7,0,294,1114,0.236,6,0,1,1,1,2,0,12,7,0,2,0,0,9,73,76,0.96,0.284,92.8,15.5,7.00,2.75,2.55,0.300,0.303,0.603
루친스키,69940,NC,3.05,30,9,9,0,0,0.500,177 1/3,164,13,45,11,119,68,60,1.18,2,0,17,0,731,2700,0.247,20,1,5,5,0,7,0,30,9,0,2,0,0,22,219,168,1.30,0.281,90.0,15.2,6.04,2.28,2.64,0.303,0.338,0.641
박진우,63991,NC,3.14,41,9,7,0,5,0.563,140 2/3,137,9,29,19,92,53,49,1.18,0,0,11,0,590,2161,0.259,18,0,4,9,0,2,0,18,5,4,0,2,0,12,163,146,1.12,0.293,52.7,15.4,5.89,1.86,3.17,0.316,0.344,0.660
구창모,65933,NC,3.20,23,10,7,0,1,0.588,107,85,10,41,6,114,40,38,1.18,0,0,7,0,449,1780,0.214,15,2,3,2,0,7,0,19,10,0,2,1,0,7,100,100,1.00,0.273,77.4,16.6,9.59,3.45,2.78,0.296,0.338,0.634
김건태,60339,NC,3.68,44,0,2,0,7,0.000,51 1/3,49,5,16,4,32,23,21,1.27,0,0,0,1,215,843,0.259,11,0,2,4,0,3,0,0,0,0,7,10,0,6,46,66,0.70,0.282,19.2,16.4,5.61,2.81,2.00,0.324,0.397,0.721
이재학,60263,NC,3.75,24,10,4,0,0,0.714,129 2/3,133,6,43,9,91,62,54,1.36,0,0,8,0,560,2111,0.266,24,2,1,7,0,6,0,23,10,0,0,0,0,10,148,135,1.10,0.310,88.0,16.3,6.32,2.98,2.12,0.331,0.358,0.689
배재환,64995,NC,3.81,62,3,5,0,20,0.375,54 1/3,49,3,31,7,61,26,23,1.47,0,0,0,2,247,1028,0.240,9,0,4,1,2,2,1,0,0,3,12,23,0,3,52,43,1.21,0.326,16.6,18.9,10.10,5.13,1.97,0.358,0.328,0.686
임정호,63959,NC,3.86,6,0,1,0,0,0.000,4 2/3,3,0,2,0,6,2,2,1.07,0,0,0,0,19,81,0.176,0,0,0,0,0,0,0,0,0,0,0,2,0,0,5,3,1.67,0.273,13.5,17.4,11.57,3.86,3.00,0.263,0.176,0.439
원종현,76118,NC,3.90,60,3,3,31,0,0.500,60,62,4,17,3,59,31,26,1.32,0,0,0,9,256,961,0.270,9,2,2,4,2,5,0,0,0,3,47,40,4,5,59,54,1.09,0.339,16.0,16.0,8.85,2.55,3.47,0.323,0.378,0.701
최성영,66920,NC,3.94,26,4,1,0,2,0.800,82 1/3,79,3,49,3,62,39,36,1.55,0,0,2,0,368,1490,0.255,15,3,2,4,0,3,0,15,3,1,2,2,0,2,59,114,0.52,0.305,57.3,18.1,6.78,5.36,1.27,0.358,0.352,0.710
김진성,75867,NC,4.29,42,1,2,0,5,0.333,42,39,6,15,2,35,25,20,1.29,0,0,0,2,178,732,0.250,10,1,3,2,1,6,1,0,0,1,8,7,0,4,35,49,0.71,0.282,17.4,17.4,7.50,3.21,2.33,0.320,0.442,0.762
강윤구,79358,NC,4.47,67,3,3,0,15,0.500,56 1/3,55,4,24,4,49,29,28,1.40,0,0,0,1,242,924,0.266,4,4,3,4,2,2,0,0,0,3,3,20,0,7,51,56,0.91,0.323,13.8,16.4,7.83,3.83,2.04,0.347,0.382,0.729
장현식,63950,NC,4.61,53,5,4,0,9,0.556,54 2/3,58,9,23,4,49,31,28,1.48,0,0,0,2,246,1005,0.269,7,1,3,0,0,6,0,0,0,5,6,10,0,2,53,56,0.95,0.310,19.0,18.4,8.07,3.79,2.13,0.350,0.435,0.785
버틀러,69934,NC,4.76,13,3,6,0,0,0.333,73 2/3,78,6,28,2,49,46,39,1.44,0,0,6,0,326,1244,0.268,18,1,2,3,1,4,0,13,3,0,0,0,0,6,102,65,1.57,0.301,95.7,16.9,5.99,3.42,1.75,0.333,0.399,0.732
윤지웅,61329,NC,4.97,13,1,0,0,0,1.000,12 2/3,14,3,4,1,9,8,7,1.42,0,0,0,0,55,215,0.280,2,0,0,0,0,1,0,0,0,1,6,0,0,1,16,11,1.45,0.289,16.5,17.0,6.39,2.84,2.25,0.345,0.500,0.845
유원상,76757,NC,5.23,15,0,3,1,0,0.000,20 2/3,21,2,9,1,14,15,12,1.45,0,0,0,0,93,319,0.263,5,1,0,3,0,1,0,1,0,0,10,1,0,2,23,25,0.92,0.284,21.3,15.4,6.10,3.92,1.56,0.333,0.425,0.758
김영규,68900,NC,5.29,30,5,4,0,1,0.556,66 1/3,82,7,31,6,46,40,39,1.70,1,1,2,0,307,1113,0.308,6,1,0,4,0,4,0,10,5,0,4,3,0,7,60,82,0.73,0.346,37.1,16.8,6.24,4.21,1.48,0.388,0.417,0.805
배민서,69974,NC,5.40,4,0,0,0,0,-,3 1/3,7,0,0,1,1,2,2,2.10,0,0,0,0,17,75,0.438,1,0,0,0,0,0,0,0,0,0,1,0,0,0,5,3,1.67,0.467,18.8,22.5,2.70,0.00,-,0.471,0.500,0.971
홍성무,65042,NC,6.28,15,0,0,0,0,-,14 1/3,16,3,11,1,10,10,10,1.88,0,0,0,0,71,266,0.276,3,0,1,0,0,0,0,0,0,0,7,0,0,1,19,13,1.46,0.289,17.7,18.6,6.28,6.91,0.91,0.400,0.483,0.883
이민호,62929,NC,6.52,11,0,0,0,0,-,9 2/3,14,0,9,1,4,7,7,2.38,0,0,0,0,54,207,0.318,1,0,0,0,0,3,0,0,0,0,6,1,0,0,11,15,0.73,0.350,18.8,21.4,3.72,8.38,0.44,0.444,0.341,0.785
윤강민,63936,NC,8.22,5,0,1,0,0,0.000,7 2/3,12,1,6,2,5,8,7,2.35,0,0,0,0,42,165,0.364,1,0,1,0,0,0,0,1,0,0,2,0,0,1,13,3,4.33,0.407,33.0,21.5,5.87,7.04,0.83,0.488,0.485,0.973
송명기,69962,NC,9.00,2,0,0,0,0,-,3,4,1,2,0,1,3,3,2.00,0,0,0,0,14,53,0.333,0,0,0,0,0,0,0,1,0,0,1,0,0,0,2,5,0.40,0.300,26.5,17.7,3.00,6.00,0.50,0.429,0.583,1.012
이우석,65964,NC,10.13,6,0,0,0,1,-,5 1/3,7,0,5,0,4,6,6,2.25,0,0,0,0,26,118,0.333,2,0,0,0,0,0,0,0,0,0,3,0,0,0,2,8,0.25,0.412,19.7,22.1,6.75,8.44,0.80,0.462,0.429,0.891
민태호,78366,NC,11.81,7,0,0,0,0,-,5 1/3,12,1,1,0,6,7,7,2.44,0,0,0,0,29,111,0.429,2,0,0,0,0,0,0,0,0,0,0,0,0,0,7,3,2.33,0.524,15.9,20.8,10.13,1.69,6.00,0.448,0.607,1.055
노성호,62920,NC,12.27,5,0,0,0,0,-,3 2/3,8,1,1,0,1,5,5,2.45,0,0,0,0,21,88,0.421,3,0,0,1,0,1,0,0,0,0,2,1,0,0,6,5,1.20,0.389,17.6,24.0,2.45,2.45,1.00,0.429,0.737,1.166
정수민,66960,NC,16.39,7,0,2,0,0,0.000,9 1/3,17,1,10,1,4,17,17,2.89,0,0,0,0,54,214,0.415,5,0,2,0,0,1,0,1,0,0,3,0,0,1,12,8,1.50,0.444,30.6,22.9,3.86,9.64,0.40,0.538,0.610,1.148
