선수명,연도,소속팀명,연봉,WAR,상세url
이종범,2003,KIA,"45,000",7.108,http://www.statiz.co.kr/player.php?name=이종범
진필중,2003,KIA,"28,000",1.998,http://www.statiz.co.kr/player.php?name=진필중
박재홍,2003,KIA,"27,000",4.033,http://www.statiz.co.kr/player.php?name=박재홍
이강철,2003,KIA,"20,000",2.342,http://www.statiz.co.kr/player.php?name=이강철
장성호,2003,KIA,"20,000",5.585,http://www.statiz.co.kr/player.php?name=장성호
최상덕,2003,KIA,"14,000",2.762,http://www.statiz.co.kr/player.php?name=최상덕
김종국,2003,KIA,"11,000",1.766,http://www.statiz.co.kr/player.php?name=김종국
박충식,2003,KIA,"10,000",,http://www.statiz.co.kr/player.php?name=박충식
오봉옥,2003,KIA,"10,000",0.028,http://www.statiz.co.kr/player.php?name=오봉옥
신동주,2003,KIA,"9,500",1.023,http://www.statiz.co.kr/player.php?name=신동주
이대진,2003,KIA,"8,500",-0.219,http://www.statiz.co.kr/player.php?name=이대진
홍세완,2003,KIA,"7,000",4.430,http://www.statiz.co.kr/player.php?name=홍세완
김상훈,2003,KIA,"6,800",2.528,http://www.statiz.co.kr/player.php?name=김상훈
이동수,2003,KIA,"6,300",,http://www.statiz.co.kr/player.php?name=이동수
곽현희,2003,KIA,"6,000",-0.001,http://www.statiz.co.kr/player.php?name=곽현희
김진우,2003,KIA,"5,000",5.447,http://www.statiz.co.kr/player.php?name=김진우
가내영,2003,KIA,"4,800",0.040,http://www.statiz.co.kr/player.php?name=가내영
박진철,2003,KIA,"4,400",,http://www.statiz.co.kr/player.php?name=박진철
김경언,2003,KIA,"4,300",0.443,http://www.statiz.co.kr/player.php?name=김경언
오철민,2003,KIA,"4,300",0.752,http://www.statiz.co.kr/player.php?name=오철민
이원식,2003,KIA,"4,100",0.808,http://www.statiz.co.kr/player.php?name=이원식
장정석,2003,KIA,"3,800",-0.297,http://www.statiz.co.kr/player.php?name=장정석
윤형진,2003,KIA,"3,600",,http://www.statiz.co.kr/player.php?name=윤형진
이재주,2003,KIA,"3,600",0.732,http://www.statiz.co.kr/player.php?name=이재주
유동훈,2003,KIA,"3,000",0.354,http://www.statiz.co.kr/player.php?name=유동훈
김지훈,2003,KIA,"3,000",0.019,http://www.statiz.co.kr/player.php?name=김지훈
김인철,2003,KIA,"2,800",-0.159,http://www.statiz.co.kr/player.php?name=김인철
강철민,2003,KIA,"2,800",0.417,http://www.statiz.co.kr/player.php?name=강철민
신용운,2003,KIA,"2,700",2.929,http://www.statiz.co.kr/player.php?name=신용운
정현택,2003,KIA,"2,500",,http://www.statiz.co.kr/player.php?name=정현택
김주철,2003,KIA,"2,500",0.008,http://www.statiz.co.kr/player.php?name=김주철
이현곤,2003,KIA,"2,500",0.703,http://www.statiz.co.kr/player.php?name=이현곤
김민철,2003,KIA,"2,400",-0.466,http://www.statiz.co.kr/player.php?name=김민철
방동민,2003,KIA,"2,300",,http://www.statiz.co.kr/player.php?name=방동민
조민철,2003,KIA,"2,100",-0.114,http://www.statiz.co.kr/player.php?name=조민철
최영완,2003,KIA,"2,100",,http://www.statiz.co.kr/player.php?name=최영완
오우진,2003,KIA,"2,100",-0.023,http://www.statiz.co.kr/player.php?name=오우진
정원,2003,KIA,"2,100",-0.076,http://www.statiz.co.kr/player.php?name=정원
소소경,2003,KIA,"2,000",,http://www.statiz.co.kr/player.php?name=소소경
심제훈,2003,KIA,"2,000",,http://www.statiz.co.kr/player.php?name=심제훈
홍찬영,2003,KIA,"2,000",,http://www.statiz.co.kr/player.php?name=홍찬영
이윤학,2003,KIA,"2,000",,http://www.statiz.co.kr/player.php?name=이윤학
문현정,2003,KIA,"2,000",,http://www.statiz.co.kr/player.php?name=문현정
장준영,2003,KIA,"1,800",,http://www.statiz.co.kr/player.php?name=장준영
이경원,2003,KIA,"1,800",0.059,http://www.statiz.co.kr/player.php?name=이경원
