선수명,연도,소속팀명,연봉,WAR,상세url
트레비스,2011,KIA,"900,000",2.412,http://www.statiz.co.kr/player.php?name=트레비스
최희섭,2011,KIA,"40,000",1.886,http://www.statiz.co.kr/player.php?name=최희섭
이범호,2011,KIA,"40,000",5.537,http://www.statiz.co.kr/player.php?name=이범호
서재응,2011,KIA,"33,000",2.657,http://www.statiz.co.kr/player.php?name=서재응
김상훈,2011,KIA,"32,500",0.642,http://www.statiz.co.kr/player.php?name=김상훈
이용규,2011,KIA,"20,000",5.541,http://www.statiz.co.kr/player.php?name=이용규
김상현,2011,KIA,"20,000",2.083,http://www.statiz.co.kr/player.php?name=김상현
이종범,2011,KIA,"19,000",0.687,http://www.statiz.co.kr/player.php?name=이종범
윤석민,2011,KIA,"19,000",6.637,http://www.statiz.co.kr/player.php?name=윤석민
유동훈,2011,KIA,"18,000",0.744,http://www.statiz.co.kr/player.php?name=유동훈
양현종,2011,KIA,"17,000",0.376,http://www.statiz.co.kr/player.php?name=양현종
김원섭,2011,KIA,"14,000",0.820,http://www.statiz.co.kr/player.php?name=김원섭
한기주,2011,KIA,"12,000",0.820,http://www.statiz.co.kr/player.php?name=한기주
이현곤,2011,KIA,"11,000",0.875,http://www.statiz.co.kr/player.php?name=이현곤
안영명,2011,KIA,"10,500",,http://www.statiz.co.kr/player.php?name=안영명
안치홍,2011,KIA,"10,000",3.277,http://www.statiz.co.kr/player.php?name=안치홍
손영민,2011,KIA,"9,500",2.517,http://www.statiz.co.kr/player.php?name=손영민
나지완,2011,KIA,"9,000",2.590,http://www.statiz.co.kr/player.php?name=나지완
차일목,2011,KIA,"8,500",2.010,http://www.statiz.co.kr/player.php?name=차일목
이대진,2011,KIA,"8,300",,http://www.statiz.co.kr/player.php?name=이대진
김선빈,2011,KIA,"7,000",2.960,http://www.statiz.co.kr/player.php?name=김선빈
신용운,2011,KIA,"7,000",0.065,http://www.statiz.co.kr/player.php?name=신용운
곽정철,2011,KIA,"7,000",0.148,http://www.statiz.co.kr/player.php?name=곽정철
박기남,2011,KIA,"6,500",0.555,http://www.statiz.co.kr/player.php?name=박기남
김희걸,2011,KIA,"5,500",,http://www.statiz.co.kr/player.php?name=김희걸
채종범,2011,KIA,"5,000",,http://www.statiz.co.kr/player.php?name=채종범
박경태,2011,KIA,"4,200",-0.113,http://www.statiz.co.kr/player.php?name=박경태
신종길,2011,KIA,"4,000",0.484,http://www.statiz.co.kr/player.php?name=신종길
조태수,2011,KIA,"3,800",0.177,http://www.statiz.co.kr/player.php?name=조태수
이영수,2011,KIA,"3,500",,http://www.statiz.co.kr/player.php?name=이영수
박성호,2011,KIA,"3,300",0.083,http://www.statiz.co.kr/player.php?name=박성호
이상화,2011,KIA,"3,000",0.095,http://www.statiz.co.kr/player.php?name=이상화
전태현,2011,KIA,"3,000",,http://www.statiz.co.kr/player.php?name=전태현
최훈락,2011,KIA,"3,000",-0.058,http://www.statiz.co.kr/player.php?name=최훈락
김다원,2011,KIA,"3,000",-0.178,http://www.statiz.co.kr/player.php?name=김다원
이성우,2011,KIA,"3,000",0.047,http://www.statiz.co.kr/player.php?name=이성우
박정태,2011,KIA,"2,700",,http://www.statiz.co.kr/player.php?name=박정태
정용운,2011,KIA,"2,700",,http://www.statiz.co.kr/player.php?name=정용운
박종섭,2011,KIA,"2,600",,http://www.statiz.co.kr/player.php?name=박종섭
홍재호,2011,KIA,"2,600",0.058,http://www.statiz.co.kr/player.php?name=홍재호
차정민,2011,KIA,"2,600",-0.261,http://www.statiz.co.kr/player.php?name=차정민
임한용,2011,KIA,"2,500",-0.145,http://www.statiz.co.kr/player.php?name=임한용
윤효섭,2011,KIA,"2,500",,http://www.statiz.co.kr/player.php?name=윤효섭
임기준,2011,KIA,"2,500",,http://www.statiz.co.kr/player.php?name=임기준
정성철,2011,KIA,"2,500",,http://www.statiz.co.kr/player.php?name=정성철
김주형,2011,KIA,"2,500",-0.661,http://www.statiz.co.kr/player.php?name=김주형
이제우,2011,KIA,"2,500",,http://www.statiz.co.kr/player.php?name=이제우
이인행,2011,KIA,"2,500",,http://www.statiz.co.kr/player.php?name=이인행
장태성,2011,KIA,"2,500",,http://www.statiz.co.kr/player.php?name=장태성
김태훈,2011,KIA,"2,500",-0.102,http://www.statiz.co.kr/player.php?name=김태훈
이정훈,2011,KIA,"2,500",,http://www.statiz.co.kr/player.php?name=이정훈
심동섭,2011,KIA,"2,500",1.521,http://www.statiz.co.kr/player.php?name=심동섭
