선수명,연도,소속팀명,연봉,WAR,상세url
이종범,2006,KIA,"50,000",0.793,http://www.statiz.co.kr/player.php?name=이종범
장성호,2006,KIA,"45,000",4.952,http://www.statiz.co.kr/player.php?name=장성호
심재학,2006,KIA,"25,000",-0.376,http://www.statiz.co.kr/player.php?name=심재학
장문석,2006,KIA,"15,000",0.907,http://www.statiz.co.kr/player.php?name=장문석
김종국,2006,KIA,"11,000",0.500,http://www.statiz.co.kr/player.php?name=김종국
신동주,2006,KIA,"10,000",-0.186,http://www.statiz.co.kr/player.php?name=신동주
김상훈,2006,KIA,"9,800",1.099,http://www.statiz.co.kr/player.php?name=김상훈
홍세완,2006,KIA,"9,600",0.048,http://www.statiz.co.kr/player.php?name=홍세완
손지환,2006,KIA,"8,500",0.632,http://www.statiz.co.kr/player.php?name=손지환
김진우,2006,KIA,"8,000",2.755,http://www.statiz.co.kr/player.php?name=김진우
이대진,2006,KIA,"7,000",-0.093,http://www.statiz.co.kr/player.php?name=이대진
강철민,2006,KIA,"6,500",0.951,http://www.statiz.co.kr/player.php?name=강철민
신용운,2006,KIA,"6,300",1.692,http://www.statiz.co.kr/player.php?name=신용운
이재주,2006,KIA,"5,800",2.821,http://www.statiz.co.kr/player.php?name=이재주
문상호,2006,KIA,"5,500",,http://www.statiz.co.kr/player.php?name=문상호
김경언,2006,KIA,"5,500",-0.375,http://www.statiz.co.kr/player.php?name=김경언
전병두,2006,KIA,"5,500",1.241,http://www.statiz.co.kr/player.php?name=전병두
이용규,2006,KIA,"5,500",5.174,http://www.statiz.co.kr/player.php?name=이용규
김희걸,2006,KIA,"5,300",,http://www.statiz.co.kr/player.php?name=김희걸
한규식,2006,KIA,"5,000",-0.269,http://www.statiz.co.kr/player.php?name=한규식
오철민,2006,KIA,"4,600",,http://www.statiz.co.kr/player.php?name=오철민
윤석민,2006,KIA,"4,500",3.973,http://www.statiz.co.kr/player.php?name=윤석민
장일현,2006,KIA,"4,200",,http://www.statiz.co.kr/player.php?name=장일현
김민철,2006,KIA,"3,300",0.524,http://www.statiz.co.kr/player.php?name=김민철
김경진,2006,KIA,"3,300",0.000,http://www.statiz.co.kr/player.php?name=김경진
이동현,2006,KIA,"3,200",0.252,http://www.statiz.co.kr/player.php?name=이동현
조태수,2006,KIA,"3,000",0.326,http://www.statiz.co.kr/player.php?name=조태수
송산,2006,KIA,"3,000",0.093,http://www.statiz.co.kr/player.php?name=송산
차정민,2006,KIA,"3,000",0.081,http://www.statiz.co.kr/player.php?name=차정민
정원,2006,KIA,"3,000",1.276,http://www.statiz.co.kr/player.php?name=정원
김원섭,2006,KIA,"2,800",1.412,http://www.statiz.co.kr/player.php?name=김원섭
박정태,2006,KIA,"2,500",,http://www.statiz.co.kr/player.php?name=박정태
윤형진,2006,KIA,"2,500",0.099,http://www.statiz.co.kr/player.php?name=윤형진
임성민,2006,KIA,"2,500",,http://www.statiz.co.kr/player.php?name=임성민
김정수,2006,KIA,"2,200",,http://www.statiz.co.kr/player.php?name=김정수
김주형,2006,KIA,"2,200",0.443,http://www.statiz.co.kr/player.php?name=김주형
최훈락,2006,KIA,"2,200",,http://www.statiz.co.kr/player.php?name=최훈락
차일목,2006,KIA,"2,200",0.078,http://www.statiz.co.kr/player.php?name=차일목
임준혁,2006,KIA,"2,000",-0.170,http://www.statiz.co.kr/player.php?name=임준혁
이상화,2006,KIA,"2,000",0.705,http://www.statiz.co.kr/player.php?name=이상화
김성계,2006,KIA,"2,000",,http://www.statiz.co.kr/player.php?name=김성계
문현정,2006,KIA,"2,000",,http://www.statiz.co.kr/player.php?name=문현정
백정훈,2006,KIA,"2,000",,http://www.statiz.co.kr/player.php?name=백정훈
손상정,2006,KIA,"2,000",,http://www.statiz.co.kr/player.php?name=손상정
곽정철,2006,KIA,"2,000",,http://www.statiz.co.kr/player.php?name=곽정철
이기남,2006,KIA,"2,000",,http://www.statiz.co.kr/player.php?name=이기남
방동민,2006,KIA,"2,000",,http://www.statiz.co.kr/player.php?name=방동민
권희석,2006,KIA,"2,000",,http://www.statiz.co.kr/player.php?name=권희석
이범석,2006,KIA,"2,000",,http://www.statiz.co.kr/player.php?name=이범석
이윤학,2006,KIA,"2,000",,http://www.statiz.co.kr/player.php?name=이윤학
주창훈,2006,KIA,"2,000",,http://www.statiz.co.kr/player.php?name=주창훈
