선수명,연도,소속팀명,연봉,WAR,상세url
어센시오,2014,KIA,"900,000",1.736,http://www.statiz.co.kr/player.php?name=어센시오
김광연,2014,KIA,"900,000",-0.231,http://www.statiz.co.kr/player.php?name=김광연
이정훈,2014,KIA,"900,000",,http://www.statiz.co.kr/player.php?name=이정훈
토마스,2014,KIA,"900,000",1.358,http://www.statiz.co.kr/player.php?name=토마스
최향남,2014,KIA,"900,000",,http://www.statiz.co.kr/player.php?name=최향남
앤서니,2014,KIA,"900,000",,http://www.statiz.co.kr/player.php?name=앤서니
김상훈,2014,KIA,"900,000",-0.110,http://www.statiz.co.kr/player.php?name=김상훈
유동훈,2014,KIA,"900,000",,http://www.statiz.co.kr/player.php?name=유동훈
홀튼,2014,KIA,"900,000",1.652,http://www.statiz.co.kr/player.php?name=홀튼
김주찬,2014,KIA,"50,000",2.974,http://www.statiz.co.kr/player.php?name=김주찬
이범호,2014,KIA,"45,000",2.345,http://www.statiz.co.kr/player.php?name=이범호
윤석민,2014,KIA,"38,000",,http://www.statiz.co.kr/player.php?name=윤석민
빌로우,2014,KIA,"33,500",,http://www.statiz.co.kr/player.php?name=빌로우
이대형,2014,KIA,"30,000",1.676,http://www.statiz.co.kr/player.php?name=이대형
송은범,2014,KIA,"30,000",0.148,http://www.statiz.co.kr/player.php?name=송은범
김원섭,2014,KIA,"25,000",0.023,http://www.statiz.co.kr/player.php?name=김원섭
필,2014,KIA,"25,000",2.412,http://www.statiz.co.kr/player.php?name=필
서재응,2014,KIA,"20,000",0.151,http://www.statiz.co.kr/player.php?name=서재응
나지완,2014,KIA,"20,000",2.376,http://www.statiz.co.kr/player.php?name=나지완
안치홍,2014,KIA,"15,000",4.595,http://www.statiz.co.kr/player.php?name=안치홍
김선빈,2014,KIA,"13,000",0.213,http://www.statiz.co.kr/player.php?name=김선빈
김진우,2014,KIA,"13,000",1.071,http://www.statiz.co.kr/player.php?name=김진우
양현종,2014,KIA,"12,000",4.990,http://www.statiz.co.kr/player.php?name=양현종
최희섭,2014,KIA,"10,000",,http://www.statiz.co.kr/player.php?name=최희섭
신종길,2014,KIA,"10,000",1.087,http://www.statiz.co.kr/player.php?name=신종길
박기남,2014,KIA,"9,000",0.331,http://www.statiz.co.kr/player.php?name=박기남
김민우,2014,KIA,"8,300",0.500,http://www.statiz.co.kr/player.php?name=김민우
차일목,2014,KIA,"8,000",-0.452,http://www.statiz.co.kr/player.php?name=차일목
한기주,2014,KIA,"8,000",,http://www.statiz.co.kr/player.php?name=한기주
김태영,2014,KIA,"8,000",0.956,http://www.statiz.co.kr/player.php?name=김태영
곽정철,2014,KIA,"7,000",,http://www.statiz.co.kr/player.php?name=곽정철
강귀태,2014,KIA,"7,000",,http://www.statiz.co.kr/player.php?name=강귀태
박경태,2014,KIA,"6,500",-0.519,http://www.statiz.co.kr/player.php?name=박경태
김주형,2014,KIA,"6,100",-0.113,http://www.statiz.co.kr/player.php?name=김주형
임준섭,2014,KIA,"6,000",1.057,http://www.statiz.co.kr/player.php?name=임준섭
박지훈,2014,KIA,"5,500",,http://www.statiz.co.kr/player.php?name=박지훈
심동섭,2014,KIA,"5,000",1.069,http://www.statiz.co.kr/player.php?name=심동섭
임준혁,2014,KIA,"4,300",0.191,http://www.statiz.co.kr/player.php?name=임준혁
이준호,2014,KIA,"4,000",,http://www.statiz.co.kr/player.php?name=이준호
이대환,2014,KIA,"4,000",,http://www.statiz.co.kr/player.php?name=이대환
이성우,2014,KIA,"3,700",-0.417,http://www.statiz.co.kr/player.php?name=이성우
