선수명,연도,소속팀명,연봉,WAR,상세url
김주찬,2013,KIA,"50,000",1.322,http://www.statiz.co.kr/player.php?name=김주찬
이범호,2013,KIA,"43,500",3.346,http://www.statiz.co.kr/player.php?name=이범호
윤석민,2013,KIA,"38,000",2.073,http://www.statiz.co.kr/player.php?name=윤석민
서재응,2013,KIA,"35,000",0.033,http://www.statiz.co.kr/player.php?name=서재응
이용규,2013,KIA,"34,000",2.825,http://www.statiz.co.kr/player.php?name=이용규
김원섭,2013,KIA,"25,000",0.236,http://www.statiz.co.kr/player.php?name=김원섭
안치홍,2013,KIA,"20,000",1.614,http://www.statiz.co.kr/player.php?name=안치홍
김선빈,2013,KIA,"18,000",2.276,http://www.statiz.co.kr/player.php?name=김선빈
유동훈,2013,KIA,"17,500",1.086,http://www.statiz.co.kr/player.php?name=유동훈
김상훈,2013,KIA,"17,000",0.212,http://www.statiz.co.kr/player.php?name=김상훈
김상현,2013,KIA,"16,000",,http://www.statiz.co.kr/player.php?name=김상현
최희섭,2013,KIA,"15,000",1.911,http://www.statiz.co.kr/player.php?name=최희섭
나지완,2013,KIA,"15,000",4.230,http://www.statiz.co.kr/player.php?name=나지완
김진우,2013,KIA,"11,000",1.999,http://www.statiz.co.kr/player.php?name=김진우
차일목,2013,KIA,"10,000",1.221,http://www.statiz.co.kr/player.php?name=차일목
한기주,2013,KIA,"10,000",,http://www.statiz.co.kr/player.php?name=한기주
박기남,2013,KIA,"10,000",1.412,http://www.statiz.co.kr/player.php?name=박기남
양현종,2013,KIA,"9,000",2.676,http://www.statiz.co.kr/player.php?name=양현종
이준호,2013,KIA,"7,000",-0.379,http://www.statiz.co.kr/player.php?name=이준호
최향남,2013,KIA,"7,000",0.695,http://www.statiz.co.kr/player.php?name=최향남
강귀태,2013,KIA,"7,000",,http://www.statiz.co.kr/player.php?name=강귀태
박지훈,2013,KIA,"6,500",-0.792,http://www.statiz.co.kr/player.php?name=박지훈
진해수,2013,KIA,"5,000",,http://www.statiz.co.kr/player.php?name=진해수
박경태,2013,KIA,"4,600",1.052,http://www.statiz.co.kr/player.php?name=박경태
신종길,2013,KIA,"4,500",2.779,http://www.statiz.co.kr/player.php?name=신종길
심동섭,2013,KIA,"4,500",0.318,http://www.statiz.co.kr/player.php?name=심동섭
윤완주,2013,KIA,"4,000",,http://www.statiz.co.kr/player.php?name=윤완주
임준혁,2013,KIA,"3,900",-0.068,http://www.statiz.co.kr/player.php?name=임준혁
이성우,2013,KIA,"3,800",-0.274,http://www.statiz.co.kr/player.php?name=이성우
최훈락,2013,KIA,"3,800",-0.192,http://www.statiz.co.kr/player.php?name=최훈락
이대환,2013,KIA,"3,700",0.276,http://www.statiz.co.kr/player.php?name=이대환
홍재호,2013,KIA,"3,600",-0.209,http://www.statiz.co.kr/player.php?name=홍재호
오준형,2013,KIA,"3,500",-0.007,http://www.statiz.co.kr/player.php?name=오준형
김주형,2013,KIA,"3,500",0.221,http://www.statiz.co.kr/player.php?name=김주형
신창호,2013,KIA,"3,200",0.026,http://www.statiz.co.kr/player.php?name=신창호
이종환,2013,KIA,"3,000",0.517,http://www.statiz.co.kr/player.php?name=이종환
한승혁,2013,KIA,"2,900",0.295,http://www.statiz.co.kr/player.php?name=한승혁
김성계,2013,KIA,"2,900",,http://www.statiz.co.kr/player.php?name=김성계
이정훈,2013,KIA,"2,900",,http://www.statiz.co.kr/player.php?name=이정훈
이호신,2013,KIA,"2,800",,http://www.statiz.co.kr/player.php?name=이호신
이경록,2013,KIA,"2,800",,http://www.statiz.co.kr/player.php?name=이경록
한성구,2013,KIA,"2,800",,http://www.statiz.co.kr/player.php?name=한성구
류재원,2013,KIA,"2,800",,http://www.statiz.co.kr/player.php?name=류재원
박기철,2013,KIA,"2,800",,http://www.statiz.co.kr/player.php?name=박기철
황정립,2013,KIA,"2,800",0.271,http://www.statiz.co.kr/player.php?name=황정립
김종훈,2013,KIA,"2,700",,http://www.statiz.co.kr/player.php?name=김종훈
김윤동,2013,KIA,"2,600",0.000,http://www.statiz.co.kr/player.php?name=김윤동
임준섭,2013,KIA,"2,500",0.206,http://www.statiz.co.kr/player.php?name=임준섭
백용환,2013,KIA,"2,500",-0.055,http://www.statiz.co.kr/player.php?name=백용환
