ID,선수명,데뷔년도,연도,평균자책점,경기,승리,패배,세이브,홀드,승률,이닝,피안타,홈런,볼넷,사구,삼진,실점,자책점,이닝당_출루허용률,완투,완봉,퀄리티스타트,블론세이브,타자수,투구수,피안타율,2루타,3루타,희생번트,희생플라이,고의4구,폭투,보크,선발,선발승,구원승,종료,세이브기회,터프세이브,병살타,땅볼,뜬공,인플레이타구타율,투구수/경기,투구수/이닝,9이닝당 삼진,9이닝당 볼넷,피출루율,피장타율,피OPS,경기(수비),선발경기(수비),수비이닝(수비),실책(수비),견제사(수비),자살(수비),보살(수비),병살(수비),수비율(수비),WAR,FA여부,뉴스개수(연도별정규화),뉴스개수(누적정규화),수상횟수,누적이닝,포지션 엔트로피,출생연도,출생월,출생일,나이,팀명_KIA,팀명_KT,팀명_LG,팀명_NC,팀명_SK,팀명_두산,팀명_롯데,팀명_삼성,팀명_우리/히어로즈/넥센/키움,팀명_한화,팀명_현대,연봉,1차FA여부,2차FA여부,5년평균평균자책점,5년평균경기,5년평균승리,5년평균패배,5년평균세이브,5년평균홀드,5년평균승률,5년평균이닝,5년평균피안타,5년평균홈런,5년평균볼넷,5년평균사구,5년평균삼진,5년평균실점,5년평균자책점,5년평균이닝당_출루허용률,5년평균완투,5년평균완봉,5년평균퀄리티스타트,5년평균블론세이브,5년평균타자수,5년평균투구수,5년평균피안타율,5년평균2루타,5년평균3루타,5년평균희생번트,5년평균희생플라이,5년평균고의4구,5년평균폭투,5년평균보크,5년평균선발,5년평균선발승,5년평균구원승,5년평균종료,5년평균세이브기회,5년평균터프세이브,5년평균병살타,5년평균땅볼,5년평균뜬공,5년평균인플레이타구타율,5년평균투구수/경기,5년평균투구수/이닝,5년평균9이닝당 삼진,5년평균9이닝당 볼넷,5년평균피출루율,5년평균피장타율,5년평균피OPS,5년평균경기(수비),5년평균선발경기(수비),5년평균수비이닝(수비),5년평균실책(수비),5년평균견제사(수비),5년평균자살(수비),5년평균보살(수비),5년평균병살(수비),5년평균수비율(수비),5년평균WAR,5년평균뉴스개수(연도별정규화),5년평균수상횟수,5년평균포지션 엔트로피,5년평균연봉
70425,배영수,2000,2002,5.53,22,6,7,0,0,0.462,81.33333333,94,13,43,5,63,55,50,1.68,0,0,6,0,382,1424,0.289,22,0,6,3,1,6,0,18,6,0,2,1,0,3,87,84,0.321,64.7,17.5,6.97,4.76,0.378,0.477,0.855,22,18,80.66666667,2,0,8,7,1,0.882,0.409,0,0.0819672131,0.0819672131,0,81.33333333,0,1981,5,4,22,0,0,0,0,0,0,0,1,0,0,0,9298.18848,0,0,5.53,22,6,7,0,0,0.462,81.33333333,94,13,43,5,63,55,50,1.68,0,0,6,0,382,1424,0.289,22,0,6,3,1,6,0,18,6,0,2,1,0,3,87,84,0.321,64.7,17.5,6.97,4.76,0.378,0.477,0.855,22,18,80.66666667,2,0,8,7,1,0.882,0.409,0.0819672131,0,0,2517.298049
70425,배영수,2000,2003,4.51,30,13,5,0,0,0.722,163.6666667,174,11,77,7,99,85,82,1.53,1,0,12,0,722,2803,0.281,38,4,10,8,0,12,1,30,13,0,1,0,0,11,172,183,0.315,93.4,17.1,5.44,4.23,0.362,0.408,0.77,30,30,163.6666667,0,3,16,25,3,1,3.378,0,0.238095238,0.320062451,0,245,0,1981,5,4,23,0,0,0,0,0,0,0,1,0,0,0,15190.00275,0,0,5.02,26,9.5,6,0,0,0.592,122.5,134,12,60,6,81,70,66,1.605,0.5,0,9,0,552,2113.5,0.285,30,2,8,5.5,0.5,9,0.5,24,9.5,0,1.5,0.5,0,7,129.5,133.5,0.318,79.05,17.3,6.205,4.495,0.37,0.4425,0.8125,26,24,122.1666667,1,1.5,12,16,2,0.941,1.8935,0.160031226,0,0,9298.18848
70425,배영수,2000,2004,2.61,35,17,2,0,0,0.895,189.6666667,163,6,74,11,144,65,55,1.25,4,2,17,0,792,3083,0.237,21,1,10,9,1,13,1,27,16,1,5,1,0,14,218,172,0.287,88.1,16.3,6.83,3.51,0.317,0.297,0.614,35,27,189.6666667,3,1,16,26,1,0.933,6.495,0,1,1.320062451,2,434.6666667,0,1981,5,4,24,0,0,0,0,0,0,0,1,0,0,0,29565.54995,0,0,4.216666667,29,12,4.666666667,0,0,0.693,144.8888889,143.6666667,10,64.66666667,7.666666667,102,68.33333333,62.33333333,1.486666667,1.666666667,0.666666667,11.66666667,0,632,2436.666667,0.269,27,1.666666667,8.666666667,6.666666667,0.666666667,10.33333333,0.666666667,25,11.66666667,0.333333333,2.666666667,0.666666667,0,9.333333333,159,146.3333333,0.307666667,82.06666667,16.96666667,6.413333333,4.166666667,0.352333333,0.394,0.746333333,29,25,144.6666667,1.666666667,1.333333333,13.33333333,19.33333333,1.666666667,0.938333333,3.427333333,0.440020817,0.666666667,0,12244.09562
70425,배영수,2000,2005,2.86,31,11,11,2,1,0.5,173,148,10,48,11,147,61,55,1.13,2,1,17,0,713,2637,0.233,23,5,17,3,2,14,0,26,11,0,5,4,1,11,180,162,0.288,85.1,15.2,7.65,2.5,0.297,0.333,0.63,31,26,173,2,0,14,22,1,0.947,6.022,0,0.953068592,2.273131043,0,607.6666667,0,1981,5,4,25,0,0,0,0,0,0,0,1,0,0,0,36804.06972,0,0,3.8775,29.5,11.75,6.25,0.5,0.25,0.64475,151.9166667,144.75,10,60.5,8.5,113.25,66.5,60.5,1.3975,1.75,0.75,13,0,652.25,2486.75,0.26,26,2.5,10.75,5.75,1,11.25,0.5,25.25,11.5,0.25,3.25,1.5,0.25,9.75,164.25,150.25,0.30275,82.825,16.525,6.7225,3.75,0.3385,0.37875,0.71725,29.5,25.25,151.75,1.75,1,13.5,20,1.5,0.9405,4.076,0.568282761,0.5,0,18017.91373
70425,배영수,2000,2008,4.55,27,9,8,0,0,0.529,114.6666667,127,15,38,3,71,59,58,1.44,0,0,6,0,492,1805,0.285,16,2,3,2,0,7,0,23,9,0,1,0,0,12,144,106,0.309,66.9,15.7,5.57,2.98,0.344,0.43,0.774,27,23,114,0,0,7,21,3,1,1.544,0,0.170688114,2.822711891,0,879.6666667,0,1981,5,4,28,0,0,0,0,0,0,0,1,0,0,0,32179.48718,0,0,4.012,29,11.2,6.6,0.4,0.2,0.6216,144.4666667,141.2,11,56,7.4,104.8,65,60,1.406,1.4,0.6,11.6,0,620.2,2350.4,0.265,24,2.4,9.2,5,0.8,10.4,0.4,24.8,11,0.2,2.8,1.2,0.2,10.2,160.2,141.4,0.304,79.64,16.36,6.492,3.596,0.3396,0.389,0.7286,29,24.8,144.2,1.4,0.8,12.2,20.2,1.8,0.9524,3.5696,0.488763831,0.4,0,22714.45273
70425,배영수,2000,2009,7.26,23,1,12,0,0,0.077,75.66666667,106,18,22,7,40,73,61,1.69,0,0,1,2,352,1242,0.341,17,2,7,5,1,2,1,12,1,0,3,3,0,12,97,73,0.341,54,16.4,4.76,2.62,0.391,0.582,0.973,23,12,76.33333333,3,0,5,13,0,0.857,-0.419,0,0.155433287,2.978145178,0,955.3333333,0,1981,5,4,29,0,0,0,0,0,0,0,1,0,0,0,25471.8784,0,0,4.358,29.2,10.2,7.6,0.4,0.2,0.5446,143.3333333,143.6,12,51.8,7.8,100.2,68.6,62.2,1.408,1.4,0.6,10.6,0.4,614.2,2314,0.2754,23,2.8,9.4,5.4,0.8,9.6,0.6,23.6,10,0.2,3,1.6,0.2,12,162.2,139.2,0.308,77.5,16.14,6.05,3.168,0.3422,0.41,0.7522,29.2,23.6,143.3333333,1.6,0.8,11.6,21.4,1.6,0.9474,3.404,0.503457046,0.4,0,24607.45962
70425,배영수,2000,2010,4.74,31,6,8,1,0,0.429,119.6666667,136,11,37,8,64,69,63,1.45,0,0,2,0,526,1921,0.288,28,0,7,2,1,1,1,21,5,1,2,1,0,8,149,125,0.313,62,16.1,4.81,2.78,0.349,0.417,0.766,31,21,119.6666667,0,0,3,21,2,1,1.982,1,0.239877769,3.218022947,0,1075,0,1981,5,4,30,0,0,0,0,0,0,0,1,0,0,0,94604.98115,1,0,4.404,29.4,8.8,8.2,0.6,0.2,0.486,134.5333333,136,12,43.8,8,93.2,65.4,58.4,1.392,1.2,0.6,8.6,0.4,575,2137.6,0.2768,21,2,8.8,4.2,1,7.4,0.6,21.8,8.4,0.4,3.2,1.8,0.2,11.4,157.6,127.6,0.3076,71.22,15.94,5.924,2.878,0.3396,0.4118,0.7514,29.4,21.8,134.5333333,1.6,0.2,9,20.6,1.4,0.9474,3.1248,0.503813552,0.4,0,27842.1976
70425,배영수,2000,2011,5.42,25,6,8,0,1,0.429,103,127,5,27,6,47,67,62,1.5,0,0,6,0,460,1589,0.311,23,5,12,7,1,5,1,17,6,0,3,1,0,11,117,124,0.336,63.6,15.4,4.11,2.36,0.357,0.429,0.786,25,17,103,0,0,8,13,0,1,1.277,0,0.14897413,3.366997077,0,1178,0,1981,5,4,31,0,0,0,0,0,0,0,1,0,0,0,92579.7353,1,0,4.966,27.4,6.6,9.4,0.6,0.4,0.3928,117.2,128.8,11.8,34.4,7,73.8,65.8,59.8,1.442,0.4,0.2,6.4,0.4,508.6,1838.8,0.2916,21.4,2.8,9.2,3.8,1,5.8,0.6,19.8,6.4,0.2,2.8,1.8,0.2,10.8,137.4,118,0.3174,66.32,15.76,5.38,2.648,0.3476,0.4382,0.7858,27.4,19.8,117.2,1,0,7.4,18,1.2,0.9608,2.0812,0.333608378,0,0,43725.19328
70425,배영수,2000,2012,3.21,26,12,8,0,0,0.6,160,159,7,39,3,89,64,57,1.24,2,0,15,0,658,2390,0.264,28,3,5,9,1,5,0,25,12,0,2,0,0,13,176,187,0.295,91.9,14.9,5.01,2.19,0.308,0.355,0.663,26,25,160,0,2,14,22,3,1,3.65,0,0.23403555,3.601032627,0,1338,0,1981,5,4,32,0,0,0,0,0,0,0,1,0,0,0,48383.44484,0,0,5.036,26.4,6.8,8.8,0.2,0.2,0.4128,114.6,131,11.2,32.6,5.4,62.2,66.4,60.2,1.464,0.4,0,6,0.4,497.6,1789.4,0.2978,22.4,2.4,6.8,5,0.8,4,0.6,19.6,6.6,0.2,2.2,1,0,11.2,136.6,123,0.3188,67.68,15.7,4.852,2.586,0.3498,0.4426,0.7924,26.4,19.6,114.6,0.6,0.4,7.4,18,1.6,0.9714,1.6068,0.18980177,0,0,56328.03035
70425,배영수,2000,2013,4.71,27,14,4,0,0,0.778,151,193,9,38,14,101,83,79,1.53,0,0,13,0,671,2507,0.32,33,5,12,3,1,5,0,26,14,0,0,0,0,16,186,127,0.37,92.9,16.6,6.02,2.26,0.372,0.435,0.807,27,26,151,1,5,9,34,3,0.977,2.651,0,0.219590958,3.820623585,0,1489,0,1981,5,4,33,0,0,0,0,0,0,0,1,0,0,0,58390.90415,0,0,5.068,26.4,7.8,8,0.2,0.2,0.4626,121.8666667,144.2,10,32.6,7.6,68.2,71.2,64.4,1.482,0.4,0,7.4,0.4,533.4,1929.8,0.3048,25.8,3,8.6,5.2,1,3.6,0.6,20.2,7.6,0.2,2,1,0,12,145,127.2,0.331,72.88,15.88,4.942,2.442,0.3554,0.4436,0.799,26.4,20.2,122,0.8,1.4,7.8,20.6,1.6,0.9668,1.8282,0.199582339,0,0,58643.90538
