ID,¼±¼ö¸í,µ¥ºß³âµµ,¿¬µµ,Æò±ÕÀÚÃ¥Á¡,°æ±â,½Â¸®,ÆÐ¹è,¼¼ÀÌºê,È¦µå,½Â·ü,ÀÌ´×,ÇÇ¾ÈÅ¸,È¨·±,º¼³Ý,»ç±¸,»ïÁø,½ÇÁ¡,ÀÚÃ¥Á¡,ÀÌ´×´ç_Ãâ·çÇã¿ë·ü,¿ÏÅõ,¿ÏºÀ,Ä÷¸®Æ¼½ºÅ¸Æ®,ºí·Ð¼¼ÀÌºê,Å¸ÀÚ¼ö,Åõ±¸¼ö,ÇÇ¾ÈÅ¸À²,2·çÅ¸,3·çÅ¸,Èñ»ý¹øÆ®,Èñ»ýÇÃ¶óÀÌ,°íÀÇ4±¸,ÆøÅõ,º¸Å©,¼±¹ß,¼±¹ß½Â,±¸¿ø½Â,Á¾·á,¼¼ÀÌºê±âÈ¸,ÅÍÇÁ¼¼ÀÌºê,º´»ìÅ¸,¶¥º¼,¶á°ø,ÀÎÇÃ·¹ÀÌÅ¸±¸Å¸À²,Åõ±¸¼ö/°æ±â,Åõ±¸¼ö/ÀÌ´×,9ÀÌ´×´ç »ïÁø,9ÀÌ´×´ç º¼³Ý,ÇÇÃâ·çÀ²,ÇÇÀåÅ¸À²,ÇÇOPS,°æ±â(¼öºñ),¼±¹ß°æ±â(¼öºñ),¼öºñÀÌ´×(¼öºñ),½ÇÃ¥(¼öºñ),°ßÁ¦»ç(¼öºñ),ÀÚ»ì(¼öºñ),º¸»ì(¼öºñ),º´»ì(¼öºñ),¼öºñÀ²(¼öºñ),WAR,FA¿©ºÎ,´º½º°³¼ö(¿¬µµº°Á¤±ÔÈ­),´º½º°³¼ö(´©ÀûÁ¤±ÔÈ­),¼ö»óÈ½¼ö,´©ÀûÀÌ´×,Æ÷Áö¼Ç ¿£Æ®·ÎÇÇ,Ãâ»ý¿¬µµ,Ãâ»ý¿ù,Ãâ»ýÀÏ,³ªÀÌ,ÆÀ¸í_KIA,ÆÀ¸í_KT,ÆÀ¸í_LG,ÆÀ¸í_NC,ÆÀ¸í_SK,ÆÀ¸í_µÎ»ê,ÆÀ¸í_·Ôµ¥,ÆÀ¸í_»ï¼º,ÆÀ¸í_¿ì¸®/È÷¾î·ÎÁî/³Ø¼¾/Å°¿ò,ÆÀ¸í_ÇÑÈ­,ÆÀ¸í_Çö´ë,¿¬ºÀ,1Â÷FA¿©ºÎ,2Â÷FA¿©ºÎ,5³âÆò±ÕÆò±ÕÀÚÃ¥Á¡,5³âÆò±Õ°æ±â,5³âÆò±Õ½Â¸®,5³âÆò±ÕÆÐ¹è,5³âÆò±Õ¼¼ÀÌºê,5³âÆò±ÕÈ¦µå,5³âÆò±Õ½Â·ü,5³âÆò±ÕÀÌ´×,5³âÆò±ÕÇÇ¾ÈÅ¸,5³âÆò±ÕÈ¨·±,5³âÆò±Õº¼³Ý,5³âÆò±Õ»ç±¸,5³âÆò±Õ»ïÁø,5³âÆò±Õ½ÇÁ¡,5³âÆò±ÕÀÚÃ¥Á¡,5³âÆò±ÕÀÌ´×´ç_Ãâ·çÇã¿ë·ü,5³âÆò±Õ¿ÏÅõ,5³âÆò±Õ¿ÏºÀ,5³âÆò±ÕÄ÷¸®Æ¼½ºÅ¸Æ®,5³âÆò±Õºí·Ð¼¼ÀÌºê,5³âÆò±ÕÅ¸ÀÚ¼ö,5³âÆò±ÕÅõ±¸¼ö,5³âÆò±ÕÇÇ¾ÈÅ¸À²,5³âÆò±Õ2·çÅ¸,5³âÆò±Õ3·çÅ¸,5³âÆò±ÕÈñ»ý¹øÆ®,5³âÆò±ÕÈñ»ýÇÃ¶óÀÌ,5³âÆò±Õ°íÀÇ4±¸,5³âÆò±ÕÆøÅõ,5³âÆò±Õº¸Å©,5³âÆò±Õ¼±¹ß,5³âÆò±Õ¼±¹ß½Â,5³âÆò±Õ±¸¿ø½Â,5³âÆò±ÕÁ¾·á,5³âÆò±Õ¼¼ÀÌºê±âÈ¸,5³âÆò±ÕÅÍÇÁ¼¼ÀÌºê,5³âÆò±Õº´»ìÅ¸,5³âÆò±Õ¶¥º¼,5³âÆò±Õ¶á°ø,5³âÆò±ÕÀÎÇÃ·¹ÀÌÅ¸±¸Å¸À²,5³âÆò±ÕÅõ±¸¼ö/°æ±â,5³âÆò±ÕÅõ±¸¼ö/ÀÌ´×,5³âÆò±Õ9ÀÌ´×´ç »ïÁø,5³âÆò±Õ9ÀÌ´×´ç º¼³Ý,5³âÆò±ÕÇÇÃâ·çÀ²,5³âÆò±ÕÇÇÀåÅ¸À²,5³âÆò±ÕÇÇOPS,5³âÆò±Õ°æ±â(¼öºñ),5³âÆò±Õ¼±¹ß°æ±â(¼öºñ),5³âÆò±Õ¼öºñÀÌ´×(¼öºñ),5³âÆò±Õ½ÇÃ¥(¼öºñ),5³âÆò±Õ°ßÁ¦»ç(¼öºñ),5³âÆò±ÕÀÚ»ì(¼öºñ),5³âÆò±Õº¸»ì(¼öºñ),5³âÆò±Õº´»ì(¼öºñ),5³âÆò±Õ¼öºñÀ²(¼öºñ),5³âÆò±ÕWAR,5³âÆò±Õ´º½º°³¼ö(¿¬µµº°Á¤±ÔÈ­),5³âÆò±Õ¼ö»óÈ½¼ö,5³âÆò±ÕÆ÷Áö¼Ç ¿£Æ®·ÎÇÇ,5³âÆò±Õ¿¬ºÀ
94528,ÁÖÇü±¤,1994,2004,3.41,11,4,4,0,0,0.5,63.33333333,53,8,21,2,45,26,24,1.17,0,0,6,0,260,997,0.227,11,1,4,0,0,1,0,11,4,0,0,0,0,5,68,67,0.25,90.6,15.7,6.39,2.98,0.297,0.386,0.683,11,11,63.33333333,1,1,2,11,2,0.929,1.46,0,0.109090909,0.156709957,0,139.6666667,0,1976,3,1,29,0,0,0,0,0,0,1,0,0,0,0,10751.10907,0,0,8.063333333,26.66666667,1.333333333,4.666666667,0.333333333,4.666666667,0.166666667,46.55555556,47,7,14,3.333333333,31.66666667,23.66666667,21.66666667,1.463333333,0,0,2.666666667,0,199.6666667,781.6666667,0.3,9,1.333333333,4,3,0,0.333333333,0,7,1.333333333,0,2,5,0,3,40.66666667,59,0.329666667,38.66666667,16.93333333,5.9,1.836666667,0.341666667,0.465,0.806666667,26.66666667,7,46.55555556,0.333333333,0.666666667,1.333333333,8.666666667,1.333333333,0.643,0.719,0.0522366522,0,0,10887.97687
94528,ÁÖÇü±¤,1994,2005,6.03,11,3,2,0,0,0.6,34.33333333,39,7,13,2,23,24,23,1.51,0,0,1,0,156,583,0.283,6,3,3,0,1,2,0,6,3,0,1,0,0,1,30,46,0.296,53,17,6.03,3.41,0.353,0.522,0.875,11,6,34.33333333,0,0,2,4,0,1,-0.014,0,0.111913357,0.268623314,0,174,0,1976,3,1,30,0,0,0,0,0,0,1,0,0,0,0,19716.46592,0,0,7.555,22.75,1.75,4,0.25,3.5,0.275,43.5,45,7,13.75,3,29.5,23.75,22,1.475,0,0,2.25,0,188.75,732,0.29575,8.25,1.75,3.75,2.25,0.25,0.75,0,6.75,1.75,0,1.75,3.75,0,2.5,38,55.75,0.32125,42.25,16.95,5.9325,2.23,0.3445,0.47925,0.82375,22.75,6.75,43.5,0.25,0.5,1.5,7.5,1,0.73225,0.53575,0.0671558284,0,0,10842.35427
94528,ÁÖÇü±¤,1994,2006,4.14,52,3,6,1,7,0.333,67.33333333,82,6,16,2,26,38,31,1.46,0,0,1,2,296,1053,0.309,13,0,10,3,0,0,0,8,0,3,3,8,0,6,71,89,0.322,20.3,15.6,3.48,2.14,0.35,0.426,0.776,52,8,67.33333333,4,1,5,12,1,0.81,0.492,0,0.0311418685,0.299765182,0,241.3333333,0,1976,3,1,31,0,0,0,0,0,0,1,0,0,0,0,19229.03873,0,0,6.872,28.6,2,4.4,0.4,4.2,0.2866,48.26666667,52.4,6.8,14.2,2.8,28.8,26.6,23.8,1.472,0,0,2,0.4,210.2,796.2,0.2984,9.2,1.4,5,2.4,0.2,0.6,0,7,1.4,0.6,2,4.6,0,3.2,44.6,62.4,0.3214,37.86,16.68,5.442,2.212,0.3456,0.4686,0.8142,28.6,7,48.26666667,1,0.6,2.2,8.4,1,0.7478,0.527,0.0599530364,0,0,13060.88218
78148,Á¤ÂùÇå,2008,2008,5.5,39,3,13,0,2,0.188,106.3333333,131,10,36,9,59,70,65,1.57,0,0,3,1,490,1830,0.305,20,4,9,6,0,9,0,14,1,2,6,3,0,7,120,126,0.33,46.9,17.2,4.99,3.05,0.366,0.44,0.806,39,14,105.6666667,2,0,2,18,1,0.909,0.623,0,0.0929401251,0.0929401251,0,106.3333333,0,1990,1,26,19,0,0,1,0,0,0,0,0,0,0,0,3575.498575,0,0,5.5,39,3,13,0,2,0.188,106.3333333,131,10,36,9,59,70,65,1.57,0,0,3,1,490,1830,0.305,20,4,9,6,0,9,0,14,1,2,6,3,0,7,120,126,0.33,46.9,17.2,4.99,3.05,0.366,0.44,0.806,39,14,105.6666667,2,0,2,18,1,0.909,0.623,0.0929401251,0,0,2449.377897
78148,Á¤ÂùÇå,2008,2013,5.4,4,0,0,0,0,0,5,7,1,1,0,1,3,3,1.6,0,0,0,0,21,70,0.368,2,0,0,1,0,0,0,0,0,0,0,1,0,2,4,8,0.333,17.5,14,1.8,1.8,0.381,0.632,1.013,4,0,5,0,0,0,0,0,0,0.004,0,0.00807319699,0.171164629,0,187.6666667,0,1990,1,26,24,0,0,1,0,0,0,0,0,0,0,0,3397.288969,0,0,5.45,21.5,1.5,6.5,0,1,0.094,55.66666667,69,5.5,18.5,4.5,30,36.5,34,1.585,0,0,1.5,0.5,255.5,950,0.3365,11,2,4.5,3.5,0,4.5,0,7,0.5,1,3,2,0,4.5,62,67,0.3315,32.2,15.6,3.395,2.425,0.3735,0.536,0.9095,21.5,7,55.33333333,1,0,1,9,0.5,0.4545,0.3135,0.050506661,0,0,3575.498575
78148,Á¤ÂùÇå,2008,2014,4.44,51,1,3,3,8,0.25,52.66666667,57,5,27,5,41,26,26,1.59,0,0,0,0,239,927,0.294,10,2,10,3,9,3,0,0,0,1,23,13,1,5,43,56,0.344,18.2,17.6,7.01,4.61,0.389,0.443,0.832,51,0,52.66666667,0,0,3,11,0,1,1.296,0,0.0712380952,0.242402724,0,240.3333333,0,1990,1,26,25,0,0,1,0,0,0,0,0,0,0,0,5376.42,0,0,5.113333333,31.33333333,1.333333333,5.333333333,1,3.333333333,0.146,54.66666667,65,5.333333333,21.33333333,4.666666667,33.66666667,33,31.33333333,1.586666667,0,0,1,0.333333333,250,942.3333333,0.322333333,10.66666667,2,6.333333333,3.333333333,3,4,0,4.666666667,0.333333333,1,9.666666667,5.666666667,0.333333333,4.666666667,55.66666667,63.33333333,0.335666667,27.53333333,16.26666667,4.6,3.153333333,0.378666667,0.505,0.883666667,31.33333333,4.666666667,54.44444444,0.666666667,0,1.666666667,9.666666667,0.333333333,0.636333333,0.641,0.0574171391,0,0,3486.393772
78148,Á¤ÂùÇå,2008,2015,5.52,32,3,6,1,5,0.333,44,49,3,14,5,32,27,27,1.43,0,0,0,1,191,687,0.299,8,0,7,1,2,2,0,0,0,3,8,5,0,2,41,43,0.354,21.5,15.6,6.55,2.86,0.37,0.402,0.772,32,0,44,0,2,3,10,1,1,0.547,0,0.107942974,0.350345698,0,284.3333333,0,1990,1,26,26,0,0,1,0,0,0,0,0,0,0,0,5324.769734,0,0,5.215,31.5,1.75,5.5,1,3.75,0.19275,52,61,4.75,19.5,4.75,33.25,31.5,30.25,1.5475,0,0,0.75,0.5,235.25,878.5,0.3165,10,1.5,6.5,2.75,2.75,3.5,0,3.5,0.25,1.5,9.25,5.5,0.25,4,52,58.25,0.34025,26.025,16.1,5.0875,3.08,0.3765,0.47925,0.85575,31.5,3.5,51.83333333,0.5,0.5,2,9.75,0.5,0.72725,0.6175,0.0700485978,0,0,4116.402515
78148,Á¤ÂùÇå,2008,2016,3.38,6,0,0,0,0,0,8,7,0,3,1,4,3,3,1.25,0,0,0,0,34,116,0.25,2,0,2,0,0,2,0,0,0,0,4,0,0,1,11,6,0.292,19.3,14.5,4.5,3.38,0.344,0.321,0.665,6,0,8,0,0,2,1,0,1,0.276,0,0.0566835871,0.407029285,0,292.3333333,0,1990,1,26,27,0,0,1,0,0,0,0,0,0,0,0,4608.860391,0,0,4.848,26.4,1.4,4.4,0.8,3,0.1542,43.2,50.2,3.8,16.2,4,27.4,25.8,24.8,1.488,0,0,0.6,0.4,195,726,0.3032,8.4,1.2,5.6,2.2,2.2,3.2,0,2.8,0.2,1.2,8.2,4.4,0.2,3.4,43.8,47.8,0.3306,24.68,15.78,4.97,3.14,0.37,0.4476,0.8176,26.4,2.8,43.06666667,0.4,0.4,2,8,0.4,0.7818,0.5492,0.0673755957,0,0,4418.494319
78148,Á¤ÂùÇå,2008,2017,5.84,61,8,7,7,3,0.533,61.66666667,75,5,25,4,57,43,40,1.62,0,0,0,2,280,1064,0.311,14,1,6,4,8,7,0,0,0,8,27,16,1,7,59,54,0.383,17.4,17.3,8.32,3.65,0.38,0.44,0.82,60,0,61.66666667,3,1,1,11,0,0.8,-0.16,0,0.108044164,0.515073449,0,354,0,1990,1,26,28,0,0,1,0,0,0,0,0,0,0,0,9588.224031,0,0,4.916,30.8,2.4,3.2,2.2,3.2,0.2232,34.26666667,39,2.8,14,3,27,20.4,19.8,1.498,0,0,0,0.6,153,572.8,0.3044,7.2,0.6,5,1.8,3.8,2.8,0,0,0,2.4,12.4,7,0.4,3.4,31.6,33.4,0.3412,18.78,15.8,5.636,3.26,0.3728,0.4476,0.8204,30.6,0,34.26666667,0.6,0.6,1.8,6.6,0.2,0.76,0.3926,0.0703964035,0,0,4456.567534
78148,Á¤ÂùÇå,2008,2018,4.85,66,5,3,27,0,0.625,65,76,5,24,7,50,36,35,1.54,0,0,0,6,299,1105,0.287,14,0,2,1,3,2,0,0,0,5,55,33,6,3,70,70,0.336,16.7,17,6.92,3.32,0.36,0.396,0.756,66,0,65,0,0,4,6,1,1,1.159,0,0.216136195,0.731209644,0,419,0,1990,1,26,29,0,0,1,0,0,0,0,0,0,0,0,9551.645207,0,0,4.806,43.2,3.4,3.8,7.6,3.2,0.3482,46.26666667,52.8,3.6,18.6,4.4,36.8,27,26.2,1.486,0,0,0,1.8,208.6,779.8,0.2882,9.6,0.6,5.4,1.8,4.4,3.2,0,0,0,3.4,23.4,13.4,1.6,3.6,44.8,45.8,0.3418,18.62,16.4,6.66,3.564,0.3686,0.4004,0.769,43,0,46.26666667,0.6,0.6,2.6,7.8,0.4,0.96,0.6236,0.112009003,0,0,5659.112625
78148,Á¤ÂùÇå,2008,2019,1.64,13,1,1,6,0,0.5,11,11,0,6,0,11,5,2,1.55,0,0,0,1,49,177,0.262,4,0,1,0,0,0,0,0,0,1,9,7,0,2,11,9,0.355,13.6,16.1,9,4.91,0.354,0.357,0.711,13,0,11,0,0,0,0,0,0,0.035,0,0.045174538,0.776384182,0,430,0,1990,1,26,30,0,0,1,0,0,0,0,0,0,0,0,13000,0,0,4.246,35.6,3.4,3.4,8.2,1.6,0.3982,37.93333333,43.6,2.6,14.4,3.4,30.8,22.8,21.4,1.478,0,0,0,2,170.6,629.8,0.2818,8.4,0.2,3.6,1.2,2.6,2.6,0,0,0,3.4,20.6,12.2,1.4,3,38.4,36.4,0.344,17.7,16.1,7.058,3.624,0.3616,0.3832,0.7448,35.4,0,37.93333333,0.6,0.6,2,5.6,0.4,0.76,0.3714,0.106796292,0,0,6889.983872
69962,¼Û¸í±â,2019,2019,9,2,0,0,0,0,0,3,4,1,2,0,1,3,3,2,0,0,0,0,14,53,0.333,0,0,0,0,0,0,0,1,0,0,1,0,0,0,2,5,0.3,26.5,17.7,3,6,0.429,0.583,1.012,2,1,3,0,0,0,0,0,0,-0.099,0,0.029431896,0.029431896,0,3,0,2000,8,9,20,0,0,0,1,0,0,0,0,0,0,0,2700,0,0,9,2,0,0,0,0,0,3,4,1,2,0,1,3,3,2,0,0,0,0,14,53,0.333,0,0,0,0,0,0,0,1,0,0,1,0,0,0,2,5,0.3,26.5,17.7,3,6,0.429,0.583,1.012,2,1,3,0,0,0,0,0,0,-0.099,0.029431896,0,0,2714.678112
94545,¹ÚÁöÃ¶,1994,2002,5.11,5,1,2,0,0,0.333,24.66666667,25,4,8,2,20,14,14,1.34,0,0,2,0,107,447,0.26,8,0,1,0,0,0,0,4,0,1,0,0,0,2,27,24,0.292,89.4,18.1,7.3,2.92,0.33,0.469,0.799,5,4,24.66666667,0,0,4,4,0,1,0.334,0,0,0,0,24.66666667,0,1975,4,13,28,0,0,0,0,0,0,1,0,0,0,0,11586.97334,0,0,5.11,5,1,2,0,0,0.333,24.66666667,25,4,8,2,20,14,14,1.34,0,0,2,0,107,447,0.26,8,0,1,0,0,0,0,4,0,1,0,0,0,2,27,24,0.292,89.4,18.1,7.3,2.92,0.33,0.469,0.799,5,4,24.66666667,0,0,4,4,0,1,0.334,0,0,0,2517.298049
94545,¹ÚÁöÃ¶,1994,2003,3.89,28,8,7,0,0,0.533,129.6666667,128,16,57,9,78,64,56,1.43,1,0,11,0,574,2302,0.256,27,1,5,3,0,9,1,24,8,0,3,0,0,4,157,140,0.274,82.2,17.8,5.41,3.96,0.341,0.41,0.751,28,24,129.6666667,2,2,8,31,3,0.951,2.031,0,0.0317460317,0.0317460317,0,154.3333333,0,1975,4,13,29,0,0,0,0,0,0,1,0,0,0,0,13809.09341,0,0,4.5,16.5,4.5,4.5,0,0,0.433,77.16666667,76.5,10,32.5,5.5,49,39,35,1.385,0.5,0,6.5,0,340.5,1374.5,0.258,17.5,0.5,3,1.5,0,4.5,0.5,14,4,0.5,1.5,0,0,3,92,82,0.283,85.8,17.95,6.355,3.44,0.3355,0.4395,0.775,16.5,14,77.16666667,1,1,6,17.5,1.5,0.9755,1.1825,0.0158730159,0,0,11586.97334
94545,¹ÚÁöÃ¶,1994,2004,3.87,27,9,7,0,0,0.563,139.6666667,131,9,60,6,94,62,60,1.37,1,1,11,0,600,2407,0.253,33,1,8,8,1,7,0,26,9,0,1,0,0,12,162,139,0.288,89.1,17.2,6.06,3.87,0.333,0.373,0.706,27,26,139.6666667,1,3,15,21,1,0.973,3.342,0,0.0666666667,0.0984126984,0,294,0,1975,4,13,30,0,0,0,0,0,0,1,0,0,0,0,17470.55224,0,0,4.29,20,6,5.333333333,0,0,0.476333333,98,94.66666667,9.666666667,41.66666667,5.666666667,64,46.66666667,43.33333333,1.38,0.666666667,0.333333333,8,0,427,1718.666667,0.256333333,22.66666667,0.666666667,4.666666667,3.666666667,0.333333333,5.333333333,0.333333333,18,5.666666667,0.333333333,1.333333333,0,0,6,115.3333333,101,0.284666667,86.9,17.7,6.256666667,3.583333333,0.334666667,0.417333333,0.752,20,18,98,1,1.666666667,9,18.66666667,1.333333333,0.974666667,1.902333333,0.0328042328,0,0,12698.03337
94545,¹ÚÁöÃ¶,1994,2005,6.06,13,1,5,0,0,0.167,49,58,9,28,4,39,36,33,1.76,0,0,2,0,231,912,0.302,11,0,7,0,0,4,0,9,1,0,1,0,0,5,45,50,0.34,70.2,18.6,7.16,5.14,0.402,0.5,0.902,13,9,49,1,0,3,7,0,0.909,-0.147,0,0.0252707581,0.123683457,0,343,0,1975,4,13,31,0,0,0,0,0,0,1,0,0,0,0,17087.6038,0,0,4.7325,18.25,4.75,5.25,0,0,0.399,85.75,85.5,9.5,38.25,5.25,57.75,44,40.75,1.475,0.5,0.25,6.5,0,378,1517,0.26775,19.75,0.5,5.25,2.75,0.25,5,0.25,15.75,4.5,0.25,1.25,0,0,5.75,97.75,88.25,0.2985,82.725,17.925,6.4825,3.9725,0.3515,0.438,0.7895,18.25,15.75,85.75,1,1.25,7.5,15.75,1,0.95825,1.39,0.0309208641,0,0,14288.873
94545,¹ÚÁöÃ¶,1994,2006,2.98,18,1,2,0,0,0.333,48.33333333,43,0,30,2,23,20,16,1.51,0,0,2,0,212,839,0.249,9,1,5,2,1,3,0,6,0,1,5,0,0,5,55,54,0.283,46.6,17.4,4.28,5.59,0.362,0.312,0.674,18,6,48.33333333,0,1,2,8,0,1,0.737,0,0.00519031142,0.128873768,0,391.3333333,0,1975,4,13,32,0,0,0,0,0,0,1,0,0,0,0,16665.1669,0,0,4.382,18.2,4,4.6,0,0,0.3858,78.26666667,77,7.6,36.6,4.6,50.8,39.2,35.8,1.482,0.4,0.2,5.6,0,344.8,1381.4,0.264,17.6,0.6,5.2,2.6,0.4,4.6,0.2,13.8,3.6,0.4,2,0,0,5.6,89.2,81.4,0.2954,75.5,17.82,6.042,4.296,0.3536,0.4128,0.7664,18.2,13.8,78.26666667,0.8,1.2,6.4,14.2,0.8,0.9666,1.2594,0.0257747536,0,0,14988.5557
78164,±è¼öÇü,2008,2008,8.22,8,0,0,0,0,0,7.666666667,12,1,2,2,4,7,7,1.83,0,0,0,0,38,130,0.353,3,0,0,0,0,0,0,0,0,0,3,0,0,1,8,10,0.379,16.3,17,4.7,2.35,0.421,0.529,0.95,8,0,8,0,0,0,0,0,0,-0.072,0,0.0035746202,0.0035746202,0,7.666666667,0,1985,3,27,24,0,0,1,0,0,0,0,0,0,0,0,2383.665717,0,0,8.22,8,0,0,0,0,0,7.666666667,12,1,2,2,4,7,7,1.83,0,0,0,0,38,130,0.353,3,0,0,0,0,0,0,0,0,0,3,0,0,1,8,10,0.379,16.3,17,4.7,2.35,0.421,0.529,0.95,8,0,8,0,0,0,0,0,0,-0.072,0.0035746202,0,0,2449.377897
76118,¿øÁ¾Çö,2006,2016,3.18,54,3,3,3,17,0.5,70.66666667,51,4,18,3,75,26,25,0.98,0,0,0,2,283,1059,0.197,8,0,1,2,0,4,0,0,0,3,8,20,0,5,80,55,0.258,19.6,15,9.55,2.29,0.255,0.274,0.529,54,0,70.66666667,1,0,2,6,0,0.889,2.311,0,0.250423012,0.308708726,0,141.6666667,0,1987,7,31,30,0,0,0,1,0,0,0,0,0,0,0,14338.67677,0,0,3.18,54,3,3,3,17,0.5,70.66666667,51,4,18,3,75,26,25,0.98,0,0,0,2,283,1059,0.197,8,0,1,2,0,4,0,0,0,3,8,20,0,5,80,55,0.258,19.6,15,9.55,2.29,0.255,0.274,0.529,54,0,70.66666667,1,0,2,6,0,0.889,2.311,0.250423012,0,0,2818.995741
76118,¿øÁ¾Çö,2006,2017,4.39,68,3,6,0,22,0.333,80,86,4,19,7,69,44,39,1.31,0,0,0,0,346,1322,0.273,11,2,2,2,1,5,0,0,0,3,6,25,0,8,109,53,0.336,19.4,16.5,7.76,2.14,0.327,0.359,0.686,68,0,80.33333333,2,0,2,8,0,0.833,1.222,0,0.246056782,0.554765508,0,221.6666667,0,1987,7,31,31,0,0,0,1,0,0,0,0,0,0,0,18671.80469,0,0,3.785,61,3,4.5,1.5,19.5,0.4165,75.33333333,68.5,4,18.5,5,72,35,32,1.145,0,0,0,1,314.5,1190.5,0.235,9.5,1,1.5,2,0.5,4.5,0,0,0,3,7,22.5,0,6.5,94.5,54,0.297,19.5,15.75,8.655,2.215,0.291,0.3165,0.6075,61,0,75.5,1.5,0,2,7,0,0.861,1.7665,0.248239897,0,0,14338.67677
76118,¿øÁ¾Çö,2006,2018,5.18,59,3,6,2,17,0.333,64.33333333,78,7,22,2,36,38,37,1.55,0,0,0,4,275,1007,0.313,5,1,1,1,1,5,0,0,0,3,10,25,0,15,81,55,0.343,17.1,15.7,5.04,3.08,0.372,0.426,0.798,59,0,64.33333333,1,0,9,6,1,0.938,0.875,0,0.0495928942,0.604358402,0,286,0,1987,7,31,32,0,0,0,1,0,0,0,0,0,0,0,18600.57225,0,0,4.25,60.33333333,3,5,1.666666667,18.66666667,0.388666667,71.66666667,71.66666667,5,19.66666667,4,60,36,33.66666667,1.28,0,0,0,2,301.3333333,1129.333333,0.261,8,1,1.333333333,1.666666667,0.666666667,4.666666667,0,0,0,3,8,23.33333333,0,9.333333333,90,54.33333333,0.312333333,18.7,15.73333333,7.45,2.503333333,0.318,0.353,0.671,60.33333333,0,71.77777778,1.333333333,0,4.333333333,6.666666667,0.333333333,0.886666667,1.469333333,0.182024229,0,0,16505.24073
76118,¿øÁ¾Çö,2006,2019,3.9,60,3,3,31,0,0.5,60,62,4,17,3,59,31,26,1.32,0,0,0,9,256,961,0.27,9,2,2,4,2,5,0,0,0,3,47,40,4,5,59,54,0.339,16,16,8.85,2.55,0.323,0.378,0.701,60,0,60,1,0,3,7,0,0.909,0.414,0,0.0759753593,0.680333762,0,346,0,1987,7,31,33,0,0,0,1,0,0,0,0,0,0,0,26000,0,0,4.1625,60.25,3,4.5,9,14,0.4165,68.75,69.25,4.75,19,3.75,59.75,34.75,31.75,1.29,0,0,0,3.75,290,1087.25,0.26325,8.25,1.25,1.5,2.25,1,4.75,0,0,0,3,17.75,27.5,1,8.25,82.25,54.25,0.319,18.025,15.8,7.8,2.515,0.31925,0.35925,0.6785,60.25,0,68.83333333,1.25,0,4,6.75,0.25,0.89225,1.2055,0.155512012,0,0,17203.68457
76119,±è±âÇ¥,2006,2006,0,3,0,0,1,1,0,4.333333333,3,0,3,0,3,1,0,1.38,0,0,0,0,20,82,0.214,2,0,3,0,0,2,0,0,0,0,1,2,1,0,4,4,0.273,27.3,18.9,6.23,6.23,0.353,0.357,0.71,3,0,4.333333333,0,0,0,2,0,1,0.184,0,0.0259515571,0.0259515571,0,4.333333333,0,1983,4,25,24,0,0,1,0,0,0,0,0,0,0,0,2563.871831,0,0,0,3,0,0,1,1,0,4.333333333,3,0,3,0,3,1,0,1.38,0,0,0,0,20,82,0.214,2,0,3,0,0,2,0,0,0,0,1,2,1,0,4,4,0.273,27.3,18.9,6.23,6.23,0.353,0.357,0.71,3,0,4.333333333,0,0,0,2,0,1,0.184,0.0259515571,0,0,2628.862123
76119,±è±âÇ¥,2006,2010,4.43,48,2,4,2,2,0.333,42.66666667,41,2,13,8,24,21,21,1.27,0,0,0,2,185,655,0.263,11,1,6,2,2,0,1,0,0,2,7,9,2,4,57,36,0.295,13.6,15.4,5.06,2.74,0.346,0.385,0.731,48,0,43.33333333,0,0,2,8,0,1,0.768,0,0.012987013,0.0509325731,0,52,0,1983,4,25,28,0,0,1,0,0,0,0,0,0,0,0,5564.998891,0,0,2.215,25.5,1,2,1.5,1.5,0.1665,23.5,22,1,8,4,13.5,11,10.5,1.325,0,0,0,1,102.5,368.5,0.2385,6.5,0.5,4.5,1,1,1,0.5,0,0,1,4,5.5,1.5,2,30.5,20,0.284,20.45,17.15,5.645,4.485,0.3495,0.371,0.7205,25.5,0,23.83333333,0,0,1,5,0,1,0.476,0.0194692851,0,0,2563.871831
76119,±è±âÇ¥,2006,2011,12.6,3,0,0,0,0,0,5,11,1,1,0,2,7,7,2.4,0,0,0,0,26,92,0.44,2,1,0,0,0,0,0,0,0,0,1,0,0,2,7,5,0.455,30.7,18.4,3.6,1.8,0.462,0.72,1.182,3,0,5,0,0,0,0,0,0,-0.13,0,0.00356824264,0.0545008157,0,57,0,1983,4,25,29,0,0,1,0,0,0,0,0,0,0,0,3267.520069,0,0,5.676666667,18,0.666666667,1.333333333,1,1,0.111,17.33333333,18.33333333,1,5.666666667,2.666666667,9.666666667,9.666666667,9.333333333,1.683333333,0,0,0,0.666666667,77,276.3333333,0.305666667,5,0.666666667,3,0.666666667,0.666666667,0.666666667,0.333333333,0,0,0.666666667,3,3.666666667,1,2,22.66666667,15,0.341,23.86666667,17.56666667,4.963333333,3.59,0.387,0.487333333,0.874333333,18,0,17.55555556,0,0,0.666666667,3.333333333,0,0.666666667,0.274,0.0141689376,0,0,4064.435361
