선수명,ID,팀명,평균자책점,경기,승리,패배,세이브,홀드,승률,이닝,피안타,홈런,볼넷,사구,삼진,실점,자책점,이닝당_출루허용률,완투,완봉,퀄리티스타트,블론세이브,타자수,투구수,피안타율,2루타,3루타,희생번트,희생플라이,고의4구,폭투,보크,선발,선발승,구원승,종료,세이브기회,터프세이브,병살타,땅볼,뜬공,땅볼/뜬공,인플레이타구타율,투구수/경기,투구수/이닝,9이닝당 삼진,9이닝당 볼넷,삼진/볼넷,피출루율,피장타율,피OPS
김정인,65392,넥센,0.00,1,0,0,0,0,-,1,0,0,0,0,0,0,0,0.00,0,0,0,0,3,12,0.000,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,2,0.50,0.000,12.0,12.0,0.00,0.00,-,0.000,0.000,0.000
양훈,75750,넥센,1.41,16,2,1,0,0,0.667,38 1/3,33,1,14,0,15,9,6,1.23,0,0,1,0,153,543,0.241,6,0,1,1,0,0,0,3,1,1,6,1,0,6,39,51,0.76,0.262,33.9,14.2,3.52,3.29,1.07,0.309,0.307,0.616
조상우,63342,넥센,3.09,70,8,5,5,19,0.615,93 1/3,65,4,41,6,89,36,32,1.14,0,0,0,3,382,1516,0.199,15,2,6,2,2,7,0,0,0,8,12,22,0,9,79,96,0.82,0.258,21.7,16.2,8.58,3.95,2.17,0.298,0.294,0.592
밴헤켄,62322,넥센,3.62,32,15,8,0,0,0.652,196 2/3,190,14,67,1,193,92,79,1.31,0,0,16,0,825,3278,0.257,36,3,13,5,1,16,0,32,15,0,0,0,0,20,188,172,1.09,0.328,102.4,16.7,8.83,3.07,2.88,0.318,0.371,0.689
손승락,75321,넥센,3.82,58,4,6,23,0,0.400,61 1/3,73,6,13,3,63,35,26,1.40,0,0,0,6,272,1060,0.296,7,1,7,2,2,1,0,0,0,4,47,29,3,4,74,39,1.90,0.372,18.3,17.3,9.24,1.91,4.85,0.336,0.405,0.741
김영민,76350,넥센,4.38,57,4,5,0,6,0.444,90 1/3,90,14,28,7,85,47,44,1.31,1,1,1,1,389,1418,0.256,12,3,1,2,0,6,0,4,1,3,3,11,0,9,104,74,1.41,0.299,24.9,15.7,8.47,2.79,3.04,0.322,0.427,0.749
금민철,75258,넥센,4.50,7,1,1,0,0,0.500,22,25,2,14,2,11,11,11,1.77,0,0,0,0,104,412,0.284,4,0,0,0,0,0,0,5,1,0,0,0,0,2,27,25,1.08,0.307,58.9,18.7,4.50,5.73,0.79,0.394,0.398,0.792
이정훈,97541,넥센,4.50,2,0,0,0,0,-,2,3,0,0,0,0,2,1,1.50,0,0,0,0,9,41,0.333,0,0,0,0,0,0,0,0,0,0,1,0,0,0,3,3,1.00,0.333,20.5,20.5,0.00,0.00,-,0.333,0.333,0.666
피어밴드,65331,넥센,4.67,30,13,11,0,0,0.542,177 1/3,202,23,61,12,137,101,92,1.48,0,0,18,0,774,2900,0.294,34,7,11,3,1,7,3,30,13,0,0,0,0,16,205,146,1.40,0.338,96.7,16.4,6.95,3.10,2.25,0.360,0.464,0.824
한현희,62363,넥센,4.82,45,11,4,0,10,0.733,123 1/3,126,14,41,13,122,70,66,1.35,0,0,6,0,542,2180,0.265,18,2,9,3,0,3,1,17,8,3,3,11,0,3,116,115,1.01,0.327,48.4,17.7,8.90,2.99,2.98,0.338,0.399,0.737
김대우,61365,넥센,4.94,47,6,3,1,4,0.667,71,81,8,31,6,63,44,39,1.58,0,0,0,1,318,1260,0.293,14,3,2,3,1,4,0,1,0,6,11,6,1,7,63,72,0.88,0.351,26.8,17.7,7.99,3.93,2.03,0.373,0.453,0.826
마정길,72749,넥센,5.06,35,0,0,0,0,-,37 1/3,36,4,17,6,33,22,21,1.42,0,0,0,0,166,612,0.254,9,0,0,1,0,1,0,0,0,0,12,2,0,5,29,45,0.64,0.302,17.5,16.4,7.96,4.10,1.94,0.355,0.401,0.756
송신영,99314,넥센,5.35,18,7,4,0,0,0.636,69,77,12,22,2,46,42,41,1.43,0,0,5,0,298,1171,0.286,14,1,2,3,0,2,0,16,7,0,0,1,0,7,78,71,1.10,0.304,65.1,17.0,6.00,2.87,2.09,0.341,0.480,0.821
문성현,60336,넥센,6.28,34,0,5,0,1,0.000,91 2/3,114,10,39,5,58,75,64,1.67,0,0,1,0,425,1680,0.302,19,1,1,3,0,9,0,13,0,0,12,1,0,4,119,89,1.34,0.333,49.4,18.3,5.69,3.83,1.49,0.373,0.438,0.811
김동준,62360,넥센,6.44,22,1,1,0,0,0.500,50 1/3,56,7,30,3,32,41,36,1.71,0,0,0,0,237,966,0.286,10,2,3,5,0,4,0,5,0,1,5,0,0,2,51,62,0.82,0.302,43.9,19.2,5.72,5.36,1.07,0.380,0.464,0.844
배힘찬,72321,넥센,6.75,7,0,1,0,0,0.000,6 2/3,10,1,6,0,1,7,5,2.40,0,0,0,0,37,142,0.323,3,0,0,0,1,3,0,0,0,0,4,0,0,0,11,9,1.22,0.310,20.3,21.3,1.35,8.10,0.17,0.432,0.516,0.948
김정훈,60339,넥센,7.04,13,0,2,0,1,0.000,15 1/3,20,2,10,3,11,14,12,1.96,0,0,0,0,79,331,0.317,5,0,1,2,0,4,0,1,0,0,7,1,0,0,12,22,0.55,0.346,25.5,21.6,6.46,5.87,1.10,0.423,0.492,0.915
하영민,64350,넥센,7.53,18,2,0,0,0,1.000,34 2/3,48,7,12,2,25,30,29,1.73,0,0,1,0,159,603,0.348,8,1,4,3,0,5,0,2,1,1,7,0,0,5,39,29,1.34,0.376,33.5,17.4,6.49,3.12,2.08,0.400,0.572,0.972
김택형,65343,넥센,7.91,37,4,4,0,2,0.500,58,79,7,42,6,55,58,51,2.09,0,0,0,0,293,1155,0.333,10,1,3,5,0,9,0,10,2,2,3,3,0,7,68,40,1.70,0.400,31.2,19.9,8.53,6.52,1.31,0.438,0.473,0.911
정회찬,60342,넥센,9.00,1,0,0,0,0,-,1,2,1,1,0,1,1,1,3.00,0,0,0,0,6,21,0.400,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1.00,0.333,21.0,21.0,9.00,9.00,1.00,0.500,1.000,1.500
오재영,74359,넥센,9.33,9,0,2,0,0,0.000,18 1/3,31,4,12,1,11,19,19,2.35,0,0,0,0,96,377,0.392,6,0,3,1,0,3,0,4,0,0,3,0,0,3,15,23,0.65,0.415,41.9,20.6,5.40,5.89,0.92,0.473,0.620,1.093
구자형,64354,넥센,10.13,3,0,0,0,0,-,2 2/3,4,0,2,0,1,3,3,2.25,0,0,0,0,13,37,0.400,1,0,0,1,0,0,0,0,0,0,3,0,0,1,5,1,5.00,0.400,12.3,13.9,3.38,6.75,0.50,0.462,0.500,0.962
이상민,63960,넥센,10.71,23,0,1,0,1,0.000,19 1/3,29,4,10,3,12,23,23,2.02,0,0,0,0,99,343,0.349,2,1,3,0,0,1,0,0,0,0,4,2,0,2,25,17,1.47,0.373,14.9,17.7,5.59,4.66,1.20,0.438,0.542,0.980
김상수,76430,넥센,10.80,2,0,1,0,0,0.000,5,10,1,5,0,2,8,6,3.00,0,0,0,0,30,123,0.400,3,0,0,0,0,0,0,1,0,0,0,0,0,1,6,7,0.86,0.409,61.5,24.6,3.60,9.00,0.40,0.500,0.640,1.140
