선수명,ID,팀명,평균자책점,경기,승리,패배,세이브,홀드,승률,이닝,피안타,홈런,볼넷,사구,삼진,실점,자책점,이닝당_출루허용률,완투,완봉,퀄리티스타트,블론세이브,타자수,투구수,피안타율,2루타,3루타,희생번트,희생플라이,고의4구,폭투,보크,선발,선발승,구원승,종료,세이브기회,터프세이브,병살타,땅볼,뜬공,땅볼/뜬공,인플레이타구타율,투구수/경기,투구수/이닝,9이닝당 삼진,9이닝당 볼넷,삼진/볼넷,피출루율,피장타율,피OPS
김수경,98330,넥센,2.13,9,0,1,0,0,0.000,12 2/3,19,0,4,1,5,3,3,1.82,0,0,0,0,57,192,0.373,2,0,1,0,0,0,0,0,0,0,5,1,0,5,13,14,0.93,0.413,21.3,15.2,3.55,2.84,1.25,0.429,0.412,0.841
손승락,75321,넥센,2.15,53,3,2,33,0,0.600,50 1/3,50,2,15,0,47,12,12,1.29,0,0,0,6,203,785,0.272,4,2,4,0,2,2,0,0,0,3,45,39,2,9,52,35,1.49,0.356,14.8,15.6,8.40,2.68,3.13,0.327,0.348,0.675
나이트,79430,넥센,2.20,30,16,4,0,0,0.800,208 2/3,180,6,53,7,102,60,51,1.12,2,1,27,0,832,3013,0.240,35,1,16,6,1,2,0,30,16,0,2,0,0,19,311,163,1.91,0.269,100.4,14.4,4.40,2.29,1.92,0.294,0.313,0.607
박성훈,75464,넥센,2.45,53,5,4,0,7,0.556,47 2/3,33,1,24,6,34,13,13,1.20,0,0,0,0,198,728,0.202,8,2,4,1,1,3,0,0,0,5,7,9,0,5,51,46,1.11,0.248,13.7,15.3,6.42,4.53,1.42,0.325,0.294,0.619
박종윤,62338,넥센,3.00,7,0,0,0,0,-,6,4,0,6,1,7,2,2,1.67,0,0,0,0,29,116,0.200,0,0,1,1,0,1,0,0,0,0,5,0,0,0,4,6,0.67,0.286,16.6,19.3,10.50,9.00,1.17,0.393,0.200,0.593
한현희,62363,넥센,3.12,43,3,4,0,7,0.429,69 1/3,54,4,22,11,54,26,24,1.10,0,0,1,0,281,1132,0.224,8,0,3,4,0,3,0,4,0,3,8,8,0,8,68,69,0.99,0.267,26.3,16.3,7.01,2.86,2.45,0.313,0.307,0.620
밴헤켄,62322,넥센,3.28,28,11,8,0,0,0.579,170,166,16,60,3,132,68,62,1.33,0,0,16,0,716,2798,0.261,26,0,17,1,1,11,0,28,11,0,0,0,0,14,208,130,1.60,0.307,99.9,16.5,6.99,3.18,2.20,0.328,0.378,0.706
김정훈,60339,넥센,3.60,6,0,0,0,0,-,10,10,1,5,1,7,8,4,1.50,0,0,0,0,45,172,0.278,2,0,2,1,1,2,0,0,0,0,4,0,0,2,6,14,0.43,0.310,28.7,17.2,6.30,4.50,1.40,0.372,0.417,0.789
강윤구,79358,넥센,4.08,27,4,7,0,0,0.364,125 2/3,89,14,74,7,127,58,57,1.30,1,0,6,0,530,2154,0.206,20,2,12,4,1,7,0,21,4,0,3,0,0,6,78,143,0.55,0.253,79.8,17.1,9.10,5.30,1.72,0.328,0.358,0.686
문성현,60336,넥센,4.23,13,1,1,0,3,0.500,38 1/3,38,0,11,0,31,21,18,1.28,0,0,2,0,162,622,0.264,9,0,5,2,0,0,0,5,1,0,1,3,0,1,31,46,0.67,0.330,47.8,16.2,7.28,2.58,2.82,0.312,0.326,0.638
임창민,78352,넥센,4.50,3,0,0,0,0,-,4,3,0,3,0,2,2,2,1.50,0,0,0,0,18,63,0.214,0,0,1,0,0,0,0,0,0,0,1,1,0,0,4,5,0.80,0.250,21.0,15.8,4.50,6.75,0.67,0.353,0.214,0.567
이정훈,97541,넥센,4.67,40,4,4,1,8,0.500,44 1/3,45,2,17,5,32,28,23,1.40,0,0,0,0,198,755,0.268,10,3,4,4,0,3,0,0,0,4,11,9,1,1,53,42,1.26,0.312,18.9,17.0,6.50,3.45,1.88,0.345,0.399,0.744
김영민,76350,넥센,4.69,30,5,9,0,0,0.357,121,143,9,70,3,90,68,63,1.76,0,0,6,0,554,2187,0.306,22,3,10,4,0,5,0,20,5,0,6,0,0,12,106,132,0.80,0.360,72.9,18.1,6.69,5.21,1.29,0.397,0.424,0.821
김상수,76430,넥센,4.73,33,2,1,0,0,0.667,45 2/3,42,4,39,2,36,24,24,1.77,0,0,0,0,210,861,0.259,7,1,5,2,0,5,0,0,0,2,5,3,0,2,27,59,0.46,0.306,26.1,18.9,7.09,7.69,0.92,0.405,0.389,0.794
장효훈,77318,넥센,5.02,21,0,6,1,1,0.000,61,63,3,42,4,42,35,34,1.72,0,0,1,0,278,1083,0.281,10,1,2,6,0,8,0,8,0,0,6,1,0,11,64,61,1.05,0.324,51.6,17.8,6.20,6.20,1.00,0.395,0.375,0.770
오재영,74359,넥센,5.19,26,1,3,1,4,0.250,26,26,6,13,1,18,15,15,1.50,0,0,0,2,113,461,0.271,5,0,2,1,0,1,0,0,0,1,5,10,0,3,30,23,1.30,0.274,17.7,17.7,6.23,4.50,1.38,0.360,0.510,0.870
이보근,75342,넥센,5.27,27,3,1,0,0,0.750,41,42,3,18,4,17,26,24,1.46,0,0,0,2,184,730,0.275,11,2,6,3,0,3,0,2,0,3,6,5,0,3,51,46,1.11,0.287,27.0,17.8,3.73,3.95,0.94,0.360,0.431,0.791
김병현,62349,넥센,5.66,19,3,8,0,3,0.273,62,65,6,34,14,43,44,39,1.60,0,0,5,0,294,1066,0.271,13,1,4,2,0,4,0,12,3,0,2,3,0,3,71,63,1.13,0.306,56.1,17.2,6.24,4.94,1.26,0.390,0.408,0.798
