선수명,ID,팀명,평균자책점,경기,승리,패배,세이브,홀드,승률,이닝,피안타,홈런,볼넷,사구,삼진,실점,자책점,이닝당_출루허용률,완투,완봉,퀄리티스타트,블론세이브,타자수,투구수,피안타율,2루타,3루타,희생번트,희생플라이,고의4구,폭투,보크,선발,선발승,구원승,종료,세이브기회,터프세이브,병살타,땅볼,뜬공,땅볼/뜬공,인플레이타구타율,투구수/경기,투구수/이닝,9이닝당 삼진,9이닝당 볼넷,삼진/볼넷,피출루율,피장타율,피OPS
박종윤,62338,넥센,4.50,1,0,0,0,0,-,2,5,0,2,0,0,1,1,3.50,0,0,0,0,13,51,0.455,0,0,0,0,0,0,0,1,0,0,0,0,0,0,4,2,2.00,0.455,51.0,25.5,0.00,9.00,0.00,0.538,0.455,0.993
김상수,76430,넥센,4.62,67,6,5,0,21,0.545,74,77,6,34,1,76,40,38,1.50,0,0,0,6,331,1276,0.267,14,4,3,5,2,2,0,0,0,6,4,29,0,3,70,70,1.00,0.336,19.0,17.2,9.24,4.14,2.24,0.341,0.406,0.747
금민철,75258,넥센,5.13,14,1,1,0,0,0.500,26 1/3,36,2,9,1,16,16,15,1.71,0,0,0,0,125,477,0.330,4,1,3,3,0,2,0,2,0,1,8,0,0,1,37,23,1.61,0.362,34.1,18.1,5.47,3.08,1.78,0.377,0.440,0.817
맥그레거,66324,넥센,5.20,14,6,3,0,0,0.667,90,108,13,20,2,61,56,52,1.42,0,0,6,0,385,1425,0.299,17,0,1,1,0,3,1,14,6,0,0,0,0,9,119,74,1.61,0.330,101.8,15.8,6.10,2.00,3.05,0.339,0.454,0.793
김정훈,60339,넥센,5.26,34,1,5,0,0,0.167,63 1/3,71,9,29,6,28,44,37,1.58,0,0,1,0,288,1109,0.291,7,2,6,3,0,5,0,4,1,0,11,0,0,6,58,90,0.64,0.295,32.6,17.5,3.98,4.12,0.97,0.376,0.447,0.823
박주현,65348,넥센,6.35,30,7,5,0,0,0.583,119,153,19,37,8,71,89,84,1.60,0,0,5,0,538,2027,0.318,28,1,7,5,0,5,1,23,6,1,3,0,0,13,109,153,0.71,0.338,67.6,17.0,5.37,2.80,1.92,0.373,0.499,0.872
정회찬,60342,넥센,6.52,11,0,0,0,0,-,9 2/3,8,0,9,2,2,7,7,1.76,0,0,0,0,47,190,0.222,2,0,0,0,0,1,0,0,0,0,5,1,0,1,9,17,0.53,0.235,17.3,19.7,1.86,8.38,0.22,0.404,0.278,0.682
이정훈,97541,넥센,7.00,15,0,3,0,1,0.000,18,32,3,5,0,8,14,14,2.06,0,0,0,0,87,304,0.395,3,0,1,0,0,5,0,0,0,0,10,1,0,3,22,19,1.16,0.414,20.3,16.9,4.00,2.50,1.60,0.430,0.543,0.973
최원태,65320,넥센,7.23,17,2,3,0,0,0.400,61,89,6,23,6,42,51,49,1.84,0,0,0,0,293,1071,0.346,11,1,2,5,0,4,0,11,2,0,3,0,0,4,61,70,0.87,0.388,63.0,17.6,6.20,3.39,1.83,0.405,0.467,0.872
김택형,65343,넥센,7.62,32,2,2,0,7,0.500,28 1/3,41,6,11,0,35,26,24,1.84,0,0,0,1,135,538,0.339,5,0,3,0,0,1,0,0,0,2,2,11,0,1,32,13,2.46,0.438,16.8,19.0,11.12,3.49,3.18,0.394,0.529,0.923
양훈,75750,넥센,8.28,20,1,6,0,0,0.143,70 2/3,119,10,27,1,24,71,65,2.07,0,0,2,0,348,1238,0.379,21,1,4,2,0,1,0,13,1,0,3,0,0,7,94,79,1.19,0.387,61.9,17.5,3.06,3.44,0.89,0.427,0.548,0.975
강윤구,79358,넥센,18.00,1,0,0,0,0,-,1,1,1,1,0,0,2,2,2.00,0,0,0,0,5,18,0.250,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,2,0.50,0.000,18.0,18.0,0.00,9.00,0.00,0.400,1.000,1.400
박정준,61396,넥센,19.29,7,0,0,0,0,-,4 2/3,8,0,6,1,3,10,10,3.00,0,0,0,0,29,108,0.381,2,0,0,1,0,1,0,0,0,0,4,0,0,0,6,5,1.20,0.421,15.4,23.1,5.79,11.57,0.50,0.517,0.476,0.993
