선수명,ID,팀명,평균자책점,경기,승리,패배,세이브,홀드,승률,이닝,피안타,홈런,볼넷,사구,삼진,실점,자책점,이닝당_출루허용률,완투,완봉,퀄리티스타트,블론세이브,타자수,투구수,피안타율,2루타,3루타,희생번트,희생플라이,고의4구,폭투,보크,선발,선발승,구원승,종료,세이브기회,터프세이브,병살타,땅볼,뜬공,땅볼/뜬공,인플레이타구타율,투구수/경기,투구수/이닝,9이닝당 삼진,9이닝당 볼넷,삼진/볼넷,피출루율,피장타율,피OPS
손동욱,63619,넥센,0.00,1,0,0,0,0,-,1,0,0,1,0,1,0,0,1.00,0,0,0,0,4,18,0.000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0.00,0.000,18.0,18.0,9.00,9.00,1.00,0.250,0.000,0.250
박승주,66305,넥센,3.00,1,0,0,1,0,-,3,0,0,3,1,0,1,1,1.00,0,0,0,0,12,58,0.000,0,0,0,0,0,1,0,0,0,0,1,1,0,1,2,6,0.33,0.000,58.0,19.3,0.00,9.00,0.00,0.333,0.000,0.333
밴헤켄,62322,넥센,3.77,24,8,7,0,0,0.533,138 1/3,140,13,42,2,139,68,58,1.32,0,0,13,0,591,2420,0.260,24,1,4,4,0,4,0,24,8,0,0,0,0,5,118,146,0.81,0.325,100.8,17.5,9.04,2.73,3.31,0.313,0.380,0.693
김상수,76430,넥센,3.82,60,0,7,15,9,0.000,61 1/3,59,8,22,3,62,29,26,1.32,0,0,0,6,262,1081,0.253,9,0,2,2,5,5,1,0,0,0,33,29,0,5,43,71,0.61,0.309,18.0,17.6,9.10,3.23,2.82,0.323,0.395,0.718
브리검,67313,넥센,4.38,24,10,6,0,0,0.625,144,166,17,26,13,98,77,70,1.33,0,0,14,0,619,2249,0.289,21,4,4,1,0,8,0,24,10,0,0,0,0,20,188,124,1.52,0.323,93.7,15.6,6.13,1.63,3.77,0.333,0.428,0.761
최원태,65320,넥센,4.46,25,11,7,0,0,0.611,149 1/3,161,19,34,12,126,76,74,1.31,0,0,12,0,637,2350,0.276,24,3,6,2,0,5,1,25,11,0,0,0,0,16,162,136,1.19,0.323,94.0,15.7,7.59,2.05,3.71,0.328,0.425,0.753
한현희,62363,넥센,4.47,38,5,6,5,5,0.455,106 2/3,105,14,17,17,79,61,53,1.14,0,0,8,2,457,1640,0.254,22,2,3,7,0,3,0,13,4,1,11,12,0,7,140,96,1.46,0.278,43.2,15.4,6.67,1.43,4.65,0.306,0.419,0.725
신재영,62937,넥센,4.54,34,6,7,1,2,0.462,125,137,14,25,16,75,68,63,1.30,1,1,7,0,537,1866,0.282,31,2,5,5,1,1,0,15,6,0,6,1,0,8,109,170,0.64,0.306,54.9,14.9,5.40,1.80,3.00,0.335,0.440,0.775
오주원,74359,넥센,4.76,57,2,7,1,18,0.222,73 2/3,96,10,15,2,56,44,39,1.51,0,0,0,1,329,1141,0.312,22,1,2,2,1,6,0,3,0,2,11,18,0,7,66,92,0.72,0.352,20.0,15.5,6.84,1.83,3.73,0.346,0.487,0.833
하영민,64350,넥센,4.76,28,1,1,0,1,0.500,45 1/3,49,5,30,1,23,24,24,1.74,0,0,1,1,206,746,0.287,11,1,3,1,2,4,0,2,0,1,6,1,0,6,49,51,0.96,0.306,26.6,16.5,4.57,5.96,0.77,0.394,0.450,0.844
조상우,63342,넥센,4.87,13,5,3,0,2,0.625,44 1/3,53,3,15,1,45,25,24,1.53,0,0,1,0,198,780,0.298,13,0,2,2,0,0,0,7,4,1,1,1,0,3,43,39,1.10,0.379,60.0,17.6,9.14,3.05,3.00,0.352,0.421,0.773
김성민,67828,넥센,4.93,33,4,3,0,1,0.571,87 2/3,104,12,40,9,75,54,48,1.64,1,0,3,0,411,1596,0.291,20,1,2,3,0,2,0,15,4,0,7,0,0,1,79,102,0.77,0.337,48.4,18.2,7.70,4.11,1.88,0.374,0.454,0.828
이영준,64051,넥센,5.40,10,1,0,0,0,1.000,8 1/3,10,0,4,2,4,5,5,1.68,0,0,0,0,43,155,0.286,1,0,1,1,0,0,0,0,0,1,1,1,0,0,8,14,0.57,0.313,15.5,18.6,4.32,4.32,1.00,0.381,0.314,0.695
이보근,75342,넥센,5.47,55,6,2,6,18,0.750,52 2/3,62,9,17,0,58,32,32,1.50,0,0,0,3,236,986,0.290,9,0,2,3,0,2,0,0,0,6,14,30,0,2,43,54,0.80,0.353,17.9,18.7,9.91,2.91,3.41,0.338,0.458,0.796
윤영삼,61456,넥센,5.62,28,1,4,1,0,0.200,49 2/3,67,8,17,0,46,31,31,1.69,0,0,0,0,229,851,0.321,13,2,2,1,0,5,0,2,0,1,8,1,0,3,43,54,0.80,0.378,30.4,17.1,8.34,3.08,2.71,0.370,0.517,0.887
김정인,65392,넥센,5.93,13,0,0,0,0,-,13 2/3,19,0,4,1,13,10,9,1.68,0,0,0,0,65,246,0.328,7,0,1,1,0,1,0,1,0,0,9,0,0,1,14,13,1.08,0.413,18.9,18.0,8.56,2.63,3.25,0.375,0.448,0.823
금민철,75258,넥센,6.33,36,4,4,0,3,0.500,54,81,3,33,3,42,40,38,2.11,0,0,0,0,269,1043,0.351,14,1,1,1,0,2,0,7,3,1,9,3,0,8,64,45,1.42,0.417,29.0,19.3,7.00,5.50,1.27,0.437,0.459,0.896
박종윤,62338,넥센,6.75,1,0,0,0,0,-,4,4,0,4,0,2,3,3,2.00,0,0,0,0,19,71,0.267,0,0,0,0,0,0,0,0,0,0,1,0,0,1,4,5,0.80,0.308,71.0,17.8,4.50,9.00,0.50,0.421,0.267,0.688
정대현,60264,넥센,7.06,17,3,8,0,0,0.273,66 1/3,91,13,23,3,27,55,52,1.72,0,0,2,0,306,1147,0.332,18,1,3,3,1,3,0,10,3,0,1,0,0,7,69,90,0.77,0.329,67.5,17.3,3.66,3.12,1.17,0.386,0.547,0.933
양훈,75750,넥센,7.16,7,2,1,0,1,0.667,16 1/3,24,1,5,2,5,13,13,1.78,0,0,0,0,76,265,0.353,7,0,1,0,0,0,0,2,1,1,1,0,0,4,25,14,1.79,0.371,37.9,16.2,2.76,2.76,1.00,0.413,0.500,0.913
김홍빈,66309,넥센,7.36,3,0,0,0,0,-,7 1/3,15,0,1,3,4,7,6,2.18,0,0,0,0,38,143,0.469,5,0,1,1,0,0,0,0,0,0,2,0,0,1,7,7,1.00,0.517,47.7,19.5,4.91,1.23,4.00,0.514,0.625,1.139
김해수,65345,넥센,9.00,1,0,0,0,0,-,1,1,0,1,2,1,1,1,2.00,0,0,0,0,7,27,0.250,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2,0.00,0.333,27.0,27.0,9.00,9.00,1.00,0.571,0.250,0.821
황덕균,72261,넥센,9.60,13,0,1,0,0,0.000,15,26,4,3,2,5,16,16,1.93,0,0,0,0,75,229,0.382,2,0,2,0,1,1,0,0,0,0,3,1,0,0,14,23,0.61,0.373,17.6,15.3,3.00,1.80,1.67,0.425,0.588,1.013
박정준,61396,넥센,9.64,4,0,0,0,0,-,4 2/3,6,1,1,2,4,5,5,1.50,0,0,0,0,22,88,0.316,0,0,0,0,0,1,0,0,0,0,2,0,0,1,4,5,0.80,0.357,22.0,18.9,7.71,1.93,4.00,0.409,0.474,0.883
마정길,72749,넥센,10.45,7,0,0,0,0,-,10 1/3,14,3,4,1,7,12,12,1.74,0,0,0,0,51,172,0.326,4,1,1,2,0,0,0,0,0,0,1,0,0,0,8,16,0.50,0.314,24.6,16.6,6.10,3.48,1.75,0.380,0.674,1.054
오윤성,67360,넥센,11.74,6,0,1,0,0,0.000,7 2/3,9,0,9,1,4,10,10,2.35,0,0,0,0,42,167,0.281,1,1,0,0,0,1,0,0,0,0,3,0,0,2,15,4,3.75,0.321,27.8,21.8,4.70,10.57,0.44,0.452,0.375,0.827
김건태,60339,넥센,12.00,5,1,0,0,0,1.000,6,13,1,2,0,5,8,8,2.50,0,0,0,0,32,103,0.448,2,0,1,0,0,0,0,0,0,1,2,0,0,0,4,7,0.57,0.522,20.6,17.2,7.50,3.00,2.50,0.484,0.621,1.105
오설리반,67312,넥센,15.75,3,0,2,0,0,0.000,8,17,2,2,1,6,14,14,2.38,0,0,0,0,43,171,0.425,7,0,0,0,0,0,1,2,0,0,1,0,0,0,7,10,0.70,0.469,57.0,21.4,6.75,2.25,3.00,0.465,0.750,1.215
박주현,65348,넥센,34.71,2,0,0,0,0,-,2 1/3,9,1,3,0,0,9,9,5.14,0,0,0,0,19,71,0.600,0,0,0,1,0,2,0,0,0,0,1,0,0,0,4,3,1.33,0.533,35.5,30.4,0.00,11.57,0.00,0.632,0.800,1.432
