선수명,ID,팀명,평균자책점,경기,승리,패배,세이브,홀드,승률,이닝,피안타,홈런,볼넷,사구,삼진,실점,자책점,이닝당_출루허용률,완투,완봉,퀄리티스타트,블론세이브,타자수,투구수,피안타율,2루타,3루타,희생번트,희생플라이,고의4구,폭투,보크,선발,선발승,구원승,종료,세이브기회,터프세이브,병살타,땅볼,뜬공,땅볼/뜬공,인플레이타구타율,투구수/경기,투구수/이닝,9이닝당 삼진,9이닝당 볼넷,삼진/볼넷,피출루율,피장타율,피OPS
임창용,95657,삼성,2.83,55,5,2,33,0,0.714,54,45,2,13,3,71,17,17,1.07,0,0,0,5,219,858,0.227,8,1,3,2,2,1,0,0,0,5,50,38,2,4,47,37,1.27,0.339,15.6,15.9,11.83,2.17,5.46,0.282,0.308,0.590
박근홍,74630,삼성,2.96,66,2,2,0,8,0.500,48 2/3,39,3,24,6,55,20,16,1.29,0,0,0,1,212,911,0.223,8,0,5,2,0,5,0,0,0,2,12,12,0,4,36,47,0.77,0.303,13.8,18.7,10.17,4.44,2.29,0.333,0.320,0.653
조현근,75268,삼성,3.26,22,0,0,0,1,-,19 1/3,18,1,7,1,11,10,7,1.29,0,0,0,0,81,334,0.254,3,0,0,2,0,0,0,0,0,0,13,0,0,3,25,19,1.32,0.279,15.2,17.3,5.12,3.26,1.57,0.321,0.338,0.659
안지만,72463,삼성,3.33,66,4,3,0,37,0.571,78 1/3,76,8,26,2,96,29,29,1.30,0,0,0,4,323,1278,0.266,18,2,5,4,2,2,0,0,0,4,8,40,0,6,53,65,0.82,0.366,19.4,16.3,11.03,2.99,3.69,0.327,0.427,0.754
피가로,65444,삼성,3.38,25,13,7,0,0,0.650,165,154,16,51,7,117,66,62,1.24,1,0,18,0,688,2617,0.251,26,3,10,7,0,6,0,25,13,0,1,0,0,11,188,161,1.17,0.283,104.7,15.9,6.38,2.78,2.29,0.313,0.382,0.695
윤성환,74454,삼성,3.76,30,17,8,0,0,0.680,194,199,27,30,10,164,86,81,1.18,3,1,17,0,809,3042,0.264,34,4,8,6,0,1,0,30,17,0,3,0,0,11,156,241,0.65,0.302,101.4,15.7,7.61,1.39,5.47,0.299,0.427,0.726
심창민,61411,삼성,4.28,61,6,3,0,9,0.667,67 1/3,54,7,24,5,91,32,32,1.16,0,0,0,0,280,1152,0.219,13,0,3,1,1,2,0,0,0,6,9,10,0,2,32,71,0.45,0.313,18.9,17.1,12.16,3.21,3.79,0.300,0.356,0.656
차우찬,76455,삼성,4.79,31,13,7,0,1,0.650,173,160,28,74,5,194,98,92,1.35,0,0,17,0,743,3069,0.245,36,1,7,4,1,9,1,29,12,1,1,1,0,13,138,165,0.84,0.303,99.0,17.7,10.09,3.85,2.62,0.325,0.432,0.757
클로이드,65425,삼성,5.19,28,11,11,0,0,0.500,159 2/3,190,24,38,12,123,103,92,1.43,0,0,14,0,705,2705,0.297,36,0,11,4,0,3,1,28,11,0,0,0,0,12,192,139,1.38,0.334,96.6,16.9,6.93,2.14,3.24,0.346,0.466,0.812
장원삼,76355,삼성,5.80,26,10,9,0,0,0.526,136 2/3,151,29,50,1,107,96,88,1.47,0,0,9,0,599,2396,0.281,32,2,8,2,1,3,0,25,10,0,0,0,0,9,114,168,0.68,0.302,92.2,17.5,7.05,3.29,2.14,0.342,0.509,0.851
김건한,71851,삼성,6.06,16,1,1,0,0,0.500,16 1/3,26,1,8,1,6,11,11,2.08,0,0,0,0,83,300,0.361,7,0,2,0,0,0,0,1,0,1,5,0,0,0,18,22,0.82,0.385,18.8,18.4,3.31,4.41,0.75,0.432,0.500,0.932
백정현,77446,삼성,6.11,31,0,0,0,2,-,28,32,3,20,1,37,19,19,1.86,0,0,0,0,135,602,0.288,10,1,2,1,1,3,0,1,0,0,5,5,0,1,25,18,1.39,0.403,19.4,21.5,11.89,6.43,1.85,0.398,0.477,0.875
신용운,72649,삼성,7.01,35,1,1,0,2,0.500,25 2/3,35,2,16,2,22,23,20,1.99,0,0,0,0,131,513,0.310,5,0,0,0,2,5,0,0,0,1,3,6,0,2,28,28,1.00,0.371,14.7,20.0,7.71,5.61,1.38,0.405,0.407,0.812
