선수명,ID,팀명,평균자책점,경기,승리,패배,세이브,홀드,승률,이닝,피안타,홈런,볼넷,사구,삼진,실점,자책점,이닝당_출루허용률,완투,완봉,퀄리티스타트,블론세이브,타자수,투구수,피안타율,2루타,3루타,희생번트,희생플라이,고의4구,폭투,보크,선발,선발승,구원승,종료,세이브기회,터프세이브,병살타,땅볼,뜬공,땅볼/뜬공,인플레이타구타율,투구수/경기,투구수/이닝,9이닝당 삼진,9이닝당 볼넷,삼진/볼넷,피출루율,피장타율,피OPS
장지훈,67443,삼성,0.00,4,0,0,0,0,-,2 1/3,2,0,1,0,5,0,0,1.29,0,0,0,0,10,45,0.222,0,0,0,0,0,1,0,0,0,0,2,0,0,0,0,2,0.00,0.500,11.3,19.3,19.29,3.86,5.00,0.300,0.222,0.522
심창민,61411,삼성,4.18,66,4,7,6,16,0.364,75 1/3,55,12,44,7,103,36,35,1.31,0,0,0,2,333,1388,0.199,7,0,5,1,7,5,0,0,0,4,19,24,0,1,46,73,0.63,0.265,21.0,18.4,12.31,5.26,2.34,0.323,0.355,0.678
윤성환,74454,삼성,4.28,28,12,9,0,0,0.571,174 1/3,181,22,37,15,130,86,83,1.25,1,0,15,0,731,2810,0.271,39,4,5,6,0,3,0,28,12,0,1,0,0,16,168,195,0.86,0.305,100.4,16.1,6.71,1.91,3.51,0.321,0.440,0.761
백정현,77446,삼성,4.38,35,8,4,0,3,0.667,100 2/3,110,11,36,6,94,52,49,1.45,0,0,5,0,446,1832,0.279,23,2,4,6,1,4,0,14,6,2,0,2,0,9,98,98,1.00,0.336,52.3,18.2,8.40,3.22,2.61,0.344,0.431,0.775
장필준,77927,삼성,4.68,56,4,8,21,3,0.333,67 1/3,82,6,26,4,82,37,35,1.60,0,0,0,7,307,1305,0.300,9,2,3,1,3,3,0,0,0,4,38,31,3,7,54,56,0.96,0.409,23.3,19.4,10.96,3.48,3.15,0.368,0.414,0.782
임현준,61457,삼성,5.06,11,0,0,0,0,-,10 2/3,11,0,4,2,4,7,6,1.41,0,0,0,0,48,193,0.275,3,0,1,1,0,0,0,0,0,0,3,0,0,1,12,14,0.86,0.297,17.5,18.1,3.38,3.38,1.00,0.362,0.350,0.712
이승현,60146,삼성,5.12,30,2,0,0,0,1.000,31 2/3,36,9,22,1,25,21,18,1.83,0,0,0,0,156,624,0.277,5,2,1,2,0,1,1,0,0,2,10,0,0,0,34,37,0.92,0.276,20.8,19.7,7.11,6.25,1.14,0.381,0.554,0.935
권오준,99445,삼성,5.14,45,1,2,0,1,0.333,56,57,11,14,4,55,32,32,1.27,0,0,0,1,233,934,0.281,12,0,7,5,0,2,0,0,0,1,12,4,0,8,38,58,0.66,0.324,20.8,16.7,8.84,2.25,3.93,0.332,0.502,0.834
우규민,73117,삼성,5.21,27,7,10,0,0,0.412,133,161,19,23,16,100,95,77,1.38,0,0,10,0,591,2188,0.300,28,4,8,7,1,2,0,25,6,1,0,0,0,12,152,131,1.16,0.334,81.0,16.5,6.77,1.56,4.35,0.343,0.473,0.816
장원삼,76355,삼성,5.61,49,4,5,0,6,0.444,67 1/3,96,8,17,5,55,48,42,1.68,0,0,1,2,310,1146,0.342,14,0,3,4,0,2,0,5,1,3,4,10,0,5,59,75,0.79,0.396,23.4,17.0,7.35,2.27,3.24,0.384,0.477,0.861
김승현,66492,삼성,5.77,41,0,3,0,0,0.000,43 2/3,51,7,34,6,37,31,28,1.95,0,0,0,0,215,868,0.298,7,0,2,2,0,8,0,0,0,0,9,2,0,8,57,28,2.04,0.341,21.2,19.9,7.63,7.01,1.09,0.427,0.462,0.889
페트릭,67435,삼성,6.18,25,3,10,0,0,0.231,134,174,18,52,6,87,95,92,1.69,0,0,10,0,619,2400,0.314,35,7,3,3,1,8,0,24,2,1,0,0,0,17,191,106,1.80,0.344,96.0,17.9,5.84,3.49,1.67,0.377,0.499,0.876
최지광,67421,삼성,6.48,11,0,2,0,0,0.000,25,28,2,22,1,23,20,18,2.00,0,0,0,0,123,516,0.289,6,0,1,2,0,2,0,6,0,0,4,0,0,1,27,21,1.29,0.351,46.9,20.6,8.28,7.92,1.05,0.418,0.412,0.830
김동호,79791,삼성,6.75,20,0,1,0,0,0.000,36,52,1,21,6,16,27,27,2.03,0,0,0,0,178,642,0.349,10,0,0,2,0,3,0,1,0,0,10,0,0,8,60,23,2.61,0.381,32.1,17.8,4.00,5.25,0.76,0.444,0.436,0.880
레나도,67423,삼성,6.80,11,2,3,0,0,0.400,49,70,11,27,6,28,46,37,1.98,0,0,1,0,243,927,0.341,18,0,2,3,0,1,1,11,2,0,0,0,0,8,48,62,0.77,0.349,84.3,18.9,5.14,4.96,1.04,0.427,0.590,1.017
김시현,67467,삼성,7.59,17,0,0,0,0,-,21 1/3,29,4,15,2,16,18,18,2.06,0,0,0,0,104,380,0.349,5,1,1,3,0,1,0,0,0,0,8,0,0,5,18,23,0.78,0.379,22.4,17.8,6.75,6.33,1.07,0.447,0.578,1.025
최충연,66451,삼성,7.61,42,3,8,0,3,0.273,84,110,12,48,9,74,71,71,1.88,0,0,0,0,416,1603,0.312,18,1,5,1,1,7,0,6,0,3,6,3,0,6,93,77,1.21,0.366,38.2,19.1,7.93,5.14,1.54,0.406,0.470,0.876
안성무,63027,삼성,7.71,5,1,1,0,0,0.500,11 2/3,14,2,10,1,8,10,10,2.06,0,0,0,0,58,246,0.311,3,0,0,2,0,1,0,3,1,0,2,0,0,1,7,18,0.39,0.324,49.2,21.1,6.17,7.71,0.80,0.431,0.511,0.942
황수범,61496,삼성,8.04,10,1,2,0,0,0.333,31 1/3,45,7,19,2,26,34,28,2.04,0,0,0,0,155,672,0.336,3,0,0,0,0,8,1,7,1,0,1,0,0,2,28,35,0.80,0.376,67.2,21.4,7.47,5.46,1.37,0.426,0.515,0.941
안규현,64462,삼성,9.00,1,0,0,0,0,-,2,2,0,3,1,1,2,2,2.50,0,0,0,0,11,48,0.286,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,3,0.33,0.333,48.0,24.0,4.50,13.50,0.33,0.545,0.429,0.974
임대한,66493,삼성,9.00,12,0,0,0,0,-,14,26,3,15,0,13,17,14,2.93,0,0,0,0,81,334,0.394,3,0,0,0,0,2,0,0,0,0,3,0,0,1,13,14,0.93,0.460,27.8,23.9,8.36,9.64,0.87,0.506,0.576,1.082
김현우,60457,삼성,9.28,8,0,0,0,0,-,10 2/3,15,4,3,2,11,13,11,1.69,0,0,0,0,52,202,0.326,3,1,1,0,0,2,0,0,0,0,7,0,0,1,9,11,0.82,0.355,25.3,18.9,9.28,2.53,3.67,0.392,0.696,1.088
박근홍,74630,삼성,9.39,24,0,0,0,1,-,15 1/3,13,2,14,3,14,17,16,1.76,0,0,0,0,76,310,0.232,0,1,1,2,1,4,0,0,0,0,3,1,0,1,17,14,1.21,0.262,12.9,20.2,8.22,8.22,1.00,0.400,0.375,0.775
김대우,61365,삼성,9.54,25,2,5,0,1,0.286,50,71,7,26,8,28,56,53,1.94,0,0,0,0,247,933,0.343,17,3,1,5,0,2,1,7,2,0,2,1,0,7,67,46,1.46,0.362,37.3,18.7,5.04,4.68,1.08,0.427,0.556,0.983
