선수명,ID,팀명,평균자책점,경기,승리,패배,세이브,홀드,승률,이닝,피안타,홈런,볼넷,사구,삼진,실점,자책점,이닝당_출루허용률,완투,완봉,퀄리티스타트,블론세이브,타자수,투구수,피안타율,2루타,3루타,희생번트,희생플라이,고의4구,폭투,보크,선발,선발승,구원승,종료,세이브기회,터프세이브,병살타,땅볼,뜬공,땅볼/뜬공,인플레이타구타율,투구수/경기,투구수/이닝,9이닝당 삼진,9이닝당 볼넷,삼진/볼넷,피출루율,피장타율,피OPS
오승환,75421,삼성,1.18,61,10,1,16,11,0.909,99,46,5,20,0,115,13,13,0.67,0,0,0,0,358,1570,0.137,8,1,2,1,1,1,0,0,0,10,34,28,6,4,75,100,0.75,0.190,25.7,15.9,10.45,1.82,5.75,0.185,0.212,0.397
권오준,99445,삼성,2.29,46,3,1,17,1,0.750,63,47,4,14,3,69,17,16,0.97,0,0,1,0,247,974,0.207,8,1,3,0,1,2,0,3,0,3,28,21,0,3,57,54,1.06,0.279,21.2,15.5,9.86,2.00,4.93,0.262,0.304,0.566
라형진,99423,삼성,2.35,8,1,0,0,0,1.000,15 1/3,8,2,1,3,16,4,4,0.59,0,0,0,0,55,224,0.157,0,0,0,0,0,0,0,1,0,1,4,0,0,1,12,15,0.80,0.182,28.0,14.6,9.39,0.59,16.00,0.218,0.275,0.493
지승민,71715,삼성,2.70,7,0,0,0,0,-,3 1/3,2,1,3,0,5,1,1,1.50,0,0,0,0,15,69,0.167,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0.00,0.167,9.9,20.7,13.50,8.10,1.67,0.333,0.583,0.916
임동규,73413,삼성,2.74,21,4,2,0,0,0.667,62 1/3,55,5,19,1,39,21,19,1.19,0,0,4,0,254,950,0.243,14,0,5,3,0,1,0,8,4,0,7,1,0,6,49,86,0.57,0.270,45.2,15.2,5.63,2.74,2.05,0.301,0.372,0.673
배영수,70425,삼성,2.86,31,11,11,2,1,0.500,173,148,10,48,11,147,61,55,1.13,2,1,17,0,713,2637,0.233,23,5,17,3,2,14,0,26,11,0,5,4,1,11,180,162,1.11,0.288,85.1,15.2,7.65,2.50,3.06,0.297,0.333,0.630
박석진,95459,삼성,3.47,70,8,0,1,15,1.000,62 1/3,59,4,7,9,24,29,24,1.06,0,0,0,0,262,884,0.252,14,1,10,2,3,0,0,0,0,8,9,16,0,3,102,51,2.00,0.264,12.6,14.2,3.47,1.01,3.43,0.298,0.372,0.670
안지만,72463,삼성,3.48,63,8,3,0,14,0.727,82 2/3,65,8,36,7,72,35,32,1.22,0,0,0,0,344,1468,0.223,11,0,8,1,1,0,0,0,0,8,9,12,0,2,64,92,0.70,0.268,23.3,17.8,7.84,3.92,2.00,0.321,0.342,0.663
하리칼라,75443,삼성,3.71,11,3,2,0,0,0.600,51,66,4,11,2,31,22,21,1.51,0,0,2,0,229,842,0.317,14,0,6,2,0,0,0,10,3,0,0,1,0,3,66,47,1.40,0.354,76.5,16.5,5.47,1.94,2.82,0.354,0.442,0.796
오상민,97815,삼성,4.32,21,0,0,0,7,-,8 1/3,8,2,3,1,8,4,4,1.32,0,0,0,0,37,145,0.250,1,0,1,0,0,0,0,0,0,0,0,9,0,0,6,10,0.60,0.273,6.9,17.4,8.64,3.24,2.67,0.333,0.469,0.802
전병호,96411,삼성,4.39,29,6,5,0,0,0.545,104 2/3,110,16,31,3,51,60,51,1.35,0,0,1,0,452,1659,0.270,19,2,8,3,1,1,3,20,6,0,3,1,0,11,136,113,1.20,0.274,57.2,15.9,4.39,2.67,1.65,0.324,0.445,0.769
김진웅,98451,삼성,4.58,12,1,1,1,0,0.500,19 2/3,14,6,8,3,15,10,10,1.12,0,0,0,0,82,328,0.200,3,0,1,0,0,3,0,2,0,1,7,2,0,1,24,17,1.41,0.163,27.3,16.7,6.86,3.66,1.88,0.309,0.500,0.809
박성훈,75464,삼성,4.61,22,0,0,0,3,-,13 2/3,19,1,9,2,13,12,7,2.05,0,0,0,0,72,270,0.322,5,1,2,0,0,2,0,0,0,0,5,4,0,0,20,7,2.86,0.400,12.3,19.8,8.56,5.93,1.44,0.429,0.492,0.921
해크먼,75444,삼성,4.80,15,3,6,0,0,0.333,80 2/3,78,9,37,6,57,51,43,1.43,0,0,2,0,358,1396,0.255,19,2,7,2,1,7,0,15,3,0,0,0,0,5,101,72,1.40,0.285,93.1,17.3,6.36,4.13,1.54,0.345,0.418,0.763
강영식,70615,삼성,4.83,60,0,0,0,7,-,31 2/3,26,4,27,3,37,18,17,1.67,0,0,0,0,149,631,0.226,4,0,3,1,0,4,0,0,0,0,3,16,0,2,34,19,1.79,0.293,10.5,19.9,10.52,7.67,1.37,0.384,0.365,0.749
바르가스,75429,삼성,5.06,26,10,8,0,0,0.556,128,120,12,63,7,66,78,72,1.43,0,0,8,0,561,2252,0.253,22,3,12,4,0,10,1,26,10,0,0,0,0,14,172,121,1.42,0.269,86.6,17.6,4.64,4.43,1.05,0.346,0.387,0.733
김덕윤,71440,삼성,5.72,20,1,0,0,0,1.000,39 1/3,45,5,14,3,40,25,25,1.50,0,0,1,0,176,694,0.283,9,2,0,0,0,1,0,1,1,0,10,0,0,1,26,48,0.54,0.351,34.7,17.6,9.15,3.20,2.86,0.352,0.459,0.811
임창용,95657,삼성,6.50,29,5,8,0,3,0.385,91 1/3,110,11,36,15,70,67,66,1.60,0,0,4,0,427,1587,0.300,23,2,8,1,1,3,1,14,5,0,2,3,0,9,109,79,1.38,0.345,54.7,17.4,6.90,3.55,1.94,0.384,0.463,0.847
