선수명,ID,팀명,평균자책점,경기,승리,패배,세이브,홀드,승률,이닝,피안타,홈런,볼넷,사구,삼진,실점,자책점,이닝당_출루허용률,완투,완봉,퀄리티스타트,블론세이브,타자수,투구수,피안타율,2루타,3루타,희생번트,희생플라이,고의4구,폭투,보크,선발,선발승,구원승,종료,세이브기회,터프세이브,병살타,땅볼,뜬공,땅볼/뜬공,인플레이타구타율,투구수/경기,투구수/이닝,9이닝당 삼진,9이닝당 볼넷,삼진/볼넷,피출루율,피장타율,피OPS
최원제,77466,삼성,0.00,1,0,0,0,0,-,1,0,0,0,0,0,0,0,0.00,0,0,0,0,3,14,0.000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0.50,0.000,14.0,14.0,0.00,0.00,-,0.000,0.000,0.000
박근홍,74630,삼성,1.29,6,0,0,0,0,-,7,3,1,5,1,6,1,1,1.14,0,0,0,0,30,128,0.125,1,0,0,0,0,2,0,0,0,0,2,1,0,0,7,8,0.88,0.118,21.3,18.3,7.71,6.43,1.20,0.300,0.292,0.592
이우선,79442,삼성,1.59,4,0,0,0,0,-,5 2/3,2,1,3,0,5,1,1,0.88,0,0,0,0,22,88,0.105,1,0,0,0,0,1,0,0,0,0,0,1,0,0,4,8,0.50,0.077,22.0,15.5,7.94,4.76,1.67,0.227,0.316,0.543
안지만,72463,삼성,1.71,56,1,2,0,28,0.333,63 1/3,42,1,20,0,58,12,12,0.98,0,0,0,1,246,1023,0.193,9,1,6,2,2,1,0,0,0,1,8,26,0,3,47,73,0.64,0.255,18.3,16.2,8.24,2.84,2.90,0.258,0.257,0.515
심창민,61411,삼성,1.83,37,2,2,1,5,0.500,39 1/3,26,0,17,2,41,8,8,1.09,0,0,0,0,159,676,0.191,11,2,3,1,0,3,0,0,0,2,9,4,0,1,22,48,0.46,0.271,18.3,17.2,9.38,3.89,2.41,0.288,0.301,0.589
오승환,75421,삼성,1.94,50,2,1,37,0,0.667,55 2/3,33,1,13,3,81,12,12,0.83,0,0,0,1,215,934,0.172,8,0,5,2,4,2,0,0,0,2,46,38,5,1,27,53,0.51,0.286,18.7,16.8,13.10,2.10,6.23,0.233,0.229,0.462
정인욱,79440,삼성,2.49,13,1,1,0,0,0.500,25 1/3,17,0,11,2,16,7,7,1.11,0,0,0,0,104,411,0.191,4,0,2,0,1,1,0,2,1,0,5,0,0,2,23,33,0.70,0.233,31.6,16.2,5.68,3.91,1.45,0.294,0.236,0.530
김효남,76454,삼성,2.76,9,0,0,0,0,-,16 1/3,17,2,3,1,13,5,5,1.22,0,0,0,0,67,251,0.270,2,1,0,0,0,0,0,0,0,0,5,0,0,3,21,12,1.75,0.313,27.9,15.4,7.16,1.65,4.33,0.313,0.429,0.742
윤성환,74454,삼성,2.84,19,9,6,0,0,0.600,114,112,6,26,4,81,36,36,1.21,1,0,13,0,469,1733,0.264,21,1,12,3,0,5,0,19,9,0,1,0,0,10,114,120,0.95,0.312,91.2,15.2,6.39,2.05,3.12,0.311,0.361,0.672
권오준,99445,삼성,2.95,46,1,3,0,10,0.250,42 2/3,32,2,13,0,48,15,14,1.05,0,0,0,2,174,691,0.206,7,0,4,2,1,2,0,0,0,1,8,16,0,1,43,34,1.26,0.280,15.0,16.2,10.13,2.74,3.69,0.265,0.290,0.555
권혁,72447,삼성,3.10,64,2,3,1,18,0.400,49 1/3,48,2,20,1,38,18,17,1.38,0,0,0,0,211,835,0.264,8,3,6,2,2,2,0,0,0,2,5,18,0,2,39,59,0.66,0.319,13.0,16.9,6.93,3.65,1.90,0.337,0.374,0.711
정현욱,96462,삼성,3.16,54,2,5,0,3,0.286,62 2/3,57,1,21,0,48,25,22,1.24,0,0,0,1,256,944,0.256,12,1,6,5,1,3,0,1,0,2,19,5,0,6,69,54,1.28,0.313,17.5,15.1,6.89,3.02,2.29,0.313,0.332,0.645
배영수,70425,삼성,3.21,26,12,8,0,0,0.600,160,159,7,39,3,89,64,57,1.24,2,0,15,0,658,2390,0.264,28,3,5,9,1,5,0,25,12,0,2,0,0,13,176,187,0.94,0.295,91.9,14.9,5.01,2.19,2.28,0.308,0.355,0.663
장원삼,76355,삼성,3.55,27,17,6,0,1,0.739,157,143,9,38,9,127,64,62,1.15,0,0,14,0,649,2511,0.242,19,4,5,5,1,2,0,25,16,1,0,1,0,9,136,191,0.71,0.291,93.0,16.0,7.28,2.18,3.34,0.295,0.333,0.628
고든,61855,삼성,3.94,25,11,3,0,0,0.786,128,144,10,38,2,80,61,56,1.42,0,0,11,0,552,2153,0.288,23,2,9,3,0,1,1,24,11,0,0,0,0,10,154,125,1.23,0.324,86.1,16.8,5.63,2.67,2.11,0.339,0.402,0.741
탈보트,62451,삼성,3.97,25,14,3,0,0,0.824,138 1/3,136,8,54,5,68,63,61,1.37,0,0,12,0,584,2246,0.266,22,0,7,6,1,8,4,25,14,0,0,0,0,14,205,109,1.88,0.290,89.8,16.2,4.42,3.51,1.26,0.338,0.355,0.693
백정현,77446,삼성,4.91,6,0,0,0,1,-,3 2/3,2,0,4,0,5,2,2,1.64,0,0,0,0,17,73,0.154,1,0,0,0,0,0,0,0,0,0,2,2,0,0,4,2,2.00,0.250,12.2,19.9,12.27,9.82,1.25,0.353,0.231,0.584
임진우,60441,삼성,5.11,12,0,0,0,0,-,12 1/3,7,3,6,1,12,7,7,1.05,0,0,0,0,51,187,0.159,1,0,0,0,0,0,0,0,0,0,11,0,0,0,8,17,0.47,0.138,15.6,15.2,8.76,4.38,2.00,0.275,0.386,0.661
김건한,71851,삼성,5.29,31,0,0,0,2,-,34,41,2,15,3,27,23,20,1.65,0,0,0,0,159,586,0.299,12,0,2,2,0,0,0,0,0,0,14,3,0,1,41,30,1.37,0.355,18.9,17.2,7.15,3.97,1.80,0.376,0.431,0.807
차우찬,76455,삼성,6.02,26,6,7,0,2,0.462,83 2/3,83,11,48,1,52,59,56,1.57,0,0,2,0,377,1429,0.264,10,3,12,2,0,7,0,11,3,3,4,1,0,6,69,112,0.62,0.285,55.0,17.1,5.59,5.16,1.08,0.362,0.420,0.782
김기태,76461,삼성,7.20,1,0,1,0,0,0.000,5,8,0,1,0,2,4,4,1.80,0,0,0,0,24,88,0.348,3,0,0,0,0,1,0,1,0,0,0,0,0,0,4,9,0.44,0.381,88.0,17.6,3.60,1.80,2.00,0.375,0.478,0.853
이동걸,77452,삼성,9.00,1,0,0,0,1,-,1,1,0,0,0,1,1,1,1.00,0,0,0,0,4,15,0.250,1,0,0,0,0,0,0,0,0,0,0,1,0,0,2,0,-,0.333,15.0,15.0,9.00,0.00,-,0.250,0.500,0.750
